system,layers,theta,embedding,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
drosophila,1-2,0.20,HOPE,0.8876940294876162,0.8090235391888694,0.3437318447855863,1.0140256705122486,-11.0932350343826,-20.712290500972486
drosophila,1-3,0.20,HOPE,0.9255177185785598,0.8009843107428541,0.32344950920249177,0.5081581784219978,-6.667666910596287,-20.10073675347198
drosophila,2-3,0.20,HOPE,0.6422413793103449,0.6379984542182934,0.5206659188442186,-0.05719140192614225,-2.230411833625363,-7.362986077035578
drosophila,1-2,0.20,HOPE,0.9039902676399026,0.8253488600313009,0.3983088179646405,0.9533007264714729,-10.501083022016694,-21.41436550683524
drosophila,1-3,0.20,HOPE,0.9267038995700094,0.7945743455700626,0.32346463077657567,0.5015340385602762,-6.098563992886527,-19.845815610337116
drosophila,1-2,0.20,HOPE,0.904330900243309,0.8255254729078897,0.3989620540417256,0.9385943156651758,-10.246904098850342,-21.353041784209765
drosophila,1-3,0.20,HOPE,0.9268027479859635,0.7942508987164206,0.3235056415879889,0.5031730720138097,-6.115654156594386,-19.851786234595412
drosophila,2-3,0.20,HOPE,0.6273559504577275,0.661302014493139,0.5514862931875009,0.059240859635098723,-4.093316776917236,-9.781410991899236
drosophila,1-2,0.20,HOPE,0.899761568780108,0.8074400237758466,0.39060801456522304,1.0034582436335104,-9.807813606388098,-21.075502582809264
drosophila,1-3,0.20,HOPE,0.9317451687836702,0.7978808051476155,0.34623483242320024,0.2017394179844469,-4.3108059133730885,-18.39806433403957
drosophila,1-2,0.20,HOPE,0.89985888764537,0.8074273653389984,0.39020533680139047,0.9873993621407335,-9.613914396468203,-21.004266426938543
drosophila,1-3,0.20,HOPE,0.931547471951762,0.797407666050467,0.3457305600340403,0.2143716476567916,-4.537784546686846,-18.414602665621842
drosophila,2-3,0.20,HOPE,0.6393530997304582,0.6437156564298913,0.52072550896374,-0.04723355575872537,-2.8024979326808497,-7.501286803310722
drosophila,1-2,0.20,HOPE,0.90608729502214,0.8163632774247592,0.42621070463223754,0.9030501407786572,-10.230101634106518,-21.218005038892446
drosophila,1-3,0.20,HOPE,0.9259661955125037,0.8071979487238267,0.36582731889564046,0.4637191988543887,-5.149626170522407,-19.624059652952454
drosophila,1-2,0.20,HOPE,0.9061846138874021,0.8164187537412552,0.4267272584146682,0.8957381376971203,-10.115406557593163,-21.18687174546324
drosophila,1-3,0.20,HOPE,0.9257190866857764,0.8071583578328834,0.36558078522053733,0.46611008159453216,-5.190070154679342,-19.62835337726684
drosophila,2-3,0.20,HOPE,0.6512129380053908,0.6482981660613383,0.5310385228780157,-0.028115788926581915,0.09127116028652997,-9.035141393794573
drosophila,1-2,0.20,HOPE,0.8978588807785888,0.8118612363075384,0.37782867366321665,0.9545792692159945,-10.803880882368203,-20.339119485358992
drosophila,1-3,0.20,HOPE,0.9306578362081748,0.7953560878076444,0.3365662555494065,0.3245341493887363,-6.220465833356771,-18.858858687555408
drosophila,2-3,0.20,HOPE,0.650323275862069,0.6359197907585005,0.5081784366227732,-0.05310720727991154,0.026318425749977364,-7.895899769245432
drosophila,1-2,0.25,HOPE,0.9046556287953496,0.8322075315656123,0.42176330856853544,1.484797710011883,-10.144924620705853,-18.297895459380587
drosophila,1-3,0.25,HOPE,0.9289366861721756,0.8068658838468268,0.35549363698135306,0.9639910025684216,-6.907807952640202,-17.274419087100778
drosophila,1-2,0.25,HOPE,0.9046037265791249,0.8321364214852877,0.42066249966842656,1.4872739807776925,-10.172541604630727,-18.30775490939726
drosophila,1-3,0.25,HOPE,0.9288839685803153,0.8068174600917992,0.35326227646697916,0.9529217853804731,-6.780150320994962,-17.250535942373048
drosophila,2-3,0.25,HOPE,0.6327586206896552,0.6380755494505495,0.5262313256991963,0.008443562502390891,-1.3304252455980639,-6.72441069419307
drosophila,1-2,0.25,HOPE,0.9045938229950687,0.8349192895605065,0.4254997431715931,1.2804341481239478,-9.100864020210352,-18.451624494598402
drosophila,1-3,0.25,HOPE,0.9303600611524065,0.807558448081037,0.3493766639945309,0.7672457150745395,-6.057752827531301,-16.67916664199865
drosophila,1-2,0.25,HOPE,0.9044900077861406,0.8349562043472156,0.4268631043460433,1.2915114456596015,-9.221760957795578,-18.491557312213466
drosophila,1-3,0.25,HOPE,0.9302546259686858,0.8077864787130883,0.3497806989939938,0.7745946137187876,-6.146407502166762,-16.69371049267173
drosophila,2-3,0.25,HOPE,0.6385057471264368,0.667647899949953,0.5625693735869854,0.07410454901545428,-2.4071012944595473,-8.557575011389108
