system,layers,theta,auroc
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.44999999999999996,0.6240407073740406
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.49999999999999994,0.4629838142153413
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.5499999999999999,0.5718832891246685
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6,0.6446280991735537
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6499999999999999,0.5329218106995884
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7,0.5956349206349206
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7499999999999999,0.623951182303585
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7999999999999999,0.662087912087912
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.85,0.598989898989899
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.8999999999999999,0.54296875
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.95,0.556390977443609
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.0,0.49255441008018325
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.049999999999999996,0.4527023491864176
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.09999999999999999,0.45705213903743314
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.15,0.5535939470365699
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.19999999999999998,0.5285333515582286
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.24999999999999997,0.5037225705329152
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.3,0.5561840120663649
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.35,0.5289203764407318
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.39999999999999997,0.6593571428571429
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.44999999999999996,0.5881193693693694
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.49999999999999994,0.6444485025566106
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.5499999999999999,0.5861672794117647
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6,0.5210669384981311
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6499999999999999,0.5604890604890606
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7,0.5294237012987013
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7499999999999999,0.5978120978120978
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7999999999999999,0.5194871794871795
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.85,0.7
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.8999999999999999,0.5202020202020202
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.95,0.8174603174603174
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.0,0.49513172966781216
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.049999999999999996,0.5244726391252772
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.09999999999999999,0.532501220703125
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.15,0.5548678487788559
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.19999999999999998,0.6110298645320196
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.24999999999999997,0.5064693371144984
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.3,0.4420354864433811
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.35,0.4830022918258213
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.39999999999999997,0.5573163327261688
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.44999999999999996,0.5291305916305916
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.49999999999999994,0.5269855199648968
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.5499999999999999,0.5867105707531239
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6,0.5411605937921726
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6499999999999999,0.5310968137254903
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7,0.4620253164556962
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7499999999999999,0.5804761904761905
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7999999999999999,0.5064102564102564
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.85,0.5563909774436091
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.8999999999999999,0.5517241379310345
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.95,0.8181818181818182
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.0,0.5068251240931654
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.049999999999999996,0.5430883864337102
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.09999999999999999,0.4798396535580524
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.15,0.45686472969754705
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.19999999999999998,0.46018179351512684
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.24999999999999997,0.5763222900319674
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.3,0.5557416267942584
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.35,0.5493285397060379
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.39999999999999997,0.502710027100271
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.44999999999999996,0.5624564823840691
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.49999999999999994,0.573166748325984
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.5499999999999999,0.5289886660854403
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6,0.6002629848783696
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6499999999999999,0.5808503515232675
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7,0.6864886731391586
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7499999999999999,0.5637254901960784
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7999999999999999,0.5147058823529411
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.85,0.6828282828282828
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.8999999999999999,0.7660098522167488
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.95,0.37499999999999994
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.0,0.49670675830469646
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.049999999999999996,0.5131904147861595
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.09999999999999999,0.49997183891861446
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.15,0.5123027798647634
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.19999999999999998,0.5276940593396289
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.24999999999999997,0.4973779088823337
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.3,0.590427927927928
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.35,0.5718864468864469
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.39999999999999997,0.5236396074933095
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.44999999999999996,0.5325203252032521
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.49999999999999994,0.6520039100684262
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.5499999999999999,0.5364583333333334
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6,0.4918732782369146
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.6499999999999999,0.5619047619047619
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7,0.5281189398836458
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7499999999999999,0.6171679197994988
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.7999999999999999,0.6153846153846154
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.85,0.6149068322981366
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.8999999999999999,0.5085227272727273
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.95,0.8055555555555556
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.0,0.485754569317815
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.5652547149068307
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.5791703277222839
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.15,0.5943840277197963
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.6069649804569375
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.6542218266770496
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.3,0.6294663134840506
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.35,0.6653811375197274
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.6870594408772757
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.6697695304594211
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.6977578196621967
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.7305596941923638
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6,0.7182081339712918
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.7211507168953978
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7,0.7567801656471607
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.7568756687840084
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.7631297280626961
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.85,0.7687721968543886
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.7512993340912782
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.95,0.7887073863636364
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.0,0.491438429165677
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.5706241342621403
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.6008001064167007
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.15,0.6032610535223185
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.627011656423421
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.6133846276326635
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.3,0.6414170378441755
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.35,0.6569384711431743
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.6829669312253772
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.6701092473661233
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.6900324731736835
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.7092357673267327
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6,0.7069306698002349
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.76767405817835
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7,0.7431298777232631
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.7604953186348535
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.7147211541621479
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.85,0.7585864362902983
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.7741152521139993
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.95,0.7234848484848486
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.0,0.48459282673439186
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.6074938950322264
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.6194959490929035
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.15,0.6073471803251215
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.6281535754797788
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.6363286672352951
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.3,0.6780555972388955
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.35,0.6470656365022562
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.676398533113445
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.6725365016297953
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.7035160132805145
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.7206884989381915
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6,0.7237728922620029
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.7132309422348485
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7,0.727476356396217
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.7325933045761439
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.7333046236581728
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.85,0.7609756097560975
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.8234135998788429
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.95,0.7926089354660784
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.0,0.5102737327413471
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.5854768759190606
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.6063962865716429
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.15,0.593116901933187
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.6057188761792343
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.6494692394174706
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.3,0.6365409446143392
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.35,0.6529132776271538
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.6607653490328007
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.6462194977434996
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.6918720501830089
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.6808993828444629
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6,0.708983496482743
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.7164111758553713
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7,0.7339013429617891
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.7501428997465084
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.7544039005976722
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.85,0.783723716759431
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.7397342995169083
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.95,0.7313609467455622
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.0,0.49071062712783126
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.5592621948361309
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.6140874782092652
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.15,0.6016169903156205
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.6050888823785132
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.622315820586714
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.3,0.6556580445290484
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.35,0.6410737970184095
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.6684695765876578
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.6584160206718346
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.6912560490118954
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.7072825323454104
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6,0.6950148358812719
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.7170454545454545
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7,0.7262375216920671
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.7490652369545103
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.7684606324182296
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.85,0.8172204943525945
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.7864918357248887
../../data/edgelists/clean-multiplex-drosophila_l1-2_l2-3.mplx,1-2,0.95,0.7025623268698061
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.0,0.5093427855251815
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.049999999999999996,0.565910142244491
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.09999999999999999,0.5776693585643606
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.15,0.6351344420362203
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.19999999999999998,0.6272103594865373
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.24999999999999997,0.6821248922907126
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.3,0.6921568847188556
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.35,0.7083801115410467
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.39999999999999997,0.7013086986517282
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.44999999999999996,0.7379436623251937
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.49999999999999994,0.7312647114181642
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.5499999999999999,0.7417743303154554
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.6,0.7716919083135539
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.6499999999999999,0.7642972391346624
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7,0.7815125344848267
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7499999999999999,0.7964442042595727
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7999999999999999,0.802327785223082
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.85,0.8262970020666147
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.8999999999999999,0.8403441295546559
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.95,0.7908077223187092
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.0,0.4892890593301675
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.049999999999999996,0.5345833050489788
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.09999999999999999,0.5989441012805499
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.15,0.6470576549577609
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.19999999999999998,0.6476723989542067
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.24999999999999997,0.676301320421431
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.3,0.7048063124528894
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.35,0.7051924163072498
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.39999999999999997,0.7238668576881853
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.44999999999999996,0.7349871274848835
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.49999999999999994,0.7317502224410639
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.5499999999999999,0.7539190537460883
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.6,0.7709882552240358
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.6499999999999999,0.7909490045778771
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7,0.7887735124849921
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7499999999999999,0.8038980940522938
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7999999999999999,0.806605851923171
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.85,0.8304575763432547
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.8999999999999999,0.8435969706097508
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.95,0.8433042716959107
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.0,0.4966318501072814
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.049999999999999996,0.5969341845087984
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.09999999999999999,0.5859669990546474
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.15,0.6042561810878049
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.19999999999999998,0.6605170818465091
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.24999999999999997,0.6755441289384716
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.3,0.6851055577496279
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.35,0.7192111768342242
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.39999999999999997,0.6862891852456305
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.44999999999999996,0.722216265798356
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.49999999999999994,0.7249678065192793
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.5499999999999999,0.7627722125863785
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.6,0.8038817046616007
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.6499999999999999,0.7619550607390124
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7,0.8029072234954588
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7499999999999999,0.7927818142210945
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.7999999999999999,0.8047165456239129
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.85,0.8148939883081756
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.8999999999999999,0.8364254907792981
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.95,0.842642100192678
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.0,0.5014041148031659
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.049999999999999996,0.5534373745056237
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.09999999999999999,0.5901805439121398
../../data/edgelists/clean-multiplex-arxiv_l1-2_l2-7.mplx,1-2,0.15,0.6539554622430857
