,theta,edge,correct,layer,distance,ground_truth_aprx,likelihood_metric,score
4202,0.64,"(34, 26)",True,d_G,0.6223584492039616,0,inverse,0.3702661601395224
4203,0.66,"(1, 0)",True,d_G,0.6873121791591411,1,inverse,0.5138154658394978
4204,0.66,"(0, 19)",False,d_G,0.24847121248118595,0,inverse,0.6626780224332557
4205,0.66,"(1, 2)",True,d_G,0.3534949294052341,1,inverse,0.6667736828075241
4206,0.66,"(3, 87)",False,d_G,0.36686576203402443,0,inverse,0.6658466460555826
4207,0.66,"(4, 5)",False,d_G,0.6900416894803658,1,inverse,0.47043890212069717
4208,0.66,"(68, 5)",False,d_G,0.5156635183261808,0,inverse,0.5531370263477522
4209,0.66,"(10, 9)",True,d_G,0.5545960931948885,1,inverse,0.5791575084977447
4210,0.66,"(11, 10)",True,d_G,0.4922584792371068,1,inverse,0.6130734038810435
4211,0.66,"(13, 14)",True,d_G,0.42801007224095383,1,inverse,0.5837099660994252
4212,0.66,"(17, 16)",False,d_G,0.6665272718345078,1,inverse,0.4441262175964089
4213,0.66,"(20, 21)",True,d_G,0.551514692928206,1,inverse,0.5517473851258127
4214,0.66,"(22, 21)",True,d_G,0.5465998922022334,1,inverse,0.5480465264611949
4215,0.66,"(26, 27)",True,d_G,0.46829015263522483,1,inverse,0.5651871415656274
4216,0.66,"(32, 31)",True,d_G,0.5261868689185317,1,inverse,0.5577193835681682
4217,0.66,"(42, 32)",False,d_G,0.6148751495485805,0,inverse,0.5224891468956926
4218,0.66,"(36, 94)",False,d_G,0.6439517190280841,0,inverse,0.5404172936659093
4219,0.66,"(37, 38)",True,d_G,0.4391733006312479,1,inverse,0.6146650381479487
4220,0.66,"(42, 41)",True,d_G,0.6030358326036825,1,inverse,0.5422668110496357
4221,0.66,"(45, 44)",True,d_G,0.47476848698752044,1,inverse,0.6379101332739326
4222,0.66,"(45, 89)",False,d_G,0.6776642431280521,0,inverse,0.5691047321332696
4223,0.66,"(56, 55)",True,d_G,0.38809436141996284,1,inverse,0.5132150805582932
4224,0.66,"(67, 66)",True,d_G,0.5219133672855465,1,inverse,0.5337513147645603
4225,0.66,"(67, 68)",True,d_G,0.5930157586593587,1,inverse,0.5648545021860838
4226,0.66,"(72, 71)",False,d_G,0.4980899874073664,1,inverse,0.47875192297089536
4227,0.66,"(75, 76)",True,d_G,0.5527145755181958,1,inverse,0.5730173464638502
4228,0.66,"(80, 79)",True,d_G,0.21854689970985583,1,inverse,0.784405548964093
4229,0.66,"(82, 83)",True,d_G,0.4584009030633846,1,inverse,0.5978552639070801
4230,0.66,"(84, 85)",True,d_G,0.1751185878575316,1,inverse,0.6939185562431064
4231,0.66,"(88, 89)",True,d_G,0.5396514809461088,1,inverse,0.5811128269276898
4232,0.66,"(90, 89)",True,d_G,0.5863794761087828,1,inverse,0.5720434243464086
4233,0.66,"(95, 94)",False,d_G,0.6296436044848547,1,inverse,0.4804637094697237
4234,0.66,"(97, 98)",True,d_G,0.45109338316009645,1,inverse,0.5586683660248292
4235,0.66,"(98, 99)",True,d_G,0.33522195073180955,1,inverse,0.6092553910706926
4236,0.66,"(55, 40)",True,d_G,0.6767205375672168,0,inverse,0.45180888478928
4237,0.66,"(80, 25)",True,d_G,0.7245449027581666,0,inverse,0.3382293670281287
4238,0.66,"(88, 37)",True,d_G,0.5042853190102844,0,inverse,0.4962344854862153
4239,0.66,"(67, 42)",False,d_G,0.6650103973153664,0,inverse,0.5080362129272853
4240,0.66,"(15, 93)",True,d_G,0.6271443841987441,0,inverse,0.4478620993848375
4241,0.66,"(93, 6)",True,d_G,0.6940745171642584,0,inverse,0.41982651523498765
4242,0.66,"(16, 56)",True,d_G,0.6578631276374456,0,inverse,0.45828510632225133
4243,0.66,"(86, 20)",True,d_G,0.6118837370762303,0,inverse,0.4034548329651298
4244,0.66,"(86, 38)",True,d_G,0.5906205062253148,0,inverse,0.47750955770008435
4245,0.66,"(43, 83)",True,d_G,0.6451717620441145,0,inverse,0.24580765244012243
4246,0.66,"(17, 5)",True,d_G,0.7068015651094353,0,inverse,0.43887763876926267
4247,0.66,"(32, 17)",True,d_G,0.6752164700208151,0,inverse,0.42661054872716203
4248,0.66,"(36, 12)",True,d_G,0.6475245459780303,0,inverse,0.3848096765806915
4249,0.66,"(9, 22)",False,d_G,0.583866537818066,0,inverse,0.5323549314995765
4250,0.66,"(6, 77)",True,d_G,0.7371792264592203,0,inverse,0.45294346621836057
4251,0.66,"(71, 95)",True,d_G,0.5454538975897867,0,inverse,0.4925236629207075
4252,0.66,"(21, 95)",False,d_G,0.6475979342866592,0,inverse,0.514034107416961
4253,0.66,"(21, 70)",True,d_G,0.7475494437497107,0,inverse,0.38829437602872074
4254,0.66,"(11, 48)",True,d_G,0.6327394268183688,0,inverse,0.46837890591879255
4255,0.66,"(60, 97)",True,d_G,0.7054560186597765,0,inverse,0.48711572841188994
4256,0.66,"(47, 97)",True,d_G,0.5339811228924453,0,inverse,0.45683590560885146
4257,0.66,"(24, 49)",True,d_G,0.49624522498976564,0,inverse,0.319353704443522
4258,0.66,"(10, 94)",False,d_G,0.6422416820223917,0,inverse,0.5354829978473297
4259,0.66,"(76, 45)",False,d_G,0.6310679085207659,0,inverse,0.5429785647309819
4260,0.66,"(8, 76)",True,d_G,0.6846146358895031,0,inverse,0.39766507497232273
4261,0.66,"(96, 50)",True,d_G,0.4715291479070331,0,inverse,0.4661876347062109
4262,0.66,"(99, 96)",False,d_G,0.45517208193323594,0,inverse,0.531195833122954
4263,0.66,"(92, 81)",True,d_G,0.6112025776355948,0,inverse,0.24208775444719688
4264,0.66,"(34, 26)",True,d_G,0.5580512333455651,0,inverse,0.43749502231936677
4265,0.68,"(99, 0)",False,d_G,0.4588993952546706,0,inverse,0.5786505081367094
4266,0.68,"(3, 87)",False,d_G,0.39950841247325725,0,inverse,0.6603155591183909
4267,0.68,"(4, 56)",True,d_G,0.8630686319087447,0,inverse,0.43872027621412096
4268,0.68,"(6, 5)",True,d_G,0.5275508133295936,1,inverse,0.5161382343487957
4269,0.68,"(13, 12)",True,d_G,0.5425355298959784,1,inverse,0.5068166291510626
4270,0.68,"(13, 14)",True,d_G,0.5253327231771985,1,inverse,0.551370192253223
4271,0.68,"(15, 16)",True,d_G,0.5003728611970361,1,inverse,0.5764047198029966
4272,0.68,"(18, 17)",True,d_G,0.45099565705490036,1,inverse,0.5174282968698408
4273,0.68,"(24, 23)",True,d_G,0.49348474437699874,1,inverse,0.5069515628291654
4274,0.68,"(29, 28)",True,d_G,0.5949047933780182,1,inverse,0.5227911762544333
4275,0.68,"(36, 35)",True,d_G,0.47943953770394426,1,inverse,0.5855390939503131
4276,0.68,"(42, 41)",False,d_G,0.6923386237422204,1,inverse,0.4818352901467795
4277,0.68,"(45, 89)",False,d_G,0.6719519876118284,0,inverse,0.5633063310583075
4278,0.68,"(49, 50)",True,d_G,0.2716945884955088,1,inverse,0.7124974728617638
4279,0.68,"(56, 55)",True,d_G,0.21882094935243634,1,inverse,0.6784784438948991
4280,0.68,"(61, 62)",True,d_G,0.3619176332341037,1,inverse,0.5959425646290327
4281,0.68,"(64, 63)",True,d_G,0.5752600442428362,1,inverse,0.5200926084133481
4282,0.68,"(67, 68)",False,d_G,0.7194626754918355,1,inverse,0.46400927249255486
4283,0.68,"(95, 68)",True,d_G,0.7364664660952078,0,inverse,0.4523547109276942
4284,0.68,"(71, 70)",False,d_G,0.6008212891776912,1,inverse,0.3897184621726611
4285,0.68,"(77, 78)",True,d_G,0.5283165231313418,1,inverse,0.5228464504920668
4286,0.68,"(80, 79)",True,d_G,0.5131376596008913,1,inverse,0.6089039745100555
4287,0.68,"(80, 81)",True,d_G,0.47766131065438966,1,inverse,0.6188477639209597
4288,0.68,"(87, 86)",False,d_G,0.6552989874045979,1,inverse,0.490708711475805
4289,0.68,"(97, 98)",True,d_G,0.29459218014933763,1,inverse,0.669501029672017
4290,0.68,"(34, 40)",True,d_G,0.781434794068045,0,inverse,0.47051332423059167
4291,0.68,"(35, 23)",False,d_G,0.5722694950652825,0,inverse,0.5373399362980231
4292,0.68,"(23, 51)",True,d_G,0.6805040894368833,0,inverse,0.4909887512648812
4293,0.68,"(84, 87)",True,d_G,0.6421410367251615,0,inverse,0.44220796925478856
4294,0.68,"(57, 4)",True,d_G,0.5528033164147153,0,inverse,0.4793525043255079
4295,0.68,"(67, 42)",True,d_G,0.6389042770601698,0,inverse,0.48206731319134044
4296,0.68,"(54, 33)",True,d_G,0.6570068216449356,0,inverse,0.3819553004530696
4297,0.68,"(15, 93)",True,d_G,0.728684633315127,0,inverse,0.410191967347109
4298,0.68,"(93, 6)",True,d_G,0.7211255903568132,0,inverse,0.42937223061199664
4299,0.68,"(69, 53)",True,d_G,0.6328334260599047,0,inverse,0.46460122249468755
4300,0.68,"(6, 56)",True,d_G,0.8411490618488862,0,inverse,0.4841384959696272
4301,0.68,"(16, 56)",True,d_G,0.7606129951679711,0,inverse,0.4564942824211521
4302,0.68,"(86, 38)",True,d_G,0.5781604262726097,0,inverse,0.49263661275537235
4303,0.68,"(32, 17)",True,d_G,0.5991033873190881,0,inverse,0.4732995914265052
4304,0.68,"(91, 79)",True,d_G,0.7136230039205227,0,inverse,0.22319685685385787
4305,0.68,"(79, 12)",False,d_G,0.6206867247510618,0,inverse,0.5421240923122136
4306,0.68,"(36, 22)",False,d_G,0.5489717736183588,0,inverse,0.5089334680557349
4307,0.68,"(64, 7)",False,d_G,0.5904810072742237,0,inverse,0.5040054640045448
4308,0.68,"(46, 29)",False,d_G,0.5110169901208578,0,inverse,0.5370181851681848
4309,0.68,"(75, 65)",True,d_G,0.60135966974008,0,inverse,0.2036076134312219
4310,0.68,"(71, 95)",True,d_G,0.5553012582206183,0,inverse,0.377168172253594
4311,0.68,"(41, 63)",True,d_G,0.6150278296095836,0,inverse,0.4424896157636762
4312,0.68,"(68, 61)",False,d_G,0.6504871685248602,0,inverse,0.5022280755349661
4313,0.68,"(28, 68)",True,d_G,0.6814692457641699,0,inverse,0.4632297097625086
4314,0.68,"(51, 66)",True,d_G,0.7093108808764038,0,inverse,0.40154502161099304
4315,0.68,"(11, 72)",True,d_G,0.6871032286495269,0,inverse,0.2257767534978556
4316,0.68,"(11, 48)",True,d_G,0.8051681146401974,0,inverse,0.42873589029192644
4317,0.68,"(48, 60)",True,d_G,0.8038554572652976,0,inverse,0.3622064738738746
4318,0.68,"(14, 58)",True,d_G,0.7428786023344081,0,inverse,0.4385131247314241
4319,0.68,"(31, 58)",True,d_G,0.7399144622163712,0,inverse,0.34910867680344687
4320,0.68,"(24, 49)",True,d_G,0.4648381767417037,0,inverse,0.49071577426418944
4321,0.68,"(8, 76)",True,d_G,0.7114310847064217,0,inverse,0.36558770141647706
4322,0.68,"(99, 96)",True,d_G,0.5394266346123101,0,inverse,0.47663506389289517
4323,0.68,"(34, 26)",True,d_G,0.5676345643639933,0,inverse,0.3932908174508848
4324,0.7000000000000001,"(1, 0)",False,d_G,0.7112644074471035,1,inverse,0.48461855651841773
4325,0.7000000000000001,"(11, 10)",True,d_G,0.5161209648354798,1,inverse,0.6076858064696873
4326,0.7000000000000001,"(13, 14)",False,d_G,0.5982110279616135,1,inverse,0.46767344393845006
4327,0.7000000000000001,"(20, 21)",True,d_G,0.5147900839652398,1,inverse,0.5529316677179428
4328,0.7000000000000001,"(20, 54)",False,d_G,0.5828838492243081,0,inverse,0.574069240655319
4329,0.7000000000000001,"(22, 21)",True,d_G,0.4996360964164736,1,inverse,0.5308861210139442
4330,0.7000000000000001,"(24, 23)",True,d_G,0.5505201128957253,1,inverse,0.5209715851265289
4331,0.7000000000000001,"(23, 50)",False,d_G,0.3869542421778686,0,inverse,0.6273560430387086
4332,0.7000000000000001,"(29, 28)",False,d_G,0.6329861637490891,1,inverse,0.4876876372007078
4333,0.7000000000000001,"(36, 94)",True,d_G,0.6958603263621782,0,inverse,0.4957204572659568
4334,0.7000000000000001,"(42, 41)",False,d_G,0.8400974357209554,1,inverse,0.4517630243983848
4335,0.7000000000000001,"(43, 42)",True,d_G,0.5025401259511029,1,inverse,0.5378041266579828
4336,0.7000000000000001,"(47, 48)",True,d_G,0.41262631522806975,1,inverse,0.5235705510048675
4337,0.7000000000000001,"(49, 50)",True,d_G,0.48723108609575655,1,inverse,0.6087917959841171
4338,0.7000000000000001,"(53, 52)",True,d_G,0.5015797817156532,1,inverse,0.5322953763513961
4339,0.7000000000000001,"(54, 53)",True,d_G,0.6310923718055502,1,inverse,0.5075233818939737
4340,0.7000000000000001,"(64, 63)",True,d_G,0.623601324536048,1,inverse,0.5359123436478676
4341,0.7000000000000001,"(64, 65)",True,d_G,0.5115500760110092,1,inverse,0.5918070112919043
4342,0.7000000000000001,"(67, 66)",False,d_G,0.5869891792025826,1,inverse,0.4909769469522549
4343,0.7000000000000001,"(95, 68)",False,d_G,0.5642515858064681,0,inverse,0.534471858567772
4344,0.7000000000000001,"(71, 70)",False,d_G,0.6323529560511604,1,inverse,0.40832700534205585
4345,0.7000000000000001,"(74, 73)",True,d_G,0.46888470350480094,1,inverse,0.5775000085931393
4346,0.7000000000000001,"(76, 77)",True,d_G,0.5841531414079497,1,inverse,0.521314532415753
4347,0.7000000000000001,"(77, 78)",False,d_G,0.5699254281127639,1,inverse,0.4965822211990866
4348,0.7000000000000001,"(95, 94)",True,d_G,0.5101111665474256,1,inverse,0.5743928352405169
4349,0.7000000000000001,"(34, 40)",False,d_G,0.6798427129005228,0,inverse,0.5417850550750675
4350,0.7000000000000001,"(55, 40)",True,d_G,0.7028416209891959,0,inverse,0.28554355266410036
4351,0.7000000000000001,"(80, 25)",True,d_G,0.7955454157803874,0,inverse,0.29257172449265706
4352,0.7000000000000001,"(35, 75)",True,d_G,0.6254034266701197,0,inverse,0.48762939394159627
4353,0.7000000000000001,"(84, 87)",True,d_G,0.49546180555431374,0,inverse,0.46354056534639
4354,0.7000000000000001,"(88, 1)",False,d_G,0.4856233186112587,0,inverse,0.5402991942379712
4355,0.7000000000000001,"(57, 4)",True,d_G,0.5967750098624068,0,inverse,0.40745887995054986
4356,0.7000000000000001,"(67, 42)",True,d_G,0.646485733262982,0,inverse,0.48755841417379653
4357,0.7000000000000001,"(73, 42)",True,d_G,0.6940603254727418,0,inverse,0.47546377008908824
4358,0.7000000000000001,"(53, 15)",True,d_G,0.6935517070551512,0,inverse,0.473889348888925
4359,0.7000000000000001,"(86, 20)",False,d_G,0.5386810966094521,0,inverse,0.5558047417912706
4360,0.7000000000000001,"(0, 39)",False,d_G,0.4997486349171482,0,inverse,0.5259450378363818
4361,0.7000000000000001,"(32, 17)",True,d_G,0.6389758661329893,0,inverse,0.37935051266327474
4362,0.7000000000000001,"(3, 32)",True,d_G,0.6299161159222381,0,inverse,0.47208671583611655
4363,0.7000000000000001,"(36, 22)",False,d_G,0.6211649670208667,0,inverse,0.5052673460755956
4364,0.7000000000000001,"(44, 82)",True,d_G,0.7028494603217047,0,inverse,0.4026788919266864
4365,0.7000000000000001,"(74, 77)",True,d_G,0.739198002976251,0,inverse,0.47918319096331774
4366,0.7000000000000001,"(6, 77)",True,d_G,0.7421946200477141,0,inverse,0.4666763312651615
4367,0.7000000000000001,"(61, 41)",True,d_G,0.6479960978435002,0,inverse,0.4523103327843062
4368,0.7000000000000001,"(68, 61)",True,d_G,0.6812019431960754,0,inverse,0.42497242304052996
4369,0.7000000000000001,"(28, 51)",True,d_G,0.7002754872342595,0,inverse,0.4037548178772584
4370,0.7000000000000001,"(51, 66)",True,d_G,0.720331201108647,0,inverse,0.41795541744884346
4371,0.7000000000000001,"(94, 60)",True,d_G,0.7572283219917821,0,inverse,0.44252851641905167
4372,0.7000000000000001,"(47, 14)",True,d_G,0.6102963982856807,0,inverse,0.493582575393556
4373,0.7000000000000001,"(31, 58)",True,d_G,0.642384860776207,0,inverse,0.4108317167096925
4374,0.7000000000000001,"(31, 16)",True,d_G,0.6787704566019791,0,inverse,0.4534722669172684
4375,0.7000000000000001,"(24, 49)",True,d_G,0.5249691148310315,0,inverse,0.4310620385900704
4376,0.7000000000000001,"(18, 64)",True,d_G,0.6381093682456301,0,inverse,0.3064373067658831
4377,0.7000000000000001,"(66, 3)",True,d_G,0.7553718900961747,0,inverse,0.41845401956965583
4378,0.7000000000000001,"(81, 26)",False,d_G,0.5805704244946664,0,inverse,0.5717315817471861
4379,0.7000000000000001,"(34, 26)",True,d_G,0.6377013152612375,0,inverse,0.364053610924961
4380,0.7200000000000001,"(3, 87)",False,d_G,0.42846884610922675,0,inverse,0.6342549376893548
4381,0.7200000000000001,"(6, 5)",True,d_G,0.6669321867552492,1,inverse,0.5140301426225172
4382,0.7200000000000001,"(6, 24)",True,d_G,0.5858133988959544,0,inverse,0.4909575850369617
4383,0.7200000000000001,"(12, 11)",True,d_G,0.49024952865013816,1,inverse,0.5331431774876007
4384,0.7200000000000001,"(14, 15)",True,d_G,0.5919603507927936,1,inverse,0.5482494010290903
4385,0.7200000000000001,"(15, 16)",True,d_G,0.476312340977796,1,inverse,0.6409002431814582
4386,0.7200000000000001,"(17, 16)",True,d_G,0.6287310237722619,1,inverse,0.5317217937527103
4387,0.7200000000000001,"(20, 54)",True,d_G,0.6864283247575914,0,inverse,0.4955339187220369
4388,0.7200000000000001,"(22, 23)",False,d_G,0.7370858169681387,1,inverse,0.4177173370398867
4389,0.7200000000000001,"(27, 28)",True,d_G,0.5493146514463162,1,inverse,0.5309025595510909
4390,0.7200000000000001,"(33, 46)",False,d_G,0.44916950370325004,0,inverse,0.5924051290497064
4391,0.7200000000000001,"(36, 35)",False,d_G,0.6029155878471748,1,inverse,0.46740676167718653
4392,0.7200000000000001,"(42, 41)",False,d_G,0.7723891141805328,1,inverse,0.4235025029494317
4393,0.7200000000000001,"(44, 43)",True,d_G,0.43040372947104577,1,inverse,0.5725681068719611
4394,0.7200000000000001,"(49, 48)",True,d_G,0.5457482498116089,1,inverse,0.5461099218704107
4395,0.7200000000000001,"(53, 52)",False,d_G,0.5431447301468476,1,inverse,0.481065036643439
4396,0.7200000000000001,"(61, 62)",True,d_G,0.40163821482280726,1,inverse,0.5434561078122476
4397,0.7200000000000001,"(72, 71)",True,d_G,0.5386261314887472,1,inverse,0.5168268149069796
4398,0.7200000000000001,"(72, 73)",False,d_G,0.5901664929300705,1,inverse,0.48755339751002136
4399,0.7200000000000001,"(76, 77)",True,d_G,0.5365198065176185,1,inverse,0.5359990993373714
4400,0.7200000000000001,"(80, 79)",True,d_G,0.18313737881839498,1,inverse,0.7769736264166942
4401,0.7200000000000001,"(81, 82)",False,d_G,0.6046437602970298,1,inverse,0.4970159794154098
4402,0.7200000000000001,"(86, 85)",False,d_G,0.6056169691921843,1,inverse,0.4870232811984826
4403,0.7200000000000001,"(90, 91)",True,d_G,0.503991739209072,1,inverse,0.5530990771441286
4404,0.7200000000000001,"(91, 92)",True,d_G,0.39270378290006935,1,inverse,0.568154278448294
4405,0.7200000000000001,"(27, 8)",True,d_G,0.7011969762689413,0,inverse,0.3805285083691421
4406,0.7200000000000001,"(54, 35)",True,d_G,0.7031476094026771,0,inverse,0.4493553323838166
4407,0.7200000000000001,"(23, 87)",True,d_G,0.7301425218628923,0,inverse,0.46315334279778037
4408,0.7200000000000001,"(88, 37)",True,d_G,0.6609830244798808,0,inverse,0.4356380118391501
4409,0.7200000000000001,"(88, 1)",True,d_G,0.6225052052588186,0,inverse,0.434125846676961
4410,0.7200000000000001,"(57, 1)",True,d_G,0.6488933211417497,0,inverse,0.41353381922494714
4411,0.7200000000000001,"(57, 4)",True,d_G,0.6112979358127095,0,inverse,0.460150252825822
4412,0.7200000000000001,"(73, 42)",True,d_G,0.6115927000007553,0,inverse,0.49234764766339534
4413,0.7200000000000001,"(15, 93)",True,d_G,0.59100955179486,0,inverse,0.42363299925874476
4414,0.7200000000000001,"(93, 6)",True,d_G,0.7036388590043003,0,inverse,0.4750700884097485
4415,0.7200000000000001,"(69, 53)",True,d_G,0.59805077986149,0,inverse,0.49920302754811524
4416,0.7200000000000001,"(84, 69)",True,d_G,0.5103685712733296,0,inverse,0.46027856398554895
4417,0.7200000000000001,"(86, 20)",False,d_G,0.5889118200016985,0,inverse,0.5487913956380903
4418,0.7200000000000001,"(0, 39)",True,d_G,0.5837787914224623,0,inverse,0.4752877567139291
4419,0.7200000000000001,"(83, 5)",True,d_G,0.5186303345506483,0,inverse,0.47235211290131573
4420,0.7200000000000001,"(32, 17)",True,d_G,0.594212645983449,0,inverse,0.3733400515184702
4421,0.7200000000000001,"(36, 22)",True,d_G,0.612058137776314,0,inverse,0.49703305536089065
4422,0.7200000000000001,"(44, 82)",False,d_G,0.5918748512552743,0,inverse,0.5096020609998884
4423,0.7200000000000001,"(46, 62)",True,d_G,0.6399450277302139,0,inverse,0.41529604094731093
4424,0.7200000000000001,"(85, 29)",True,d_G,0.6305227521429387,0,inverse,0.4118270492292443
4425,0.7200000000000001,"(6, 77)",False,d_G,0.7199896509003573,0,inverse,0.5046862203453509
4426,0.7200000000000001,"(68, 61)",True,d_G,0.6041864349214379,0,inverse,0.4547269030702481
4427,0.7200000000000001,"(28, 68)",True,d_G,0.6427704666632754,0,inverse,0.4111131155085999
4428,0.7200000000000001,"(48, 60)",True,d_G,0.6873296626816724,0,inverse,0.4627075682210564
4429,0.7200000000000001,"(60, 97)",True,d_G,0.709277478779807,0,inverse,0.47179455310827284
4430,0.7200000000000001,"(47, 14)",False,d_G,0.47156447442578525,0,inverse,0.5466024221277308
4431,0.7200000000000001,"(31, 58)",True,d_G,0.660078986510554,0,inverse,0.3740253282137843
4432,0.7200000000000001,"(31, 16)",False,d_G,0.5726468089813993,0,inverse,0.5365259752842702
4433,0.7200000000000001,"(30, 49)",False,d_G,0.48105262053634273,0,inverse,0.5521476041861444
4434,0.7200000000000001,"(45, 52)",True,d_G,0.6270947227413229,0,inverse,0.37080499420325563
4435,0.7200000000000001,"(76, 45)",True,d_G,0.588783978522401,0,inverse,0.4918076493374758
4436,0.7200000000000001,"(13, 50)",True,d_G,0.6647389287063755,0,inverse,0.3649520737375143
4437,0.7200000000000001,"(96, 50)",False,d_G,0.4760798124556998,0,inverse,0.5517082385000035
4438,0.7200000000000001,"(81, 26)",False,d_G,0.4448620963046004,0,inverse,0.6103386894574435
4439,0.74,"(99, 0)",False,d_G,0.46940603297058436,0,inverse,0.5611575040424375
4440,0.74,"(1, 2)",True,d_G,0.5372737832399791,1,inverse,0.5475096601722352
4441,0.74,"(6, 24)",False,d_G,0.4851436184859122,0,inverse,0.5389344530497956
4442,0.74,"(11, 10)",True,d_G,0.49551321348012484,1,inverse,0.6195757855681994
4443,0.74,"(13, 12)",True,d_G,0.4717981243928503,1,inverse,0.5541640834561173
4444,0.74,"(13, 14)",True,d_G,0.5682825737411971,1,inverse,0.5031717027419466
4445,0.74,"(15, 16)",True,d_G,0.4985234185117331,1,inverse,0.6187831498090335
4446,0.74,"(22, 23)",True,d_G,0.5935996233419587,1,inverse,0.5361280357507126
4447,0.74,"(23, 50)",False,d_G,0.4258828650863098,0,inverse,0.6137078958272175
4448,0.74,"(32, 31)",True,d_G,0.4501853391665009,1,inverse,0.5605607272902339
4449,0.74,"(40, 39)",True,d_G,0.49033713303670545,1,inverse,0.5996854931301899
4450,0.74,"(42, 41)",False,d_G,0.6563336954081218,1,inverse,0.4886342223987687
4451,0.74,"(43, 42)",True,d_G,0.48540133572642596,1,inverse,0.5269400602896203
4452,0.74,"(49, 50)",True,d_G,0.4997146438085157,1,inverse,0.580923462977399
4453,0.74,"(58, 59)",False,d_G,0.5806782540064132,1,inverse,0.45736252155953927
4454,0.74,"(61, 62)",True,d_G,0.2073050139296924,1,inverse,0.7032324615423818
4455,0.74,"(66, 65)",True,d_G,0.5658363928297943,1,inverse,0.5161094900382773
4456,0.74,"(67, 66)",True,d_G,0.4990384280172278,1,inverse,0.5969044552764925
4457,0.74,"(67, 68)",True,d_G,0.5675122878392567,1,inverse,0.5346205832507438
4458,0.74,"(72, 73)",False,d_G,0.604356839141738,1,inverse,0.4904011469068602
4459,0.74,"(72, 83)",False,d_G,0.5519472293365678,0,inverse,0.555700344195247
4460,0.74,"(80, 79)",True,d_G,0.3924903252340989,1,inverse,0.6319074963949691
4461,0.74,"(80, 81)",True,d_G,0.6322646247530435,1,inverse,0.5452063665473332
4462,0.74,"(87, 86)",True,d_G,0.34101292223571356,1,inverse,0.6489321140171318
4463,0.74,"(90, 91)",True,d_G,0.45454736396129,1,inverse,0.5490786846720507
4464,0.74,"(34, 40)",False,d_G,0.7142112285027559,0,inverse,0.5180211713097015
4465,0.74,"(55, 40)",True,d_G,0.6303402294284893,0,inverse,0.300928521332248
4466,0.74,"(88, 1)",False,d_G,0.4790829064004301,0,inverse,0.5167279504628061
4467,0.74,"(69, 53)",False,d_G,0.5116719925664802,0,inverse,0.5217759666692722
4468,0.74,"(16, 56)",True,d_G,0.7436920666093273,0,inverse,0.37681437313923627
4469,0.74,"(38, 39)",False,d_G,0.5237586717829599,1,inverse,0.4090907689284075
4470,0.74,"(91, 79)",True,d_G,0.632967449273903,0,inverse,0.4013511337495898
4471,0.74,"(36, 22)",True,d_G,0.5902549876367518,0,inverse,0.46049783692317336
4472,0.74,"(82, 9)",True,d_G,0.6474369708667053,0,inverse,0.45814129305374107
4473,0.74,"(7, 44)",True,d_G,0.6721712619010699,0,inverse,0.3741878337906515
4474,0.74,"(85, 29)",True,d_G,0.766510833922165,0,inverse,0.3514621087923851
4475,0.74,"(74, 77)",True,d_G,0.6693687326327156,0,inverse,0.3364153721970097
4476,0.74,"(21, 70)",True,d_G,0.7105738212840058,0,inverse,0.34277170019905373
4477,0.74,"(28, 51)",True,d_G,0.6242515542524051,0,inverse,0.4238290352791878
4478,0.74,"(60, 97)",True,d_G,0.8157911177079228,0,inverse,0.4361941229429405
4479,0.74,"(94, 60)",True,d_G,0.7312085232226405,0,inverse,0.45599781748962515
4480,0.74,"(47, 97)",True,d_G,0.7705440412129125,0,inverse,0.3529728803070605
4481,0.74,"(47, 14)",True,d_G,0.6639450815360941,0,inverse,0.4428916765386606
4482,0.74,"(24, 49)",True,d_G,0.587117311251245,0,inverse,0.44395458040897806
4483,0.74,"(10, 94)",True,d_G,0.7146204932198617,0,inverse,0.4367316166973499
4484,0.74,"(99, 3)",True,d_G,0.7023312551895651,0,inverse,0.45390779202119597
4485,0.74,"(66, 3)",True,d_G,0.6742517789967453,0,inverse,0.45878212652631617
4486,0.74,"(92, 81)",True,d_G,0.7255833270999168,0,inverse,0.2656245722545217
4487,0.74,"(81, 26)",False,d_G,0.6226549411123353,0,inverse,0.5468002236981679
4488,0.76,"(1, 2)",True,d_G,0.4854831854933406,1,inverse,0.5694191392416973
4489,0.76,"(3, 87)",False,d_G,0.5835653174823004,0,inverse,0.5692006836101995
4490,0.76,"(68, 5)",True,d_G,0.6123737085727314,0,inverse,0.47021736322548996
4491,0.76,"(8, 9)",True,d_G,0.647982686219273,1,inverse,0.5321032008310534
4492,0.76,"(14, 15)",True,d_G,0.5026022897819165,1,inverse,0.5257546616955537
4493,0.76,"(18, 17)",True,d_G,0.4057631401551194,1,inverse,0.5063090198466679
4494,0.76,"(20, 21)",True,d_G,0.38185432303719063,1,inverse,0.6663534944670183
4495,0.76,"(29, 28)",True,d_G,0.3953881531088273,1,inverse,0.600654171219025
4496,0.76,"(29, 30)",True,d_G,0.5708672682404033,1,inverse,0.5194069981919252
4497,0.76,"(30, 31)",True,d_G,0.47407534990448197,1,inverse,0.5836107577191363
4498,0.76,"(33, 34)",True,d_G,0.5581200027258221,1,inverse,0.5454300923269817
4499,0.76,"(40, 41)",True,d_G,0.6891269804149249,1,inverse,0.5001820809994969
