,dimension,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
559,30,0.4584082463190352,0.3438420674920959,"(51, 24)",0,0,True,0.4285969872154447,0.471389741895473
560,30,0.4436366601588586,0.5021224517127192,"(62, 98)",0,1,False,0.5309200254164731,0.5146172814847422
561,30,0.5436840165987379,0.3280527104552157,"(61, 95)",0,0,True,0.3763208549946891,0.44630008551464395
562,30,0.43469300867762617,0.47521928915695727,"(54, 95)",0,1,False,0.5222693333059548,0.5101301836906906
563,30,0.5851673035871924,0.4627063508214297,"(36, 54)",0,0,True,0.4415669282978229,0.4694229651074563
564,30,0.48210824551443787,0.45427450502049777,"(36, 3)",0,0,True,0.4851376264257114,0.49304201407661036
565,30,0.4740057807031419,0.4213917553309463,"(11, 3)",0,0,True,0.4706197396939271,0.4868495271509937
566,30,0.4605224525032489,0.3411020721193495,"(31, 90)",0,0,True,0.4255135186637896,0.47018033523486336
567,30,0.5160944668398262,0.3854285568011354,"(31, 30)",1,0,False,0.42753046421877655,0.46737992108281146
568,30,0.4699449449632291,0.44621467144633903,"(30, 46)",0,0,True,0.4870490506829535,0.4940677100036674
569,30,0.3948353959842934,0.5536976267447267,"(47, 84)",0,1,False,0.5837410121491455,0.5396322421319492
570,30,0.4516916647156542,0.36981804420709447,"(70, 47)",0,0,True,0.45016880529877046,0.4795430210178106
571,30,0.4327308592124525,0.5045613662276291,"(21, 39)",0,1,False,0.5383180960353374,0.5179499095221224
572,30,0.5075161178654689,0.36590286495595653,"(63, 97)",0,0,True,0.4189316606950448,0.4646557341216147
573,30,0.5382913923397545,0.39922476495849274,"(45, 97)",0,0,True,0.4258324103010519,0.46528926589636976
574,30,0.5304314137635884,0.39735062603752336,"(85, 28)",0,0,True,0.42828014446442964,0.466778818901819
575,30,0.47541196334357205,0.5460359340538802,"(15, 85)",0,1,False,0.5345705203810449,0.517648657703269
576,30,0.5279990622755,0.3528151828806173,"(50, 82)",0,0,True,0.4005557185534433,0.4563156934483618
577,30,0.5165898729080578,0.44487238162935017,"(82, 9)",0,0,True,0.4627039486260366,0.48207830805562185
578,30,0.41042766502008055,0.20525284159594212,"(8, 9)",1,0,False,0.33337557286664393,0.44888548121037225
579,30,0.4176913878681292,0.345471078224603,"(91, 52)",0,0,True,0.4526835288341141,0.4819527660971088
580,30,0.5116544526158413,0.4547538563200801,"(65, 22)",0,0,True,0.4705607889700305,0.4857786877213501
581,30,0.46984321445736305,0.14923334182058923,"(4, 67)",0,0,True,0.24105797628296335,0.4205271244108674
582,30,0.5706086719506208,0.40854103326786273,"(43, 64)",0,0,True,0.41724062325760747,0.4595715424994924
583,30,0.525060155780771,0.42421621259084064,"(68, 37)",0,0,True,0.44688378087251973,0.4748103577592986
584,30,0.3994311596898752,0.31456175234003314,"(87, 37)",0,0,True,0.440567051913334,0.4787953743867976
585,30,0.3532078887322028,0.4567917680634081,"(87, 38)",0,1,False,0.5639406933460855,0.5258728401566379
586,30,0.42113306910752873,0.4825578753310255,"(92, 58)",0,1,False,0.5339855160669219,0.5153513751224499
587,30,0.45675347795252247,0.47670803886112073,"(23, 55)",0,1,False,0.5106884753946328,0.5049884747004723
588,30,0.48607740364089186,0.4242592107198298,"(89, 10)",0,0,True,0.46604651952592635,0.4845503715051459
589,30,0.5601871503641457,0.4275931270063989,"(99, 10)",0,0,True,0.4328828351833922,0.46689997473473027
590,30,0.35306592156295086,0.44728990508853705,"(96, 99)",0,1,False,0.5588638080638448,0.5235385835169972
591,30,0.48122305666436116,0.2948488979084364,"(71, 96)",0,0,True,0.379924691481399,0.45354086362929535
592,30,0.42709627357238733,0.43726765482105495,"(74, 71)",0,1,False,0.5058837376911209,0.5025428233894655
593,30,0.5092478382099396,0.5327786965361673,"(74, 20)",0,1,False,0.5112909112875714,0.5058824431576963
594,30,0.42012486998980886,0.5231265371261116,"(48, 20)",0,1,False,0.5545992650311754,0.5257276746604043
595,30,0.4983443623820052,0.38624045358635667,"(57, 48)",0,0,True,0.43663473147403764,0.47200333683528456
596,30,0.38249489741560877,0.4209288314104465,"(57, 86)",0,1,False,0.5239188442013012,0.5096073008952781
597,30,0.5305198552848265,0.3081252887315938,"(34, 94)",0,0,True,0.3674084217025656,0.44462938664017565
598,30,0.5154584183689384,0.35550625245701395,"(53, 94)",0,0,True,0.40817528467587627,0.46009699777996393
599,30,0.58763546274351,0.5300212656742258,"(59, 53)",0,0,True,0.47422545062165533,0.48560043366722055
600,30,0.559065940837847,0.4798529838538563,"(83, 59)",0,0,True,0.4618772191451335,0.480207109197208
601,30,0.5050364307307137,0.3620229425601913,"(2, 83)",0,0,True,0.4175295876061417,0.46430744179823097
602,30,0.5194482898612237,0.4493531935266912,"(6, 41)",0,0,True,0.463823808315503,0.4824833973889799
603,30,0.36950875287638674,0.29212533877366625,"(5, 6)",1,0,False,0.4415209894114332,0.48066379458858177
604,30,0.5649943200022919,0.4850583942551223,"(0, 12)",0,0,True,0.4619371843614064,0.48002665282571666
605,35,0.4789779989108608,0.47229499551004733,"(1, 0)",1,0,False,0.49648733673718887,0.4983292553680994
606,35,0.6041817269337476,0.522264651315974,"(2, 3)",1,0,False,0.46363915886300033,0.47953217543559135
607,35,0.5524005694509037,0.5005826402493112,"(4, 3)",1,0,False,0.4753947030093931,0.48704841559247125
608,35,0.5304833031258445,0.5509469442330946,"(6, 7)",1,1,True,0.5094613781874635,0.5051157317558138
609,35,0.5319260292485529,0.6344575596921496,"(7, 8)",1,1,True,0.5439527490851936,0.5256104502611996
610,35,0.3984069290084604,0.5931150413765806,"(9, 10)",1,1,True,0.5981864841040833,0.5485238249668732
611,35,0.6093228895269596,0.6519790161371506,"(11, 10)",1,1,True,0.5169095624206369,0.5106624149727977
612,35,0.3974728620015213,0.5869211612478015,"(12, 13)",1,1,True,0.5962258479693642,0.5472209267103105
613,35,0.4956886437952282,0.5999696495559828,"(14, 15)",1,1,True,0.5475882884260374,0.5260466519628837
614,35,0.48615507493109467,0.5857295075239941,"(15, 16)",1,1,True,0.5464482996689951,0.5248730600375543
615,35,0.585845212969573,0.4370489790796139,"(17, 16)",1,0,False,0.4272670452884905,0.4628694231634158
616,35,0.5395062328835548,0.642546768866711,"(17, 18)",1,1,True,0.5435854127651569,0.5257373661346203
617,35,0.5541656187075916,0.4250163106139046,"(24, 25)",1,0,False,0.43405244509404994,0.4677574764050423
618,35,0.4108454685576332,0.5966408202807119,"(26, 25)",1,1,True,0.5922073847463002,0.546315680085656
619,35,0.42118132102309047,0.5562484626216446,"(26, 27)",1,1,True,0.5690930150986921,0.5337155445479551
620,35,0.5302932907751313,0.4891221475920434,"(28, 27)",1,0,False,0.4798064941761953,0.4897086678678807
621,35,0.5472891264926181,0.5635176696857376,"(29, 30)",1,1,True,0.5073048451130082,0.5040570467581198
622,35,0.3921539352578494,0.5134102542786004,"(32, 31)",1,1,True,0.5669507034519667,0.5302769917191646
623,35,0.5869581200049971,0.5426459288697996,"(32, 33)",1,0,False,0.48038596303751874,0.48892376457078485
624,35,0.4797590885571539,0.5606837139946381,"(33, 34)",1,1,True,0.5388895118688929,0.5202201227770104
625,35,0.5057736718854015,0.6705557760085055,"(34, 35)",1,1,True,0.5700407969970185,0.5411025627835878
626,35,0.5639132689241116,0.6288516507747737,"(36, 35)",1,1,True,0.5272217856084567,0.5162288927689319
627,35,0.4352910088345209,0.5731343642974029,"(36, 37)",1,1,True,0.5683458385397296,0.5344063770796841
628,35,0.43830139473796775,0.5004695999842949,"(37, 38)",1,1,True,0.5331114859725293,0.515537047557755
629,35,0.48335930304401514,0.6344332561731366,"(39, 38)",1,1,True,0.5675769184019825,0.5376968182674566
630,35,0.533279112350488,0.6358385593521751,"(39, 40)",1,1,True,0.5438619009377914,0.5256174110854096
631,35,0.5360577225484532,0.5397167498025501,"(40, 41)",1,1,True,0.5017006479276742,0.5009147557929253
632,35,0.5933379777293045,0.6018917942088439,"(42, 41)",1,1,True,0.5035783146807281,0.5021384410811525
633,35,0.44604206377318417,0.5335637823570052,"(44, 43)",1,1,True,0.5446719049960577,0.5218664732355489
634,35,0.486253738563634,0.5337315924747978,"(45, 44)",1,1,True,0.5232737925077939,0.5118672343543595
635,35,0.43439992804016836,0.5432166934405795,"(51, 50)",1,1,True,0.5556541097038591,0.5271773791619124
636,35,0.5618920245324373,0.6634145534342695,"(51, 52)",1,1,True,0.5414273989576961,0.52535885519487
637,35,0.46646962298641415,0.5661617198515833,"(53, 52)",1,1,True,0.5482709040145846,0.5249024032244588
638,35,0.5310062838619535,0.5478556479458315,"(55, 56)",1,1,True,0.5078088602383275,0.504212241366455
639,35,0.3815519559038427,0.6008608162052694,"(58, 57)",1,1,True,0.6116174720685884,0.5546085176735277
640,35,0.46022015488508655,0.5858723321726909,"(59, 58)",1,1,True,0.5600578719578665,0.5313717791473128
641,35,0.6245670956643139,0.5765708251071733,"(60, 59)",1,0,False,0.4800204998413867,0.4880032352932051
642,35,0.47918984535692594,0.6208679125078342,"(61, 60)",1,1,True,0.5643957401954552,0.5353603884347342
643,35,0.522766044776132,0.43214035643740195,"(62, 63)",1,0,False,0.4525473448373792,0.47735907165234454
644,35,0.6022673797013667,0.6229513113255251,"(66, 65)",1,1,True,0.5084409141713396,0.5051707985576012
645,35,0.40038518791608046,0.6054524669882795,"(67, 66)",1,1,True,0.601938557416454,0.5510879135359037
646,35,0.44202133331684546,0.5271025762250926,"(67, 68)",1,1,True,0.5438959569929821,0.5212574890162248
647,35,0.38420217254865585,0.5708290315593623,"(74, 75)",1,1,True,0.5977072048577787,0.5465217652575822
648,35,0.5608237276991773,0.39333538663192025,"(76, 77)",1,0,False,0.41223248903057813,0.458225525102057
649,35,0.47123687993006996,0.5711273160647449,"(78, 79)",1,1,True,0.547915323894707,0.5249518648013072
650,35,0.39709898234121127,0.6024825463776723,"(80, 79)",1,1,True,0.6027347735705417,0.5511661580161951
651,35,0.37400728743409317,0.5671732468340703,"(83, 82)",1,1,True,0.6026189728574114,0.5481418893139876
652,35,0.5008140607796261,0.6041686151419876,"(83, 84)",1,1,True,0.5467674998959411,0.5258156620864425
653,35,0.5596023909129245,0.6218470794166546,"(85, 84)",1,1,True,0.5263425098012724,0.51555614988635
654,35,0.5525145972777183,0.5924653984341326,"(86, 85)",1,1,True,0.5174460694972999,0.5099863720815961
655,35,0.37656132576969553,0.5994915016858758,"(86, 87)",1,1,True,0.6141998515066686,0.5555028696477426
656,35,0.44117838912340906,0.5477244266330001,"(87, 88)",1,1,True,0.5538708333174753,0.5266113396829389
657,35,0.506300746501793,0.5906601174462582,"(89, 90)",1,1,True,0.5384514041097369,0.5210773444688594
658,35,0.4490982140164839,0.5676450490985401,"(92, 91)",1,1,True,0.558297330005837,0.529602049552213
659,35,0.5515830728298732,0.6292139514431726,"(93, 92)",1,1,True,0.5328722367254832,0.5193979787189422
660,35,0.5627820030112933,0.5529521687220297,"(94, 93)",1,0,False,0.49559490309685833,0.4975425612152857
661,35,0.45470739160533136,0.61400774826608,"(96, 97)",1,1,True,0.574528913607379,0.5397410835446188
662,35,0.5508788378009618,0.4589854143335243,"(98, 97)",1,0,False,0.45450209111115275,0.477042796846246
663,35,0.5719268213589278,0.5920356463303426,"(93, 40)",0,1,False,0.5086380899425973,0.505027036847582
664,35,0.5117499582838496,0.5128743729427722,"(56, 93)",0,1,False,0.5005486960560347,0.5002811036351138
665,35,0.5825003680327565,0.505068417513825,"(40, 14)",0,0,True,0.46440135486234263,0.4806516786431267
666,35,0.5660022543031001,0.5441996983754686,"(49, 42)",0,0,True,0.4901808153574992,0.49454957692192214
667,35,0.6017993860562526,0.6035502290844064,"(78, 32)",0,1,False,0.5007262801622704,0.5004377106452234
668,35,0.5816880410148383,0.520583181853096,"(16, 32)",0,0,True,0.4722822940969296,0.4847285366345698
669,35,0.5884683015910132,0.5886990230978705,"(16, 79)",0,1,False,0.5000979986030951,0.5000576803764585
670,35,0.4501215655711509,0.4639247198791904,"(24, 33)",0,1,False,0.507550577321825,0.503450733789001
671,35,0.5895450033539323,0.5061475146536135,"(51, 24)",0,0,True,0.4619430235537373,0.4791627036199184
672,35,0.525618356786308,0.4820428165925245,"(98, 51)",0,0,True,0.47837788070782344,0.48910783842519073
673,35,0.5551888571960463,0.48866782416538596,"(62, 98)",0,0,True,0.4681368935896921,0.4833758715039259
674,35,0.6182383300319709,0.47931682606982423,"(61, 95)",0,0,True,0.43671320152348586,0.46532537208318064
675,35,0.6089655268860795,0.3399348990158824,"(54, 95)",0,0,True,0.3582408540840972,0.433145089939242
676,35,0.6033739704187847,0.4946553320110115,"(36, 54)",0,0,True,0.45049374448969937,0.4728470801738844
677,35,0.6826323125481576,0.6288210396043104,"(36, 3)",0,0,True,0.47948410713368955,0.4865504270488839
678,35,0.5831122799381768,0.5512437696223718,"(11, 3)",0,0,True,0.48595303902678927,0.49203354663843374
679,35,0.5263190361587359,0.46323296655547774,"(73, 11)",0,0,True,0.4681239240432937,0.48423371121060843
680,35,0.598165170394166,0.4801306720913874,"(73, 90)",0,0,True,0.445268036075007,0.4705255876244295
681,35,0.4005349861890704,0.6006473410932857,"(31, 30)",1,1,True,0.5999380180068735,0.5498618068575591
682,35,0.590490430688726,0.40917217205155626,"(30, 46)",0,0,True,0.40931027221577615,0.45479421747840726
683,35,0.4926689633992486,0.4217953537642231,"(69, 35)",0,0,True,0.46124856470350617,0.4822890105968096
684,35,0.5240380118156869,0.5706366321976831,"(84, 66)",0,1,False,0.5212842330078795,0.5116475475175503
685,35,0.4971855883145345,0.35311757992362647,"(70, 47)",0,0,True,0.4152843281241568,0.4640451650543695
686,35,0.49446234874364203,0.43134004021327416,"(21, 60)",0,0,True,0.46590940502892497,0.4842246604921257
687,35,0.5488352822247526,0.5532020416931952,"(17, 39)",0,1,False,0.5019812212225798,0.5010916881323653
688,35,0.6109419565152121,0.5942193089733984,"(7, 17)",0,0,True,0.4930620706038732,0.4958194355375978
689,35,0.5557773847023413,0.6065937832971654,"(63, 97)",0,1,False,0.521858938002687,0.5127013665313619
690,35,0.5490407846368224,0.5123033629999959,"(85, 28)",0,0,True,0.4826929739431711,0.49081667741443563
691,35,0.5414550138617058,0.5295454430983593,"(15, 85)",0,0,True,0.49443997867323475,0.4970226425009187
692,35,0.45446115486992905,0.535107626021139,"(8, 9)",1,1,True,0.5407482899160334,0.5201506975397362
693,35,0.5948540716206085,0.4535920781280725,"(81, 8)",0,0,True,0.43263269004020977,0.46474311126046713
694,35,0.538547630377361,0.5990593827938167,"(91, 52)",0,1,False,0.5265960703985878,0.5151233236645878
695,35,0.5929045565522868,0.45815160172130653,"(52, 22)",0,0,True,0.4358964058341478,0.46636264582354386
696,35,0.5131100933527029,0.39300238535008164,"(65, 22)",0,0,True,0.4337236210594016,0.47000911802641665
697,35,0.5957803281466546,0.4832733066382721,"(68, 27)",0,0,True,0.4478677343361125,0.4719028757572907
698,35,0.529517150126758,0.5397737145336342,"(29, 38)",0,1,False,0.504795965600124,0.5025641186236021
699,35,0.5525305236789578,0.5299341029264223,"(76, 92)",0,0,True,0.4895625130848857,0.49435113516818646
700,35,0.4919712586628165,0.4363327602134054,"(77, 23)",0,0,True,0.47003217840381356,0.48609396254596565
701,35,0.5564184883848936,0.5109077323287688,"(23, 55)",0,0,True,0.4786800159253587,0.48862427439584377
702,35,0.5978287556691185,0.47871749796506424,"(89, 55)",0,0,True,0.44467898740905887,0.4702573417383302
703,35,0.5288148977224093,0.45722406194343135,"(99, 10)",0,0,True,0.46369776514548705,0.48210993132218777
704,35,0.559815463329166,0.4462896240431848,"(71, 96)",0,0,True,0.4435815201061764,0.47164898290680596
705,35,0.5869410656912488,0.4770665985430842,"(74, 71)",0,0,True,0.4483676335981889,0.47255898423313203
706,35,0.567674224901297,0.4588713463333668,"(57, 48)",0,0,True,0.44700533438711887,0.4728260822905616
707,35,0.6093845250238594,0.6189708628444776,"(44, 25)",0,1,False,0.5039021027282886,0.5023965661019054
708,35,0.46059059507994426,0.5035933247405211,"(34, 94)",0,1,False,0.5223000657740611,0.5107490260101519
709,35,0.5542989549010819,0.5326435727344997,"(59, 53)",0,0,True,0.4900383959519511,0.4945863660195214
710,35,0.6146931763207149,0.5968099034588821,"(83, 59)",0,0,True,0.49261938613268474,0.495529300932302
711,35,0.6188700902748022,0.49897234027233234,"(2, 41)",0,0,True,0.44637090759572207,0.47006141900823906
712,35,0.6214692333444024,0.5446956338730816,"(6, 41)",0,0,True,0.4670828706859838,0.4808160220338194
713,35,0.5404241214042383,0.3975581759016332,"(5, 6)",1,0,False,0.42384400755059387,0.4643441396951342
714,35,0.5966987420252633,0.5401914785638444,"(0, 12)",0,0,True,0.4751483201992281,0.48587694192839087
715,40,0.4221576737319054,0.6102042786504329,"(99, 0)",0,1,False,0.5910759082531957,0.5468736057166298
716,40,0.4728102796101327,0.43315391133886005,"(6, 5)",1,0,False,0.47811372200609115,0.4900872069924105
717,40,0.5361621762751544,0.6288752128913119,"(6, 7)",1,1,True,0.5397897258398245,0.5231616706189013
718,40,0.5023959796807278,0.581764693978292,"(12, 11)",1,1,True,0.5366037600449464,0.5198317689919941
719,40,0.5020638385700031,0.6065120183611558,"(13, 14)",1,1,True,0.5471091712570277,0.526088331873342
720,40,0.43432527604784743,0.5683001374646777,"(14, 15)",1,1,True,0.5668120215243061,0.5334437061549353
721,40,0.5890289866729552,0.5826505472040271,"(17, 16)",1,0,False,0.49727807848284994,0.49840539553907015
722,40,0.4851739893835489,0.6675432673097439,"(23, 22)",1,1,True,0.579104080756691,0.5454663771145581
723,40,0.6635218651429382,0.5538820210579711,"(24, 25)",1,0,False,0.4549698151419926,0.47261746370181174
724,40,0.604956506020058,0.6743278632207577,"(26, 27)",1,1,True,0.5271133451125756,0.5173358876103125
725,40,0.4272198428972787,0.6594475807945335,"(28, 27)",1,1,True,0.6068531791945557,0.5577974177550695
726,40,0.5611854479354444,0.6229615999427454,"(29, 28)",1,1,True,0.5260846624234694,0.5154391282943839
727,40,0.5687764396182833,0.6596217381523326,"(29, 30)",1,1,True,0.5369771382675452,0.5226957180490993
728,40,0.42132261867983956,0.5912703029643253,"(30, 31)",1,1,True,0.5839170809176398,0.5423849558586393
729,40,0.6534689771315356,0.6291809024255149,"(32, 33)",1,0,False,0.49053207149779315,0.49392827980155524
730,40,0.629332796737241,0.6775722745287179,"(39, 38)",1,1,True,0.5184556165754062,0.5120575313348208
731,40,0.5435410485127494,0.6572524837706514,"(39, 40)",1,1,True,0.5473484542516109,0.5283972666643219
732,40,0.5093484269170169,0.6157912594937235,"(40, 41)",1,1,True,0.5473020522972865,0.5265856114650364
733,40,0.5421298858822267,0.6386773018878793,"(42, 41)",1,1,True,0.5408819564301507,0.5241181223487263
734,40,0.48090040550406765,0.5731954436414186,"(42, 43)",1,1,True,0.5437792437054804,0.5230573942318737
735,40,0.5782206740916644,0.5970009226211406,"(45, 44)",1,1,True,0.5079900882446367,0.5046949241424209
736,40,0.5583654209027504,0.634099416232874,"(47, 48)",1,1,True,0.5317552320922273,0.5189244543787086
737,40,0.49693304099323504,0.6775476374674022,"(49, 48)",1,1,True,0.576891259169497,0.5450312994156054
738,40,0.5980833950074241,0.5761894594966084,"(51, 50)",1,0,False,0.4906776625948392,0.49452673475214215
739,40,0.572962437138638,0.6717812843822287,"(51, 52)",1,1,True,0.5396944549850192,0.5246846276251658
740,40,0.5511905555009962,0.6213926584152027,"(55, 56)",1,1,True,0.5299348063664263,0.5175433213728566
741,40,0.5716646733654811,0.5736981619879189,"(58, 57)",1,1,True,0.5008877049960375,0.5005083719804297
742,40,0.4456331486150841,0.6530502657260375,"(59, 58)",1,1,True,0.5943934869697387,0.5516691699809466
743,40,0.5366547836220985,0.6421442062936442,"(60, 59)",1,1,True,0.5447444490426167,0.5263479268472652
744,40,0.4825575666625552,0.4438495236917893,"(62, 61)",1,0,False,0.4791085132153078,0.4903241973418863
745,40,0.49648400281243926,0.693448521360355,"(62, 63)",1,1,True,0.5827628939232665,0.549082552252696
746,40,0.4734382805648496,0.5683934479217411,"(64, 63)",1,1,True,0.545571259139337,0.5237209712043108
747,40,0.48823591373373953,0.5690633874692033,"(67, 66)",1,1,True,0.5382235539376137,0.520195874524691
748,40,0.5890087094573934,0.7117895382783168,"(70, 69)",1,1,True,0.547194416595597,0.5306567040566843
749,40,0.6232195490129433,0.6583646633102749,"(70, 71)",1,1,True,0.5137115899054427,0.5087853743004184
750,40,0.36203095908655863,0.6318237208648377,"(71, 72)",1,1,True,0.6357304881793548,0.5670420275769258
751,40,0.5257468527249414,0.6882687606431824,"(72, 73)",1,1,True,0.5669356745204231,0.5405412802504281
752,40,0.6233033836764632,0.6709644766976443,"(73, 74)",1,1,True,0.5184123760159681,0.5119130182263838
753,40,0.4547737708166815,0.6199794521812694,"(75, 76)",1,1,True,0.5768574952042284,0.5412077396610991
754,40,0.5074337413068757,0.6744651948545118,"(81, 80)",1,1,True,0.570662325025068,0.5416610481726175
755,40,0.6707840138496464,0.6030578704175447,"(83, 82)",1,0,False,0.4734165816540634,0.483074933015258
756,40,0.48298461219770106,0.640908003920446,"(85, 84)",1,1,True,0.5702573312867747,0.5393989983592549
757,40,0.5967722358326494,0.6794238789087488,"(86, 85)",1,1,True,0.5323820305207744,0.5206511559306611
758,40,0.5995559400112175,0.6169139763447352,"(92, 91)",1,1,True,0.5071345933426432,0.5043394001283061
759,40,0.4471415226505402,0.5427860293386745,"(93, 92)",1,1,True,0.5483088416399469,0.5238929153381774
760,40,0.6100775485312542,0.7790265739312897,"(95, 94)",1,1,True,0.560812225184578,0.542137074740978
761,40,0.4987866035232302,0.6573381203205625,"(95, 96)",1,1,True,0.5685702474514137,0.539555050734201
762,40,0.36581500242263154,0.5777183084206281,"(96, 97)",1,1,True,0.6122924350220413,0.5527784814139299
763,40,0.4912723707040305,0.7152280363601928,"(98, 97)",1,1,True,0.5928120970141707,0.5557560685576385
764,40,0.653508695999953,0.6727357792897024,"(99, 98)",1,1,True,0.5072486949608405,0.5048066227470317
765,40,0.7367497668941562,0.48806712005837455,"(19, 80)",0,0,True,0.3984817038837008,0.43814777114062875
766,40,0.6417052291818495,0.4860925631614455,"(78, 32)",0,0,True,0.4310103872002276,0.46117514818555294
767,40,0.5849134742687674,0.6779671940614553,"(16, 32)",0,1,False,0.5368418497987317,0.5232466579776802
768,40,0.629482790575486,0.4678494350199963,"(79, 88)",0,0,True,0.4263516773747453,0.4596794053549287
769,40,0.6036194091827944,0.5522600495354542,"(26, 88)",0,0,True,0.477783427475953,0.48716298173737843
770,40,0.710072348041021,0.6034621299528363,"(33, 26)",0,0,True,0.4594185688026214,0.47337266065008116
771,40,0.6925702849895127,0.5444158536882923,"(24, 33)",0,0,True,0.4401147568801457,0.46302899276752285
772,40,0.6872338383602618,0.6110268227878439,"(51, 24)",0,0,True,0.4706503409319109,0.4809574610250635
773,40,0.5502230554597679,0.539443503297755,"(98, 51)",0,0,True,0.4950537381938636,0.4973051380544109
774,40,0.6532129691803258,0.6208463045056427,"(62, 98)",0,0,True,0.48729781834206054,0.49190904016045306
775,40,0.4911457640667367,0.5778220889222156,"(54, 95)",0,1,False,0.5405420633619255,0.521655525135286
776,40,0.5269481316277673,0.6067864596006581,"(73, 11)",0,1,False,0.5352103254988384,0.5199489866183744
777,40,0.5793604423410499,0.38852832663400666,"(31, 90)",0,0,True,0.40141836447326257,0.4524362272884882
778,40,0.6495721105899394,0.6767829615716866,"(70, 47)",0,1,False,0.5102577550886884,0.5068022930318974
779,40,0.645405835191058,0.5491857450197177,"(13, 70)",0,0,True,0.459726783711985,0.4759635193534985
780,40,0.724253169157053,0.5937893576676924,"(13, 60)",0,0,True,0.45050849694369993,0.46743023100472725
781,40,0.7066441815723079,0.4517883447220584,"(21, 60)",0,0,True,0.3899997060400699,0.43662867525284454
782,40,0.662747237454169,0.5279261185666565,"(21, 39)",0,0,True,0.4433845066718893,0.46634568197400694
783,40,0.7519231393538406,0.6352427749548354,"(17, 39)",0,0,True,0.45794289522419696,0.47086295812243206
784,40,0.7380401007122988,0.5512909496919418,"(7, 17)",0,0,True,0.4275790531214594,0.4534479265859688
785,40,0.657281566547137,0.4861588760477239,"(15, 50)",0,0,True,0.425172014157958,0.45732341802534904
786,40,0.6587526180580001,0.5697309381671358,"(82, 9)",0,0,True,0.46376765507370377,0.4777592659786659
787,40,0.47368735832881464,0.4001844868278263,"(8, 9)",1,0,False,0.4579441356828398,0.4816325508223613
788,40,0.6297182742034456,0.5762116232944852,"(91, 52)",0,0,True,0.47781519016156065,0.48662652776541615
789,40,0.6336094993344875,0.6119498187913235,"(65, 22)",0,0,True,0.4913052392495625,0.4945852915513753
790,40,0.6575365861365062,0.5736649352309953,"(4, 67)",0,0,True,0.4659391052358536,0.47904437011787565
791,40,0.7156536927959534,0.6028148001140979,"(67, 64)",0,0,True,0.45720834692348106,0.47182017073103866
792,40,0.6590936284649603,0.47403390223390907,"(43, 64)",0,0,True,0.4183411746615522,0.45386665447014574
793,40,0.6835114249472132,0.5470324563743496,"(68, 27)",0,0,True,0.44454526545356116,0.46593312036784923
794,40,0.6326735519486195,0.49107859988639224,"(87, 37)",0,0,True,0.43699902962098347,0.4646602864746485
795,40,0.6081619807825609,0.5706686074075256,"(29, 38)",0,0,True,0.4840972172971009,0.4906277545524016
796,40,0.7575798704510865,0.6702330459628759,"(58, 29)",0,0,True,0.4694123706670243,0.4781771668308092
797,40,0.5023509424959256,0.4699399365788591,"(76, 77)",1,0,False,0.4833326596934097,0.49189795775657363
798,40,0.6311855016909973,0.5897692178593653,"(89, 55)",0,0,True,0.4830393858312435,0.48964740882381524
799,40,0.5837122113714502,0.4179077094675646,"(89, 10)",0,0,True,0.4172318269364101,0.4586435757213358
800,40,0.591970707138614,0.6036956917857121,"(99, 10)",0,1,False,0.5049031170641102,0.5029312125810826
801,40,0.7269663099533995,0.7232684996547041,"(96, 99)",0,0,True,0.4987250994548618,0.49907554847872304
802,40,0.7183958734203979,0.6620709786737771,"(74, 71)",0,0,True,0.4795993309577931,0.48592249784889396
803,40,0.6060131277295955,0.38870098194024544,"(74, 20)",0,0,True,0.3907665309676371,0.4458847601936663
804,40,0.6888190775113487,0.5918885148039946,"(48, 20)",0,0,True,0.4621574185672949,0.4757863147303325
805,40,0.6962715723210599,0.44002099249265364,"(1, 86)",0,0,True,0.3872426926992977,0.43628562106826424
806,40,0.6851389372525173,0.5428096198867602,"(1, 25)",0,0,True,0.4420458957591276,0.46447761704307416
807,40,0.595230861804566,0.644499021724713,"(44, 25)",0,1,False,0.5198705220285122,0.5123145491024519
808,40,0.5868273023320473,0.42801823771995084,"(53, 94)",0,0,True,0.42175702688511624,0.4603809659241163
809,40,0.6569234170753668,0.3919838390187141,"(2, 83)",0,0,True,0.3737068618234017,0.4341498405270325
810,40,0.750243613549839,0.5156421973383921,"(2, 41)",0,0,True,0.40733705434029843,0.44161717262595923
811,40,0.6248276728002103,0.49533630394984723,"(5, 12)",0,0,True,0.44219981559036664,0.4676723177555435
812,45,0.636753520376728,0.6478305084169924,"(1, 0)",1,1,True,0.5043115077690425,0.5027692186949403
813,45,0.6055437980240752,0.589756056986467,"(2, 3)",1,0,False,0.4933959077417152,0.49605314672059914
814,45,0.6273426963350011,0.42179795784707846,"(6, 5)",1,0,False,0.40204138135883827,0.44879397065063337
815,45,0.6424753999197076,0.7560305428200494,"(9, 10)",1,1,True,0.5405987344887074,0.5283583194370528
816,45,0.7400465871951059,0.7083148853337724,"(12, 11)",1,0,False,0.48904565522378574,0.4920677401068015
817,45,0.5815868903331034,0.7131659781346832,"(12, 13)",1,1,True,0.5508124334017853,0.5328473948861921
818,45,0.6042306051940661,0.7578720547526786,"(20, 19)",1,1,True,0.5563986306159256,0.5383349817176134
