,walk_length,d_G,d_H,edge,ground_truth,classification,correct,inverse,negexp
667,20,4.0172315,0.45338345,"(71, 250)",1,0,False,0.101414114,0.027549144
668,20,3.2394128,2.2225227,"(91, 131)",1,0,False,0.4069112,0.2656336
669,20,8.419554,1.5401473,"(257, 81)",1,0,False,0.15463792,0.0010276972
670,20,9.099126,1.5501888,"(81, 351)",1,0,False,0.145567,0.0005263924
671,20,4.672787,0.5633614,"(130, 126)",1,0,False,0.1075908,0.01615203
672,20,7.871391,6.1656885,"(86, 265)",1,0,False,0.439243,0.15372196
673,20,5.683234,3.1139295,"(265, 158)",1,0,False,0.3539697,0.071140245
674,20,3.7761374,2.2792835,"(89, 88)",1,0,False,0.3764038,0.18289523
675,20,5.5097046,3.167847,"(88, 332)",1,0,False,0.3650623,0.087715134
676,20,3.6725473,2.3316336,"(151, 89)",1,0,False,0.38833502,0.20735984
677,20,5.049825,2.7098951,"(124, 332)",1,0,False,0.34922588,0.08786951
678,20,5.941874,2.8621485,"(332, 340)",1,0,False,0.32509553,0.043951355
679,20,2.3678102,0.5584397,"(173, 90)",1,0,False,0.190838,0.14071423
680,20,8.489895,7.852183,"(100, 101)",1,0,False,0.48048866,0.3457639
681,20,3.095312,2.15935,"(115, 114)",1,0,False,0.4109398,0.28171667
682,20,4.342194,1.3269521,"(115, 271)",1,0,False,0.2340656,0.046742022
683,20,4.94775,2.2922673,"(296, 125)",1,0,False,0.31661075,0.065651886
684,20,9.105599,6.8278475,"(135, 134)",1,0,False,0.4285229,0.09298238
685,20,10.249891,7.535208,"(245, 135)",1,0,False,0.42368093,0.062112477
686,20,10.835478,7.23136,"(121, 120)",1,0,False,0.40025598,0.026490593
687,20,8.259843,6.832397,"(120, 281)",1,0,False,0.4527093,0.19349697
688,20,7.9255376,7.3644314,"(281, 134)",1,0,False,0.48165113,0.36329156
689,20,3.1949403,1.9383361,"(141, 140)",1,0,False,0.37760213,0.22155902
690,20,3.0029342,2.1036074,"(177, 148)",1,0,False,0.41194367,0.28918886
691,20,2.5623288,1.4387041,"(247, 177)",1,0,False,0.35958317,0.24533957
692,20,4.919534,3.1140966,"(158, 157)",1,0,False,0.38763255,0.14119045
693,20,9.144205,0.93651164,"(298, 272)",1,0,False,0.09290129,0.0002724744
694,20,5.6585484,2.1457295,"(299, 159)",1,0,False,0.27494273,0.028949687
695,20,8.016737,0.49628663,"(200, 273)",1,0,False,0.058297344,0.000541595
696,20,5.550391,5.0503964,"(163, 164)",1,0,False,0.4764171,0.3775419
697,20,6.829534,4.5999646,"(223, 163)",1,0,False,0.40246427,0.09712639
698,20,8.041804,7.8647985,"(338, 164)",1,0,False,0.49443606,0.45586374
699,20,6.198421,3.4033897,"(223, 222)",1,0,False,0.3544529,0.057593267
700,20,6.0557485,1.9506458,"(165, 166)",1,0,False,0.243636,0.016220873
701,20,4.365019,2.7613049,"(165, 167)",1,0,False,0.38747957,0.16746317
702,20,6.9402795,1.9665977,"(232, 166)",1,0,False,0.22079542,0.006870107
703,20,4.4412494,2.0242434,"(253, 167)",1,0,False,0.31308416,0.08188506
704,20,3.862957,1.7375588,"(243, 253)",1,0,False,0.31024978,0.106652655
705,20,4.580112,1.4585971,"(186, 294)",1,0,False,0.24154119,0.04222846
706,20,3.977084,1.1932085,"(365, 186)",1,0,False,0.23078161,0.058201756
707,20,3.709386,1.9104233,"(171, 172)",1,0,False,0.33994448,0.14197737
708,20,3.6749358,2.2786722,"(171, 341)",1,0,False,0.38273802,0.19840969
709,20,3.6006975,1.882318,"(341, 368)",1,0,False,0.34329978,0.15208003
710,20,4.3061085,2.3393192,"(330, 198)",1,0,False,0.35201937,0.122734174
711,20,4.7934737,1.71476,"(330, 287)",1,0,False,0.26347548,0.04399388
712,20,3.0509212,1.4461666,"(204, 202)",1,0,False,0.32157844,0.16731815
713,20,2.8929043,1.8233036,"(280, 204)",1,0,False,0.38660374,0.255479
714,20,3.9610243,1.4154707,"(280, 275)",1,0,False,0.26327014,0.07272577
715,20,4.276686,2.8534043,"(222, 212)",1,0,False,0.40019187,0.19414759
716,20,6.3849,0.60873383,"(283, 282)",1,0,False,0.08704113,0.0030909954
717,20,5.7525005,1.7519373,"(231, 306)",1,0,False,0.23345351,0.017976265
718,20,5.4294105,1.9122597,"(308, 302)",1,0,False,0.26046658,0.028828159
719,20,2.4766197,1.5677309,"(234, 235)",1,0,False,0.38763475,0.2872273
720,20,2.7160187,1.4601147,"(237, 234)",1,0,False,0.34963316,0.22167979
721,20,3.0758624,1.5189413,"(238, 237)",1,0,False,0.3305781,0.17408888
722,20,2.3467574,0.57999027,"(241, 359)",1,0,False,0.19816887,0.14594483
723,20,4.5004635,2.5914838,"(259, 267)",1,0,False,0.36541215,0.12909551
724,20,5.0093217,2.1925292,"(340, 286)",1,0,False,0.3044397,0.056423455
725,20,4.2894287,1.6228524,"(297, 307)",1,0,False,0.27448836,0.06497466
726,20,4.8328047,2.0054364,"(308, 307)",1,0,False,0.29326785,0.055863045
727,20,2.3574417,2.3089797,"(334, 366)",1,0,False,0.49480736,0.4878869
728,20,2.359511,1.7623159,"(367, 368)",1,0,False,0.427557,0.35498574
729,20,7.334673,6.320891,"(2, 3)",0,0,True,0.46288022,0.26624036
730,20,6.3920255,3.5244176,"(216, 2)",0,0,True,0.35541147,0.053778242
731,20,7.067899,7.042481,"(260, 3)",0,0,True,0.49909928,0.49364582
732,20,8.565848,8.081603,"(3, 338)",0,0,True,0.48545587,0.38125014
733,20,6.069912,2.7784667,"(215, 216)",0,0,True,0.3140086,0.035865836
734,20,4.9026275,4.781855,"(87, 260)",0,0,True,0.49376464,0.46984357
735,20,4.7342844,6.8801956,"(10, 251)",0,1,False,0.5923808,0.8952861
736,20,2.1351612,2.8541706,"(309, 18)",0,1,False,0.5720547,0.67238885
737,20,2.7507324,3.6500344,"(194, 318)",0,1,False,0.57024956,0.7108061
738,20,4.7726917,6.776284,"(57, 333)",0,1,False,0.5867433,0.88117373
739,20,2.310691,6.7418575,"(355, 103)",0,1,False,0.7447469,0.98823935
740,20,3.2059631,4.628305,"(62, 64)",0,1,False,0.5907769,0.80570525
741,20,3.5264235,5.1618648,"(226, 62)",0,1,False,0.5941176,0.8369137
742,20,2.1553624,5.123982,"(84, 82)",0,1,False,0.703907,0.9511362
743,20,2.9817963,3.7064717,"(194, 193)",0,1,False,0.5541751,0.6736357
744,20,7.6692333,6.1839385,"(86, 85)",0,0,True,0.44639155,0.18462901
745,20,4.668219,6.0632977,"(87, 85)",0,1,False,0.56499916,0.80140173
746,20,6.619765,6.329746,"(86, 189)",0,0,True,0.48880196,0.42799923
747,20,1.6815597,1.7950135,"(92, 93)",0,1,False,0.5163169,0.52833307
748,20,1.9308399,2.7459269,"(364, 93)",0,1,False,0.58714217,0.6931924
749,20,2.1998763,3.2520018,"(233, 116)",0,1,False,0.59649205,0.7411828
750,20,6.7096996,10.312554,"(111, 97)",0,1,False,0.6058278,0.97347677
751,20,4.0231185,8.796511,"(111, 112)",0,1,False,0.6861751,0.99161917
752,20,11.34119,7.864162,"(182, 100)",0,0,True,0.40947762,0.029972956
753,20,7.2922926,5.552312,"(182, 266)",0,0,True,0.43226802,0.1493154
754,20,2.1389267,5.054966,"(220, 149)",0,1,False,0.7026746,0.9486336
755,20,0.96448284,2.0503206,"(233, 228)",0,1,False,0.68008435,0.74759716
756,20,1.6221582,3.8650877,"(128, 153)",0,1,False,0.70437664,0.90403885
757,20,4.058569,2.952255,"(217, 218)",0,0,True,0.42109957,0.24855873
758,20,6.015046,3.397374,"(259, 266)",0,0,True,0.36094585,0.0680097
759,20,1.558656,6.528836,"(190, 207)",0,1,False,0.8072757,0.99310595
760,20,2.8287911,4.1225924,"(356, 194)",0,1,False,0.5930607,0.7847899
761,20,6.248264,5.1282654,"(196, 254)",0,0,True,0.45077592,0.24601158
762,20,6.73633,3.12259,"(219, 218)",0,0,True,0.31672737,0.026243571
763,20,1.723162,2.1842682,"(227, 228)",0,1,False,0.5590038,0.6132766
764,25,13.053145,6.339904,"(219, 1)",1,0,False,0.32691628,0.0012132465
765,25,7.6299386,0.65466523,"(106, 105)",1,0,False,0.079021916,0.0009338379
766,25,13.0706415,6.8130274,"(59, 219)",1,0,False,0.3426444,0.0019121477
767,25,10.5018015,6.2889347,"(219, 282)",1,0,False,0.37454787,0.01458791
768,25,9.078216,2.467505,"(4, 5)",1,0,False,0.21371597,0.0013440665
769,25,10.364149,4.473671,"(6, 4)",1,0,False,0.3015046,0.0027580268
770,25,11.480544,3.5264938,"(301, 4)",1,0,False,0.23498932,0.00035111333
771,25,7.316173,4.834752,"(5, 6)",1,0,False,0.39789167,0.077170946
772,25,9.17531,5.940367,"(6, 215)",1,0,False,0.3929938,0.037871733
773,25,9.817071,5.515156,"(6, 345)",1,0,False,0.35971004,0.013361647
774,25,11.171462,1.6219803,"(159, 160)",1,0,False,0.12678216,7.12331e-05
775,25,10.097019,2.435664,"(328, 221)",1,0,False,0.19434497,0.00047044765
776,25,11.919506,5.784214,"(8, 7)",1,0,False,0.3267231,0.0021604153
777,25,10.153526,4.152447,"(295, 7)",1,0,False,0.2902597,0.0024699627
778,25,12.836725,5.9434814,"(9, 8)",1,0,False,0.3164758,0.0010135889
779,25,13.021747,6.687126,"(34, 8)",1,0,False,0.33929524,0.0017706781
780,25,13.411988,5.611595,"(39, 8)",1,0,False,0.29498094,0.0004094063
781,25,13.585082,6.32976,"(34, 39)",1,0,False,0.31784135,0.00070590625
782,25,14.590498,7.9749675,"(180, 34)",1,0,False,0.3534147,0.0013376125
783,25,12.200975,5.7028155,"(20, 39)",1,0,False,0.31852558,0.0015039429
784,25,12.765512,5.8688393,"(37, 39)",1,0,False,0.31494734,0.0010101224
785,25,12.516849,4.497595,"(59, 348)",1,0,False,0.26433983,0.00032895725
786,25,6.4833155,3.3336606,"(13, 14)",1,0,False,0.33958122,0.04110488
787,25,5.7584066,3.8952982,"(13, 354)",1,0,False,0.40350294,0.13434115
788,25,8.084834,3.0282345,"(300, 14)",1,0,False,0.27249312,0.0063268887
789,25,5.407824,3.4285145,"(342, 354)",1,0,False,0.38800168,0.121392466
790,25,3.3134928,2.0420284,"(15, 16)",1,0,False,0.38129407,0.2190067
791,25,4.6004453,1.8024241,"(16, 117)",1,0,False,0.28150254,0.057431202
792,25,14.034637,6.524745,"(181, 19)",1,0,False,0.31736094,0.0005473402
793,25,14.528259,6.9651566,"(181, 38)",1,0,False,0.32406,0.00051899214
794,25,13.7200165,7.1574574,"(94, 181)",1,0,False,0.34283158,0.0014102753
795,25,14.104125,8.364643,"(181, 97)",1,0,False,0.3722787,0.003206122
796,25,15.431919,7.3655915,"(184, 181)",1,0,False,0.32308754,0.00031383554
797,25,5.180006,2.7478192,"(21, 169)",1,0,False,0.34660444,0.08075099
798,25,4.898821,3.1432152,"(168, 169)",1,0,False,0.39084816,0.14734153
799,25,9.830589,3.6289232,"(262, 99)",1,0,False,0.2696177,0.0020219556
800,25,3.2048306,1.9788821,"(24, 311)",1,0,False,0.38174996,0.2268913
801,25,3.4723754,2.1790915,"(311, 312)",1,0,False,0.3855798,0.21529749
802,25,8.817682,0.60054326,"(25, 95)",1,0,False,0.06376395,0.0002699135
803,25,12.204262,9.653982,"(26, 97)",1,0,False,0.44166318,0.0724077
804,25,11.261092,5.033885,"(26, 191)",1,0,False,0.3089225,0.0019710672
805,25,7.7570734,3.3463457,"(293, 191)",1,0,False,0.30137974,0.012000574
806,25,8.820742,3.3062506,"(192, 336)",1,0,False,0.27263567,0.004011817
807,25,14.353826,8.519148,"(28, 27)",1,0,False,0.3724548,0.0029158385
808,25,13.82955,8.984901,"(29, 27)",1,0,False,0.39382502,0.0078089247
809,25,13.766198,7.724354,"(175, 27)",1,0,False,0.35943022,0.0023715333
810,25,13.327613,7.6933017,"(27, 350)",1,0,False,0.3659832,0.0035604155
811,25,13.371766,9.998671,"(67, 28)",1,0,False,0.42783412,0.03314696
812,25,13.166984,10.401039,"(28, 68)",1,0,False,0.44131997,0.059192464
813,25,12.824458,7.3241577,"(29, 49)",1,0,False,0.36350673,0.00406892
814,25,12.794053,7.7051077,"(315, 29)",1,0,False,0.3758743,0.0061267493
815,25,14.915225,3.7155292,"(30, 184)",1,0,False,0.1994299,1.3678169e-05
816,25,11.563195,8.107749,"(86, 187)",1,0,False,0.41216877,0.030606853
817,25,13.403393,6.4095864,"(187, 272)",1,0,False,0.32350442,0.00091670617
818,25,10.659629,4.8453484,"(188, 350)",1,0,False,0.3125028,0.0029757454
819,25,12.854755,9.65141,"(213, 67)",1,0,False,0.42883402,0.039040025
820,25,14.184423,9.065659,"(214, 67)",1,0,False,0.38991943,0.0059478204
821,25,12.684166,8.02535,"(67, 252)",1,0,False,0.38751993,0.009388692
822,25,15.17653,9.178566,"(68, 183)",1,0,False,0.3768643,0.0024776503
823,25,11.760663,10.121718,"(213, 68)",1,0,False,0.46255103,0.16260871
824,25,12.914227,6.6751814,"(47, 49)",1,0,False,0.34075463,0.0019479162
825,25,12.247221,6.32555,"(49, 174)",1,0,False,0.34058192,0.0026735503
826,25,11.443881,5.9338183,"(49, 314)",1,0,False,0.3414617,0.0040295506
827,25,5.31722,1.6519367,"(32, 127)",1,0,False,0.23703536,0.024958067
828,25,5.7762923,2.6738706,"(126, 127)",1,0,False,0.3164283,0.04300747
829,25,12.9331255,4.293051,"(35, 343)",1,0,False,0.2492167,0.00017684241
830,25,13.610331,8.689417,"(180, 121)",1,0,False,0.38966438,0.0072396705
831,25,13.592744,9.9811535,"(180, 214)",1,0,False,0.42339852,0.026298568
832,25,13.277464,9.355829,"(277, 180)",1,0,False,0.4133658,0.019423928
833,25,13.373244,8.464974,"(343, 180)",1,0,False,0.38762203,0.0073311124
834,25,11.163242,7.280368,"(57, 56)",1,0,False,0.3947366,0.020176094
835,25,11.917713,3.7164447,"(70, 69)",1,0,False,0.23771314,0.00027423017
836,25,6.843397,3.012203,"(41, 40)",1,0,False,0.30563366,0.021223502
837,25,5.9762273,2.8791425,"(53, 52)",1,0,False,0.32512957,0.043227665
838,25,5.2044206,2.3831105,"(199, 42)",1,0,False,0.31408247,0.05618343
839,25,5.531547,2.7414856,"(43, 185)",1,0,False,0.3313761,0.05786361
840,25,5.439052,2.067578,"(199, 198)",1,0,False,0.27543357,0.033198964
841,25,9.398415,1.8798552,"(44, 45)",1,0,False,0.16667938,0.0005426195
842,25,6.9324408,1.2785308,"(44, 46)",1,0,False,0.15571004,0.003491557
843,25,8.61089,2.1403668,"(45, 46)",1,0,False,0.1990806,0.0015460209
844,25,10.5906515,2.5306158,"(45, 161)",1,0,False,0.19286367,0.00031581573
845,25,10.14559,2.5983925,"(162, 45)",1,0,False,0.20389172,0.00052730844
846,25,9.157046,4.9681797,"(195, 196)",1,0,False,0.3517239,0.014936964
847,25,13.081596,4.10215,"(47, 48)",1,0,False,0.23872268,0.0001259567
848,25,11.342521,3.5359104,"(310, 48)",1,0,False,0.23765345,0.00040686977
849,25,11.922641,7.129832,"(246, 338)",1,0,False,0.37422085,0.008220996
850,25,7.1711507,2.663521,"(268, 292)",1,0,False,0.27082968,0.010904346
851,25,4.513681,3.8430042,"(53, 147)",1,0,False,0.45987183,0.33834532
852,25,4.632378,4.170232,"(147, 148)",1,0,False,0.47374946,0.38647676
853,25,6.3167095,1.9940993,"(55, 54)",1,0,False,0.23994045,0.01309155
854,25,5.878848,1.8419923,"(201, 54)",1,0,False,0.23857406,0.01734667
855,25,7.475256,4.632811,"(101, 99)",1,0,False,0.38262185,0.055073164
856,25,12.949403,4.473744,"(59, 76)",1,0,False,0.25677013,0.00020843833
857,25,6.3282876,3.0640144,"(60, 61)",1,0,False,0.32622615,0.036817376
858,25,8.1094055,2.1454062,"(179, 60)",1,0,False,0.20920971,0.0025630288
859,25,6.366512,2.6884215,"(61, 109)",1,0,False,0.29690132,0.0246483
860,25,7.3002315,2.6663756,"(109, 110)",1,0,False,0.26753095,0.0096237045
861,25,7.85451,5.9032254,"(336, 62)",1,0,False,0.4290841,0.12441337
862,25,10.489968,7.1242294,"(213, 281)",1,0,False,0.40445948,0.033383537
863,25,9.110176,5.12122,"(273, 252)",1,0,False,0.35985368,0.018182319
864,25,14.022217,2.0137458,"(339, 320)",1,0,False,0.12557687,6.0923467e-06
865,25,14.438965,8.696962,"(183, 100)",1,0,False,0.37590724,0.0031980765
866,25,12.973364,2.3477535,"(205, 206)",1,0,False,0.15323643,2.4285413e-05
867,25,12.278892,4.9441767,"(70, 277)",1,0,False,0.28706715,0.00065206445
868,25,6.904559,2.9830747,"(71, 72)",1,0,False,0.30169752,0.019426787
869,25,5.407704,2.4995944,"(71, 250)",1,0,False,0.3161123,0.05175414
870,25,5.4967256,4.735408,"(250, 249)",1,0,False,0.4627977,0.31836024
871,25,5.1396556,1.7212461,"(79, 78)",1,0,False,0.25087753,0.031725053
872,25,4.8075514,1.515158,"(78, 131)",1,0,False,0.23963746,0.03583307
873,25,9.181862,2.0895004,"(81, 80)",1,0,False,0.18538137,0.0008307409
874,25,10.547558,2.0089288,"(81, 351)",1,0,False,0.15999131,0.00019572015
875,25,7.1310472,1.3381637,"(130, 126)",1,0,False,0.15800336,0.0030399074
876,25,10.847988,2.126682,"(319, 351)",1,0,False,0.1639103,0.00016304747
877,25,7.084242,7.5423226,"(86, 265)",1,1,True,0.5156593,0.6125588
878,25,8.545209,2.3119383,"(88, 332)",1,0,False,0.21294159,0.0019591749
879,25,5.906404,1.8945873,"(151, 89)",1,0,False,0.24286492,0.01777868
880,25,4.473265,1.7891201,"(152, 151)",1,0,False,0.28569308,0.063915424
881,25,2.7821813,2.4608028,"(173, 90)",1,0,False,0.4693516,0.42033982
882,25,9.449183,7.2153835,"(100, 101)",1,0,False,0.4329776,0.09675604
883,25,6.9651194,2.183322,"(296, 125)",1,0,False,0.23865508,0.008311265
884,25,13.571832,4.9200873,"(121, 120)",1,0,False,0.2660669,0.00017479106
885,25,5.7958307,1.5367706,"(123, 124)",1,0,False,0.20958054,0.01393855
886,25,5.7904296,1.7530658,"(210, 123)",1,0,False,0.23239435,0.017338013
887,25,7.4549994,2.639457,"(297, 296)",1,0,False,0.2614759,0.0080376975
888,25,3.6151469,2.3734577,"(133, 132)",1,0,False,0.396329,0.22414209
889,25,3.9598393,1.6222357,"(141, 140)",1,0,False,0.29061517,0.08805616
890,25,4.3062477,3.1943173,"(177, 148)",1,0,False,0.42587692,0.24751118
891,25,3.3990664,2.9158945,"(247, 177)",1,0,False,0.46174386,0.3815034
892,25,6.42042,3.154635,"(158, 157)",1,0,False,0.3294639,0.036763795
893,25,7.7270913,4.1633306,"(298, 157)",1,0,False,0.35014156,0.027551487
894,25,10.982279,5.706329,"(298, 272)",1,0,False,0.3419296,0.0050870865
895,25,10.061885,2.075297,"(223, 299)",1,0,False,0.17098674,0.00033987663
896,25,12.748622,1.7067701,"(339, 200)",1,0,False,0.118071534,1.6016873e-05
897,25,9.2936325,2.0536036,"(163, 164)",1,0,False,0.18097831,0.00071677694
898,25,8.111354,2.041242,"(223, 222)",1,0,False,0.20105615,0.0023055866
899,25,9.163434,2.6869354,"(165, 166)",1,0,False,0.22673854,0.0015368253
900,25,9.453817,2.6847782,"(232, 166)",1,0,False,0.221177,0.0011474796
901,25,9.390899,3.4421866,"(230, 232)",1,0,False,0.26822752,0.0026024084
902,25,6.3625145,2.8174062,"(342, 329)",1,0,False,0.30690965,0.028055657
903,25,5.544869,2.7069597,"(186, 168)",1,0,False,0.3280436,0.05530968
904,25,5.356188,2.3651328,"(186, 294)",1,0,False,0.30631194,0.04783162
905,25,5.739524,2.0478969,"(171, 172)",1,0,False,0.262975,0.02432495
906,25,3.802249,1.8105934,"(341, 368)",1,0,False,0.3225805,0.120081805
907,25,8.228823,4.1289716,"(316, 195)",1,0,False,0.3341188,0.016304888
908,25,6.0744243,0.928741,"(330, 287)",1,0,False,0.13261732,0.005790765
909,25,5.067974,0.49522728,"(280, 275)",1,0,False,0.0890184,0.010223938
910,25,9.122052,2.1717536,"(230, 302)",1,0,False,0.192296,0.00095743133
911,25,11.928522,1.6871235,"(231, 306)",1,0,False,0.12391066,3.566167e-05
912,25,3.6755028,3.3602567,"(234, 235)",1,0,False,0.47759688,0.4218347
913,25,4.71875,5.8353915,"(236, 234)",1,1,True,0.5529007,0.7533652
914,25,3.8922195,3.8968527,"(237, 234)",1,1,True,0.5002974,0.50115836
915,25,2.3481052,1.894819,"(237, 235)",1,0,False,0.44658327,0.3885797
916,25,5.29526,6.1047215,"(248, 236)",1,1,True,0.53550273,0.6919948
917,25,3.6107745,4.379536,"(238, 237)",1,1,True,0.54810584,0.683253
918,25,5.319882,5.900121,"(249, 248)",1,1,True,0.5258573,0.64112246
919,25,2.9778037,1.7385007,"(240, 241)",1,0,False,0.36861503,0.22455734
920,25,3.754274,0.54657364,"(242, 243)",1,0,False,0.12708509,0.038876977
921,25,4.094487,2.6271832,"(259, 267)",1,0,False,0.39085275,0.18735272
922,25,6.2334695,2.2082598,"(297, 307)",1,0,False,0.26158857,0.017546307
923,25,3.7911625,1.5272646,"(334, 366)",1,0,False,0.28716472,0.09415738
924,25,2.3736248,1.8400855,"(367, 368)",1,0,False,0.4366901,0.36969182
925,25,4.301667,7.208132,"(216, 2)",0,1,False,0.62626046,0.94816506
926,25,1.5954983,8.995959,"(260, 3)",0,1,False,0.8493599,0.9993894
927,25,4.860506,6.6675906,"(215, 216)",0,1,False,0.5783774,0.85900915
928,25,1.7788067,7.789997,"(87, 260)",0,1,False,0.81410354,0.99755484
929,25,11.491781,7.3096104,"(261, 338)",0,0,True,0.38878027,0.015035805
930,25,11.426354,6.969631,"(10, 36)",0,0,True,0.37886697,0.011467289
931,25,9.161469,5.7816243,"(10, 251)",0,0,True,0.38690946,0.032931324
932,25,8.961883,6.296294,"(337, 36)",0,0,True,0.41265053,0.06503471
933,25,5.118475,5.437642,"(220, 251)",0,1,False,0.5151176,0.57912123
934,25,2.0794868,4.2679024,"(318, 17)",0,1,False,0.67238706,0.8992044
935,25,8.559756,6.2611513,"(333, 337)",0,0,True,0.42245394,0.091238566
936,25,6.252067,4.5453973,"(40, 363)",0,0,True,0.42096895,0.15359616
937,25,8.90302,8.349696,"(57, 103)",0,0,True,0.48396415,0.36509365
938,25,10.0203705,6.9975553,"(57, 333)",0,0,True,0.41118732,0.046405736
939,25,6.519384,6.793486,"(62, 64)",0,1,False,0.5102946,0.56809974
940,25,6.7374644,6.7658467,"(226, 62)",0,1,False,0.50105095,0.50709516
941,25,3.332961,6.10045,"(64, 284)",0,1,False,0.6466855,0.94089353
942,25,3.8931363,6.030161,"(139, 226)",0,1,False,0.60767716,0.89445007
943,25,2.9394855,6.8463454,"(82, 83)",0,1,False,0.6996182,0.9802926
944,25,2.3666096,6.5875072,"(84, 82)",0,1,False,0.7356959,0.9855271
945,25,3.03737,6.028706,"(193, 83)",0,1,False,0.66497415,0.95218116
946,25,2.5339613,5.9794965,"(194, 193)",0,1,False,0.7023581,0.96909773
947,25,1.7829411,7.337259,"(87, 85)",0,1,False,0.80450636,0.9961442
948,25,1.6128709,2.735862,"(92, 93)",0,1,False,0.6291171,0.7545431
949,25,1.9098338,4.2749286,"(233, 116)",0,1,False,0.69120336,0.91412663
950,25,2.441855,7.59142,"(96, 98)",0,1,False,0.7566244,0.9942316
951,25,2.713442,7.848843,"(98, 208)",0,1,False,0.7431009,0.99414974
952,25,2.3371398,9.871772,"(111, 112)",0,1,False,0.808571,0.99946606
953,25,3.7856998,8.709857,"(208, 207)",0,1,False,0.6970363,0.9927836
954,25,2.014187,7.169963,"(113, 150)",0,1,False,0.78068876,0.9942671
955,25,1.7188582,7.383511,"(150, 217)",0,1,False,0.8111636,0.9965457
956,25,1.4905515,3.3404055,"(233, 228)",0,1,False,0.69145834,0.86410993
957,25,2.203288,6.2189155,"(128, 129)",0,1,False,0.73839533,0.9822877
958,25,2.827856,6.554982,"(138, 139)",0,1,False,0.698614,0.9765035
959,25,3.2303069,8.751369,"(209, 207)",0,1,False,0.7303961,0.9960144
960,25,1.989193,6.6981483,"(217, 218)",0,1,False,0.771024,0.99106634
961,25,3.3220851,3.7993412,"(259, 266)",0,1,False,0.5335085,0.61709976
962,25,3.5826788,9.065339,"(190, 207)",0,1,False,0.7167399,0.995859
963,25,2.517023,5.257344,"(356, 194)",0,1,False,0.67624074,0.9393643
964,25,8.633043,7.0084977,"(196, 254)",0,0,True,0.44806954,0.16457893
965,25,8.971946,6.2181864,"(196, 261)",0,0,True,0.40935698,0.059874687
966,30,14.253231,6.677225,"(1, 77)",1,0,False,0.3190196,0.0005123419
967,30,12.571261,6.6291084,"(1, 106)",1,0,False,0.3452594,0.002619489
968,30,13.208259,6.8742056,"(1, 321)",1,0,False,0.34229892,0.001771681
969,30,13.276548,5.6218834,"(77, 76)",1,0,False,0.2974788,0.0004736041
970,30,10.298843,4.291581,"(106, 105)",1,0,False,0.29413682,0.0024547752
971,30,12.743586,4.237624,"(219, 282)",1,0,False,0.24954782,0.00020221813
972,30,9.726269,4.4830165,"(4, 5)",1,0,False,0.31549907,0.005255283
973,30,7.4194694,6.5453024,"(5, 6)",1,0,False,0.46870103,0.294388
974,30,9.434994,6.938771,"(6, 215)",1,0,False,0.4237737,0.07612339
975,30,10.496721,6.379742,"(6, 345)",1,0,False,0.37802604,0.016032433
976,30,12.643886,2.0067122,"(160, 300)",1,0,False,0.13697137,2.4006224e-05
977,30,10.580331,3.0135982,"(301, 72)",1,0,False,0.22168706,0.00051711267
978,30,12.419831,3.482423,"(295, 110)",1,0,False,0.21898927,0.00013136386
979,30,9.768329,7.3057294,"(9, 10)",1,0,False,0.42788473,0.078522064
980,30,16.00225,5.9297047,"(34, 35)",1,0,False,0.27036825,4.2221196e-05
981,30,14.471824,5.6506863,"(34, 39)",1,0,False,0.28081417,0.00014755863
982,30,16.15683,5.6577883,"(34, 119)",1,0,False,0.25935766,2.7562093e-05
983,30,14.474205,3.3720093,"(58, 59)",1,0,False,0.18894814,1.5078948e-05
984,30,7.7150655,2.6746113,"(13, 14)",1,0,False,0.25742972,0.006429207
985,30,5.913452,2.2099817,"(13, 354)",1,0,False,0.27205017,0.024045441
986,30,4.5315075,4.2697945,"(15, 16)",1,0,False,0.48513213,0.4349427
987,30,5.6890717,4.7598367,"(16, 117)",1,0,False,0.45553434,0.28307992
988,30,4.655772,4.297365,"(16, 122)",1,0,False,0.47998428,0.41134524
989,30,7.3896914,4.402593,"(117, 125)",1,0,False,0.3733452,0.048012152
990,30,15.515642,10.464285,"(181, 38)",1,0,False,0.40278342,0.0063599325
991,30,15.367855,11.506776,"(181, 97)",1,0,False,0.42816502,0.0206115
992,30,16.586863,10.042147,"(181, 100)",1,0,False,0.37711304,0.0014356285
993,30,7.223468,3.4842417,"(21, 22)",1,0,False,0.3253956,0.023220485
994,30,7.3691454,3.2463508,"(21, 169)",1,0,False,0.30581245,0.01594095
995,30,8.493031,3.8094094,"(22, 262)",1,0,False,0.30964667,0.009160779
996,30,11.375738,3.8352468,"(262, 99)",1,0,False,0.25213665,0.0005308546
997,30,5.377336,2.1196241,"(23, 73)",1,0,False,0.28273115,0.037050758
998,30,4.012538,1.764314,"(24, 311)",1,0,False,0.30541098,0.09550278
999,30,3.672729,1.5389954,"(311, 312)",1,0,False,0.29529482,0.10586106
1000,30,13.825413,8.111042,"(25, 26)",1,0,False,0.36975175,0.0032873827
1001,30,11.460405,6.001514,"(25, 95)",1,0,False,0.34369153,0.0042402176
1002,30,14.224993,9.97204,"(26, 97)",1,0,False,0.4121183,0.014022748
1003,30,12.779754,8.171877,"(26, 191)",1,0,False,0.3900354,0.009874492
1004,30,11.735124,4.8412623,"(95, 94)",1,0,False,0.29205778,0.0010129638
