_UID,system,l1,l2,theta,accuracy,auroc,intercept,coef
277,london,2,3,0.5499999999999999,0.7903225806451613,0.9559523809523809,0.5233125788315941,0.4813027738554519
278,london,2,3,0.5499999999999999,0.9122807017543859,0.9968253968253968,0.34998817856524694,0.3915432162153353
279,london,2,3,0.5499999999999999,0.603448275862069,0.9950310559006211,0.6335260724948193,0.16334693669485204
280,london,2,3,0.65,0.8,0.9945054945054945,0.5907457897037378,0.5651547710618765
281,london,2,3,0.65,0.6285714285714286,0.9956293706293706,0.6647019077554563,0.11349328938316793
282,london,2,3,0.65,0.8095238095238095,1.0,0.5357139308498684,0.5208413997597222
283,london,2,3,0.65,0.8823529411764706,1.0,1.1530196793460517,0.8000069053750318
284,london,2,3,0.65,0.8043478260869565,0.9958333333333333,0.5638704127444947,0.4787501351338794
285,london,2,3,0.75,0.84375,1.0,0.631112003529497,0.44139465779338577
286,london,2,3,0.75,0.6486486486486487,0.9937888198757765,0.7418444853491772,0.6692233104472769
287,london,2,3,0.75,0.896551724137931,1.0,0.5111382307741795,0.5448628836762631
288,london,2,3,0.75,0.9523809523809523,0.9888888888888889,0.5199667095938251,0.6811439011138181
289,london,2,3,0.75,0.6129032258064516,1.0,0.37330728473296715,0.6739385355118388
290,london,2,3,0.85,0.8636363636363636,1.0,0.7582742155120743,0.6755069716268576
291,london,2,3,0.85,0.8421052631578947,1.0,0.3381330005932724,0.5903480601953609
292,london,2,3,0.85,0.9583333333333334,1.0,0.4628046173906075,0.5326852893313816
293,london,2,3,0.85,0.9166666666666666,1.0,0.4972057355826422,0.628455022626247
294,london,2,3,0.85,1.0,1.0,0.51734129569472,0.6916706606501398
295,london,2,3,0.95,1.0,1.0,0.29771672033423685,0.9086675464734002
296,london,2,3,0.95,1.0,1.0,0.05250900510179316,0.8756060911487267
297,london,2,3,0.95,1.0,1.0,0.24381144353545753,0.8622483173645632
298,london,2,3,0.95,1.0,1.0,-0.15398736130126434,0.9260961686112815
299,london,2,3,0.95,1.0,-1.0,,
