,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time,size_G,size_H,avg_G,avg_H,avg_R_G,avg_R_H
153,1000,80.0,30.0,0.675,-0.07543924351874688,4.2762668111065025,0.54,0.5545226267247928,0.5612600164245334,0.025971168999603833,0.025971651077270508,2567.0,2420.0,5.134,4.84,6.772,6.502
154,1000,80.0,30.0,0.9,-0.03996481160592324,2.9325199749514694,0.537525354969574,0.5683806893798244,0.6269340122091713,0.02512377400034893,0.025124073028564453,2567.0,2420.0,5.134,4.84,5.576,5.384
155,1000,80.0,40.0,,,,,,,,,,,,,,
156,1000,80.0,40.0,0.225,0.02167253248763274,10.489962986216055,0.569884364002011,0.5898588630981153,0.5643299438319862,0.02965254900027503,0.029653310775756836,2654.0,2546.0,5.308,5.092,9.24,9.116
157,1000,80.0,40.0,0.45,0.02358023874729274,6.763885315511507,0.588256101874779,0.620663094507856,0.6172584875925076,0.027167084000211617,0.027167558670043945,2654.0,2546.0,5.308,5.092,8.034,8.02
158,1000,80.0,40.0,0.675,-0.02492383770277727,4.189032445572671,0.5842558425584256,0.6305065078287846,0.6484863695059239,0.026002556999628723,0.026003360748291016,2654.0,2546.0,5.308,5.092,6.876,6.776
159,1000,80.0,40.0,0.9,-0.057048184748971345,2.9512282678487516,0.5823529411764706,0.6391319727472663,0.6442481789476294,0.025868886999887764,0.025869369506835938,2654.0,2546.0,5.308,5.092,5.814,5.606
160,1000,80.0,50.0,,,,,,,,,,,,,,
161,1000,80.0,50.0,0.225,0.08388703997599907,10.504951043413476,0.588945208785904,0.6228735252347809,0.5984762760075871,0.02898860799996328,0.028989315032958984,2663.0,2724.0,5.326,5.448,9.488,9.572
162,1000,80.0,50.0,0.45,-0.004630922013027601,6.626490196053272,0.5969018932874355,0.6375915609813916,0.6167844110285711,0.028825862999838137,0.028826475143432617,2663.0,2724.0,5.326,5.448,8.276,8.308
163,1000,80.0,50.0,0.675,0.019392913876009398,4.344749364288149,0.5891517599538373,0.6345205457553693,0.6428523424272943,0.02700384799936728,0.027004480361938477,2663.0,2724.0,5.326,5.448,7.034,7.206
164,1000,80.0,50.0,0.9,0.012568591486901017,2.98873972218469,0.6135957066189625,0.6652193959886268,0.6597313794901882,0.025869005999993533,0.025869131088256836,2663.0,2724.0,5.326,5.448,5.898,5.994
165,1000,80.0,60.0,,,,,,,,,,,,,,
166,1000,80.0,60.0,0.225,-0.045549035397855236,10.570836705435225,0.5785268414481898,0.593934696564978,0.5907976922844753,0.028322023000328045,0.028322696685791016,2710.0,2445.0,5.42,4.89,9.264,9.056
167,1000,80.0,60.0,0.45,-0.07783764959373728,6.9670972089567815,0.5848591549295775,0.6009126717072766,0.6091907525829485,0.027774940000199422,0.027775287628173828,2710.0,2445.0,5.42,4.89,8.106,7.884
168,1000,80.0,60.0,0.675,-0.14403589934047376,4.455771350353415,0.5757211538461539,0.6101075617221448,0.6343613374195795,0.026145284000449465,0.02614569664001465,2710.0,2445.0,5.42,4.89,7.024,6.614
169,1000,80.0,60.0,0.9,-0.10220531282411335,3.0006435233331747,0.6015325670498084,0.6582954947517397,0.7105869963411799,0.02623707499969896,0.026237964630126953,2710.0,2445.0,5.42,4.89,5.908,5.446
170,1000,80.0,70.0,,,,,,,,,,,,,,
171,1000,80.0,70.0,0.225,-0.006365738470828787,10.483133786926482,0.574119373776908,0.5877323535747625,0.5661817580960067,0.029840209999747458,0.029840946197509766,2640.0,2592.0,5.28,5.184,9.356,9.284
172,1000,80.0,70.0,0.45,0.019107696734869582,7.2373391019237445,0.5699288858787673,0.6105833159738314,0.6093394065257298,0.05857709700012492,0.058577537536621094,2640.0,2592.0,5.28,5.184,8.182,8.188
173,1000,80.0,70.0,0.675,-0.02650909869235996,4.332543407792438,0.5850574712643678,0.6203069460900473,0.6369290230436015,0.02846394800053531,0.028464317321777344,2640.0,2592.0,5.28,5.184,6.968,6.976
174,1000,80.0,70.0,0.9,-0.018163708310508703,2.9583580352253995,0.5608856088560885,0.6372789951532529,0.6733075588135513,0.027723984000658675,0.027724504470825195,2640.0,2592.0,5.28,5.184,5.794,5.754
175,1000,80.0,80.0,,,,,,,,,,,,,,
176,1000,80.0,80.0,0.225,0.003075572435862673,10.337567777284825,0.5703431372549019,0.5877774135592471,0.5687049844031449,0.029165598999497888,0.029166460037231445,2656.0,2626.0,5.312,5.252,9.348,9.376
177,1000,80.0,80.0,0.45,-0.010243676468797399,6.8688743653586695,0.5758714969241285,0.5997591374738638,0.5741798938605363,0.028002215000014985,0.02800273895263672,2656.0,2626.0,5.312,5.252,8.262,8.154
178,1000,80.0,80.0,0.675,0.043362830827773154,4.266735727576032,0.5779710144927537,0.6191053012898378,0.6310712032789167,0.026231744999677176,0.026232481002807617,2656.0,2626.0,5.312,5.252,6.964,7.05
179,1000,80.0,80.0,0.9,-0.038022160095040086,3.0140241914107513,0.6133093525179856,0.6720676911106789,0.6637147825185743,0.026664705000257527,0.026665210723876953,2656.0,2626.0,5.312,5.252,5.894,5.782
180,1000,90.0,10.0,,,,,,,,,,,,,,
181,1000,90.0,10.0,0.225,0.019145730445552105,10.255358727896121,0.5281456953642384,0.5189551816959939,0.5612561476126305,0.02554444199995487,0.025545358657836914,2580.0,2069.0,5.16,4.138,8.372,8.174
182,1000,90.0,10.0,0.45,-0.16807703676031,6.55667084130726,0.513315322269394,0.5058617567050776,0.5698085121721943,0.02469312900029763,0.024693727493286133,2580.0,2069.0,5.16,4.138,7.504,6.976
183,1000,90.0,10.0,0.675,-0.19391920154566017,4.191830909931003,0.5084860828241684,0.5172138337781593,0.5999900398766791,0.023651373000575404,0.023651838302612305,2580.0,2069.0,5.16,4.138,6.47,5.774
184,1000,90.0,10.0,0.9,-0.19662881229691662,2.9284361003524038,0.47692307692307695,0.5271739130434783,0.6139232767867961,0.0229707309999867,0.022971153259277344,2580.0,2069.0,5.16,4.138,5.648,4.69
185,1000,90.0,20.0,,,,,,,,,,,,,,
186,1000,90.0,20.0,0.225,0.04112270188836874,9.971652133813393,0.5644670050761421,0.5896830663107053,0.5986232355803751,0.027707983999789576,0.02770853042602539,2663.0,2444.0,5.326,4.888,9.058,9.036
187,1000,90.0,20.0,0.45,-0.024749977435715453,7.025247465954442,0.5640756302521008,0.5905291426102667,0.5970287436691649,0.02781878199948551,0.027819156646728516,2663.0,2444.0,5.326,4.888,8.086,7.84
188,1000,90.0,20.0,0.675,-0.08282758945153926,4.229167794982693,0.5762917933130699,0.6168374920895902,0.6336372443035245,0.026438973000040278,0.02643895149230957,2663.0,2444.0,5.326,4.888,6.944,6.56
189,1000,90.0,20.0,0.9,-0.05376988051986109,2.848463733075355,0.5767543859649122,0.6123827139086373,0.6662606051345392,0.024778990000413614,0.024779319763183594,2663.0,2444.0,5.326,4.888,5.764,5.362
190,1000,90.0,30.0,,,,,,,,,,,,,,
191,1000,90.0,30.0,0.225,0.012971403755601466,10.546730161706066,0.5416020671834625,0.5587612665281387,0.5581256081398167,0.027769118999458442,0.027769804000854492,2522.0,2444.0,5.044,4.888,8.814,8.858
192,1000,90.0,30.0,0.45,-0.04611970009741749,6.740118765304019,0.540680473372781,0.562229472462068,0.5604056017825977,0.02677859699997498,0.0267789363861084,2522.0,2444.0,5.044,4.888,7.718,7.622
193,1000,90.0,30.0,0.675,0.004242768872183447,4.299758450966174,0.5352564102564102,0.5641345007604719,0.5682532792995945,0.025664816000244173,0.025665760040283203,2522.0,2444.0,5.044,4.888,6.574,6.478
194,1000,90.0,30.0,0.9,-0.033626875990931414,2.9266639383154813,0.5420944558521561,0.5627426160337553,0.5557573932582832,0.024805218999972567,0.02480602264404297,2522.0,2444.0,5.044,4.888,5.544,5.362
195,1000,90.0,40.0,,,,,,,,,,,,,,
196,1000,90.0,40.0,0.225,0.06582377693583821,10.373317694708195,0.5625931445603577,0.5894236720491169,0.5968120676209008,0.029568952000772697,0.029569625854492188,2694.0,2510.0,5.388,5.02,9.234,9.226
197,1000,90.0,40.0,0.45,0.025445692756973268,6.778716127690116,0.5682461103253182,0.60217572629956,0.6295861070318092,0.02753314900019177,0.027533531188964844,2694.0,2510.0,5.388,5.02,8.066,7.998
198,1000,90.0,40.0,0.675,-0.028661662974287076,4.188671148472519,0.6144505160898603,0.6607938811473588,0.6915601926983868,0.025702547000037157,0.02570319175720215,2694.0,2510.0,5.388,5.02,6.928,6.774
199,1000,90.0,40.0,0.9,-0.06172833953127995,2.932051427143218,0.5838150289017341,0.6470631948160037,0.6679462189658414,0.024811281000438612,0.024811744689941406,2694.0,2510.0,5.388,5.02,5.922,5.524
200,1000,90.0,50.0,,,,,,,,,,,,,,
201,1000,90.0,50.0,0.225,0.011312107355135083,10.458544726710869,0.5680488425337065,0.5747074933474151,0.5507277444690459,0.02754245600044669,0.027543306350708008,2595.0,2521.0,5.19,5.042,9.11,8.984
202,1000,90.0,50.0,0.45,0.009385673974497355,6.517253572803851,0.5583515681983954,0.5825705304468489,0.5736589223344473,0.02853502000016306,0.028535842895507812,2595.0,2521.0,5.19,5.042,7.906,7.81
203,1000,90.0,50.0,0.675,-0.04623692058392717,4.366333865746224,0.5580547112462007,0.5870073583974126,0.584512290557358,0.025889797000672843,0.025890111923217773,2595.0,2521.0,5.19,5.042,6.836,6.686
204,1000,90.0,50.0,0.9,-0.00319281324188823,2.8746354574463533,0.5481171548117155,0.606327462491846,0.6704267460995186,0.0243834210004934,0.024384021759033203,2595.0,2521.0,5.19,5.042,5.628,5.56
205,1000,90.0,60.0,,,,,,,,,,,,,,
206,1000,90.0,60.0,0.225,-0.034754965718943015,10.061593227392155,0.5546659994996247,0.5706320423972281,0.5524272456030083,0.028223939000781684,0.028224706649780273,2632.0,2543.0,5.264,5.086,9.236,9.108
207,1000,90.0,60.0,0.45,0.07972814246431406,6.584509414668081,0.5703677510608204,0.58952920208665,0.586186334791352,0.027000172000043676,0.02700066566467285,2632.0,2543.0,5.264,5.086,8.004,8.002
208,1000,90.0,60.0,0.675,-0.052796353002321446,4.304397550363014,0.5812983918999405,0.6107849898119612,0.6209172840270775,0.025646391000009316,0.02564692497253418,2632.0,2543.0,5.264,5.086,6.95,6.758
209,1000,90.0,60.0,0.9,-0.0030285086963047518,2.9211529781533017,0.539179104477612,0.5851334976810262,0.61721329924719,0.02608136500020919,0.02608180046081543,2632.0,2543.0,5.264,5.086,5.79,5.632
210,1000,90.0,70.0,,,,,,,,,,,,,,
211,1000,90.0,70.0,0.225,-0.002787001973308075,10.459235164526161,0.5787671232876712,0.6070577878481065,0.5922365399177327,0.028634295999836468,0.028635263442993164,2704.0,2591.0,5.408,5.182,9.43,9.336
212,1000,90.0,70.0,0.45,-0.07715306805625731,6.778525282946037,0.5772273821809426,0.6139062359441506,0.6088542634213228,0.05813819700051681,0.05813884735107422,2704.0,2591.0,5.408,5.182,8.268,8.136
213,1000,90.0,70.0,0.675,-0.02938158074587061,4.403077635772385,0.5974329054842473,0.6486940054139014,0.6699564470607857,0.026311274000363483,0.026311874389648438,2704.0,2591.0,5.408,5.182,7.044,6.974
214,1000,90.0,70.0,0.9,-0.02325522838180097,3.0687847903355547,0.5732838589981447,0.6291995568480819,0.6798897470986095,0.02689078699950187,0.026891231536865234,2704.0,2591.0,5.408,5.182,5.906,5.762
215,1000,90.0,80.0,,,,,,,,,,,,,,
216,1000,90.0,80.0,0.225,0.015571180063431287,10.758629328490454,0.5708522440746344,0.5929435032560033,0.5732557383765216,0.02861178400053177,0.028612852096557617,2633.0,2558.0,5.266,5.116,9.166,9.148
217,1000,90.0,80.0,0.45,0.021132420015122475,6.7677234487411955,0.5864583333333333,0.6142998287509241,0.6068934472789085,0.02817356400009885,0.02817392349243164,2633.0,2558.0,5.266,5.116,8.062,8.08
218,1000,90.0,80.0,0.675,-0.024861898084406524,4.2777352163004565,0.5819721718088324,0.6218319034931046,0.6130271763282266,0.026149872999667423,0.026150226593017578,2633.0,2558.0,5.266,5.116,6.906,6.782
219,1000,90.0,80.0,0.9,-0.022822984077516463,2.9910354190951933,0.6070110701107011,0.6530433006535948,0.655304289751923,0.025945119999960298,0.025945425033569336,2633.0,2558.0,5.266,5.116,5.81,5.656
220,1000,90.0,90.0,,,,,,,,,,,,,,
221,1000,90.0,90.0,0.225,0.06417545886149456,10.893892597228179,0.5869825317061498,0.6135203210402085,0.5655308337761558,0.028510955000456306,0.028511762619018555,2594.0,2752.0,5.188,5.504,9.48,9.57
222,1000,90.0,90.0,0.45,0.10811105282509527,7.207440065989064,0.5982562038900067,0.621531985903152,0.5911628759155254,0.028274163000787667,0.0282745361328125,2594.0,2752.0,5.188,5.504,8.234,8.422
223,1000,90.0,90.0,0.675,0.050596783568809145,4.497072637150774,0.6151620370370371,0.6756905744293217,0.665864331396506,0.02759438199973374,0.027595043182373047,2594.0,2752.0,5.188,5.504,6.924,7.224
224,1000,90.0,90.0,0.9,0.08346337635917875,3.0574259014276715,0.6086956521739131,0.667453507060039,0.6931145752599813,0.026152938999985054,0.0261533260345459,2594.0,2752.0,5.188,5.504,5.684,6.066
225,1000,100.0,10.0,,,,,,,,,,,,,,
226,1000,100.0,10.0,0.225,-0.04616874606681859,10.147570696472522,0.5249451754385965,0.507662487932459,0.5660419481386407,0.05807795500004431,0.058078765869140625,2680.0,2056.0,5.36,4.112,8.558,8.21
227,1000,100.0,10.0,0.45,-0.14310947677401095,6.540322141055734,0.5278413424866514,0.5172253070398926,0.5963427948878992,0.024867486000403005,0.024867773056030273,2680.0,2056.0,5.36,4.112,7.588,7.128
228,1000,100.0,10.0,0.675,-0.26361776121372926,4.324376530686932,0.5178571428571429,0.5282734071164125,0.6008136733214151,0.023953779000294162,0.023954153060913086,2680.0,2056.0,5.36,4.112,6.794,5.814
229,1000,100.0,10.0,0.9,-0.25204163906062216,2.9456709980748195,0.5649484536082474,0.5738325945778785,0.6573245808525171,0.023316957999668375,0.02331709861755371,2680.0,2056.0,5.36,4.112,5.796,4.646
230,1000,100.0,20.0,,,,,,,,,,,,,,
231,1000,100.0,20.0,0.225,0.03716609225116731,10.313905333873947,0.5469189465609818,0.5524424544441405,0.5717423815422991,0.027681819000463292,0.027682781219482422,2676.0,2361.0,5.352,4.722,9.026,8.87
232,1000,100.0,20.0,0.45,-0.02265518689790379,6.4662359304719645,0.5487585462396546,0.5778935567765796,0.5951654351049616,0.027077083000222046,0.027077674865722656,2676.0,2361.0,5.352,4.722,7.968,7.664
233,1000,100.0,20.0,0.675,-0.08824101081091229,4.372860770476653,0.5450061652281134,0.5678692453291,0.6073782541305399,0.02584033399944019,0.025841236114501953,2676.0,2361.0,5.352,4.722,6.872,6.446
234,1000,100.0,20.0,0.9,-0.0769361958378373,2.918201591551176,0.5205223880597015,0.5538828146902159,0.61973116128036,0.02427994800018496,0.024280309677124023,2676.0,2361.0,5.352,4.722,5.844,5.302
235,1000,100.0,30.0,,,,,,,,,,,,,,
236,1000,100.0,30.0,0.225,-0.048520052135500945,10.660393798908624,0.5644310474755087,0.5739443453298494,0.5668452357171357,0.027833146000375564,0.02783370018005371,2635.0,2424.0,5.27,4.848,9.112,8.968
237,1000,100.0,30.0,0.45,-0.03776895125388573,7.391162827394453,0.5651865008880995,0.5916243744629228,0.5994774899491842,0.026435146000039822,0.02643561363220215,2635.0,2424.0,5.27,4.848,7.98,7.768
238,1000,100.0,30.0,0.675,-0.06412144925666405,4.446490933162639,0.5482695810564663,0.5822809268846705,0.588205477950165,0.026750394999908167,0.026751041412353516,2635.0,2424.0,5.27,4.848,6.89,6.522
239,1000,100.0,30.0,0.9,-0.052220237989946364,2.9060450504680557,0.6128364389233955,0.6433866529067767,0.667366766258379,0.025489747999927204,0.02548980712890625,2635.0,2424.0,5.27,4.848,5.726,5.358
240,1000,100.0,40.0,,,,,,,,,,,,,,
241,1000,100.0,40.0,0.225,-0.023483645906772873,10.825192489827614,0.5647832440331223,0.5795943765691489,0.5670779217170017,0.02794088999962696,0.02794170379638672,2693.0,2544.0,5.386,5.088,9.404,9.282
242,1000,100.0,40.0,0.45,-0.026547784931569864,6.609864530241746,0.5815427967594223,0.6147143734826931,0.6274592341958629,0.02912540400029684,0.02912592887878418,2693.0,2544.0,5.386,5.088,8.112,8.04
243,1000,100.0,40.0,0.675,-0.08079927318188876,4.317875406323564,0.590964590964591,0.6238479365761123,0.6283482295393543,0.027147687000251608,0.027148008346557617,2693.0,2544.0,5.386,5.088,6.994,6.756
244,1000,100.0,40.0,0.9,-0.0713053365756335,2.957593580465299,0.5730337078651685,0.618444135685515,0.6250284174043788,0.026356098000178463,0.02635645866394043,2693.0,2544.0,5.386,5.088,5.932,5.61
245,1000,100.0,50.0,,,,,,,,,,,,,,
246,1000,100.0,50.0,0.225,-0.02849438655703483,10.555446170904487,0.5609327983951855,0.5775571718068033,0.5614482792651405,0.028461561000767688,0.02846240997314453,2551.0,2580.0,5.102,5.16,9.116,9.122
247,1000,100.0,50.0,0.45,0.011356313151005498,6.715524524304129,0.5725546399140093,0.5952992019159767,0.5646645939660333,0.027978790999441117,0.027978897094726562,2551.0,2580.0,5.102,5.16,7.898,7.946
248,1000,100.0,50.0,0.675,-0.005763475274978932,4.60541406586789,0.5684399282725643,0.5947868857146943,0.5607340744347222,0.026925502000267443,0.026926040649414062,2551.0,2580.0,5.102,5.16,6.812,6.796
249,1000,100.0,50.0,0.9,-0.013919532153595706,2.9351812108298745,0.6307385229540918,0.6782267115600451,0.6233543622194875,0.02503749399966182,0.02503800392150879,2551.0,2580.0,5.102,5.16,5.642,5.622
250,1000,100.0,60.0,,,,,,,,,,,,,,
251,1000,100.0,60.0,0.225,-0.04779859196597033,10.390996720661924,0.5698610095098756,0.5896292772273695,0.5634545932747845,0.029735193999840703,0.029736042022705078,2626.0,2680.0,5.252,5.36,9.402,9.412
252,1000,100.0,60.0,0.45,0.02456698284346821,6.409036010784301,0.5912806539509536,0.6218655658352419,0.6002051173058764,0.02717308499995852,0.027173519134521484,2626.0,2680.0,5.252,5.36,8.154,8.33
253,1000,100.0,60.0,0.675,-0.013082212202572883,4.335738360823746,0.5912492803684514,0.6327662771063512,0.586154115236414,0.026870628999859036,0.026871204376220703,2626.0,2680.0,5.252,5.36,7.082,7.004
254,1000,100.0,60.0,0.9,-0.005973123032715818,2.988894880053542,0.6082474226804123,0.6685822623322624,0.6301243504315555,0.025949889000003168,0.02595043182373047,2626.0,2680.0,5.252,5.36,5.844,5.932
255,1000,100.0,70.0,,,,,,,,,,,,,,
256,1000,100.0,70.0,0.225,-0.02548140059568504,10.523650273093448,0.5826941514860978,0.6099476487918776,0.5880086010865152,0.02877156299928174,0.02877211570739746,2699.0,2677.0,5.398,5.354,9.562,9.534
257,1000,100.0,70.0,0.45,0.03952986676715702,7.09845578340515,0.5876148349778836,0.6322478466240623,0.6215448034294824,0.027424775000326918,0.027425527572631836,2699.0,2677.0,5.398,5.354,8.326,8.304
258,1000,100.0,70.0,0.675,-0.04986204964932882,4.536301334544103,0.6044340723453909,0.6546768713273095,0.6563479730735197,0.027216645999942557,0.02721714973449707,2699.0,2677.0,5.398,5.354,7.136,7.044
259,1000,100.0,70.0,0.9,-0.022575457454810093,3.0112109974996715,0.5803757828810021,0.6517956861650147,0.6815186212803013,0.02622433199940133,0.02622509002685547,2699.0,2677.0,5.398,5.354,5.862,5.848
260,1000,100.0,80.0,,,,,,,,,,,,,,
261,1000,100.0,80.0,0.225,-0.01630022510414664,10.75075050921284,0.5617866004962779,0.578775176387536,0.5713069388527745,0.028344504999950004,0.028345108032226562,2663.0,2484.0,5.326,4.968,9.242,9.112
262,1000,100.0,80.0,0.45,-0.10948125771958113,6.680318376318337,0.5746880570409982,0.6083174838681447,0.6258875201274487,0.027606886000285158,0.027607440948486328,2663.0,2484.0,5.326,4.968,8.05,7.854
263,1000,100.0,80.0,0.675,-0.07057716742019021,4.4653551482364,0.5841584158415841,0.6146740443038147,0.621774600371867,0.025863747999210318,0.025864124298095703,2663.0,2484.0,5.326,4.968,7.034,6.694
264,1000,100.0,80.0,0.9,-0.04324391275819148,2.8978948454423947,0.6003898635477583,0.6639404074186683,0.6918604785469347,0.025003709999509738,0.02500438690185547,2663.0,2484.0,5.326,4.968,5.832,5.488
265,1000,100.0,90.0,,,,,,,,,,,,,,
266,1000,100.0,90.0,0.225,-0.028922878622073486,10.607645716708284,0.5599799649386427,0.5775129763976465,0.5713730514327939,0.027920773000005283,0.027921438217163086,2676.0,2518.0,5.352,5.036,9.222,9.152
267,1000,100.0,90.0,0.45,-0.07097545558168034,7.105185002769744,0.5746371803731859,0.6138635902212987,0.6124128130836242,0.02695685000071535,0.026957273483276367,2676.0,2518.0,5.352,5.036,8.202,7.974
268,1000,100.0,90.0,0.675,0.019752991218389995,4.362820261224477,0.5878750765462339,0.6183034906854765,0.631252978606967,0.06101890999980242,0.0610194206237793,2676.0,2518.0,5.352,5.036,6.872,6.782
269,1000,100.0,90.0,0.9,-0.027583461763723616,3.0679452075663822,0.5397111913357401,0.5979704334753195,0.6654353996521292,0.025819575999776134,0.025820016860961914,2676.0,2518.0,5.352,5.036,5.846,5.65
270,1000,100.0,100.0,,,,,,,,,,,,,,
271,1000,100.0,100.0,0.225,-0.04220593206046011,10.980838710348104,0.5725786777262747,0.6012258027344921,0.5773998728587169,0.028385571000399068,0.028386354446411133,2588.0,2624.0,5.176,5.248,9.302,9.32
272,1000,100.0,100.0,0.45,0.05810045976426307,7.01117261193063,0.585956416464891,0.624643443085859,0.6157336435475931,0.027289112000289606,0.027289628982543945,2588.0,2624.0,5.176,5.248,8.054,8.152
273,1000,100.0,100.0,0.675,0.006657254661210329,4.530470978527883,0.5933864053888549,0.6334539757994814,0.6157488112380268,0.025629889999436273,0.025630474090576172,2588.0,2624.0,5.176,5.248,6.84,6.85
274,1000,100.0,100.0,0.9,0.04040309122098949,3.0614188134855507,0.6081081081081081,0.6508415701358141,0.6609892370845132,0.02618067000003066,0.02618122100830078,2588.0,2624.0,5.176,5.248,5.69,5.77
