,walk_length,d_G,d_H,edge,ground_truth,classification,correct,inverse,negexp
1703,15,8.058683,8.980442,"(95, 250)",0,1,False,0.5270483,0.71540034
1704,15,10.675049,8.784187,"(150, 64)",0,0,True,0.45141482,0.13114627
1705,15,11.128686,11.626516,"(64, 157)",0,1,False,0.5109388,0.6219493
1706,15,10.627359,10.941065,"(157, 105)",0,1,False,0.50727236,0.5777894
1707,15,10.847166,11.063454,"(157, 263)",0,1,False,0.5049357,0.55386215
1708,15,12.222641,10.966065,"(264, 157)",0,0,True,0.47290543,0.22156395
1709,15,9.892598,11.363014,"(157, 273)",0,1,False,0.5345889,0.8131206
1710,15,9.76621,10.631145,"(249, 157)",0,1,False,0.52120215,0.70369065
1711,15,7.810104,8.9779825,"(241, 240)",0,1,False,0.53478295,0.76276135
1712,15,12.374794,12.131993,"(240, 251)",0,0,True,0.4950463,0.4395963
1713,15,9.633295,10.478562,"(242, 241)",0,1,False,0.52101415,0.6995734
1714,15,10.325481,8.770923,"(242, 253)",0,0,True,0.4592971,0.1744288
1715,15,8.555955,8.047806,"(244, 105)",0,0,True,0.48469776,0.3756275
1716,15,7.009675,6.4546895,"(244, 255)",0,0,True,0.47939056,0.36470845
1717,15,8.401326,7.089658,"(246, 106)",0,0,True,0.4576635,0.2122078
1718,15,7.529746,7.344682,"(107, 247)",0,0,True,0.49377912,0.45386565
1719,15,10.8246565,11.280073,"(247, 138)",0,1,False,0.51030135,0.6119263
1720,15,9.877071,9.190969,"(247, 154)",0,0,True,0.4820091,0.3349008
1721,15,12.240577,12.033561,"(247, 163)",0,0,True,0.49573588,0.4484301
1722,15,11.086919,7.817543,"(247, 275)",0,0,True,0.413529,0.03663685
1723,15,12.9607525,12.605781,"(64, 163)",0,0,True,0.4930579,0.4121773
1724,15,9.756335,10.000569,"(64, 249)",0,1,False,0.50618094,0.5607568
1725,15,7.9410133,7.4838376,"(110, 94)",0,0,True,0.48518053,0.38765603
1726,15,8.403462,8.89859,"(94, 250)",0,1,False,0.51430833,0.62131363
1727,15,9.639392,9.190428,"(250, 128)",0,0,True,0.4880784,0.38960707
1728,15,9.5063925,10.230042,"(138, 277)",0,1,False,0.51833284,0.67341024
1729,15,9.295137,10.760505,"(231, 171)",0,1,False,0.5365326,0.8123522
1730,15,11.9644165,11.884262,"(245, 105)",0,0,True,0.49831954,0.47997206
1731,15,11.93944,11.238906,"(245, 273)",0,0,True,0.4848882,0.3316939
1732,15,11.179645,9.0245695,"(99, 263)",0,0,True,0.4466677,0.10385792
1733,15,8.121811,11.641366,"(163, 111)",0,1,False,0.5890432,0.9712391
1734,15,11.427397,11.750231,"(262, 111)",0,1,False,0.5069643,0.58001477
1735,15,11.75758,12.104451,"(111, 263)",0,1,False,0.50726825,0.5858587
1736,15,12.538857,13.330781,"(111, 266)",0,1,False,0.51530606,0.6882442
1737,15,11.797419,13.246963,"(266, 131)",0,1,False,0.5289395,0.80992824
1738,15,6.329697,9.38724,"(265, 66)",0,1,False,0.5972691,0.9551071
1739,15,12.524492,10.45894,"(239, 251)",0,0,True,0.45506433,0.11249027
1740,15,12.337465,12.679023,"(163, 266)",0,1,False,0.50682664,0.5845688
1741,15,8.865558,7.406389,"(165, 163)",0,0,True,0.45516306,0.18859453
1742,15,12.796125,12.0730095,"(177, 163)",0,0,True,0.48546156,0.32670718
1743,15,6.586725,7.471008,"(163, 197)",0,1,False,0.5314518,0.7077089
1744,15,10.987035,12.621319,"(262, 163)",0,1,False,0.5346124,0.83675563
1745,15,11.938769,12.625542,"(163, 263)",0,1,False,0.5139791,0.6652485
1746,15,8.211588,8.339436,"(108, 249)",0,1,False,0.50386226,0.53191847
1747,15,9.900004,7.6220055,"(278, 249)",0,0,True,0.43499607,0.092961535
1748,15,9.247138,8.908296,"(249, 250)",0,0,True,0.49066827,0.41609067
1749,15,10.341678,6.5740924,"(171, 135)",0,0,True,0.38863692,0.022585886
1750,15,8.863155,8.950344,"(232, 171)",0,1,False,0.5024473,0.5217834
1751,15,11.613312,9.233926,"(177, 132)",0,0,True,0.4429328,0.084758185
1752,15,9.475988,7.400085,"(177, 181)",0,0,True,0.43849567,0.11146103
1753,15,10.644935,8.700234,"(238, 190)",0,0,True,0.4497368,0.12513238
1754,15,7.3910384,8.317698,"(121, 181)",0,1,False,0.529495,0.716397
1755,15,9.169144,9.880783,"(108, 261)",0,1,False,0.51867825,0.6707633
1756,15,8.2426195,9.023836,"(108, 250)",0,1,False,0.52262235,0.68594223
1757,15,9.0942955,10.6446,"(105, 254)",0,1,False,0.5392703,0.8249577
1758,15,8.967695,9.748583,"(255, 105)",0,1,False,0.5208612,0.68587136
1759,15,9.695996,10.921464,"(105, 263)",0,1,False,0.5297192,0.7730243
1760,15,10.6641445,10.492766,"(172, 105)",0,0,True,0.49594986,0.45726
1761,15,8.915745,7.843262,"(106, 257)",0,0,True,0.4680028,0.25493124
1762,15,6.6723204,6.4945683,"(107, 259)",0,0,True,0.49325,0.45567864
1763,15,7.8266325,5.725392,"(258, 275)",0,0,True,0.42247504,0.1089763
1764,15,6.5438366,5.6210704,"(276, 258)",0,0,True,0.46207258,0.28439456
1765,15,9.1062,7.0840397,"(259, 276)",0,0,True,0.43754998,0.11689578
1766,15,8.860125,9.489662,"(278, 261)",0,1,False,0.5171538,0.6523846
1767,15,9.595551,7.26126,"(120, 134)",0,0,True,0.4307612,0.08832259
1768,15,7.4180183,7.860737,"(132, 180)",0,1,False,0.51448804,0.60890657
1769,15,5.9037075,6.191699,"(127, 135)",0,1,False,0.51190495,0.57150435
1770,15,4.5160055,0.42579058,"(126, 193)",0,0,True,0.08616109,0.016460164
1771,15,12.124091,12.016665,"(195, 224)",0,0,True,0.49777502,0.47316933
1772,15,11.109952,11.690995,"(224, 235)",0,1,False,0.5127417,0.6413075
1773,15,11.74419,6.6779776,"(191, 236)",0,0,True,0.36249682,0.0062667388
1774,15,5.506087,6.0593224,"(222, 149)",0,1,False,0.5239177,0.63488597
1775,15,9.29108,8.542725,"(278, 260)",0,0,True,0.47901863,0.3211797
1776,20,17.941488,17.605366,"(2, 1)",1,0,False,0.49527213,0.4167517
1777,20,15.838,15.775609,"(5, 1)",1,0,False,0.49901322,0.48440725
1778,20,14.731889,12.732469,"(1, 44)",1,0,False,0.46359977,0.11926381
1779,20,16.462648,15.430027,"(160, 1)",1,0,False,0.483811,0.26257622
1780,20,16.00124,16.871141,"(2, 45)",1,1,True,0.5132315,0.7047252
1781,20,17.594084,16.92738,"(2, 58)",1,0,False,0.49034363,0.33923525
1782,20,16.98729,16.54396,"(161, 2)",1,0,False,0.4933893,0.39094806
1783,20,16.892244,14.416726,"(21, 44)",1,0,False,0.4604663,0.07759236
1784,20,14.968091,15.658716,"(170, 44)",1,1,True,0.5112748,0.666106
1785,20,18.373014,16.81073,"(59, 7)",1,0,False,0.47779822,0.17331909
1786,20,13.931793,13.114482,"(50, 160)",1,0,False,0.4848905,0.3063347
1787,20,14.6590805,12.60987,"(51, 45)",1,0,False,0.46242595,0.114132166
1788,20,16.496384,17.102917,"(45, 171)",1,1,True,0.509026,0.64714956
1789,20,14.384922,15.795383,"(45, 199)",1,1,True,0.5233673,0.80383873
1790,20,17.589617,17.542696,"(72, 58)",1,0,False,0.49933222,0.48827198
1791,20,14.630976,12.653165,"(51, 161)",1,0,False,0.46375528,0.12155239
1792,20,15.030824,14.407294,"(161, 62)",1,0,False,0.48940948,0.34897915
1793,20,16.303719,17.475672,"(17, 3)",1,1,True,0.51734716,0.7634979
1794,20,13.985994,12.271382,"(18, 17)",1,0,False,0.4673499,0.15256648
1795,20,16.585484,15.859942,"(53, 17)",1,0,False,0.48881906,0.32617396
1796,20,13.323068,17.02971,"(69, 70)",1,1,True,0.56105936,0.97602886
1797,20,15.766292,17.04771,"(70, 158)",1,1,True,0.51952547,0.78269124
1798,20,14.035173,12.919256,"(220, 70)",1,0,False,0.47929993,0.24676938
1799,20,12.747962,15.822455,"(69, 28)",1,1,True,0.5538056,0.95582825
1800,20,16.606398,18.957932,"(69, 170)",1,1,True,0.5330603,0.9130561
1801,20,17.493534,16.879328,"(69, 219)",1,0,False,0.49106553,0.35110027
1802,20,14.595478,13.6137905,"(220, 69)",1,0,False,0.4825999,0.27255708
1803,20,11.613289,14.795811,"(12, 74)",1,1,True,0.5602542,0.9601712
1804,20,17.998512,14.319514,"(7, 8)",1,0,False,0.44308138,0.024626486
1805,20,16.642776,16.51499,"(7, 134)",1,0,False,0.49807304,0.46809676
1806,20,17.679968,17.439238,"(134, 175)",1,0,False,0.49657267,0.4401064
1807,20,14.216087,16.02993,"(134, 231)",1,1,True,0.52998483,0.8598257
1808,20,15.483366,14.797289,"(50, 198)",1,0,False,0.48867136,0.3349063
1809,20,13.93843,14.529241,"(124, 198)",1,1,True,0.5103769,0.6435512
1810,20,14.821124,14.48526,"(9, 13)",1,0,False,0.4942698,0.4168145
1811,20,17.39021,16.818619,"(111, 13)",1,0,False,0.49164557,0.3608699
1812,20,16.567,16.664644,"(163, 13)",1,1,True,0.50146914,0.52439183
1813,20,18.502928,17.134396,"(176, 13)",1,0,False,0.4807992,0.20285712
1814,20,16.307728,15.338267,"(13, 184)",1,0,False,0.48468277,0.27498806
1815,20,18.31832,17.363598,"(14, 111)",1,0,False,0.48662177,0.27793628
1816,20,10.233719,9.514332,"(46, 11)",1,0,False,0.4817859,0.32752797
1817,20,13.524913,13.758833,"(73, 11)",1,1,True,0.5042868,0.5582148
1818,20,17.767366,15.418172,"(111, 158)",1,0,False,0.46460512,0.087129824
1819,20,17.243841,15.221856,"(111, 267)",1,0,False,0.46885967,0.116913885
1820,20,17.462358,17.147537,"(163, 158)",1,0,False,0.49545184,0.42193833
1821,20,16.280663,17.900654,"(168, 163)",1,1,True,0.523697,0.8347939
1822,20,15.711837,16.571156,"(163, 169)",1,1,True,0.5133091,0.7025183
1823,20,17.609781,16.664305,"(176, 131)",1,0,False,0.48620716,0.27979544
1824,20,16.619062,15.121807,"(176, 135)",1,0,False,0.47641438,0.18283522
1825,20,17.671017,15.825126,"(175, 176)",1,0,False,0.47244617,0.13635604
1826,20,17.068571,13.386293,"(236, 176)",1,0,False,0.43954533,0.02454783
1827,20,15.851868,15.715866,"(20, 179)",1,0,False,0.49784586,0.46605194
1828,20,17.726582,16.096443,"(179, 54)",1,0,False,0.47590196,0.1638114
1829,20,16.997807,17.14192,"(60, 179)",1,1,True,0.50211066,0.53596616
1830,20,17.672586,16.316889,"(61, 179)",1,0,False,0.48005712,0.20494042
1831,20,14.582916,14.304365,"(225, 184)",1,0,False,0.49517867,0.43080902
1832,20,13.3891735,12.540221,"(96, 57)",1,0,False,0.48362952,0.29965267
1833,20,14.759536,13.816956,"(172, 96)",1,0,False,0.48350775,0.28037944
1834,20,15.397622,13.202321,"(253, 96)",1,0,False,0.46162057,0.10017325
1835,20,15.484682,16.565214,"(175, 28)",1,1,True,0.516857,0.74659467
1836,20,18.14595,16.374409,"(175, 130)",1,0,False,0.47434062,0.14535071
1837,20,18.021986,17.924868,"(252, 175)",1,0,False,0.49864918,0.47573948
1838,20,17.026764,16.858019,"(61, 178)",1,0,False,0.49751002,0.45791358
1839,20,15.703768,15.795766,"(183, 178)",1,1,True,0.5014603,0.5229833
1840,20,17.154938,17.802698,"(67, 183)",1,1,True,0.50926495,0.6565056
1841,20,15.621682,16.201685,"(224, 183)",1,1,True,0.50911283,0.6410681
1842,20,13.615548,13.677292,"(210, 185)",1,1,True,0.5011312,0.51543105
1843,20,16.489052,14.603219,"(185, 226)",1,0,False,0.46967357,0.13172035
1844,20,12.020754,8.341199,"(169, 216)",1,0,False,0.4096463,0.024613107
1845,20,10.33943,5.289668,"(216, 218)",1,0,False,0.33844998,0.006370023
1846,20,11.853311,12.806553,"(22, 43)",1,1,True,0.5193278,0.72176677
1847,20,14.582185,11.491572,"(42, 21)",1,0,False,0.44073328,0.043496147
1848,20,11.994613,10.319286,"(19, 20)",1,0,False,0.46246,0.1577153
1849,20,17.751844,13.503699,"(22, 21)",1,0,False,0.43204176,0.014089371
1850,20,11.399637,13.785021,"(23, 172)",1,1,True,0.54735786,0.9157059
1851,20,15.455817,15.291124,"(57, 172)",1,0,False,0.4973218,0.4589196
1852,20,12.906779,13.963735,"(95, 172)",1,1,True,0.51966757,0.7421083
1853,20,8.367368,8.896645,"(137, 172)",1,1,True,0.5153289,0.6293144
1854,20,12.533933,13.686234,"(72, 25)",1,1,True,0.5219736,0.7599311
1855,20,16.25022,15.068776,"(162, 147)",1,0,False,0.48113856,0.23479281
1856,20,9.515622,8.351503,"(26, 220)",1,0,False,0.4674229,0.23791969
1857,20,12.978346,14.888739,"(159, 28)",1,1,True,0.5342769,0.87106323
1858,20,9.101822,9.736177,"(35, 56)",1,1,True,0.5168372,0.65347636
1859,20,11.054702,12.207185,"(56, 57)",1,1,True,0.5247719,0.7599641
1860,20,12.432607,12.441312,"(101, 56)",1,1,True,0.50017494,0.5021762
1861,20,13.240825,13.976625,"(102, 56)",1,1,True,0.5135171,0.67607695
1862,20,14.905948,17.042223,"(109, 56)",1,1,True,0.53343344,0.89437926
1863,20,15.603246,16.655321,"(56, 168)",1,1,True,0.51630694,0.74117327
1864,20,13.927795,13.860267,"(56, 254)",1,0,False,0.49878496,0.48312423
1865,20,12.734091,14.368039,"(56, 257)",1,1,True,0.5301443,0.8367098
1866,20,12.296693,14.268467,"(56, 258)",1,1,True,0.537112,0.87780154
1867,20,15.409221,13.8602295,"(259, 56)",1,0,False,0.47353914,0.17523202
1868,20,15.540599,14.875831,"(56, 260)",1,0,False,0.48907223,0.33966932
1869,20,13.40302,14.648211,"(56, 261)",1,1,True,0.5221949,0.77646625
1870,20,12.809255,13.81149,"(158, 141)",1,1,True,0.5188243,0.7314979
1871,20,15.306798,16.091225,"(159, 158)",1,1,True,0.5124917,0.6866334
1872,20,14.682124,13.627255,"(270, 159)",1,0,False,0.4813689,0.25829127
1873,20,16.148726,14.274789,"(271, 159)",1,0,False,0.46920246,0.13308686
1874,20,16.8445,14.620474,"(54, 34)",1,0,False,0.46465868,0.09761362
1875,20,14.673237,14.2201605,"(55, 54)",1,0,False,0.4921595,0.3886296
1876,20,18.026558,17.433811,"(54, 67)",1,0,False,0.49164212,0.35600486
1877,20,13.334452,13.965531,"(54, 101)",1,1,True,0.51155823,0.6527343
1878,20,15.407332,14.042504,"(54, 128)",1,0,False,0.4768279,0.20345671
1879,20,17.705475,15.627662,"(206, 54)",1,0,False,0.46883258,0.11127203
1880,20,14.476473,13.045572,"(54, 210)",1,0,False,0.4740045,0.19295841
1881,20,14.403976,15.122685,"(235, 54)",1,1,True,0.5121705,0.67232263
1882,20,15.490544,12.339398,"(238, 54)",1,0,False,0.4433857,0.04104615
1883,20,17.192364,15.449456,"(54, 245)",1,0,False,0.47330254,0.148944
1884,20,12.174165,10.90092,"(54, 248)",1,0,False,0.47241083,0.2187023
1885,20,16.332247,15.21852,"(249, 54)",1,0,False,0.48235026,0.24717677
1886,20,13.418594,11.676187,"(55, 38)",1,0,False,0.46528345,0.14900735
1887,20,17.015203,15.295021,"(55, 152)",1,0,False,0.4733802,0.15184766
1888,20,13.429341,9.564992,"(208, 55)",1,0,False,0.4159717,0.020545587
1889,20,15.365702,12.476791,"(237, 55)",1,0,False,0.4481205,0.052704494
1890,20,17.890654,15.125201,"(55, 245)",1,0,False,0.45811933,0.059219863
1891,20,15.954493,14.670646,"(55, 250)",1,0,False,0.4790393,0.21689612
1892,20,14.534587,14.31517,"(259, 55)",1,0,False,0.49619725,0.44536486
1893,20,15.020543,12.703322,"(206, 241)",1,0,False,0.45820892,0.089706756
1894,20,17.388577,15.295919,"(30, 242)",1,0,False,0.467987,0.10981257
1895,20,15.137778,10.069518,"(239, 88)",1,0,False,0.3994684,0.0062540015
1896,20,18.7523,14.222666,"(91, 242)",1,0,False,0.43131706,0.010669551
1897,20,15.998279,13.137818,"(206, 242)",1,0,False,0.45091212,0.054143123
1898,20,16.49828,13.300158,"(243, 31)",1,0,False,0.4463374,0.039236456
1899,20,13.988167,12.526288,"(34, 246)",1,0,False,0.4724324,0.18818012
1900,20,13.494649,13.690054,"(97, 57)",1,1,True,0.50359404,0.5486964
1901,20,14.138226,12.780085,"(57, 98)",1,0,False,0.4747729,0.20454259
1902,20,12.286106,12.917611,"(99, 57)",1,1,True,0.512528,0.6528306
1903,20,11.9381075,11.135813,"(100, 57)",1,0,False,0.4826147,0.30953485
1904,20,12.204917,13.874957,"(102, 57)",1,1,True,0.5320178,0.84158117
1905,20,15.088983,13.9349,"(57, 103)",1,0,False,0.48011842,0.23974423
1906,20,16.008022,16.31047,"(168, 57)",1,1,True,0.5046792,0.5750409
1907,20,13.923577,9.684734,"(57, 217)",1,0,False,0.4102256,0.014219171
1908,20,14.481102,14.511976,"(246, 57)",1,1,True,0.50053245,0.50771797
1909,20,13.732653,14.253204,"(252, 57)",1,1,True,0.5093003,0.6272767
1910,20,14.071693,11.979316,"(57, 253)",1,0,False,0.45984074,0.109839894
1911,20,13.475635,12.393333,"(57, 254)",1,0,False,0.47908106,0.25307077
1912,20,13.576839,14.415339,"(256, 57)",1,1,True,0.5149774,0.6981492
1913,20,11.803658,12.466354,"(57, 257)",1,1,True,0.5136526,0.659866
1914,20,13.797646,13.081827,"(259, 57)",1,0,False,0.48668465,0.32831445
1915,20,16.10085,14.773513,"(260, 57)",1,0,False,0.4785042,0.20960031
1916,20,13.59449,13.42782,"(261, 57)",1,0,False,0.49691606,0.4584287
1917,20,14.726319,11.797859,"(57, 276)",1,0,False,0.44479635,0.050764468
1918,20,11.586782,10.919311,"(246, 139)",1,0,False,0.48517132,0.33906317
1919,20,0.0,0.0,"(246, 246)",1,1,True,,0.5
1920,20,8.259907,9.618027,"(37, 110)",1,1,True,0.5379831,0.79545397
1921,20,11.067244,12.3518915,"(259, 110)",1,1,True,0.5274273,0.7832399
1922,20,14.448089,14.276558,"(51, 50)",1,0,False,0.49701422,0.45722216
1923,20,13.392613,14.929753,"(199, 51)",1,1,True,0.5271365,0.82304853
1924,20,16.20804,13.463094,"(75, 76)",1,0,False,0.4537438,0.060372695
1925,20,15.153044,17.164465,"(68, 67)",1,1,True,0.53111964,0.881991
1926,20,16.246828,13.509679,"(87, 90)",1,0,False,0.45400757,0.060816534
1927,20,11.929178,9.618494,"(207, 87)",1,0,False,0.44638205,0.09024196
1928,20,17.820019,16.623346,"(113, 112)",1,0,False,0.4826284,0.23206773
1929,20,15.546625,8.356307,"(128, 146)",1,0,False,0.3495934,0.00075328135
1930,20,12.70152,12.9145155,"(152, 145)",1,1,True,0.5041575,0.5530485
1931,20,15.241406,13.902273,"(147, 152)",1,0,False,0.47702533,0.20765263
1932,20,8.767387,8.937873,"(209, 210)",1,1,True,0.5048145,0.54251844
1933,20,11.430237,11.497601,"(250, 144)",1,1,True,0.501469,0.51683456
1934,20,13.445995,8.190092,"(97, 98)",1,0,False,0.3785385,0.00518956
1935,20,10.9058485,9.256202,"(254, 99)",1,0,False,0.45909032,0.1611567
1936,20,12.539934,12.662756,"(168, 211)",1,1,True,0.5024367,0.5306669
1937,20,12.688511,12.449445,"(168, 218)",1,0,False,0.4952449,0.44051647
1938,20,11.545788,10.311634,"(169, 218)",1,0,False,0.47176808,0.22545524
1939,20,15.13336,15.69363,"(223, 169)",1,1,True,0.50908726,0.6365151
1940,20,17.147732,15.792857,"(169, 224)",1,0,False,0.47943458,0.20507458
1941,20,16.742641,16.062254,"(169, 225)",1,0,False,0.48962978,0.33617482
1942,20,8.381514,3.5906236,"(215, 217)",1,0,False,0.29991502,0.008236658
1943,20,16.624134,16.704733,"(251, 97)",1,1,True,0.50120914,0.52013886
1944,20,17.695698,17.937548,"(226, 251)",1,1,True,0.5033936,0.56016946
1945,20,15.366819,14.821152,"(252, 251)",1,0,False,0.49096215,0.36687014
1946,20,13.978812,13.773101,"(257, 252)",1,0,False,0.49629378,0.44875273
1947,20,12.027464,10.428293,"(254, 255)",1,0,False,0.46439284,0.16809754
1948,20,14.663007,11.028595,"(255, 256)",1,0,False,0.42926848,0.025720453
1949,20,12.454042,7.210598,"(275, 276)",1,0,False,0.36667836,0.005254279
1950,20,16.938517,15.125317,"(60, 195)",1,0,False,0.47172517,0.14025183
1951,20,16.68261,15.4073925,"(61, 190)",1,0,False,0.48013064,0.21836548
1952,20,16.103395,15.527299,"(61, 191)",1,0,False,0.49089336,0.35983127
1953,20,16.461752,16.099648,"(195, 61)",1,0,False,0.49443966,0.41045022
1954,20,16.164137,13.47899,"(133, 191)",1,0,False,0.45470878,0.06385549
1955,20,13.552943,12.467068,"(189, 191)",1,0,False,0.4791338,0.25239572
1956,20,15.287628,12.014539,"(190, 191)",1,0,False,0.44005808,0.036506012
1957,20,11.339828,9.055233,"(195, 117)",1,0,False,0.44399145,0.092406884
1958,20,13.506753,12.973462,"(186, 190)",1,0,False,0.48993036,0.36974967
1959,20,15.955694,14.096541,"(190, 204)",1,0,False,0.46906802,0.13480182
1960,20,17.10936,16.153616,"(190, 225)",1,0,False,0.48563352,0.27773118
1961,20,14.1482115,13.0183935,"(63, 65)",1,0,False,0.47920576,0.24419469
1962,20,9.829157,12.068652,"(66, 65)",1,1,True,0.5511351,0.9037406
1963,20,8.478959,7.7355294,"(65, 143)",1,0,False,0.47707513,0.32225463
1964,20,11.637555,9.093454,"(173, 64)",1,0,False,0.4386402,0.0728238
1965,20,8.999122,11.478391,"(174, 64)",1,1,True,0.5605363,0.9226757
1966,20,18.461601,17.426996,"(219, 202)",1,0,False,0.48558584,0.26219234
1967,20,11.314719,13.516541,"(80, 182)",1,1,True,0.54433566,0.9004129
1968,20,16.396805,13.487054,"(132, 83)",1,0,False,0.45131567,0.05167364
1969,20,13.96314,13.809247,"(231, 132)",1,0,False,0.49722937,0.46160263
1970,20,12.870927,11.837329,"(177, 133)",1,0,False,0.47908396,0.26238716
1971,20,13.906284,15.576647,"(133, 232)",1,1,True,0.5283276,0.84162414
1972,20,15.537466,13.481822,"(135, 86)",1,0,False,0.4645814,0.113483325
1973,20,8.933892,8.912434,"(136, 95)",1,0,False,0.4993988,0.49463552
1974,20,10.5512905,7.4979124,"(145, 144)",1,0,False,0.41541517,0.045071855
1975,20,14.048513,11.023919,"(105, 104)",1,0,False,0.43968284,0.04632707
1976,20,17.49624,16.681602,"(224, 267)",1,0,False,0.48808238,0.30690303
1977,20,15.133194,10.982309,"(270, 269)",1,0,False,0.42052838,0.015506245
1978,20,13.287265,9.289195,"(270, 271)",1,0,False,0.41145492,0.018020336
1979,20,15.500136,12.461831,"(116, 130)",1,0,False,0.44567075,0.045725062
1980,20,17.364033,13.653786,"(130, 131)",1,0,False,0.44019172,0.02388693
1981,20,7.969673,8.41032,"(119, 121)",1,1,True,0.5134508,0.60841316
1982,20,10.33803,6.0595236,"(180, 192)",1,0,False,0.3695383,0.013673789
1983,20,10.760487,6.7881603,"(192, 181)",1,0,False,0.38681957,0.018481579
1984,20,16.070862,14.429178,"(125, 234)",1,0,False,0.4730872,0.16223611
1985,20,8.854719,10.757663,"(232, 196)",1,1,True,0.5485138,0.8702243
1986,20,14.418641,12.989342,"(223, 186)",1,0,False,0.4739255,0.19320786
1987,20,15.610125,16.475977,"(203, 187)",1,1,True,0.51349264,0.7038819
1988,20,16.406212,13.932784,"(224, 187)",1,0,False,0.45923683,0.077742115
1989,20,15.513592,10.637232,"(272, 271)",1,0,False,0.40676472,0.0075670215
1990,20,9.858227,6.2907686,"(218, 200)",1,0,False,0.38954553,0.027452594
1991,20,14.800097,14.271664,"(73, 1)",0,0,True,0.4909116,0.37088224
1992,20,16.08402,16.860582,"(1, 170)",0,1,False,0.51178586,0.6849386
1993,20,17.868736,16.102863,"(13, 7)",0,0,True,0.47400957,0.14605632
1994,20,16.587471,13.855233,"(11, 13)",0,0,True,0.45512494,0.061097663
1995,20,17.70556,15.021776,"(13, 21)",0,0,True,0.45899782,0.06393699
1996,20,18.32164,17.22962,"(13, 56)",0,0,True,0.4846416,0.25123808
1997,20,16.490623,15.617126,"(13, 169)",0,0,True,0.48639742,0.29452717
1998,20,14.585129,13.061308,"(31, 57)",0,0,True,0.4724409,0.17889954
1999,20,12.339489,12.229741,"(57, 32)",0,0,True,0.49776658,0.47259057
2000,20,13.1868925,11.500601,"(38, 57)",0,0,True,0.46584725,0.15626414
2001,20,13.98497,12.2294,"(33, 57)",0,0,True,0.46651515,0.14734599
2002,20,16.39629,17.177837,"(57, 72)",0,1,False,0.5116391,0.6860135
2003,20,17.170322,16.242851,"(57, 112)",0,0,True,0.48612118,0.28343806
2004,20,16.259718,15.153297,"(115, 57)",0,0,True,0.48238915,0.24853882
2005,20,16.614012,14.438986,"(57, 242)",0,0,True,0.4649788,0.10201569
2006,20,15.525176,12.547821,"(269, 57)",0,0,True,0.44697115,0.048459448
2007,20,14.900737,14.120147,"(73, 21)",0,0,True,0.48655125,0.3141927
2008,20,18.518362,18.04647,"(170, 179)",0,0,True,0.4935472,0.38416868
2009,20,16.400354,17.469875,"(170, 233)",0,1,False,0.51578856,0.7445058
2010,20,14.11261,15.256324,"(167, 226)",0,1,False,0.51947147,0.75836086
2011,20,14.075542,13.810695,"(226, 186)",0,0,True,0.49525124,0.43417236
2012,20,14.932658,13.160135,"(237, 226)",0,0,True,0.46845236,0.14522885
2013,20,17.873964,17.661266,"(2, 56)",0,0,True,0.49700722,0.44702506
2014,20,17.996973,17.45664,"(225, 2)",0,0,True,0.49237972,0.3681102
2015,20,16.583094,15.7751045,"(56, 31)",0,0,True,0.4875149,0.30831918
2016,20,12.354891,13.177973,"(56, 32)",0,1,False,0.5161181,0.69489014
2017,20,15.907788,13.614833,"(56, 33)",0,0,True,0.46116614,0.09170808
2018,20,16.333534,15.925554,"(56, 34)",0,0,True,0.49367654,0.3993966
2019,20,11.7581415,11.589247,"(37, 56)",0,0,True,0.49638298,0.45787635
2020,20,12.913587,11.30895,"(56, 38)",0,0,True,0.46687716,0.16733466
2021,20,16.150698,15.146685,"(56, 54)",0,0,True,0.4839601,0.26815313
2022,20,17.57512,16.633795,"(60, 56)",0,0,True,0.48624152,0.28063256
2023,20,16.060514,15.651219,"(56, 64)",0,0,True,0.49354666,0.3990811
2024,20,16.72029,16.19016,"(68, 56)",0,0,True,0.4919459,0.37048694
2025,20,14.29945,17.238647,"(56, 231)",0,1,False,0.54659754,0.9497504
2026,20,14.925202,14.992961,"(56, 240)",0,1,False,0.5011324,0.51693314
2027,20,12.274626,10.914744,"(248, 56)",0,0,True,0.47067875,0.20425957
2028,20,16.915548,16.854918,"(264, 56)",0,0,True,0.4991023,0.48484692
2029,20,13.440938,13.698666,"(56, 265)",0,1,False,0.50474817,0.5640776
2030,20,17.903374,17.735275,"(67, 60)",0,0,True,0.49764162,0.4580741
2031,20,15.104877,13.968086,"(63, 67)",0,0,True,0.48044932,0.24290998
2032,20,16.46055,17.31715,"(114, 67)",0,1,False,0.51267993,0.7019498
2033,20,17.866896,16.452389,"(225, 131)",0,0,True,0.47939193,0.19552417
2034,20,18.501873,18.439991,"(162, 225)",0,0,True,0.49916247,0.48453444
2035,20,17.002062,16.67611,"(166, 225)",0,0,True,0.4951608,0.41922578
2036,20,14.95096,15.792386,"(225, 167)",0,1,False,0.5136847,0.6987654
2037,20,16.65407,17.111116,"(3, 83)",0,1,False,0.506768,0.6123133
2038,20,18.167889,17.327168,"(112, 3)",0,0,True,0.4881572,0.30138293
2039,20,14.185356,14.640654,"(3, 124)",0,1,False,0.5078973,0.61189795
2040,20,15.450336,15.307358,"(3, 130)",0,0,True,0.49767572,0.4643161
2041,20,14.475293,14.919372,"(3, 188)",0,1,False,0.5075537,0.6092304
