,theta,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
2585,0.32,0.6672946882702823,0.6154328220653621,"(51, 59)",0,0,True,0.4797845349900737,0.48703743871803584
2586,0.32,0.7454732137882835,0.6621054197317491,"(51, 40)",0,0,True,0.47038609706370343,0.4791701143922453
2587,0.32,0.6258526768135603,0.44375186203661804,"(71, 40)",0,0,True,0.414874699871459,0.45460018452008355
2588,0.32,0.6459950105924535,0.53521526632792,"(1, 71)",0,0,True,0.4531075260565138,0.4723333522566659
2589,0.32,0.6042605153650334,0.6662171141219153,"(1, 19)",0,1,False,0.5243831915332117,0.5154841968436056
2590,0.32,0.7267899005788893,0.5959143345116739,"(4, 37)",0,0,True,0.4505272748830903,0.4673277305213981
2591,0.32,0.6048809613585954,0.5814657315633837,"(37, 77)",0,0,True,0.49013137140478724,0.4941464599935749
2592,0.32,0.621528446748455,0.4506999852249301,"(33, 63)",0,0,True,0.42033952074506964,0.4573964403092297
2593,0.32,0.7091176523468251,0.5866381625156273,"(33, 28)",0,0,True,0.45273820559925515,0.4694183481750377
2594,0.32,0.6476798397858633,0.6640065603271766,"(61, 28)",0,1,False,0.5062235609593522,0.5040815894694103
2595,0.32,0.5303186410367816,0.6134794519377517,"(23, 34)",0,1,False,0.5363529242668625,0.520778229403043
2596,0.32,0.6442352496223301,0.5890349432802074,"(44, 10)",0,0,True,0.4776203517040304,0.48620342650139686
2597,0.32,0.57411630128223,0.557772210561127,"(42, 44)",0,0,True,0.4927801675915565,0.4959140682753267
2598,0.32,0.6733237237165282,0.5844226072879366,"(42, 54)",0,0,True,0.4646585665817077,0.4777893472881115
2599,0.32,0.561437569587348,0.6888648820979563,"(80, 54)",0,1,False,0.550958594993894,0.531813791154002
2600,0.32,0.6789736280728395,0.5751434551465242,"(6, 80)",0,0,True,0.45860427454676744,0.4740657517060896
2601,0.32,0.7633621221713647,0.44997497461277886,"(78, 6)",0,0,True,0.37085734525500197,0.42228819061195766
2602,0.32,0.6937692488312877,0.56410426567822,"(78, 66)",0,0,True,0.44845865595491574,0.46762909586322965
2603,0.32,0.6399328628937645,0.5674927358818084,"(27, 66)",0,0,True,0.4700022398541922,0.48189788356804636
2604,0.32,0.6743468505284108,0.6545682568366455,"(85, 27)",0,0,True,0.49255836825763016,0.49505551276331194
2605,0.32,0.6658133609292998,0.6382427116334167,"(85, 41)",0,0,True,0.4894288865808885,0.49310777425894126
2606,0.32,0.6072675740056578,0.49801233867264827,"(49, 41)",0,0,True,0.4505757618139178,0.4727133285173167
2607,0.32,0.5285701041668835,0.49205495823731527,"(49, 99)",0,0,True,0.4821113809200645,0.4908722277091431
2608,0.32,0.5964340845026743,0.5831041435197143,"(8, 96)",0,0,True,0.49434950870337246,0.4966675640984161
2609,0.32,0.6349034504330698,0.5766610723583582,"(2, 8)",0,0,True,0.4759639800526174,0.4854435200921584
2610,0.32,0.6388890956269658,0.6349569681102104,"(2, 18)",0,0,True,0.49845659235103357,0.49901696938741513
2611,0.32,0.5668166242712014,0.5871934770351331,"(21, 9)",0,1,False,0.5088287150783452,0.5050940369316782
2612,0.32,0.6015508755355918,0.6315401893887856,"(46, 58)",0,1,False,0.5121602186189845,0.5074967666147104
2613,0.32,0.6977697440105066,0.5903569500587712,"(76, 17)",0,0,True,0.45830658799080887,0.4731725900090214
2614,0.32,0.6771520353737831,0.6553663310608808,"(45, 76)",0,0,True,0.4918253643395577,0.49455378932537847
2615,0.32,0.6987875453000275,0.6674178246884519,"(45, 89)",0,0,True,0.4885193978516421,0.49215821290189954
2616,0.32,0.6498111972852182,0.5523976652955981,"(84, 89)",0,0,True,0.4594856039488431,0.4756658569869202
2617,0.32,0.5788752167885721,0.44200922512567314,"(98, 88)",0,0,True,0.4329669519665401,0.46583681502682917
2618,0.32,0.6160092491828986,0.6215298380717739,"(86, 98)",0,1,False,0.5022304705143181,0.5013801437170119
2619,0.32,0.6096504693608784,0.6142892588585015,"(62, 5)",0,1,False,0.5018950236644298,0.5011596952948439
2620,0.34,0.47240241748567835,0.64990322563037,"(2, 1)",1,1,True,0.5790786401340128,0.5442590588710075
2621,0.34,0.5407108541002866,0.6233968850132137,"(2, 3)",1,1,True,0.5355147672911679,0.5206597382183834
2622,0.34,0.5396216129909635,0.605316358190385,"(5, 6)",1,1,True,0.5286892158584092,0.5164177820698321
2623,0.34,0.6568130354128247,0.7192995376609526,"(6, 7)",1,1,True,0.5227039936524066,0.5156165445775422
2624,0.34,0.4995809125101297,0.6562273942822529,"(7, 8)",1,1,True,0.5677649056731782,0.5390817370767644
2625,0.34,0.5723667939265585,0.6469268094365246,"(9, 8)",1,1,True,0.5305750867979266,0.518631373389203
2626,0.34,0.5132720799770876,0.5299227365218443,"(11, 10)",1,1,True,0.5079806074001777,0.5041625679659248
2627,0.34,0.5957297807204547,0.6607297596372563,"(12, 13)",1,1,True,0.5258663239161272,0.5162442757968362
2628,0.34,0.5782942374569188,0.695657231920439,"(13, 14)",1,1,True,0.5460625845193621,0.5293071164737982
2629,0.34,0.6877362263423575,0.7282329919024083,"(14, 15)",1,1,True,0.5143000162144239,0.5101228079875053
2630,0.34,0.6458575360349769,0.5304585723069827,"(16, 17)",1,0,False,0.4509489996312933,0.4711822322998385
2631,0.34,0.58087794536373,0.6180948777403417,"(21, 22)",1,1,True,0.5155203402693729,0.5093031593017356
2632,0.34,0.6376340108944926,0.6178010486453299,"(24, 23)",1,0,False,0.4921011596344807,0.49504192195681945
2633,0.34,0.5633749858905185,0.6530486526338245,"(24, 25)",1,1,True,0.5368595544772914,0.5224034058643726
2634,0.34,0.5103413823128253,0.5856190140346523,"(27, 26)",1,1,True,0.534343226257402,0.5188105259344453
2635,0.34,0.5590006909855736,0.5569937131309348,"(29, 28)",1,0,False,0.49910081186463134,0.4994982557047574
2636,0.34,0.5858578674987887,0.6357638152387942,"(30, 31)",1,1,True,0.520426105907096,0.5124738980811535
2637,0.34,0.5740317255254926,0.6202137658228684,"(31, 32)",1,1,True,0.5193352374498956,0.5115434585083348
2638,0.34,0.6564376750658438,0.49938474490148976,"(33, 34)",1,0,False,0.43206009528315226,0.4608172732327884
2639,0.34,0.5287868036755942,0.7028910960200786,"(36, 35)",1,1,True,0.5706776878871914,0.5434164573791063
2640,0.34,0.5960822939090293,0.6787832029976019,"(36, 37)",1,1,True,0.532435150723445,0.5206634514107792
2641,0.34,0.6679525468674508,0.7616666551413159,"(37, 38)",1,1,True,0.5327758986946267,0.5234113956843345
2642,0.34,0.5588398320060473,0.6084791050901149,"(38, 39)",1,1,True,0.5212620867813346,0.5124072706900082
2643,0.34,0.6245993239476346,0.7210173851972095,"(39, 40)",1,1,True,0.5358267181859125,0.5240858588026657
2644,0.34,0.6541080492031651,0.6926356894534496,"(40, 41)",1,1,True,0.5143039982828196,0.5096307187889314
2645,0.34,0.3998949638315291,0.6494521426769476,"(41, 42)",1,1,True,0.6189106908941587,0.5620675045078746
2646,0.34,0.662948866808861,0.5911667185467645,"(43, 42)",1,0,False,0.471381366637852,0.4820621645954719
2647,0.34,0.6186386638069004,0.5757985960962658,"(43, 44)",1,0,False,0.4820668405328767,0.4892916207540977
2648,0.34,0.42930490052451936,0.6354223628639887,"(45, 44)",1,1,True,0.5967935495910465,0.5513477044386506
2649,0.34,0.6733475305068689,0.6109800878467172,"(46, 45)",1,0,False,0.4757198078711014,0.48441319133887334
2650,0.34,0.49622588373215154,0.6610357370765048,"(47, 48)",1,1,True,0.5712068258295776,0.5411094532009328
2651,0.34,0.6169886507318397,0.6951960333521126,"(49, 48)",1,1,True,0.5298004478976486,0.5195418861795432
2652,0.34,0.6141984080190048,0.6761223910610926,"(49, 50)",1,1,True,0.5239955765598118,0.515476050730749
2653,0.34,0.5312479773850246,0.7238000598119723,"(50, 51)",1,1,True,0.576711040820792,0.5479898383286652
2654,0.34,0.6555601112629293,0.6823492634400122,"(51, 52)",1,1,True,0.5100115720405318,0.5066968875424414
2655,0.34,0.4996445995066308,0.648181533650606,"(54, 55)",1,1,True,0.5647035861325993,0.5370661087710596
2656,0.34,0.5411802693883639,0.6178741062686859,"(55, 56)",1,1,True,0.533084658705872,0.5191640666426023
2657,0.34,0.47283458980737036,0.596825918311826,"(57, 58)",1,1,True,0.5579582622539144,0.5309581800848411
2658,0.34,0.5246274963633614,0.5405425016491767,"(60, 61)",1,1,True,0.5074706409847773,0.5039786673429517
2659,0.34,0.6830903199808277,0.6623001684486229,"(62, 63)",1,0,False,0.49227356231852276,0.4948026493200142
2660,0.34,0.6490747932250415,0.5530943790603081,"(63, 64)",1,0,False,0.4600803213152303,0.4760233002258712
2661,0.34,0.5074925026595539,0.6962966088142489,"(67, 66)",1,1,True,0.5784207567401659,0.5470613100195016
2662,0.34,0.6125581136200956,0.6490428086166968,"(68, 67)",1,1,True,0.5144596814862479,0.5091201620925573
2663,0.34,0.722774691968266,0.6931546890005615,"(69, 70)",1,0,False,0.4895404377627091,0.49259554060534866
2664,0.34,0.5336881539476157,0.6832409917091882,"(71, 72)",1,1,True,0.5614468140135042,0.5373186793966969
2665,0.34,0.6756753498190856,0.7038165182984283,"(73, 72)",1,1,True,0.5101998312312435,0.5070348278710782
2666,0.34,0.5606689116416171,0.6319959063118604,"(75, 74)",1,1,True,0.5299023638479733,0.5178241925336156
2667,0.34,0.4237531686042964,0.6879881609988031,"(75, 76)",1,1,True,0.6188383418689852,0.5656770602882952
2668,0.34,0.6966748727871503,0.5465393762960528,"(77, 76)",1,0,False,0.439618011697576,0.4625364705340397
2669,0.34,0.5476170204325512,0.6090473680036809,"(80, 79)",1,1,True,0.5265549575941303,0.5153527591533402
2670,0.34,0.47715582310784616,0.593467004490058,"(83, 82)",1,1,True,0.5543194009991234,0.5290450585592343
2671,0.34,0.6579024184246766,0.6874227077563859,"(85, 84)",1,1,True,0.5109714331343487,0.5073795364341737
2672,0.34,0.5066654446485206,0.6614908100756268,"(86, 85)",1,1,True,0.5662691163108429,0.5386292074486019
2673,0.34,0.7780786324183934,0.6850646265781156,"(86, 87)",1,0,False,0.46821432034479277,0.47676324905786516
2674,0.34,0.6953507386058765,0.5276247646908057,"(87, 88)",1,0,False,0.43142709176800975,0.4581665321706907
2675,0.34,0.6874569607902521,0.6157689525682878,"(91, 90)",1,0,False,0.47249593969582093,0.482085669354121
2676,0.34,0.6751104941241822,0.6583110166037603,"(91, 92)",1,0,False,0.493700612527523,0.4958002293918907
2677,0.34,0.7196492687338775,0.41502731324099995,"(93, 94)",1,0,False,0.36576705629956235,0.42442799838439327
2678,0.34,0.4620930080151182,0.4646936672065152,"(95, 94)",1,1,True,0.5014030516735554,0.5006501644314042
2679,0.34,0.42367730571968254,0.5717805129232209,"(97, 98)",1,1,True,0.5743894941753764,0.536958271199873
2680,0.34,0.4843468639501502,0.6560109648172692,"(99, 98)",1,1,True,0.5752676469335357,0.5428109453931156
2681,0.34,0.6314393435831368,0.5426788564794206,"(68, 48)",0,0,True,0.4622012131747097,0.47782443535458174
2682,0.34,0.5838154307883616,0.6569003075164869,"(36, 73)",0,1,False,0.5294527080102889,0.5182630907007801
2683,0.34,0.6877978207640023,0.5454151786867086,"(73, 69)",0,0,True,0.4422716748279848,0.46446435317755536
2684,0.34,0.6332040676758348,0.5889936518982111,"(38, 69)",0,0,True,0.4819135582281107,0.4889491959527196
2685,0.34,0.6165379560532299,0.5912552808857411,"(38, 32)",0,0,True,0.48953352511247483,0.4936796678747622
2686,0.34,0.6302744586288637,0.6256313920769663,"(26, 13)",0,0,True,0.49815150691857674,0.49883923544734493
2687,0.34,0.5725751606764743,0.643010410977877,"(35, 50)",0,1,False,0.5289717367266641,0.5176015362259486
2688,0.34,0.5636152886412904,0.6656907834063266,"(83, 87)",0,1,False,0.5415175264671931,0.5254967391270615
2689,0.34,0.6389749627509527,0.6507731546215155,"(91, 87)",0,1,False,0.5045738356628109,0.5029495137540165
2690,0.34,0.6841580216766295,0.7054074379163916,"(12, 91)",0,1,False,0.507646065211633,0.5053121541749591
2691,0.34,0.6019507327352981,0.47237185286931066,"(12, 20)",0,0,True,0.4396927507611399,0.4676505315192134
2692,0.34,0.6546901076492347,0.6897564128872037,"(43, 72)",0,1,False,0.5130411677602384,0.5087656781046548
2693,0.34,0.6297639024581891,0.6244090058763414,"(43, 25)",0,0,True,0.49786516813341203,0.4986612790535126
2694,0.34,0.6543284984856139,0.49806692171896705,"(60, 65)",0,0,True,0.4322014067276898,0.46101390271506626
2695,0.34,0.7806374525027273,0.7205974746022226,"(67, 60)",0,0,True,0.4800031371451341,0.4849945129010846
2696,0.34,0.6550963547737481,0.5428084773901478,"(67, 53)",0,0,True,0.4531315533719138,0.47195748912156293
2697,0.34,0.6583596153254858,0.5129947061025519,"(53, 14)",0,0,True,0.43795006917901896,0.46372263150001597
2698,0.34,0.6702084944652091,0.6950713701858543,"(14, 3)",0,1,False,0.5091054136094652,0.506215398756211
2699,0.34,0.5972221998756244,0.6489177090099305,"(24, 30)",0,1,False,0.5207422572560645,0.5129209998774279
2700,0.34,0.6967776950772033,0.6484992943123565,"(97, 24)",0,0,True,0.4820563344405549,0.48793274358518207
2701,0.34,0.6596463127942657,0.574688690768864,"(15, 97)",0,0,True,0.465585670915855,0.47877336042360724
2702,0.34,0.6257627591805748,0.49954216541347196,"(90, 15)",0,0,True,0.4439171592479093,0.4684866786896144
2703,0.34,0.7086595450942825,0.6214854750347245,"(94, 90)",0,0,True,0.46723136622685574,0.47822027332849004
2704,0.34,0.6792814504639559,0.6947321934125802,"(94, 64)",0,1,False,0.5056224852706095,0.5038626088955388
2705,0.34,0.6589343377960476,0.5221285467216169,"(64, 16)",0,0,True,0.44208361262224366,0.4658517949432463
2706,0.34,0.5979306398397611,0.6762330152242827,"(16, 93)",0,1,False,0.5307269694412159,0.5195655980502286
2707,0.34,0.6653768504634631,0.601873948398234,"(31, 56)",0,0,True,0.4749446194382871,0.4841296073952716
2708,0.34,0.7856145756414726,0.5201386700235205,"(7, 56)",0,0,True,0.398343769583069,0.43401808893987326
2709,0.34,0.6759167883477658,0.6236636851313412,"(7, 82)",0,0,True,0.479896164845976,0.48693969570087436
2710,0.34,0.6697658539676585,0.560634535778348,"(74, 92)",0,0,True,0.45565211166267644,0.47274421564358915
2711,0.34,0.6819607461540336,0.6227194754342353,"(74, 22)",0,0,True,0.47729663187210725,0.4851940122360359
2712,0.34,0.6320133409531563,0.5304732925538665,"(70, 0)",0,0,True,0.4563263587414503,0.47463677619899663
2713,0.34,0.5685024162433092,0.51638267088445,"(81, 70)",0,0,True,0.475979140105591,0.48697301247618774
2714,0.34,0.6595033618633306,0.6160887045166875,"(29, 11)",0,0,True,0.4829825465009951,0.4891480401203273
2715,0.34,0.6573868501013443,0.6587248610394011,"(57, 11)",0,1,False,0.5005083196687373,0.5003345026846099
2716,0.34,0.5518879955809636,0.465043913223709,"(59, 57)",0,0,True,0.45730093548773915,0.47830261431329724
2717,0.34,0.617753817861639,0.4986125797601075,"(51, 59)",0,0,True,0.4466388282756699,0.4702498731670518
2718,0.34,0.6668904097744279,0.7066407769266457,"(51, 40)",0,1,False,0.514470136367158,0.5099362834692646
2719,0.34,0.6097976285836954,0.5699841826770634,"(71, 40)",0,0,True,0.4831267758467619,0.4900479530797655
2720,0.34,0.5954155834730206,0.4894433096040624,"(19, 52)",0,0,True,0.45115849879407843,0.47353169708885884
2721,0.34,0.5872083045213452,0.7004836058344132,"(39, 52)",0,1,False,0.5439838521940286,0.5282885835342809
2722,0.34,0.6401386973524713,0.4468268818508052,"(39, 4)",0,0,True,0.4110773058502185,0.45182198495647674
2723,0.34,0.6267884356865252,0.4515675058693743,"(4, 37)",0,0,True,0.4187555226132781,0.4563065015616845
2724,0.34,0.6111838497442368,0.6127439216185544,"(37, 77)",0,1,False,0.5006373218709551,0.5003900178894766
2725,0.34,0.6790438038718863,0.6633042019016907,"(77, 63)",0,0,True,0.49413728708855753,0.49606518073984285
2726,0.34,0.6186019386227648,0.599536377179564,"(33, 63)",0,0,True,0.492174303527,0.4952337540141253
2727,0.34,0.6981366142104085,0.5233637361884178,"(61, 28)",0,0,True,0.4284597511720212,0.45641766129933137
2728,0.34,0.6933189436495998,0.5623078933288679,"(34, 61)",0,0,True,0.44783041965079523,0.4672940042337132
2729,0.34,0.5845848133313296,0.5198261161468812,"(23, 34)",0,0,True,0.47068179268424837,0.4838159812035558
2730,0.34,0.6279246716445253,0.54799568877306,"(80, 54)",0,0,True,0.46601428737781136,0.48002838577512974
2731,0.34,0.6966292840311635,0.7048043376624673,"(6, 80)",0,1,False,0.5029166752904872,0.5020437520255872
2732,0.34,0.6684821163587635,0.5312574861990831,"(78, 6)",0,0,True,0.4428106608020952,0.46574757507229186
2733,0.34,0.751131434147609,0.5900079169582791,"(49, 41)",0,0,True,0.4399303595646235,0.4598060386770215
2734,0.34,0.6090255732598999,0.6137213910501754,"(49, 99)",0,1,False,0.501920191964216,0.5011739522903634
2735,0.34,0.6702740111091733,0.45673333058971044,"(99, 96)",0,0,True,0.40526207211855186,0.4468167710418963
2736,0.34,0.6301612694954977,0.4081208591149276,"(18, 9)",0,0,True,0.39307318104485933,0.4447168415882869
2737,0.34,0.6575699487516558,0.5409043276846637,"(21, 46)",0,0,True,0.4513274404963038,0.47086663144040786
2738,0.34,0.5822099159541027,0.604143426879212,"(58, 17)",0,1,False,0.5092440886425651,0.505483157913741
2739,0.34,0.6625312129042826,0.6883061401825399,"(76, 17)",0,1,False,0.5095403518489322,0.5064433751038372
2740,0.34,0.6745975242476933,0.5480827957352886,"(45, 89)",0,0,True,0.448263365965453,0.4684134377848024
2741,0.34,0.5700343565457393,0.44183530101188184,"(84, 89)",0,0,True,0.43665238670991713,0.4679940589118724
2742,0.34,0.477389297204626,0.6184648733822956,"(84, 88)",0,1,False,0.5643678602336805,0.5352105158318733
2743,0.34,0.6603715678857799,0.5040869521149707,"(86, 62)",0,0,True,0.43289386736991353,0.4610081779865139
2744,0.34,0.5657451574200302,0.5034895395161991,"(62, 5)",0,0,True,0.47088776763314105,0.48444112040893594
2745,0.36000000000000004,0.5576474742085684,0.6444684424691186,"(2, 1)",1,1,True,0.5361117289339697,0.5216916180412089
2746,0.36000000000000004,0.5969816366899289,0.607714099723634,"(2, 3)",1,1,True,0.5044544289106793,0.502683090003995
2747,0.36000000000000004,0.6048399264294854,0.6318750498175183,"(4, 3)",1,1,True,0.5109302158974718,0.5067583692122024
2748,0.36000000000000004,0.5777114102478071,0.6483891489727264,"(5, 4)",1,1,True,0.5288221623395438,0.5176620829467802
2749,0.36000000000000004,0.6718597475001078,0.5417320758702364,"(5, 6)",1,0,False,0.44638738119193755,0.46751391031118045
2750,0.36000000000000004,0.5984153852568129,0.5613800087428444,"(7, 8)",1,0,False,0.48403365942580234,0.49074221402700074
2751,0.36000000000000004,0.6001204953334681,0.7295511896715888,"(9, 8)",1,1,True,0.5486701701622039,0.5323125769964331
2752,0.36000000000000004,0.43487305075968685,0.6720062519279548,"(10, 9)",1,1,True,0.6071179127627009,0.5590070512844592
2753,0.36000000000000004,0.5997434967657532,0.7004184936423216,"(11, 10)",1,1,True,0.5387163282803592,0.5251475126826601
2754,0.36000000000000004,0.5159581772497148,0.6556660998537168,"(12, 11)",1,1,True,0.5596214696700368,0.5348702816973759
2755,0.36000000000000004,0.6552670079117693,0.6462292342880163,"(13, 14)",1,0,False,0.4965279294204963,0.4977405719734687
2756,0.36000000000000004,0.5973352326903149,0.6790873155635124,"(14, 15)",1,1,True,0.5320239104930559,0.5204266453600086
2757,0.36000000000000004,0.7397841120599145,0.8001736957299139,"(16, 15)",1,1,True,0.5196075448835419,0.5150928093634483
2758,0.36000000000000004,0.5464108472174053,0.6083389998030495,"(16, 17)",1,1,True,0.5268145316258038,0.5154770921179312
2759,0.36000000000000004,0.6450770377608311,0.6063946576487617,"(20, 21)",1,0,False,0.48454524371028257,0.49033061065556605
2760,0.36000000000000004,0.4989987600359996,0.683680670697733,"(21, 22)",1,1,True,0.5780777554181173,0.5460396941057284
2761,0.36000000000000004,0.5928505037245105,0.5815114513819936,"(24, 23)",1,0,False,0.49517224979351077,0.49716526728707483
2762,0.36000000000000004,0.5386132218896718,0.7421554614715743,"(24, 25)",1,1,True,0.5794609683333788,0.5507106046547177
2763,0.36000000000000004,0.6589563101577176,0.5494645976554494,"(28, 27)",1,0,False,0.4546963678821102,0.4726543856776339
2764,0.36000000000000004,0.672087425729585,0.5669982479248085,"(30, 29)",1,0,False,0.45759406309055267,0.4737518575650944
2765,0.36000000000000004,0.6179228029381703,0.51898418664045,"(32, 33)",1,0,False,0.456487814216715,0.4752855031786229
2766,0.36000000000000004,0.6118870641805392,0.6835664618893378,"(33, 34)",1,1,True,0.5276657542190102,0.5179121807805699
2767,0.36000000000000004,0.49001854565441033,0.5887201687155845,"(35, 34)",1,1,True,0.5457486237150662,0.5246553929233102
2768,0.36000000000000004,0.5557305036487872,0.5949241414410789,"(36, 37)",1,1,True,0.5170310170647383,0.5097971553289836
2769,0.36000000000000004,0.5768793839185753,0.7102598050019563,"(37, 38)",1,1,True,0.5518127418664183,0.5332957580051826
2770,0.36000000000000004,0.7553969851345943,0.49918116293622367,"(38, 39)",1,0,False,0.3978876594525589,0.4362941693953364
2771,0.36000000000000004,0.539508683356871,0.6272999411885827,"(40, 41)",1,1,True,0.5376202472217378,0.5219337287725082
2772,0.36000000000000004,0.6774457208381424,0.7076443480267405,"(41, 42)",1,1,True,0.5109013225448028,0.5075490831025513
2773,0.36000000000000004,0.5032570893230988,0.5578550926907266,"(46, 47)",1,1,True,0.5257267819053822,0.5136461111548534
2774,0.36000000000000004,0.6249749516285923,0.720385849777213,"(47, 48)",1,1,True,0.5354592232986584,0.5238346462387645
2775,0.36000000000000004,0.6643306135464265,0.7215038919952126,"(49, 48)",1,1,True,0.5206277438684644,0.5142894274035414
2776,0.36000000000000004,0.7056562279278114,0.7468453016838895,"(49, 50)",1,1,True,0.5141786679450483,0.5102958128754856
2777,0.36000000000000004,0.4855334604138472,0.6023537346137101,"(50, 51)",1,1,True,0.5536913545511967,0.5291719004067895
2778,0.36000000000000004,0.6290969420013294,0.6724192725735679,"(52, 53)",1,1,True,0.5166430237622466,0.5108288890358382
2779,0.36000000000000004,0.7047028950867956,0.7400166891317588,"(53, 54)",1,1,True,0.5122216776289027,0.5088275311555779
2780,0.36000000000000004,0.5341586600248132,0.6354688773352195,"(54, 55)",1,1,True,0.5433087517497552,0.525305913543717
2781,0.36000000000000004,0.682353376019148,0.7030913876036593,"(55, 56)",1,1,True,0.5074842433740495,0.5051843170979615
2782,0.36000000000000004,0.4758042902516038,0.5634021456517279,"(57, 58)",1,1,True,0.5421465131343127,0.521885471003728
2783,0.36000000000000004,0.5791886612764495,0.721328719159116,"(59, 60)",1,1,True,0.5546475041475653,0.5354753065849294
2784,0.36000000000000004,0.6220454768668366,0.5450973654152129,"(61, 62)",1,0,False,0.4670356923488596,0.48077245840947136
2785,0.36000000000000004,0.6682368943561898,0.6425892410736238,"(62, 63)",1,0,False,0.4902169888937421,0.4935884381370869
2786,0.36000000000000004,0.5368494337138472,0.578600680927895,"(63, 64)",1,1,True,0.5187149773288864,0.5104362958306564
2787,0.36000000000000004,0.5848550653425677,0.6029771214664674,"(69, 70)",1,1,True,0.5076282055349007,0.5045303900466124
2788,0.36000000000000004,0.47202349359467394,0.6104297271203023,"(71, 72)",1,1,True,0.5639317389781561,0.5345464275450063
2789,0.36000000000000004,0.5497311043008084,0.6203074172573151,"(74, 73)",1,1,True,0.5301598245083936,0.5176367580990168
2790,0.36000000000000004,0.6492613752226966,0.6833630532141589,"(75, 76)",1,1,True,0.512794932039278,0.508524593392376
2791,0.36000000000000004,0.6093715941259042,0.6875241753559447,"(77, 76)",1,1,True,0.5301306331121988,0.5195282067451852
2792,0.36000000000000004,0.5358799787116945,0.6687444268797034,"(77, 78)",1,1,True,0.5551476657584322,0.5331673345843561
2793,0.36000000000000004,0.6759528335143036,0.6840699699297337,"(79, 78)",1,1,True,0.5029841912925558,0.5020292729618246
2794,0.36000000000000004,0.6452753560984299,0.6470771433780587,"(80, 79)",1,1,True,0.5006970959085694,0.500450446698045
2795,0.36000000000000004,0.47547471313914863,0.6071905895000829,"(80, 81)",1,1,True,0.5608294530358775,0.5328814442847878
2796,0.36000000000000004,0.5960657815589612,0.5685446476297261,"(82, 81)",1,0,False,0.4881844034539484,0.4931201507527071
2797,0.36000000000000004,0.6755526802419283,0.6140869965255364,"(84, 83)",1,0,False,0.47616943522144956,0.48463841514411754
2798,0.36000000000000004,0.6752427978248069,0.5431080546080527,"(85, 84)",1,0,False,0.44577311496400995,0.4670142933131775
2799,0.36000000000000004,0.7029710176152014,0.6049312122533663,"(86, 87)",1,0,False,0.46252020865057814,0.47550966187745863
2800,0.36000000000000004,0.5150369473256483,0.6071231879277152,"(89, 88)",1,1,True,0.5410307930700441,0.5230053056033078
2801,0.36000000000000004,0.6937018340726148,0.6704292686501752,"(91, 90)",1,0,False,0.49146982083467344,0.49418212122824573
2802,0.36000000000000004,0.6396662803391814,0.6445967360199606,"(91, 92)",1,1,True,0.5019195661706264,0.5012326114231928
2803,0.36000000000000004,0.4184314879620702,0.7764217430541684,"(95, 94)",1,1,True,0.649805116561313,0.588553844578347
2804,0.36000000000000004,0.6424829379057616,0.7643777029778008,"(95, 96)",1,1,True,0.5433215492458033,0.5304360148915445
2805,0.36000000000000004,0.5891340492144183,0.613203178445931,"(96, 97)",1,1,True,0.5100093088186038,0.5060169918288788
2806,0.36000000000000004,0.5891744071195093,0.5542795100553306,"(68, 48)",0,0,True,0.48474145020623377,0.4912771608325445
2807,0.36000000000000004,0.7399352776028721,0.610481036775237,"(48, 36)",0,0,True,0.45206876596153567,0.46768156097060043
2808,0.36000000000000004,0.7487402752422454,0.624931291706383,"(36, 73)",0,0,True,0.45493501266431446,0.4690872316524902
2809,0.36000000000000004,0.7987013922911612,0.6132548342567905,"(73, 69)",0,0,True,0.4343299195302381,0.4537707715201688
2810,0.36000000000000004,0.7196258437976006,0.6217806455016578,"(38, 69)",0,0,True,0.46352887842854534,0.475558197154321
2811,0.36000000000000004,0.5540157408181835,0.5957977875477244,"(38, 32)",0,1,False,0.518169053372037,0.5104439923524868
2812,0.36000000000000004,0.5310481494926895,0.45831482822391234,"(26, 13)",0,0,True,0.46324234739577486,0.4818246814687158
2813,0.36000000000000004,0.6914366033818712,0.6755930545102315,"(55, 13)",0,0,True,0.49420511882087853,0.4960391956345228
2814,0.36000000000000004,0.6930272074906115,0.6272534693740837,"(50, 47)",0,0,True,0.4750910017585342,0.4835624910185179
2815,0.36000000000000004,0.6855514264613413,0.5537519648220425,"(35, 50)",0,0,True,0.44682518317697356,0.4670977498243313
2816,0.36000000000000004,0.6479947060142242,0.5577032818738475,"(83, 87)",0,0,True,0.46255636774407616,0.47744246698457893
2817,0.36000000000000004,0.6023621200240117,0.6448869437302595,"(91, 87)",0,1,False,0.5170474466335723,0.5106296041283691
2818,0.36000000000000004,0.5616491738233244,0.5828764119787756,"(12, 20)",0,1,False,0.5092733786027924,0.5053066102790714
2819,0.36000000000000004,0.5949079036622438,0.5078487594941464,"(43, 25)",0,0,True,0.4605265843876607,0.47824895035726084
2820,0.36000000000000004,0.6679309481296447,0.5216142835669499,"(65, 25)",0,0,True,0.4384989066981464,0.463485953409971
2821,0.36000000000000004,0.6685365138433556,0.5309608104669712,"(60, 65)",0,0,True,0.4426527677102214,0.465660219708614
2822,0.36000000000000004,0.7017942628752321,0.5311865788177594,"(67, 60)",0,0,True,0.4308149493129134,0.4574512344658332
2823,0.36000000000000004,0.6749738585342141,0.5371380958015496,"(67, 53)",0,0,True,0.44314231361236,0.46559551211509903
