,theta,edge,correct,layer,distance,ground_truth_aprx,likelihood_metric,score
8168,0.44,"(95, 96)",True,d_H,0.6917048431171833,1,inverse,0.5274815121094334
8169,0.44,"(96, 97)",True,d_H,0.6351130195006186,1,inverse,0.5446955417442165
8170,0.44,"(68, 75)",True,d_H,0.5638070986130357,0,inverse,0.47702561258826526
8171,0.44,"(48, 36)",True,d_H,0.6805519185948029,0,inverse,0.48292606437812696
8172,0.44,"(73, 69)",True,d_H,0.4168977988590176,0,inverse,0.39872184237736513
8173,0.44,"(38, 69)",True,d_H,0.5839602467623453,0,inverse,0.4811179612092945
8174,0.44,"(38, 32)",True,d_H,0.640669478098499,0,inverse,0.4745757800454726
8175,0.44,"(26, 32)",True,d_H,0.4260250203617718,0,inverse,0.4118248174690673
8176,0.44,"(50, 47)",True,d_H,0.6395133571103194,0,inverse,0.48082351990598
8177,0.44,"(35, 50)",False,d_H,0.6602507169762694,0,inverse,0.5126236380000616
8178,0.44,"(12, 20)",True,d_H,0.5674616845011943,0,inverse,0.47370265064811434
8179,0.44,"(20, 72)",True,d_H,0.5605391335078187,0,inverse,0.45876496884153484
8180,0.44,"(43, 72)",True,d_H,0.602469472897759,0,inverse,0.48060633743687525
8181,0.44,"(65, 25)",True,d_H,0.5263340451692814,0,inverse,0.4481117446573239
8182,0.44,"(60, 65)",True,d_H,0.5017499923453418,0,inverse,0.44086699561712195
8183,0.44,"(53, 14)",True,d_H,0.6177770809498151,0,inverse,0.4972430324591421
8184,0.44,"(3, 30)",True,d_H,0.4697399996188171,0,inverse,0.41274604849883
8185,0.44,"(24, 30)",True,d_H,0.5687968547275792,0,inverse,0.45621430921681516
8186,0.44,"(90, 15)",False,d_H,0.7192240838151126,0,inverse,0.515948923640208
8187,0.44,"(94, 64)",False,d_H,0.6363424920277303,0,inverse,0.5178945351626667
8188,0.44,"(31, 95)",False,d_H,0.6403103473955973,0,inverse,0.5471353136840379
8189,0.44,"(79, 82)",True,d_H,0.5450102806757369,0,inverse,0.4838599252177931
8190,0.44,"(79, 92)",False,d_H,0.6701883336001376,0,inverse,0.5292764564589157
8191,0.44,"(74, 22)",True,d_H,0.5615038328498321,0,inverse,0.4958350194086997
8192,0.44,"(70, 0)",True,d_H,0.36259842538460774,0,inverse,0.40135369837933205
8193,0.44,"(57, 11)",False,d_H,0.6925714961316172,0,inverse,0.5479959445339805
8194,0.44,"(51, 40)",True,d_H,0.5926650595962845,0,inverse,0.4818302630213569
8195,0.44,"(71, 40)",True,d_H,0.4539357109357279,0,inverse,0.42402714032087185
8196,0.44,"(1, 19)",False,d_H,0.6487955732946741,0,inverse,0.5341141831652025
8197,0.44,"(39, 52)",True,d_H,0.5283596569541119,0,inverse,0.47727005013806684
8198,0.44,"(39, 4)",True,d_H,0.5281650589143705,0,inverse,0.4626796536630398
8199,0.44,"(77, 63)",True,d_H,0.5339236231818588,0,inverse,0.44738569390117616
8200,0.44,"(33, 63)",True,d_H,0.4504087751294121,0,inverse,0.43273712091364924
8201,0.44,"(61, 28)",True,d_H,0.2986569201679123,0,inverse,0.31348589503150687
8202,0.44,"(34, 61)",True,d_H,0.49414431175875007,0,inverse,0.41672253299337464
8203,0.44,"(23, 34)",True,d_H,0.5928428806132446,0,inverse,0.49016819200010886
8204,0.44,"(10, 23)",True,d_H,0.5063866208455061,0,inverse,0.4305102330419453
8205,0.44,"(44, 10)",True,d_H,0.5610972003221829,0,inverse,0.4639959118670547
8206,0.44,"(42, 54)",True,d_H,0.5830519631761986,0,inverse,0.4504071713031976
8207,0.44,"(80, 54)",True,d_H,0.475293550588167,0,inverse,0.43416685930049
8208,0.44,"(78, 6)",True,d_H,0.5455399188152688,0,inverse,0.42923311066443937
8209,0.44,"(78, 66)",True,d_H,0.619091866035579,0,inverse,0.4952648214216994
8210,0.44,"(27, 66)",True,d_H,0.4685511281988235,0,inverse,0.41108596994251645
8211,0.44,"(85, 27)",True,d_H,0.4790534416137367,0,inverse,0.4225533716159713
8212,0.44,"(85, 41)",True,d_H,0.5212851876361484,0,inverse,0.43711820005089375
8213,0.44,"(49, 99)",True,d_H,0.46629818352651065,0,inverse,0.4760555288454422
8214,0.44,"(99, 96)",True,d_H,0.4956117166856363,0,inverse,0.41154653979807976
8215,0.44,"(8, 96)",True,d_H,0.6950239633757,0,inverse,0.4950700447175696
8216,0.44,"(2, 8)",True,d_H,0.5889992470708524,0,inverse,0.4812681526302029
8217,0.44,"(18, 9)",False,d_H,0.6158226794093795,0,inverse,0.5501917247632494
8218,0.44,"(21, 46)",True,d_H,0.5332023391377769,0,inverse,0.4717503767830656
8219,0.44,"(46, 58)",True,d_H,0.658168969543999,0,inverse,0.48857515787995204
8220,0.44,"(58, 17)",True,d_H,0.6077959848811376,0,inverse,0.47133573804751716
8221,0.44,"(76, 17)",False,d_H,0.6498392795806893,0,inverse,0.5027949812520485
8222,0.44,"(45, 89)",False,d_H,0.6734721628205331,0,inverse,0.5304885681794091
8223,0.44,"(98, 88)",True,d_H,0.48938268494410775,0,inverse,0.4161427915562206
8224,0.44,"(86, 98)",True,d_H,0.537551070416905,0,inverse,0.4273256977750589
8225,0.44,"(86, 62)",False,d_H,0.5432490877901135,0,inverse,0.5023975994841332
8226,0.46,"(0, 1)",False,d_H,0.6094781514761837,1,inverse,0.47377747197019004
8227,0.46,"(0, 99)",False,d_H,0.6063462177710862,0,inverse,0.5247835326790887
8228,0.46,"(2, 1)",False,d_H,0.5182589950643254,1,inverse,0.4426072747369688
8229,0.46,"(4, 3)",False,d_H,0.5606952391854417,1,inverse,0.4798322087565327
8230,0.46,"(5, 6)",True,d_H,0.6090132114708671,1,inverse,0.5203013531605871
8231,0.46,"(7, 8)",True,d_H,0.6665967932127239,1,inverse,0.5079083662167212
8232,0.46,"(9, 8)",True,d_H,0.6953049063941212,1,inverse,0.5529514217819224
8233,0.46,"(10, 9)",True,d_H,0.7041205420326554,1,inverse,0.6035252170089868
8234,0.46,"(11, 10)",True,d_H,0.7116718376780535,1,inverse,0.5265337168907599
8235,0.46,"(12, 13)",True,d_H,0.6270268704983047,1,inverse,0.5354883632819576
8236,0.46,"(13, 14)",False,d_H,0.5993310757788601,1,inverse,0.48677843092124373
8237,0.46,"(16, 15)",False,d_H,0.5824961956844368,1,inverse,0.4611547441012406
8238,0.46,"(16, 17)",True,d_H,0.7631277318680306,1,inverse,0.5606841977657224
8239,0.46,"(18, 19)",False,d_H,0.5417337349808838,1,inverse,0.42678477180397084
8240,0.46,"(21, 22)",False,d_H,0.5443343331102266,1,inverse,0.4583339238313755
8241,0.46,"(24, 25)",False,d_H,0.619631367231819,1,inverse,0.4988737840762124
8242,0.46,"(25, 26)",False,d_H,0.6260954236776765,1,inverse,0.48797812279988717
8243,0.46,"(27, 26)",True,d_H,0.6855857071780679,1,inverse,0.5051781876662198
8244,0.46,"(28, 27)",True,d_H,0.761350902078849,1,inverse,0.5709140438204344
8245,0.46,"(29, 28)",True,d_H,0.6038019687932175,1,inverse,0.5126591877827031
8246,0.46,"(30, 31)",False,d_H,0.5431050558393485,1,inverse,0.45831728122667126
8247,0.46,"(32, 33)",False,d_H,0.5235675396916917,1,inverse,0.44148789653170295
8248,0.46,"(36, 35)",False,d_H,0.6622088663870244,1,inverse,0.4947860791232428
8249,0.46,"(36, 37)",True,d_H,0.752962535413853,1,inverse,0.5767935171972952
8250,0.46,"(37, 38)",True,d_H,0.7576399711000718,1,inverse,0.5304917349490925
8251,0.46,"(38, 39)",True,d_H,0.673627657105041,1,inverse,0.5523166270165062
8252,0.46,"(39, 40)",True,d_H,0.6591154013136424,1,inverse,0.5388681087388605
8253,0.46,"(40, 41)",True,d_H,0.7543131477708592,1,inverse,0.5175215480790627
8254,0.46,"(41, 42)",True,d_H,0.715332783057543,1,inverse,0.5847247363059012
8255,0.46,"(43, 42)",False,d_H,0.6183112514142491,1,inverse,0.48683821973331304
8256,0.46,"(45, 44)",True,d_H,0.655697652498749,1,inverse,0.544355861673229
8257,0.46,"(46, 45)",True,d_H,0.8583523827551666,1,inverse,0.5734710224363249
8258,0.46,"(46, 47)",False,d_H,0.6913919958511523,1,inverse,0.49770715737207555
8259,0.46,"(49, 48)",False,d_H,0.5309653905118397,1,inverse,0.44887607271519
8260,0.46,"(52, 53)",True,d_H,0.6209937913247852,1,inverse,0.5705449596227805
8261,0.46,"(53, 54)",True,d_H,0.6970297287211101,1,inverse,0.5874892556533681
8262,0.46,"(54, 55)",False,d_H,0.6083270844557921,1,inverse,0.4993952809657019
8263,0.46,"(55, 56)",False,d_H,0.5850635486988587,1,inverse,0.4841024457598496
8264,0.46,"(59, 60)",False,d_H,0.5583264556415548,1,inverse,0.46532640865267083
8265,0.46,"(62, 63)",False,d_H,0.6581962298152333,1,inverse,0.49379103199017765
8266,0.46,"(63, 64)",True,d_H,0.7014833891305882,1,inverse,0.6015574451003726
8267,0.46,"(65, 64)",True,d_H,0.5629383710255274,1,inverse,0.5097611099374271
8268,0.46,"(66, 65)",True,d_H,0.619543037590274,1,inverse,0.5059177983447467
8269,0.46,"(67, 66)",False,d_H,0.6148026907885913,1,inverse,0.49864386294827834
8270,0.46,"(68, 67)",False,d_H,0.5834759341015683,1,inverse,0.49333074526296283
8271,0.46,"(71, 70)",False,d_H,0.5606764419594066,1,inverse,0.4563536245505831
8272,0.46,"(71, 72)",False,d_H,0.6333568937167793,1,inverse,0.4914521835950434
8273,0.46,"(75, 74)",False,d_H,0.5692507288491376,1,inverse,0.44541404360079717
8274,0.46,"(80, 79)",True,d_H,0.5552798170029805,1,inverse,0.5630745354749522
8275,0.46,"(80, 81)",True,d_H,0.7139871036538268,1,inverse,0.7077053841092847
8276,0.46,"(82, 81)",True,d_H,0.6364527619677035,1,inverse,0.5802462616553725
8277,0.46,"(84, 83)",False,d_H,0.6083067135520839,1,inverse,0.45877088526922405
8278,0.46,"(86, 87)",False,d_H,0.6054622945275747,1,inverse,0.4460861343030334
8279,0.46,"(89, 88)",False,d_H,0.5122920797956887,1,inverse,0.4930163205993619
8280,0.46,"(89, 90)",True,d_H,0.6737677328438575,1,inverse,0.5082195501388761
8281,0.46,"(91, 90)",True,d_H,0.6373285387110547,1,inverse,0.5024969787526177
8282,0.46,"(91, 92)",False,d_H,0.6686039124449082,1,inverse,0.4971797171667443
8283,0.46,"(93, 92)",True,d_H,0.6409236547454186,1,inverse,0.5134825926281676
8284,0.46,"(95, 94)",True,d_H,0.6232894099331878,1,inverse,0.5047991049765467
8285,0.46,"(97, 98)",False,d_H,0.6324109441290107,1,inverse,0.4753789737368749
8286,0.46,"(68, 48)",True,d_H,0.5503797305570962,0,inverse,0.4642306976052758
8287,0.46,"(68, 75)",True,d_H,0.5328823730125105,0,inverse,0.4536816554397303
8288,0.46,"(48, 36)",False,d_H,0.634183931084485,0,inverse,0.528822319790503
8289,0.46,"(73, 69)",True,d_H,0.4084843234449591,0,inverse,0.37495996241592133
8290,0.46,"(38, 69)",True,d_H,0.6006422370538854,0,inverse,0.4787340109227871
8291,0.46,"(38, 32)",True,d_H,0.5997038874202321,0,inverse,0.48432358472607107
8292,0.46,"(26, 32)",False,d_H,0.6351233219820569,0,inverse,0.5099383795537723
8293,0.46,"(26, 13)",True,d_H,0.6144086658032226,0,inverse,0.4991969638741469
8294,0.46,"(47, 55)",False,d_H,0.6355796876606288,0,inverse,0.5431683821903159
8295,0.46,"(50, 47)",True,d_H,0.502688878321136,0,inverse,0.43422816371213185
8296,0.46,"(35, 50)",True,d_H,0.4913952745083529,0,inverse,0.4047730649916132
8297,0.46,"(83, 35)",False,d_H,0.6732719570377411,0,inverse,0.5571984721737048
8298,0.46,"(83, 87)",True,d_H,0.5655993548715039,0,inverse,0.4835498265464455
8299,0.46,"(91, 87)",False,d_H,0.6500715400965585,0,inverse,0.5626709405735112
8300,0.46,"(12, 20)",True,d_H,0.4959000292968117,0,inverse,0.44069052092144
8301,0.46,"(43, 72)",True,d_H,0.6041976564166043,0,inverse,0.48672321604437985
8302,0.46,"(43, 25)",True,d_H,0.5764003773321802,0,inverse,0.4617234978973157
8303,0.46,"(65, 25)",False,d_H,0.6434503711266006,0,inverse,0.5025102960115393
8304,0.46,"(67, 60)",True,d_H,0.5452754311210299,0,inverse,0.48619255552562934
8305,0.46,"(3, 30)",False,d_H,0.6064371889261845,0,inverse,0.5104071115776256
8306,0.46,"(24, 30)",True,d_H,0.5514249603219367,0,inverse,0.4470984561679681
8307,0.46,"(97, 24)",True,d_H,0.5465616617153554,0,inverse,0.48363846804759336
8308,0.46,"(94, 90)",False,d_H,0.7033012240203869,0,inverse,0.5436317921417484
8309,0.46,"(64, 16)",False,d_H,0.758397098140397,0,inverse,0.5240310725274165
8310,0.46,"(16, 93)",True,d_H,0.6295449426204659,0,inverse,0.49251315528768336
8311,0.46,"(31, 95)",True,d_H,0.5912717713392185,0,inverse,0.48153171947059287
8312,0.46,"(31, 56)",True,d_H,0.558159366164902,0,inverse,0.4474597946384904
8313,0.46,"(7, 56)",True,d_H,0.5533998232149165,0,inverse,0.4568444496310742
8314,0.46,"(7, 82)",True,d_H,0.48914567551287563,0,inverse,0.46162469345736873
8315,0.46,"(79, 82)",True,d_H,0.5479060981106438,0,inverse,0.4559113292166728
8316,0.46,"(74, 92)",True,d_H,0.6309153612151132,0,inverse,0.4978616712456864
8317,0.46,"(74, 22)",True,d_H,0.5301111518096343,0,inverse,0.4277560287832513
8318,0.46,"(0, 22)",True,d_H,0.5934038015360164,0,inverse,0.4700828553753686
8319,0.46,"(70, 0)",True,d_H,0.518821060353335,0,inverse,0.452194856008181
8320,0.46,"(29, 11)",False,d_H,0.5810373501898954,0,inverse,0.5164742799889306
8321,0.46,"(59, 57)",False,d_H,0.5649023344091703,0,inverse,0.5794720870345575
8322,0.46,"(51, 40)",True,d_H,0.4692127997444002,0,inverse,0.40989357663426745
8323,0.46,"(71, 40)",True,d_H,0.638385101122492,0,inverse,0.49679897467553863
8324,0.46,"(1, 71)",True,d_H,0.6302881407905824,0,inverse,0.48991638954414607
8325,0.46,"(1, 19)",True,d_H,0.5635789275126925,0,inverse,0.49293973165444155
8326,0.46,"(19, 52)",True,d_H,0.5043753310243454,0,inverse,0.41929059731089174
8327,0.46,"(39, 4)",True,d_H,0.5824789060800509,0,inverse,0.4881995791926937
8328,0.46,"(4, 37)",True,d_H,0.6231646602046566,0,inverse,0.4665986745489174
8329,0.46,"(37, 77)",True,d_H,0.4697357296681906,0,inverse,0.43396864353096604
8330,0.46,"(33, 63)",False,d_H,0.6388906717779473,0,inverse,0.5318146833454367
8331,0.46,"(33, 28)",False,d_H,0.6429604688691477,0,inverse,0.5041956232634899
8332,0.46,"(34, 61)",True,d_H,0.4317291693097168,0,inverse,0.38799792584851317
8333,0.46,"(23, 34)",True,d_H,0.4566178788684922,0,inverse,0.44358699268794494
8334,0.46,"(44, 10)",True,d_H,0.6554263278004354,0,inverse,0.4976013195410368
8335,0.46,"(42, 54)",False,d_H,0.7057742589261355,0,inverse,0.5524293685931336
8336,0.46,"(78, 6)",True,d_H,0.4334939859279305,0,inverse,0.4315373279805297
8337,0.46,"(27, 66)",False,d_H,0.724168733779643,0,inverse,0.5619590506294747
8338,0.46,"(49, 41)",False,d_H,0.6253226153485568,0,inverse,0.5599522380517308
8339,0.46,"(8, 96)",True,d_H,0.49832801656626946,0,inverse,0.41188288024645925
8340,0.46,"(2, 8)",True,d_H,0.5869309377298184,0,inverse,0.48095889369849554
8341,0.46,"(2, 18)",True,d_H,0.4570503547820554,0,inverse,0.4157747191203206
8342,0.46,"(21, 46)",False,d_H,0.6741875076515192,0,inverse,0.5202029564117255
8343,0.46,"(46, 58)",True,d_H,0.6411765133155143,0,inverse,0.49595852179993183
8344,0.46,"(45, 89)",False,d_H,0.7337363787843423,0,inverse,0.5288368549128988
8345,0.46,"(84, 89)",True,d_H,0.5030025166418131,0,inverse,0.4447932119545341
8346,0.46,"(84, 88)",True,d_H,0.48871046169383336,0,inverse,0.44721999943187946
8347,0.46,"(98, 88)",True,d_H,0.6091687332681512,0,inverse,0.4817083164033927
8348,0.46,"(86, 98)",True,d_H,0.5952173906425002,0,inverse,0.4320208511263085
8349,0.46,"(86, 62)",True,d_H,0.56577089200176,0,inverse,0.45539538297319476
8350,0.46,"(62, 5)",True,d_H,0.5113056112048558,0,inverse,0.4571405697530473
8351,0.48000000000000004,"(0, 1)",True,d_H,0.6548325173514261,1,inverse,0.6233248947933746
8352,0.48000000000000004,"(0, 99)",False,d_H,0.655240956776341,0,inverse,0.5540098440262006
8353,0.48000000000000004,"(2, 1)",False,d_H,0.6503843674588656,1,inverse,0.4974383969459121
8354,0.48000000000000004,"(2, 3)",True,d_H,0.6108521742555061,1,inverse,0.5285940515132915
8355,0.48000000000000004,"(5, 6)",True,d_H,0.7026880568717695,1,inverse,0.5877322719654141
8356,0.48000000000000004,"(6, 7)",True,d_H,0.7500230911360175,1,inverse,0.6310786659875506
8357,0.48000000000000004,"(7, 8)",True,d_H,0.6584147559892363,1,inverse,0.5371950735930006
8358,0.48000000000000004,"(9, 8)",True,d_H,0.6980423762007151,1,inverse,0.5467257741950914
8359,0.48000000000000004,"(10, 9)",True,d_H,0.6841820762505716,1,inverse,0.6387151231115082
8360,0.48000000000000004,"(11, 10)",False,d_H,0.6339510063424006,1,inverse,0.49297759184147366
8361,0.48000000000000004,"(12, 13)",True,d_H,0.6773179275694922,1,inverse,0.5772101195441132
8362,0.48000000000000004,"(16, 15)",False,d_H,0.6624765046758491,1,inverse,0.48219197443854317
8363,0.48000000000000004,"(21, 22)",True,d_H,0.5793269493808362,1,inverse,0.5003537424231493
8364,0.48000000000000004,"(24, 23)",False,d_H,0.5906185698125653,1,inverse,0.4951703487811922
8365,0.48000000000000004,"(24, 25)",True,d_H,0.7042475136741352,1,inverse,0.5059665989728126
8366,0.48000000000000004,"(29, 28)",True,d_H,0.5551595878602031,1,inverse,0.5158427943129307
8367,0.48000000000000004,"(30, 29)",True,d_H,0.6304230297040252,1,inverse,0.532828038172055
8368,0.48000000000000004,"(30, 31)",True,d_H,0.6871474402703783,1,inverse,0.500960119815113
8369,0.48000000000000004,"(31, 32)",True,d_H,0.6999047546035988,1,inverse,0.5876233814891882
8370,0.48000000000000004,"(32, 33)",True,d_H,0.5873317665850079,1,inverse,0.5340911610055338
8371,0.48000000000000004,"(33, 34)",False,d_H,0.629751750229137,1,inverse,0.49297873873807263
8372,0.48000000000000004,"(35, 34)",True,d_H,0.6670820470985617,1,inverse,0.5628089596690534
8373,0.48000000000000004,"(38, 39)",True,d_H,0.5434000036315378,1,inverse,0.5080673127066158
8374,0.48000000000000004,"(40, 41)",True,d_H,0.6846758133787378,1,inverse,0.5575825117921664
8375,0.48000000000000004,"(43, 44)",True,d_H,0.593346277146546,1,inverse,0.55135296520865
8376,0.48000000000000004,"(46, 47)",True,d_H,0.6267603391910491,1,inverse,0.5171928533126288
8377,0.48000000000000004,"(47, 48)",True,d_H,0.7042619077330481,1,inverse,0.6335691093470395
8378,0.48000000000000004,"(52, 53)",True,d_H,0.6753674723040886,1,inverse,0.507090191983019
8379,0.48000000000000004,"(53, 54)",True,d_H,0.7724803755111532,1,inverse,0.5533586757480381
8380,0.48000000000000004,"(54, 55)",True,d_H,0.5882052521853799,1,inverse,0.5514672916280222
8381,0.48000000000000004,"(58, 59)",True,d_H,0.6827774190621342,1,inverse,0.5651458191903803
8382,0.48000000000000004,"(59, 60)",True,d_H,0.760527720827307,1,inverse,0.6297687991330608
8383,0.48000000000000004,"(60, 61)",False,d_H,0.5560868045823761,1,inverse,0.4551114427113512
8384,0.48000000000000004,"(63, 64)",False,d_H,0.5867957094946785,1,inverse,0.4824401550866907
8385,0.48000000000000004,"(67, 66)",False,d_H,0.5467073789603032,1,inverse,0.4977560831685631
8386,0.48000000000000004,"(69, 68)",True,d_H,0.759887251263464,1,inverse,0.5843754672583389
8387,0.48000000000000004,"(69, 70)",False,d_H,0.5973160910548614,1,inverse,0.4909721995077574
8388,0.48000000000000004,"(71, 72)",True,d_H,0.6083530612445054,1,inverse,0.5202885500156834
8389,0.48000000000000004,"(73, 72)",True,d_H,0.6865908468912328,1,inverse,0.5189437513033989
8390,0.48000000000000004,"(79, 78)",False,d_H,0.5538789704497021,1,inverse,0.493638159463449
8391,0.48000000000000004,"(82, 81)",True,d_H,0.6140863369656429,1,inverse,0.5231431078262492
8392,0.48000000000000004,"(83, 82)",True,d_H,0.6795887013385395,1,inverse,0.6130864758960473
8393,0.48000000000000004,"(85, 84)",True,d_H,0.7190495824485785,1,inverse,0.5162813722262525
8394,0.48000000000000004,"(86, 85)",True,d_H,0.7451967922669391,1,inverse,0.5549695660675362
8395,0.48000000000000004,"(91, 90)",False,d_H,0.702271173639324,1,inverse,0.4904441952595834
8396,0.48000000000000004,"(91, 92)",True,d_H,0.7343885302752603,1,inverse,0.5454738893684272
8397,0.48000000000000004,"(93, 92)",True,d_H,0.7200160345718645,1,inverse,0.6011321998315067
8398,0.48000000000000004,"(93, 94)",True,d_H,0.8171353016580997,1,inverse,0.5375675614584124
8399,0.48000000000000004,"(68, 75)",True,d_H,0.42197245804450806,0,inverse,0.4041122664622391
8400,0.48000000000000004,"(36, 73)",True,d_H,0.5093387957773697,0,inverse,0.45854389075181856
8401,0.48000000000000004,"(73, 69)",True,d_H,0.6988205407791092,0,inverse,0.4604265085182092
8402,0.48000000000000004,"(38, 69)",True,d_H,0.5314475082131352,0,inverse,0.4832916756224327
8403,0.48000000000000004,"(50, 47)",True,d_H,0.5893172166894965,0,inverse,0.45992970284622314
8404,0.48000000000000004,"(35, 50)",True,d_H,0.4378959752092981,0,inverse,0.4157446311467449
8405,0.48000000000000004,"(91, 87)",True,d_H,0.5779228865805575,0,inverse,0.4327411842689969
8406,0.48000000000000004,"(12, 91)",False,d_H,0.7003313568017386,0,inverse,0.5101863698813361
8407,0.48000000000000004,"(20, 72)",False,d_H,0.5744520308139347,0,inverse,0.5095194313482541
8408,0.48000000000000004,"(43, 25)",True,d_H,0.5429067700760862,0,inverse,0.4733266939819645
8409,0.48000000000000004,"(65, 25)",True,d_H,0.4160181426985401,0,inverse,0.3994710888294825
8410,0.48000000000000004,"(67, 60)",True,d_H,0.5753969056973034,0,inverse,0.4689812994934925
8411,0.48000000000000004,"(67, 53)",True,d_H,0.605568585956141,0,inverse,0.48178367713962167
8412,0.48000000000000004,"(53, 14)",True,d_H,0.5541338895825494,0,inverse,0.47206444539563175
8413,0.48000000000000004,"(3, 30)",False,d_H,0.664039879133632,0,inverse,0.5165823029993841
8414,0.48000000000000004,"(24, 30)",True,d_H,0.6332909455960859,0,inverse,0.4845347481292102
8415,0.48000000000000004,"(97, 24)",True,d_H,0.5830066424410356,0,inverse,0.4764763627592711
8416,0.48000000000000004,"(15, 97)",True,d_H,0.3959144617555345,0,inverse,0.37008179276038866
8417,0.48000000000000004,"(90, 15)",False,d_H,0.7841461010121726,0,inverse,0.5503936539089096
8418,0.48000000000000004,"(94, 90)",True,d_H,0.5724611553568189,0,inverse,0.429180299537694
8419,0.48000000000000004,"(64, 16)",False,d_H,0.6364733563535618,0,inverse,0.5248710685810164
8420,0.48000000000000004,"(16, 93)",True,d_H,0.628796813955737,0,inverse,0.4837893803882724
8421,0.48000000000000004,"(31, 56)",True,d_H,0.5278154657617541,0,inverse,0.4515527169875606
8422,0.48000000000000004,"(81, 70)",True,d_H,0.4952394805711791,0,inverse,0.44153104623400913
8423,0.48000000000000004,"(29, 11)",False,d_H,0.6892096357692956,0,inverse,0.5347993254071043
8424,0.48000000000000004,"(57, 11)",True,d_H,0.4307269242246697,0,inverse,0.4053995483559853
8425,0.48000000000000004,"(71, 40)",True,d_H,0.6105785138162809,0,inverse,0.49499950771049206
8426,0.48000000000000004,"(1, 19)",True,d_H,0.5489352705709641,0,inverse,0.4607926022297816
8427,0.48000000000000004,"(19, 52)",True,d_H,0.41815915416767485,0,inverse,0.37869479603594186
8428,0.48000000000000004,"(39, 52)",False,d_H,0.6605595102116627,0,inverse,0.5087663913968672
8429,0.48000000000000004,"(4, 37)",True,d_H,0.45998401770676534,0,inverse,0.4017993112724866
8430,0.48000000000000004,"(37, 77)",True,d_H,0.4718991260806811,0,inverse,0.43649489495314475
8431,0.48000000000000004,"(33, 63)",True,d_H,0.6224311498853933,0,inverse,0.47033902952585643
8432,0.48000000000000004,"(61, 28)",True,d_H,0.4666182401565347,0,inverse,0.42294376091523034
8433,0.48000000000000004,"(34, 61)",True,d_H,0.5587428098020687,0,inverse,0.4372929375567422
8434,0.48000000000000004,"(44, 10)",False,d_H,0.6825327459961739,0,inverse,0.5052596882812843
8435,0.48000000000000004,"(42, 44)",True,d_H,0.4576272650408443,0,inverse,0.43140688186036524
8436,0.48000000000000004,"(42, 54)",True,d_H,0.610157644101036,0,inverse,0.46439965782538806
8437,0.48000000000000004,"(78, 66)",False,d_H,0.5722980514280811,0,inverse,0.5098680125933477
8438,0.48000000000000004,"(85, 27)",True,d_H,0.45318005084319457,0,inverse,0.39501930231529725
8439,0.48000000000000004,"(85, 41)",False,d_H,0.6577119960492361,0,inverse,0.5125093289642223
8440,0.48000000000000004,"(49, 99)",True,d_H,0.5431956869228163,0,inverse,0.477895380674431
8441,0.48000000000000004,"(99, 96)",True,d_H,0.5116663085801786,0,inverse,0.43967196940986225
8442,0.48000000000000004,"(8, 96)",True,d_H,0.4502866058813952,0,inverse,0.39319301740440227
8443,0.48000000000000004,"(2, 8)",False,d_H,0.6993042674046607,0,inverse,0.5291648503465938
8444,0.48000000000000004,"(2, 18)",True,d_H,0.45949620552526876,0,inverse,0.4190184803577456
8445,0.48000000000000004,"(21, 46)",True,d_H,0.5359067693555987,0,inverse,0.43437952243915373
8446,0.48000000000000004,"(58, 17)",True,d_H,0.527245083053431,0,inverse,0.4507896068722494
8447,0.48000000000000004,"(84, 89)",True,d_H,0.5207519195918071,0,inverse,0.46904145201338643
8448,0.48000000000000004,"(98, 88)",True,d_H,0.42703017247143615,0,inverse,0.45212003983665344
8449,0.5,"(0, 1)",False,d_H,0.5655090326019395,1,inverse,0.4998536078744207
8450,0.5,"(2, 1)",True,d_H,0.6200867483125219,1,inverse,0.5175375650979119
8451,0.5,"(6, 7)",True,d_H,0.7178146378658131,1,inverse,0.6126611930055353
8452,0.5,"(7, 8)",True,d_H,0.67688293759854,1,inverse,0.5477118004710294
8453,0.5,"(9, 8)",True,d_H,0.6987365573410579,1,inverse,0.5734578094117712
8454,0.5,"(10, 9)",True,d_H,0.7081079472683547,1,inverse,0.5807975281584564
8455,0.5,"(11, 10)",True,d_H,0.6443728002661419,1,inverse,0.5134602797301945
8456,0.5,"(13, 14)",True,d_H,0.6828309774892061,1,inverse,0.5819808487948609
8457,0.5,"(14, 15)",True,d_H,0.7257548133851743,1,inverse,0.5491761568009511
8458,0.5,"(16, 17)",False,d_H,0.47236837472797966,1,inverse,0.4868156949646367
8459,0.5,"(18, 19)",True,d_H,0.5782023582476767,1,inverse,0.5151628176226641
8460,0.5,"(19, 20)",False,d_H,0.6550924640982883,1,inverse,0.4997264169262943
8461,0.5,"(21, 22)",True,d_H,0.6297678391922898,1,inverse,0.5462965018029834
8462,0.5,"(22, 23)",False,d_H,0.6606697806724808,1,inverse,0.49236192023909775
8463,0.5,"(24, 25)",True,d_H,0.6294125541108763,1,inverse,0.5169576880016155
8464,0.5,"(25, 26)",True,d_H,0.6731755060516231,1,inverse,0.5694384663449781
8465,0.5,"(27, 26)",True,d_H,0.6722863060460423,1,inverse,0.5785482882700264
8466,0.5,"(30, 29)",True,d_H,0.7055993877758173,1,inverse,0.5577898001932233
8467,0.5,"(30, 31)",True,d_H,0.6790802204777475,1,inverse,0.5228998093684504
