,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty
61,arxiv,2,6,{'imb'},0.5900000000000001,0.9394803830365368,[0.],0.7063945189837282,0.5,0.8531972594918641,-9.0
62,arxiv,2,6,{'imb'},0.5900000000000001,0.8939917740051448,[0.],0.7195301027900147,0.5,0.8597650513950074,-9.0
63,arxiv,2,6,{'imb'},0.5900000000000001,0.9172152421482737,[0.],0.712621924588732,0.5,0.856310962294366,-9.0
64,arxiv,2,6,{'imb'},0.5900000000000001,0.9297996468808716,[0.],0.7089181286549707,0.5,0.8544590643274854,-9.0
65,arxiv,2,6,{'imb'},0.5900000000000001,0.9286339403079289,[0.],0.7092375366568915,0.5,0.8546187683284457,-9.0
66,arxiv,2,6,{'imb'},0.5900000000000001,0.9313082732869982,[0.],0.7084854680882138,0.5,0.8542427340441069,-9.0
67,arxiv,2,6,{'imb'},0.5900000000000001,0.9177142196793372,[0.],0.712478184991274,0.5,0.856239092495637,-9.0
68,arxiv,2,6,{'imb'},0.5900000000000001,0.9226941689247791,[0.],0.7110171961527252,0.5,0.8555085980763626,-9.0
69,arxiv,2,6,{'imb'},0.5900000000000001,0.9297166434301078,[0.],0.7090542099192618,0.5,0.8545271049596309,-9.0
70,arxiv,2,6,{'imb'},0.68,0.9024269564170312,[0.],0.7186783804430863,0.5,0.8593391902215431,-9.0
71,arxiv,2,6,{'imb'},0.68,0.919374298936722,[0.],0.7111650485436893,0.5,0.8555825242718447,-9.0
72,arxiv,2,6,{'imb'},0.68,0.9158610599751649,[0.],0.7126718132178498,0.5,0.8563359066089249,-9.0
73,arxiv,2,6,{'imb'},0.68,0.9169101187222362,[0.],0.7122528183330253,0.5,0.8561264091665126,-9.0
74,arxiv,2,6,{'imb'},0.68,0.8867524609028301,[0.],0.7253402946112251,0.5,0.8626701473056125,-9.0
75,arxiv,2,6,{'imb'},0.68,0.9108072148819729,[0.],0.7148714125978383,0.5,0.8574357062989191,-9.0
76,arxiv,2,6,{'imb'},0.68,0.8986605005480337,[0.],0.7202179631717399,0.5,0.86010898158587,-9.0
77,arxiv,2,6,{'imb'},0.68,0.9070037867212559,[0.],0.7165266106442577,0.5,0.8582633053221289,-9.0
78,arxiv,2,6,{'imb'},0.68,0.9026101198989641,[0.],0.7183305754734326,0.5,0.8591652877367163,-9.0
79,arxiv,2,6,{'imb'},0.68,0.9164766458182549,[0.],0.7124400147655962,0.5,0.8562200073827981,-9.0
80,arxiv,2,6,{'imb'},0.77,0.9082454612887522,[0.],0.7172842705364084,0.5,0.8586421352682042,-9.0
81,arxiv,2,6,{'imb'},0.77,0.9165625079539695,[0.],0.7116036505867014,0.5,0.8558018252933507,-9.0
82,arxiv,2,6,{'imb'},0.77,0.9188136312735151,[0.],0.7101926977687627,0.5,0.8550963488843814,-9.0
83,arxiv,2,6,{'imb'},0.77,0.9018824359025156,[0.],0.7215777262180975,0.5,0.8607888631090488,-9.0
84,arxiv,2,6,{'imb'},0.77,0.9238391670893559,[0.],0.7065474625295819,0.5,0.8532737312647909,-9.0
85,arxiv,2,6,{'imb'},0.77,0.9058694478438706,[0.],0.718928757150286,0.5,0.859464378575143,-9.0
86,arxiv,2,6,{'imb'},0.77,0.9333720625527852,[0.],0.7003349652151507,0.5,0.8501674826075754,-9.0
87,arxiv,2,6,{'imb'},0.77,0.9193040200240874,[0.],0.7098498345635021,0.5,0.854924917281751,-9.0
88,arxiv,2,6,{'imb'},0.77,0.9166137814866298,[0.],0.7114762931034483,0.5,0.8557381465517242,-9.0
89,arxiv,2,6,{'imb'},0.77,0.9272651534048981,[0.],0.7043748382086461,0.5,0.852187419104323,-9.0
90,arxiv,2,6,{'imb'},0.86,0.9086383172082535,[0.],0.7196969696969697,0.5,0.8598484848484849,-9.0
91,arxiv,2,6,{'imb'},0.86,0.9254911491401028,[0.],0.698992443324937,0.5,0.8494962216624685,-9.0
92,arxiv,2,6,{'imb'},0.86,0.9032059801717143,[0.],0.7268398268398268,0.5,0.8634199134199134,-9.0
93,arxiv,2,6,{'imb'},0.86,0.9109444251223106,[0.],0.7169243986254296,0.5,0.8584621993127148,-9.0
94,arxiv,2,6,{'imb'},0.86,0.9094308932846479,[0.],0.7187899446101406,0.5,0.8593949723050702,-9.0
95,arxiv,2,6,{'imb'},0.86,0.931231273075316,[0.],0.690893169877408,0.5,0.8454465849387041,-9.0
96,arxiv,2,6,{'imb'},0.86,0.917023064406922,[0.],0.7093513058129739,0.5,0.854675652906487,-9.0
97,arxiv,2,6,{'imb'},0.86,0.9014462749175453,[0.],0.7293035479632063,0.5,0.8646517739816031,-9.0
98,arxiv,2,6,{'imb'},0.86,0.9005607250912809,[0.],0.7299488054607508,0.5,0.8649744027303754,-9.0
99,arxiv,2,6,{'imb'},0.86,0.9130738845580813,[0.],0.714225232853514,0.5,0.8571126164267571,-9.0
100,arxiv,2,6,{'imb'},0.95,0.914263138309256,[0.],0.7107142857142857,0.5,0.8553571428571429,-9.0
101,arxiv,2,6,{'imb'},0.95,0.9134661206120391,[0.],0.7137891077636153,0.5,0.8568945538818076,-9.0
102,arxiv,2,6,{'imb'},0.95,0.9132879918532365,[0.],0.7144495412844036,0.5,0.8572247706422018,-9.0
103,arxiv,2,6,{'imb'},0.95,0.9148311036226494,[0.],0.7088465845464725,0.5,0.8544232922732362,-9.0
104,arxiv,2,6,{'imb'},0.95,0.9087574907033071,[0.],0.731764705882353,0.5,0.8658823529411765,-9.0
105,arxiv,2,6,{'imb'},0.95,0.9184977511077483,[0.],0.6945754716981132,0.5,0.8472877358490566,-9.0
106,arxiv,2,6,{'imb'},0.95,0.9134174842603873,[0.],0.713963963963964,0.5,0.8569819819819819,-9.0
107,arxiv,2,6,{'imb'},0.95,0.9158048554322165,[0.],0.7050691244239631,0.5,0.8525345622119815,-9.0
108,arxiv,2,6,{'imb'},0.95,0.9140469508478587,[0.],0.7114673242909988,0.5,0.8557336621454994,-9.0
109,arxiv,2,6,{'imb'},0.95,0.9146190056717778,[0.],0.7091584158415841,0.5,0.8545792079207921,-9.0
110,arxiv,2,6,{'emb'},0.05,0.0,[1.87550484],0.5102504257869173,0.5386729415404143,0.738504881410589,-9.0
111,arxiv,2,6,{'emb'},0.05,0.0,[1.49178013],0.499117053481332,0.5274295714230565,0.7329984610854422,-9.0
112,arxiv,2,6,{'emb'},0.05,0.0,[1.32594883],0.5058542112551933,0.5393693967750801,0.7418019841621795,-9.0
113,arxiv,2,6,{'emb'},0.05,0.0,[1.49691187],0.49956013572954633,0.5311229426231723,0.7374481941460804,-9.0
114,arxiv,2,6,{'emb'},0.05,0.0,[1.21491406],0.5121536523929471,0.5411994117581281,0.7403892129533651,-9.0
115,arxiv,2,6,{'emb'},0.05,0.0,[1.31181194],0.5007896898098427,0.5434747547343189,0.7406414816391986,-9.0
116,arxiv,2,6,{'emb'},0.05,0.0,[1.98296464],0.5049990567817393,0.5223403259053574,0.7309988108570645,-9.0
117,arxiv,2,6,{'emb'},0.05,0.0,[1.49856342],0.5023003718409277,0.5356495897904081,0.7399948291736118,-9.0
118,arxiv,2,6,{'emb'},0.05,0.0,[1.6621989],0.5148640101201771,0.5364876738960637,0.7422229738735835,-9.0
119,arxiv,2,6,{'emb'},0.05,0.0,[2.06058168],0.5096129680824327,0.5437966157409884,0.7442551022415071,-9.0
120,arxiv,2,6,{'emb'},0.14,0.0,[2.95453695],0.5331333705357143,0.5961971395361467,0.7800772091467744,-9.0
121,arxiv,2,6,{'emb'},0.14,0.0,[1.7296959],0.512156043190526,0.557143234245656,0.7609026207695857,-9.0
122,arxiv,2,6,{'emb'},0.14,0.0,[2.16195595],0.5129721082284204,0.5747120952331797,0.7668451523381788,-9.0
123,arxiv,2,6,{'emb'},0.14,0.0,[2.21853071],0.5171860838039462,0.5664390669093855,0.7643437278861283,-9.0
124,arxiv,2,6,{'emb'},0.14,0.0,[2.10497575],0.5197322549156325,0.578428908869986,0.7740886266410694,-9.0
125,arxiv,2,6,{'emb'},0.14,0.0,[1.77559344],0.5230972589397523,0.5813409293362765,0.7750541340923092,-9.0
126,arxiv,2,6,{'emb'},0.14,0.0,[2.21271684],0.505525821922569,0.5710245204082892,0.7681414396972469,-9.0
127,arxiv,2,6,{'emb'},0.14,0.0,[1.81339331],0.5257087270705948,0.5851007735652505,0.7737973737638502,-9.0
128,arxiv,2,6,{'emb'},0.14,0.0,[2.20426506],0.5240011098779135,0.574105468627466,0.768139626339797,-9.0
129,arxiv,2,6,{'emb'},0.14,0.0,[1.81226122],0.5323666134739471,0.5928922628352891,0.7810376170498443,-9.0
130,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[2.17043176],0.5299672233494616,0.6058233788651248,0.7903790821024441,-9.0
131,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[2.07318695],0.5264180264180264,0.5992144466084826,0.7851972227628992,-9.0
132,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[2.44584885],0.5380746014548832,0.6193710236100415,0.7984942644920244,-9.0
133,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[1.8822232],0.5222325150532654,0.6011358422225216,0.7859887649970562,-9.0
134,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[1.9053928],0.5293706836346705,0.5964919357240358,0.7846264144194068,-9.0
135,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[2.14505959],0.5173742198936744,0.6024822596499516,0.7898799379794752,-9.0
136,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[2.25305952],0.531412193043613,0.6157455102506129,0.7979048023675712,-9.0
137,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[2.52624935],0.5171581978056182,0.5898505980013404,0.7802986593823688,-9.0
138,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[2.26397116],0.521253490536767,0.5927267580708081,0.7872612838620349,-9.0
139,arxiv,2,6,{'emb'},0.22999999999999998,0.0,[2.32602491],0.5326855810338127,0.6021752360146679,0.7901919094464529,-9.0
140,arxiv,2,6,{'emb'},0.32,0.0,[2.15100495],0.5152668377732542,0.6018103883558921,0.7874905541782391,-9.0
141,arxiv,2,6,{'emb'},0.32,0.0,[1.87204689],0.5124692658939234,0.5997442146249863,0.7854177506634328,-9.0
142,arxiv,2,6,{'emb'},0.32,0.0,[2.23249425],0.5294169301018616,0.6183884794088419,0.8009429630397954,-9.0
143,arxiv,2,6,{'emb'},0.32,0.0,[1.91819579],0.5257605064181466,0.6145138625531854,0.800491495570456,-9.0
144,arxiv,2,6,{'emb'},0.32,0.0,[2.03187642],0.5300844475721324,0.6085214559199763,0.796161677891276,-9.0
145,arxiv,2,6,{'emb'},0.32,0.0,[1.82401145],0.5182750460163029,0.6103452501611561,0.795609726117669,-9.0
146,arxiv,2,6,{'emb'},0.32,0.0,[1.8914921],0.5175368848838237,0.6174416438546473,0.8025840938768671,-9.0
147,arxiv,2,6,{'emb'},0.32,0.0,[2.32832221],0.5180776014109347,0.5977698469858892,0.7887953134740044,-9.0
148,arxiv,2,6,{'emb'},0.32,0.0,[2.07369056],0.5258735072976559,0.6204285536933583,0.7993876009873679,-9.0
149,arxiv,2,6,{'emb'},0.32,0.0,[1.99284152],0.5288117862435707,0.6132717172137111,0.797391574806217,-9.0
150,arxiv,2,6,{'emb'},0.41,0.0,[1.63537587],0.5121555915721232,0.6079097857167253,0.7954664229305441,-9.0
151,arxiv,2,6,{'emb'},0.41,0.0,[1.71269058],0.5162337662337663,0.621027391558241,0.8010486646156583,-9.0
152,arxiv,2,6,{'emb'},0.41,0.0,[1.66025752],0.5195015702563064,0.616965502312401,0.7974814151089434,-9.0
153,arxiv,2,6,{'emb'},0.41,0.0,[1.84379287],0.513265306122449,0.61181287128809,0.7973815477742773,-9.0
154,arxiv,2,6,{'emb'},0.41,0.0,[2.02317615],0.5137055837563452,0.6132514351761713,0.7993588131438427,-9.0
155,arxiv,2,6,{'emb'},0.41,0.0,[1.43248655],0.5215754121717892,0.6142835656829736,0.796707970015309,-9.0
156,arxiv,2,6,{'emb'},0.41,0.0,[1.73174278],0.5264720942140297,0.6162400098559251,0.7975874601793957,-9.0
157,arxiv,2,6,{'emb'},0.41,0.0,[1.86271107],0.5143701589889931,0.6239952917266147,0.7983557110012172,-9.0
158,arxiv,2,6,{'emb'},0.41,0.0,[1.8270442],0.5084076175040518,0.6056328805322393,0.7932333139304326,-9.0
159,arxiv,2,6,{'emb'},0.41,0.0,[1.71840037],0.5194045174537988,0.6206444594043317,0.7995924368540739,-9.0
160,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.21702805],0.5025641025641026,0.6045282069581677,0.791238921967476,-9.0
161,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.22891997],0.5042724756288361,0.6070471689254751,0.7933093269952526,-9.0
162,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.40922603],0.5124193933604012,0.6149015349520763,0.8002047422997407,-9.0
163,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.12568592],0.5087170854875556,0.6105773664016766,0.7948638294171732,-9.0
164,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.27635808],0.505006635299795,0.6034082203559779,0.7939126355709766,-9.0
165,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.37504296],0.5076904733516155,0.6049818061203524,0.7930287043952688,-9.0
166,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.29052283],0.506265664160401,0.6021682582954183,0.7909428073039613,-9.0
167,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.36555765],0.5137217140105922,0.61394781924015,0.798438495515855,-9.0
168,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.32808805],0.5169675090252708,0.6213819864408187,0.8016544617333984,-9.0
169,arxiv,2,6,{'emb'},0.49999999999999994,0.0,[1.30720844],0.5086446620723009,0.6026909137374253,0.7853092044061676,-9.0
170,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.77613249],0.4998532433225712,0.5949844361115959,0.7889990250780775,-9.0
171,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.92447546],0.5039965743648301,0.6052368087403524,0.7845769031201358,-9.0
172,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.78419794],0.49427312775330395,0.5962545143711935,0.7831237903287421,-9.0
173,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.81994126],0.4954141796476925,0.5839453239405428,0.7835346855105958,-9.0
174,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.85665558],0.5064327485380117,0.6021339169177363,0.7878476818573446,-9.0
175,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.77584122],0.4958944281524927,0.5958042576287528,0.7807678349897395,-9.0
176,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.73534249],0.4965678399298963,0.595254206619795,0.7830327185905477,-9.0
177,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.85419786],0.4909831297265852,0.6066630921859808,0.7906212521484364,-9.0
178,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.77604179],0.48673856018653455,0.5792500240567058,0.7765346205053124,-9.0
179,arxiv,2,6,{'emb'},0.5900000000000001,0.0,[0.77076867],0.5004325259515571,0.6015759546755088,0.7896806282892805,-9.0
180,arxiv,2,6,{'emb'},0.68,0.0,[0.13036868],0.4851031321619557,0.5812476467639045,0.773198281395915,-9.0
181,arxiv,2,6,{'emb'},0.68,0.0,[0.15065239],0.4798356982823002,0.5692476720073897,0.7647440540067824,-9.0
182,arxiv,2,6,{'emb'},0.68,0.0,[0.24855878],0.47862926002636036,0.5827154508986463,0.7755777072145446,-9.0
183,arxiv,2,6,{'emb'},0.68,0.0,[0.21240198],0.47495841803733135,0.5710666361367832,0.7624177402892732,-9.0
184,arxiv,2,6,{'emb'},0.68,0.0,[0.13906279],0.4909565541674436,0.5775328666642234,0.7824323321844422,-9.0
185,arxiv,2,6,{'emb'},0.68,0.0,[0.22325483],0.4947819604919866,0.5910599276206833,0.7799155291671206,-9.0
186,arxiv,2,6,{'emb'},0.68,0.0,[0.34051154],0.48252536640360766,0.5869802326373929,0.7828224660603658,-9.0
187,arxiv,2,6,{'emb'},0.68,0.0,[0.15518739],0.49056956115779643,0.5767094063317335,0.7777134174318425,-9.0
188,arxiv,2,6,{'emb'},0.68,0.0,[0.27570936],0.4774774774774775,0.5796479974017312,0.7792491046321371,-9.0
189,arxiv,2,6,{'emb'},0.68,0.0,[0.28842784],0.4935400516795866,0.5853720060925724,0.7794665158840391,-9.0
190,arxiv,2,6,{'emb'},0.77,0.0,[-0.45187878],0.5377040684115055,0.4550910497342947,0.6642820850580375,-9.0
191,arxiv,2,6,{'emb'},0.77,0.0,[-0.4766822],0.5392438070404172,0.47748017575607776,0.6801581462807732,-9.0
192,arxiv,2,6,{'emb'},0.77,0.0,[-0.61096249],0.5286511156186613,0.4605338738227161,0.6610639393816065,-9.0
193,arxiv,2,6,{'emb'},0.77,0.0,[-0.51490477],0.5385408610466615,0.46262884892752704,0.6765968902465046,-9.0
194,arxiv,2,6,{'emb'},0.77,0.0,[-0.4225391],0.5377333683933736,0.45289046024066487,0.6551247294708602,-9.0
195,arxiv,2,6,{'emb'},0.77,0.0,[-0.47959597],0.5548621944877795,0.47278807212530094,0.6769585603613465,-9.0
196,arxiv,2,6,{'emb'},0.77,0.0,[-0.44358345],0.5390363308425663,0.4666691342136782,0.6547200296024962,-9.0
197,arxiv,2,6,{'emb'},0.77,0.0,[-0.48978481],0.5461949605497582,0.460469387883477,0.6573399038586786,-9.0
198,arxiv,2,6,{'emb'},0.77,0.0,[-0.48429904],0.540948275862069,0.4689272907193926,0.6651642826148726,-9.0
199,arxiv,2,6,{'emb'},0.77,0.0,[-0.63544045],0.5374061610147554,0.46316545567941114,0.6595003397118631,-9.0
200,arxiv,2,6,{'emb'},0.86,0.0,[-1.4232224],0.5845959595959596,0.5444453225154979,0.7258369312792561,-9.0
201,arxiv,2,6,{'emb'},0.86,0.0,[-1.29734915],0.556255247691016,0.48073177780290755,0.6633897364260499,-9.0
202,arxiv,2,6,{'emb'},0.86,0.0,[-1.38223135],0.5757575757575758,0.5309807267740118,0.7265734985477885,-9.0
203,arxiv,2,6,{'emb'},0.86,0.0,[-1.412981],0.5829037800687286,0.5430018611273504,0.7233331516303001,-9.0
204,arxiv,2,6,{'emb'},0.86,0.0,[-1.42714189],0.5645504899872177,0.5119703256632717,0.7066568265792526,-9.0
205,arxiv,2,6,{'emb'},0.86,0.0,[-1.41123322],0.5604203152364273,0.5163544774645713,0.6851904870997656,-9.0
206,arxiv,2,6,{'emb'},0.86,0.0,[-1.45086728],0.5804549283909014,0.5390194154704121,0.7181775971279677,-9.0
207,arxiv,2,6,{'emb'},0.86,0.0,[-1.52081544],0.5646079719667104,0.5293060050341604,0.7287957986912098,-9.0
208,arxiv,2,6,{'emb'},0.86,0.0,[-1.35872906],0.5686860068259386,0.5000761728542107,0.7056123955294491,-9.0
209,arxiv,2,6,{'emb'},0.86,0.0,[-1.37598009],0.5635055038103303,0.5248132780082988,0.7092500667921036,-9.0
210,arxiv,2,6,{'emb'},0.95,0.0,[-2.56067996],0.6190476190476191,0.636164360899146,0.7880417047564524,-9.0
211,arxiv,2,6,{'emb'},0.95,0.0,[-2.5348782],0.6349942062572422,0.6556601293443399,0.7986086800899628,-9.0
212,arxiv,2,6,{'emb'},0.95,0.0,[-2.52829311],0.6594036697247706,0.6655321123982285,0.7954325866053469,-9.0
213,arxiv,2,6,{'emb'},0.95,0.0,[-2.51610724],0.631578947368421,0.6251853202090168,0.7616288653362189,-9.0
214,arxiv,2,6,{'emb'},0.95,0.0,[-2.53340209],0.6188235294117647,0.618195408134484,0.794502015648618,-9.0
215,arxiv,2,6,{'emb'},0.95,0.0,[-2.5421036],0.6214622641509434,0.6369279781843449,0.772998664675006,-9.0
216,arxiv,2,6,{'emb'},0.95,0.0,[-2.56264841],0.6576576576576577,0.6395278074467821,0.7724612850013333,-9.0
217,arxiv,2,6,{'emb'},0.95,0.0,[-2.52169485],0.6117511520737328,0.6045687806372549,0.7598853117222593,-9.0
