,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty,coef_emb,coef_deg
237,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.42499999999999993,0.11818973741767055,[-34.575105021713995],0.6192307692307693,0.6639523086083751,0.6507776197656592,-1.0,-34.575105021713995,
238,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.44999999999999996,-0.008457167015801412,[-25.33170800091935],0.6240374958151992,0.6822841979048679,0.656539221229933,-1.0,-25.33170800091935,
239,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.475,0.056823270570870374,[-22.58857481507949],0.6146272855133614,0.6689179019497173,0.6448417819372798,-1.0,-22.58857481507949,
240,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.49999999999999994,0.31381082886478423,[-23.08815661035659],0.612589928057554,0.6544538009988722,0.6402134613464787,-1.0,-23.08815661035659,
241,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.525,0.13023150659535593,[-20.75480993792136],0.6172267284665894,0.6621216407692703,0.6594243112383328,-1.0,-20.75480993792136,
242,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.5499999999999999,0.15966837402113976,[-19.63290040154586],0.6166461664616646,0.6697618368741292,0.6600814157191048,-1.0,-19.63290040154586,
243,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.575,-0.19720463817906458,[-23.10331118348508],0.6421940928270042,0.6959015599539649,0.6880744979932908,-1.0,-23.10331118348508,
244,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.6,0.050435117640497594,[-22.807872347776264],0.6284530386740331,0.6721957150863994,0.6537567384580576,-1.0,-22.807872347776264,
245,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.625,-0.024583203629460208,[-21.950767297478716],0.6347607052896725,0.6877396389524537,0.6883856318570029,-1.0,-21.950767297478716,
246,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.65,-0.04778044232017105,[-21.173444879861307],0.6412213740458015,0.6937978552556597,0.6717746785077907,-1.0,-21.173444879861307,
247,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.675,-0.14329658823972113,[-21.261992417996485],0.6157354618015963,0.6600311179568304,0.6517576753783393,-1.0,-21.261992417996485,
248,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.7,-0.07929607888070306,[-27.117416652529037],0.6231796116504854,0.6732118432875791,0.6841257670759655,-1.0,-27.117416652529037,
