N,T1,T2,accuracy,auroc,kmax,embrep,kavg,embedding,mu,system,penalty,PC,pr,prob,somerep,otherrep,strategy,theta
250,2.1,1.0,0.9988636363636364,0.9996216249722353,32,0,10.0,N2V,0.1,LFR,None,False,0.9995796945239868,1.0,0,3,RANDOM,0.25
250,2.1,1.0,0.9967602591792657,0.999430845381217,32,0,10.0,N2V,0.1,LFR,None,False,0.9995272299312995,1.0,1,2,RANDOM,0.6
250,2.1,1.0,0.9907795473595976,0.9992018211967061,32,0,10.0,N2V,0.1,LFR,None,False,0.9992030558187046,1.0,3,4,RANDOM,0.5
250,2.1,1.0,0.995752427184466,0.9989454459761989,32,0,10.0,N2V,0.1,LFR,None,False,0.999122025511765,1.0,2,2,RANDOM,0.3
250,2.1,1.0,0.9954337899543378,0.998999165971643,32,0,10.0,N2V,0.1,LFR,None,True,0.9990863598453255,1.0,2,2,RANDOM,0.9
250,2.1,1.0,0.9958071278825996,0.9995077528919517,32,0,10.0,N2V,0.1,LFR,None,False,0.9995582761695869,1.0,2,2,RANDOM,0.6
250,2.1,1.0,0.992992992992993,0.9989627512446985,32,0,10.0,N2V,0.1,LFR,None,True,0.9993460687457603,1.0,0,1,RANDOM,0.15
250,2.1,1.0,0.9944944944944945,0.9990539489613482,32,0,10.0,N2V,0.1,LFR,None,False,0.9993491138547567,1.0,0,1,RANDOM,0.15
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,4,1,RANDOM,0.8
250,2.1,1.0,0.9952114924181963,0.9996458598726115,32,0,10.0,N2V,0.1,LFR,None,False,0.9996759814262631,1.0,3,4,RANDOM,0.45
250,2.1,1.0,0.9918319719953326,0.998799336360461,32,0,10.0,N2V,0.1,LFR,None,False,0.9992186756669765,1.0,2,1,RANDOM,0.65
250,2.1,1.0,0.9908675799086758,0.9991659716430359,32,0,10.0,N2V,0.1,LFR,None,False,0.9992257826781775,1.0,2,2,RANDOM,0.9
250,2.1,1.0,0.9924433249370277,0.9991410871035142,32,0,10.0,N2V,0.1,LFR,None,False,0.999247568414015,1.0,1,2,RANDOM,0.15
250,2.1,1.0,0.9946207638515331,0.999222096172991,32,0,10.0,N2V,0.1,LFR,None,False,0.9993416736220438,1.0,1,2,RANDOM,0.2
250,2.1,1.0,0.998158379373849,0.9999894411024696,32,0,10.0,N2V,0.1,LFR,None,True,0.9999900072000415,1.0,0,5,RANDOM,0.3
250,2.1,1.0,0.9907834101382489,0.9976210705182668,32,0,10.0,N2V,0.1,LFR,None,True,0.9979647927681868,1.0,0,2,RANDOM,0.9
250,2.1,1.0,0.9951456310679612,0.9989822669965829,32,0,10.0,N2V,0.1,LFR,None,True,0.999090830297623,1.0,2,2,RANDOM,0.3
250,2.1,1.0,0.9971181556195965,0.9997507166895176,32,0,10.0,N2V,0.1,LFR,None,True,0.9997598487431584,1.0,0,2,RANDOM,0.7
250,2.1,1.0,0.9938806731259562,0.9996015148677613,32,0,10.0,N2V,0.1,LFR,None,True,0.9996072776638237,1.0,2,4,RANDOM,0.15
250,2.1,1.0,0.9878048780487805,0.9997994652406418,32,0,10.0,N2V,0.1,LFR,None,False,0.999753907355033,1.0,3,1,RANDOM,0.9
250,2.1,1.0,0.9985590778097982,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,3,3,RANDOM,0.7
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,0,5,RANDOM,0.95
250,2.1,1.0,0.9974726200505476,0.9990343926613843,32,0,10.0,N2V,0.1,LFR,None,True,0.9992919898446248,1.0,1,1,RANDOM,0.5
250,2.1,1.0,0.9986754966887417,0.9999034798158746,32,0,10.0,N2V,0.1,LFR,None,False,0.9999055775277315,1.0,3,3,RANDOM,0.35
250,2.1,1.0,0.9969493593654668,0.9987655424019061,32,0,10.0,N2V,0.1,LFR,None,True,0.9987835073669931,1.0,2,5,RANDOM,0.3
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,4,4,RANDOM,0.75
250,2.1,1.0,0.9983471074380166,1.0,32,2,10.0,N2V,0.1,LFR,None,True,1.0,1.0,0,1,RANDOM,0.75
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,3,5,RANDOM,0.8
250,2.1,1.0,0.9913710450623202,0.9992975513596611,32,0,10.0,N2V,0.1,LFR,None,False,0.9992128258551709,1.0,4,4,RANDOM,0.55
250,2.1,1.0,0.993920972644377,0.9990827595767293,32,0,10.0,N2V,0.1,LFR,None,True,0.999377507780659,1.0,3,1,RANDOM,0.45
250,2.1,1.0,0.9936271906532129,0.9994945905393666,32,0,10.0,N2V,0.1,LFR,None,False,0.9995125921320638,1.0,4,4,RANDOM,0.2
250,2.1,1.0,0.9978517722878625,0.9999850016152106,32,0,10.0,N2V,0.1,LFR,None,False,0.9999849599500583,1.0,4,5,RANDOM,0.2
250,2.1,1.0,0.9990671641791045,0.9999930337861372,32,0,10.0,N2V,0.1,LFR,None,True,0.9999933884188238,1.0,3,5,RANDOM,0.55
250,2.1,1.0,0.9948353776630084,0.9993564993564993,32,0,10.0,N2V,0.1,LFR,None,True,0.9994254770912129,1.0,4,2,RANDOM,0.35
250,2.1,1.0,0.9921976592977894,0.9991002570694087,32,0,10.0,N2V,0.1,LFR,None,True,0.9992343980882202,1.0,0,2,RANDOM,0.35
250,2.1,1.0,0.9933065595716198,0.9994443100033162,32,0,10.0,N2V,0.1,LFR,None,True,0.9995007355291525,1.0,2,1,RANDOM,0.35
250,2.1,1.0,0.9950980392156863,0.9997101405743122,32,0,10.0,N2V,0.1,LFR,None,False,0.9997011408503411,1.0,3,4,RANDOM,0.3
250,2.1,1.0,0.9940891993551854,0.9996765526052532,32,0,10.0,N2V,0.1,LFR,None,False,0.9996863256609987,1.0,2,4,RANDOM,0.2
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,2,5,RANDOM,0.7
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,0,2,RANDOM,0.75
250,2.1,1.0,0.9947765525246662,0.9996900946154613,32,0,10.0,N2V,0.1,LFR,None,False,0.9996774879765733,1.0,2,4,RANDOM,0.25
250,2.1,1.0,0.9970972423802612,0.9998394429515455,32,0,10.0,N2V,0.1,LFR,None,True,0.9998169844245881,1.0,0,4,RANDOM,0.7
250,2.1,1.0,0.9987608426270136,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,1,3,RANDOM,0.65
250,2.1,1.0,0.9951048951048951,0.9993114241001564,32,0,10.0,N2V,0.1,LFR,None,True,0.9995092228173702,1.0,2,1,RANDOM,0.4
250,2.1,1.0,0.9966499162479062,0.9995735224798545,32,0,10.0,N2V,0.1,LFR,None,False,0.9996151667297715,1.0,2,1,RANDOM,0.75
250,2.1,1.0,0.9952380952380953,0.9998349056603774,32,0,10.0,N2V,0.1,LFR,None,True,0.9998305670955376,1.0,3,4,RANDOM,0.1
250,2.1,1.0,0.9971098265895953,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,1,2,RANDOM,0.85
250,2.1,1.0,0.9915254237288136,0.9982284642700394,32,0,10.0,N2V,0.1,LFR,None,False,0.9986200170409056,1.0,2,2,RANDOM,0.7
250,2.1,1.0,0.9972972972972973,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,1,5,RANDOM,0.85
250,2.1,1.0,0.9950669485553206,0.9984775911755938,32,0,10.0,N2V,0.1,LFR,None,False,0.9988325398057645,1.0,3,2,RANDOM,0.4
250,2.1,1.0,0.9943019943019943,0.9989195370784572,32,0,10.0,N2V,0.1,LFR,None,True,0.9992820968521292,1.0,2,1,RANDOM,0.1
250,2.1,1.0,0.9957916885849553,0.9998881436722543,32,0,10.0,N2V,0.1,LFR,None,False,0.9998877292861816,1.0,1,1,RANDOM,0.2
250,2.1,1.0,0.9989847715736041,0.9998103296141444,32,0,10.0,N2V,0.1,LFR,None,True,0.9998226179616263,1.0,1,3,RANDOM,0.55
250,2.1,1.0,0.9931448157669237,0.999538872734749,32,0,10.0,N2V,0.1,LFR,None,False,0.9995361345235608,1.0,2,4,RANDOM,0.5
250,2.1,1.0,0.996937212863706,0.9993498949740076,32,0,10.0,N2V,0.1,LFR,None,True,0.9995504448024076,1.0,0,2,RANDOM,0.45
250,2.1,1.0,0.9919354838709677,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0000000000000002,1.0,3,5,RANDOM,0.95
250,2.1,1.0,0.9928741092636579,0.9989954399747167,32,0,10.0,N2V,0.1,LFR,None,True,0.9990870575569236,1.0,2,2,RANDOM,0.65
250,2.1,1.0,0.998022412656559,0.9999930451716104,32,0,10.0,N2V,0.1,LFR,None,True,0.9999927834112011,1.0,4,5,RANDOM,0.35
250,2.1,1.0,0.9947019867549669,0.9999789469621344,32,0,10.0,N2V,0.1,LFR,None,False,0.9999788795395766,1.0,3,5,RANDOM,0.35
250,2.1,1.0,0.9932432432432432,0.9996710983123689,32,0,10.0,N2V,0.1,LFR,None,False,0.9996979312199601,1.0,4,4,RANDOM,0.35
250,2.1,1.0,0.997134670487106,0.9995730180235661,32,0,10.0,N2V,0.1,LFR,None,False,0.9995527495078,1.0,2,3,RANDOM,0.7
250,2.1,1.0,0.9954705586311021,0.9994989624622069,32,0,10.0,N2V,0.1,LFR,None,True,0.999489295807996,1.0,4,5,RANDOM,0.15
250,2.1,1.0,0.9878048780487805,0.9996657754010696,32,0,10.0,N2V,0.1,LFR,None,True,0.9995855499694073,1.0,3,1,RANDOM,0.9
250,2.1,1.0,0.9852941176470589,0.999129859733389,32,0,10.0,N2V,0.1,LFR,None,True,0.9989531322153349,1.0,1,4,RANDOM,0.85
250,2.1,1.0,0.995752427184466,0.9998291544914695,32,0,10.0,N2V,0.1,LFR,None,False,0.9998233683308941,1.0,2,4,RANDOM,0.3
250,2.1,1.0,0.9952380952380953,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,3,5,RANDOM,0.9
250,2.1,1.0,0.9954545454545455,0.9995438618316022,32,0,10.0,N2V,0.1,LFR,None,False,0.9994599425672313,1.0,2,2,RANDOM,0.8
250,2.1,1.0,0.9912280701754386,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,3,2,RANDOM,0.95
250,2.1,1.0,0.9982698961937716,0.9999960076280919,32,0,10.0,N2V,0.1,LFR,None,False,0.9999961559342446,1.0,2,5,RANDOM,0.25
250,2.1,1.0,0.997920997920998,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,2,1,RANDOM,0.8
250,2.1,1.0,0.9945054945054945,0.9996213053039621,32,0,10.0,N2V,0.1,LFR,None,False,0.9996468151059495,1.0,2,1,RANDOM,0.3
250,2.1,1.0,0.9930629669156884,0.9990033090140732,32,0,10.0,N2V,0.1,LFR,None,False,0.9991559163134088,1.0,4,2,RANDOM,0.2
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0000000000000002,1.0,1,5,RANDOM,0.95
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,3,3,RANDOM,0.95
250,2.1,1.0,0.9942418426103646,0.9995956704502333,32,0,10.0,N2V,0.1,LFR,None,False,0.9996305181243555,1.0,2,4,RANDOM,0.1
250,2.1,1.0,0.9899413243922883,0.9988926674348669,32,0,10.0,N2V,0.1,LFR,None,True,0.9987572523849264,1.0,3,4,RANDOM,0.5
250,2.1,1.0,0.9952380952380953,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,3,5,RANDOM,0.9
250,2.1,1.0,0.9983050847457627,0.9999367968651246,32,0,10.0,N2V,0.1,LFR,None,True,0.9999382013373702,1.0,2,3,RANDOM,0.5
250,2.1,1.0,0.9979423868312757,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,3,3,RANDOM,0.8
250,2.1,1.0,0.9980713596914176,0.9996614860390891,32,0,10.0,N2V,0.1,LFR,None,False,0.9996352694124462,1.0,0,3,RANDOM,0.55
250,2.1,1.0,0.9954128440366973,0.9997979634717957,32,0,10.0,N2V,0.1,LFR,None,False,0.9998026344488252,1.0,2,1,RANDOM,0.55
250,2.1,1.0,0.9940636805180788,0.9991233898700239,32,0,10.0,N2V,0.1,LFR,None,False,0.99929586579917,1.0,3,2,RANDOM,0.2
250,2.1,1.0,0.9960356788899901,0.9996071004801231,32,0,10.0,N2V,0.1,LFR,None,True,0.999622893271748,1.0,0,3,RANDOM,0.15
250,2.1,1.0,0.9984289080911233,0.999814849559095,32,0,10.0,N2V,0.1,LFR,None,False,0.999834624447466,1.0,0,1,RANDOM,0.45
250,2.1,1.0,0.9876712328767123,0.9990616249652802,32,0,10.0,N2V,0.1,LFR,None,False,0.9991367468772825,1.0,1,1,RANDOM,0.7
250,2.1,1.0,0.9926372155287818,0.9992722253591819,32,0,10.0,N2V,0.1,LFR,None,False,0.9993489888405646,1.0,2,1,RANDOM,0.35
250,2.1,1.0,0.996832101372756,0.9999687527899295,32,0,10.0,N2V,0.1,LFR,None,True,0.9999705663795813,1.0,4,2,RANDOM,0.6
250,2.1,1.0,0.997643362136685,0.9999308771687289,32,0,10.0,N2V,0.1,LFR,None,True,0.9999346794257677,1.0,0,1,RANDOM,0.45
250,2.1,1.0,0.9936440677966102,0.9982561408194343,32,0,10.0,N2V,0.1,LFR,None,False,0.9983675172322414,1.0,2,2,RANDOM,0.2
250,2.1,1.0,0.9980750721847931,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,0,5,RANDOM,0.55
250,2.1,1.0,0.9923664122137404,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,4,1,RANDOM,0.95
250,2.1,1.0,0.9982532751091703,0.9991243432574431,32,0,10.0,N2V,0.1,LFR,None,False,0.9991166728102904,1.0,3,5,RANDOM,0.5
250,2.1,1.0,0.990990990990991,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,0,1,RANDOM,0.95
250,2.1,1.0,0.9928298279158699,0.9997257997735106,32,0,10.0,N2V,0.1,LFR,None,True,0.9997287543069158,1.0,1,4,RANDOM,0.1
250,2.1,1.0,0.9960059910134798,0.9997517422905513,32,0,10.0,N2V,0.1,LFR,None,False,0.9997802677912527,1.0,2,1,RANDOM,0.15
250,2.1,1.0,0.9965217391304347,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,0,4,RANDOM,0.75
250,2.1,1.0,0.998898678414097,0.9998932510395893,32,0,10.0,N2V,0.1,LFR,None,True,0.9999002490424058,1.0,0,3,RANDOM,0.6
250,2.1,1.0,0.9939024390243902,0.9986192658612825,32,0,10.0,N2V,0.1,LFR,None,True,0.9988487419003538,1.0,4,2,RANDOM,0.1
250,2.1,1.0,0.9982847341337907,0.9996587080924431,32,0,10.0,N2V,0.1,LFR,None,False,0.9996181495467373,1.0,0,3,RANDOM,0.5
250,2.1,1.0,0.9925558312655087,0.9990364873758172,32,0,10.0,N2V,0.1,LFR,None,True,0.9992239720254171,1.0,4,2,RANDOM,0.15
250,2.1,1.0,0.9901315789473685,0.9997642371870128,32,0,10.0,N2V,0.1,LFR,None,False,0.9997517838131285,1.0,1,4,RANDOM,0.6
250,2.1,1.0,0.9967159277504105,0.9999919062419063,32,0,10.0,N2V,0.1,LFR,None,True,0.9999914902810549,1.0,0,5,RANDOM,0.5
250,2.1,1.0,0.9973614775725593,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,4,RANDOM,0.85
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,4,4,RANDOM,0.9
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,4,3,RANDOM,0.9
250,2.1,1.0,0.9920424403183024,0.9996130214755492,32,0,10.0,N2V,0.1,LFR,None,False,0.9996552645271457,1.0,2,4,RANDOM,0.35
250,2.1,1.0,0.9978925184404637,0.9994237124025086,32,0,10.0,N2V,0.1,LFR,None,True,0.9994214376198959,1.0,1,3,RANDOM,0.2
250,2.1,1.0,0.9938725490196079,0.9987023519870236,32,0,10.0,N2V,0.1,LFR,None,False,0.999085237367215,1.0,1,1,RANDOM,0.3
250,2.1,1.0,0.998589562764457,0.9999980101878383,32,0,10.0,N2V,0.1,LFR,None,True,0.9999979489398847,1.0,3,5,RANDOM,0.4
250,2.1,1.0,0.9981354878806712,0.9999242913516002,32,0,10.0,N2V,0.1,LFR,None,True,0.9999274124010309,1.0,4,3,RANDOM,0.3
250,2.1,1.0,0.9935064935064936,0.9989870948379351,32,0,10.0,N2V,0.1,LFR,None,False,0.9991896261199197,1.0,3,2,RANDOM,0.8
250,2.1,1.0,0.9989847715736041,0.999938150961134,32,0,10.0,N2V,0.1,LFR,None,False,0.9999385825484105,1.0,1,3,RANDOM,0.55
250,2.1,1.0,0.9937759336099585,0.9997460049593608,32,0,10.0,N2V,0.1,LFR,None,True,0.9997629185688365,1.0,4,1,RANDOM,0.6
250,2.1,1.0,0.9950808151791989,0.9996740496076743,32,0,10.0,N2V,0.1,LFR,None,False,0.9996492470790737,1.0,1,3,RANDOM,0.4
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999997,1.0,0,5,RANDOM,0.8
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999998,1.0,2,3,RANDOM,0.95
250,2.1,1.0,0.9992774566473989,0.9999958221925134,32,0,10.0,N2V,0.1,LFR,None,True,0.9999959731955806,1.0,3,3,RANDOM,0.4
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,1.0,1.0,3,3,RANDOM,0.75
250,2.1,1.0,0.9940298507462687,0.9988236971554858,32,0,10.0,N2V,0.1,LFR,None,False,0.9987314982602935,1.0,2,2,RANDOM,0.85
250,2.1,1.0,0.9982608695652174,0.9995757575757576,32,0,10.0,N2V,0.1,LFR,None,False,0.9995068935525622,1.0,1,3,RANDOM,0.75
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,0,4,RANDOM,0.95
250,2.1,1.0,0.9985775248933144,0.9994405798511456,32,0,10.0,N2V,0.1,LFR,None,False,0.9994309598873348,1.0,4,3,RANDOM,0.7
250,2.1,1.0,0.9956521739130435,0.9998065292182939,32,0,10.0,N2V,0.1,LFR,None,False,0.9998057125015505,1.0,1,3,RANDOM,0.7
250,2.1,1.0,0.9947839046199702,0.9996357473952606,32,0,10.0,N2V,0.1,LFR,None,False,0.9996718975923464,1.0,2,1,RANDOM,0.45
250,2.1,1.0,0.9944351697273233,0.9990446049298881,32,0,10.0,N2V,0.1,LFR,None,True,0.9993143156475028,1.0,4,1,RANDOM,0.25
250,2.1,1.0,0.9923023093072079,0.9992889296334169,32,0,10.0,N2V,0.1,LFR,None,True,0.999344011607031,1.0,2,2,RANDOM,0.4
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,0,5,RANDOM,0.9
250,2.1,1.0,0.9939909864797196,0.9997683053795278,32,0,10.0,N2V,0.1,LFR,None,True,0.9997604373036841,1.0,4,4,RANDOM,0.15
250,2.1,1.0,0.9970631424375918,0.9999740999740999,32,0,10.0,N2V,0.1,LFR,None,True,0.9999757069996189,1.0,0,5,RANDOM,0.7
250,2.1,1.0,0.9940769990128332,0.9981375866397424,32,0,10.0,N2V,0.1,LFR,None,False,0.9982840797480721,1.0,0,2,RANDOM,0.15
250,2.1,1.0,0.9976459510357816,0.999257859638825,32,0,10.0,N2V,0.1,LFR,None,True,0.9990656471851426,1.0,4,3,RANDOM,0.1
250,2.1,1.0,0.9981481481481481,0.9999710346425675,32,0,10.0,N2V,0.1,LFR,None,True,0.9999717503168025,1.0,1,5,RANDOM,0.3
250,2.1,1.0,0.9972260748959778,0.9993603082851636,32,0,10.0,N2V,0.1,LFR,None,False,0.9994903579784173,1.0,4,2,RANDOM,0.7
250,2.1,1.0,0.989648033126294,0.9982494078879621,32,0,10.0,N2V,0.1,LFR,None,False,0.998550795739385,1.0,0,1,RANDOM,0.8
250,2.1,1.0,0.9956629491945477,0.9997588877507299,32,0,10.0,N2V,0.1,LFR,None,False,0.999771944277575,1.0,0,4,RANDOM,0.3
250,2.1,1.0,0.9986754966887417,0.9999087445531905,32,0,10.0,N2V,0.1,LFR,None,True,0.9999107894350708,1.0,3,3,RANDOM,0.35
250,2.1,1.0,0.993455497382199,0.9997361640305913,32,0,10.0,N2V,0.1,LFR,None,False,0.9997548902642432,1.0,0,1,RANDOM,0.35
250,2.1,1.0,0.9924012158054711,0.9994616699782819,32,0,10.0,N2V,0.1,LFR,None,False,0.9995468649123658,1.0,3,1,RANDOM,0.45
250,2.1,1.0,0.9963235294117647,0.999577598529367,32,0,10.0,N2V,0.1,LFR,None,True,0.9996214541028823,1.0,0,1,RANDOM,0.55
250,2.1,1.0,0.9962476547842402,0.9999471458773784,32,0,10.0,N2V,0.1,LFR,None,True,0.9999513741941407,1.0,1,5,RANDOM,0.55
250,2.1,1.0,0.998165137614679,0.9997665718988478,32,0,10.0,N2V,0.1,LFR,None,True,0.9997400198539111,1.0,0,3,RANDOM,0.3
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,2,3,RANDOM,0.8
250,2.1,1.0,0.9953703703703703,0.9974099974099975,32,0,10.0,N2V,0.1,LFR,None,True,0.9963971351803595,1.0,0,3,RANDOM,0.9
250,2.1,1.0,0.9947194719471947,0.9991019488581672,32,0,10.0,N2V,0.1,LFR,None,True,0.9992942091281017,1.0,3,1,RANDOM,0.35
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,3,3,RANDOM,0.9
250,2.1,1.0,0.9959349593495935,0.9987438016528926,32,0,10.0,N2V,0.1,LFR,None,False,0.9988743597801804,1.0,1,1,RANDOM,0.9
250,2.1,1.0,0.9944351697273233,0.9986586054949468,32,0,10.0,N2V,0.1,LFR,None,False,0.998873544759111,1.0,4,1,RANDOM,0.25
250,2.1,1.0,0.9984350547730829,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,2,3,RANDOM,0.45
250,2.1,1.0,0.9932885906040269,0.9994409832809868,32,0,10.0,N2V,0.1,LFR,None,True,0.9993870740742847,1.0,4,4,RANDOM,0.55
250,2.1,1.0,0.9915294117647059,0.9986296467553543,32,0,10.0,N2V,0.1,LFR,None,True,0.998624783098357,1.0,1,2,RANDOM,0.1
250,2.1,1.0,0.9971305595408895,0.9999670228202084,32,0,10.0,N2V,0.1,LFR,None,False,0.9999693273438641,1.0,3,5,RANDOM,0.7
250,2.1,1.0,0.997539975399754,0.9999878714372347,32,0,10.0,N2V,0.1,LFR,None,False,0.9999867659880116,1.0,2,5,RANDOM,0.65
250,2.1,1.0,0.9957337883959044,0.9997960943325876,32,0,10.0,N2V,0.1,LFR,None,True,0.999801808780903,1.0,2,2,RANDOM,0.5
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,False,0.9999999999999999,1.0,4,1,RANDOM,0.85
250,2.1,1.0,0.9936406995230525,0.9997168971932379,32,0,10.0,N2V,0.1,LFR,None,False,0.9997112403511562,1.0,4,2,RANDOM,0.75
250,2.1,1.0,0.9994347088750707,0.9996497435713885,32,0,10.0,N2V,0.1,LFR,None,True,0.9995734634937002,1.0,2,3,RANDOM,0.25
250,2.1,1.0,0.9903846153846154,0.9996296296296296,32,0,10.0,N2V,0.1,LFR,None,False,0.9996538141051746,1.0,2,4,RANDOM,0.9
250,2.1,1.0,0.9930362116991643,0.9982851866508377,32,0,10.0,N2V,0.1,LFR,None,True,0.9987991509395712,1.0,0,1,RANDOM,0.7
250,2.1,1.0,0.9930515344528084,0.9993897695877256,32,0,10.0,N2V,0.1,LFR,None,False,0.9995033904778698,1.0,3,2,RANDOM,0.25
250,2.1,1.0,0.98,0.995571658615137,32,0,10.0,N2V,0.1,LFR,None,False,0.9968416132478631,1.0,0,2,RANDOM,0.95
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0,1.0,1,1,RANDOM,0.95
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,2,5,RANDOM,0.95
250,2.1,1.0,0.9976608187134502,0.9999890485368845,32,0,10.0,N2V,0.1,LFR,None,False,0.9999884845528068,1.0,0,2,RANDOM,0.65
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999999,1.0,4,4,RANDOM,0.75
250,2.1,1.0,0.994729907773386,0.9998537604456825,32,0,10.0,N2V,0.1,LFR,None,True,0.9998373713680209,1.0,0,4,RANDOM,0.65
250,2.1,1.0,0.997355896351137,0.9999832206882203,32,0,10.0,N2V,0.1,LFR,None,True,0.9999830506767561,1.0,2,5,RANDOM,0.2
250,2.1,1.0,0.9975339087546239,0.9998981231857944,32,0,10.0,N2V,0.1,LFR,None,False,0.999907189790825,1.0,1,3,RANDOM,0.3
250,2.1,1.0,0.986013986013986,0.9996086105675147,32,0,10.0,N2V,0.1,LFR,None,True,0.9996322349747011,1.0,4,4,RANDOM,0.95
250,2.1,1.0,0.9946780202235231,0.9995932555193754,32,0,10.0,N2V,0.1,LFR,None,False,0.9996242947380927,1.0,3,4,RANDOM,0.2
250,2.1,1.0,0.9957894736842106,0.9993793665992836,32,0,10.0,N2V,0.1,LFR,None,True,0.9994834844404914,1.0,2,4,RANDOM,0.4
250,2.1,1.0,0.9926953981008035,0.9985102595733963,32,0,10.0,N2V,0.1,LFR,None,True,0.9988309102745764,1.0,0,2,RANDOM,0.4
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,0.9999999999999998,1.0,4,5,RANDOM,0.9
250,2.1,1.0,0.9933655006031363,0.9994892591638692,32,0,10.0,N2V,0.1,LFR,None,False,0.9995383916061528,1.0,4,1,RANDOM,0.3
250,2.1,1.0,0.9957264957264957,0.9991206654443165,32,0,10.0,N2V,0.1,LFR,None,False,0.9993624222275415,1.0,1,1,RANDOM,0.1
250,2.1,1.0,0.9916943521594684,0.997670181637498,32,0,10.0,N2V,0.1,LFR,None,True,0.9984268289210074,1.0,4,1,RANDOM,0.75
250,2.1,1.0,0.9976076555023924,0.9999170000973102,32,0,10.0,N2V,0.1,LFR,None,False,0.9999232849979673,1.0,3,3,RANDOM,0.3
250,2.1,1.0,0.9936305732484076,0.9995752694634772,32,0,10.0,N2V,0.1,LFR,None,True,0.999531354656276,1.0,3,4,RANDOM,0.4
250,2.1,1.0,0.9936406995230525,0.9995652349753297,32,0,10.0,N2V,0.1,LFR,None,True,0.9995508895707282,1.0,4,2,RANDOM,0.75
250,2.1,1.0,0.996694214876033,0.9999781301257518,32,3,10.0,N2V,0.1,LFR,None,True,0.9999792885087462,1.0,0,1,RANDOM,0.75
250,2.1,1.0,1.0,1.0,32,0,10.0,N2V,0.1,LFR,None,True,1.0000000000000002,1.0,1,5,RANDOM,0.95
250,2.1,1.0,0.9955456570155902,0.9999601021385254,32,0,10.0,N2V,0.1,LFR,None,True,0.9999657781836415,1.0,1,4,RANDOM,0.8
250,2.1,1.0,0.9956474428726877,0.9997772342926479,32,0,10.0,N2V,0.1,LFR,None,False,0.9997842538829268,1.0,0,1,RANDOM,0.6
