system,N,theta,embedding,mu,t1,t2,prob,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
LFR,10000,0.30,LE,0.23,3.1,1.0,1,0.5801065488565489,0.6092580581653436,0.5977397697874373,-0.009150875581541342,-0.7212216433108155,-6.359249029538558
LFR,10000,0.30,LE,0.28,3.1,1.0,1,0.577882626680455,0.6037955859323452,0.5827621109753619,-0.018453754777949822,-0.5753061171398588,-6.375915038754278
LFR,10000,0.30,LE,0.32,3.1,1.0,1,0.5684162123103199,0.5924528994777183,0.5735923788416525,-0.002437013102413361,-0.6074823000070859,-6.026549236978114
LFR,10000,0.30,LE,0.37,3.1,1.0,1,0.5780137307577502,0.6091494033327343,0.5919717390437902,-0.007311039921765261,-0.570712286210038,-6.376221628223856
LFR,10000,0.30,LE,0.41,3.1,1.0,1,0.5808320506242518,0.6099898809965353,0.5928944238369023,-0.005496225590274301,-0.504198593748871,-6.363437787706154
LFR,10000,0.30,LE,0.46,3.1,1.0,1,0.5652326756602364,0.5882832827665089,0.5697213561678034,0.0038106189228501435,-0.4711976661913459,-6.014769489758232
LFR,10000,0.30,LE,0.50,3.1,1.0,1,0.5690045741668481,0.5911561192356831,0.5743301359027132,0.006703618035757028,-0.482434992481772,-5.974902116080908
LFR,10000,0.30,LE,0.10,3.3,1.0,1,0.576660813245456,0.6021332223336602,0.5839942321721072,0.019231076803820447,-0.8313796073979931,-5.986796788578142
LFR,10000,0.30,LE,0.14,3.3,1.0,1,0.5647053389987068,0.5818845176000209,0.565698666965035,-0.002418370446266306,-0.8128506355460857,-5.692911116838458
LFR,10000,0.30,LE,0.19,3.3,1.0,1,0.5606433650106998,0.5818259127974945,0.5684730493167973,-0.0064761067941221575,-0.7433612149578118,-5.639145807851989
LFR,10000,0.30,LE,0.23,3.3,1.0,1,0.5558394499674811,0.5718836789626952,0.5571474093951014,-0.003786988730835968,-0.7561794439476661,-5.602015693737393
LFR,10000,0.30,LE,0.28,3.3,1.0,1,0.551880599765069,0.570582302724825,0.5567866314509042,0.0041929528879252245,-0.7573599277915689,-5.585933122879865
LFR,10000,0.30,LE,0.32,3.3,1.0,1,0.5500474657899002,0.5657857485679414,0.5508563156719465,0.002840345064737816,-0.6104174302574398,-5.613658986206215
LFR,10000,0.30,LE,0.37,3.3,1.0,1,0.5492136379290552,0.5637130713929366,0.5487358231967976,0.0018675363635698317,-0.604596175398827,-5.424918052357434
LFR,10000,0.30,LE,0.41,3.3,1.0,1,0.54770824661209,0.562668955412629,0.5497538288011676,-0.010310737715247941,-0.529524101159744,-5.452254799832444
LFR,10000,0.30,LE,0.46,3.3,1.0,1,0.5439047925377936,0.5582616392058387,0.5424954275001137,0.011255276817293764,-0.5132300716500916,-5.451677754705183
LFR,10000,0.30,LE,0.50,3.3,1.0,1,0.5489561826106906,0.5618515016365052,0.546455377466623,0.012194709146119732,-0.5082387602482956,-5.6186311717074275
LFR,10000,0.30,LE,0.10,3.5,1.0,1,0.5583357937210904,0.5764655443099537,0.5583889440335733,-0.028930142392489037,-0.9853921447734537,-5.083553654977716
LFR,10000,0.30,LE,0.14,3.5,1.0,1,0.5550669308461799,0.5742484687275226,0.5597957780701458,0.005883295261558378,-0.8695515681241021,-5.41215510874831
LFR,10000,0.30,LE,0.19,3.5,1.0,1,0.5484792024584412,0.5652080993558704,0.5525588808922341,0.001480902084010314,-0.7923890212701232,-5.306740845328526
LFR,10000,0.30,LE,0.23,3.5,1.0,1,0.5383514804665713,0.5508290579072007,0.5378635497792233,-0.01862875706404927,-0.7140231219775669,-5.099854640998753
LFR,10000,0.30,LE,0.28,3.5,1.0,1,0.5232750326861879,0.531382245834099,0.5227728194183847,-0.004750155380880258,-0.6802599934124058,-4.682263434407592
LFR,10000,0.30,LE,0.32,3.5,1.0,1,0.5301303718010623,0.5420098025415123,0.5320189735559253,0.0025664173284878507,-0.654190931310453,-5.097598710611264
LFR,10000,0.30,LE,0.37,3.5,1.0,1,0.5289869029275809,0.5364289356596256,0.5256092358707167,0.016303024459946903,-0.6037490638831426,-5.098847268456742
LFR,10000,0.30,LE,0.41,3.5,1.0,1,0.5308253952903631,0.5410354695574956,0.5296830726654286,0.005520071299890909,-0.5239045467149808,-5.212224397199597
LFR,10000,0.30,LE,0.46,3.5,1.0,1,0.5328002298410266,0.5401096006836681,0.5281669211375931,0.01991040717907483,-0.4877656770982725,-5.128679458783415
LFR,10000,0.30,LE,0.50,3.5,1.0,1,0.5228797751992442,0.5297965758429705,0.5215853634578062,0.009761342320599282,-0.46005738840920674,-4.993343407206918
LFR,10000,0.30,LE,0.10,3.7,1.0,1,0.5489347705075655,0.5656111102040051,0.5505384743105394,0.00021058899935121788,-1.0093326897166444,-4.734619159486505
LFR,10000,0.30,LE,0.14,3.7,1.0,1,0.5361829580932558,0.5459641124149437,0.5349374125515727,0.018272010723776957,-0.8763884834257496,-4.619294259299143
LFR,10000,0.30,LE,0.19,3.7,1.0,1,0.5332424999369213,0.5439377133635094,0.5318628818119571,0.009684738751554147,-0.8720174299562035,-4.6373495510160865
LFR,10000,0.30,LE,0.23,3.7,1.0,1,0.5275099692090253,0.534663718866369,0.5242067569158111,0.018890812041201334,-0.721572765560998,-4.6388896114776825
LFR,10000,0.30,LE,0.28,3.7,1.0,1,0.5195383680907066,0.5258086983736512,0.5187449528079001,0.003936350027356271,-0.7240421018450199,-4.619553368481062
LFR,10000,0.30,LE,0.32,3.7,1.0,1,0.5083080221547257,0.5093127608801742,0.5048605801219481,-0.0014404151900783066,-0.6571541473807835,-4.465758108606885
LFR,10000,0.30,LE,0.37,3.7,1.0,1,0.5042632492596753,0.5043165167074443,0.5007618663990634,0.009628779968802015,-0.558966605880319,-4.469491306574355
LFR,10000,0.30,LE,0.41,3.7,1.0,1,0.5062593636525228,0.508312811040669,0.503860005679811,0.01131244005966251,-0.5798568921606265,-4.518051205204666
LFR,10000,0.30,LE,0.46,3.7,1.0,1,0.4967295113505194,0.4955760005993933,0.4940289116891491,0.0063098263744923765,-0.5486345926213897,-4.347662445535968
LFR,10000,0.30,LE,0.50,3.7,1.0,1,0.5005609955120359,0.4982518503484594,0.49461912586147305,0.006306654501203144,-0.5159085102077835,-4.527694365070835
LFR,10000,0.30,LE,0.10,3.9,1.0,1,0.542268642472762,0.5555957994106615,0.5453725947226771,0.0013159213587036677,-1.0291571276756,-4.09566352440299
LFR,10000,0.30,LE,0.14,3.9,1.0,1,0.5208694282564184,0.5257207726001943,0.5172376841612149,-0.01943793546027575,-0.8041571118197535,-4.255064514738534
LFR,10000,0.30,LE,0.19,3.9,1.0,1,0.5202309091388354,0.528475401128957,0.5215140024797952,0.010582194566448828,-0.8785837043700554,-4.309405421232964
LFR,10000,0.30,LE,0.23,3.9,1.0,1,0.514197432209259,0.5160071323539629,0.5107904429809942,-0.006396905406270098,-0.8584739065518336,-4.1995856299794925
LFR,10000,0.30,LE,0.28,3.9,1.0,1,0.5019765970904491,0.5006490167451182,0.4949308867196039,0.014821854345956944,-0.721340754873209,-4.158444675972728
LFR,10000,0.30,LE,0.32,3.9,1.0,1,0.4936320879353168,0.4900434813256457,0.4893981245228145,0.009695657015939295,-0.5583715736623148,-4.112333549450824
LFR,10000,0.30,LE,0.37,3.9,1.0,1,0.49729602016171376,0.4922563552509668,0.4896486173913348,0.0009716602956690345,-0.6811283563866013,-4.183660815081646
LFR,10000,0.30,LE,0.41,3.9,1.0,1,0.49181489060286476,0.48853578430103894,0.490240975616707,0.005477687805825747,-0.5748834030615851,-4.125347297171112
LFR,10000,0.30,LE,0.46,3.9,1.0,1,0.4890764647467726,0.4866855395820723,0.4863299167058842,0.007585930388764862,-0.5748578043578324,-4.1596374766447894
LFR,10000,0.30,LE,0.50,3.9,1.0,1,0.4889322916666667,0.4831154035048791,0.48487766587672476,0.011825327592821894,-0.5225816735800319,-4.235738970034862
LFR,10000,0.30,LE,0.1,4.0,1.0,1,0.5460888627492916,0.5587347162807654,0.5447197090267738,-0.021134533101659355,-1.0741559389924833,-4.113522005328958
LFR,10000,0.30,LE,0.10,2.1,1.0,1,0.7327725982975274,0.7995070469298589,0.7731917761679481,-0.03958639547072391,-0.2662444087513668,-10.050390356334155
LFR,10000,0.30,LE,0.14,2.1,1.0,1,0.7354280170161952,0.7995745960407903,0.772803579900563,-0.015218406533882872,-0.21638046628563357,-9.841087277088105
LFR,10000,0.30,LE,0.19,2.1,1.0,1,0.7525362753327737,0.8198693817372288,0.7971232811650264,-0.016290176812152415,-0.29027842637891765,-10.26284301504662
LFR,10000,0.30,LE,0.1,2.1,1.0,1,0.7355311169673626,0.7974756403793828,0.7715991033452242,-0.0833465815561126,-0.28606679275637137,-9.768337107625651
LFR,10000,0.30,LE,0.23,2.1,1.0,1,0.7324637825459253,0.7954344169193913,0.7713578560761957,-0.029538045893745278,-0.29078456672414177,-9.63672631934048
LFR,10000,0.30,LE,0.28,2.1,1.0,1,0.7452830188679245,0.8127710064476439,0.7910286533555285,-0.052339980766304,-0.03936358434412359,-9.878105458001063
LFR,10000,0.30,LE,0.2,2.1,1.0,1,0.7332759256981178,0.7978280960959216,0.775716673070632,-0.009045562422375473,-0.1865013404785216,-9.774846407895117
LFR,10000,0.30,LE,0.32,2.1,1.0,1,0.7381376752252036,0.8042142214298077,0.7842661577735254,-0.01519855037868583,-0.16665277826698216,-9.780911103576871
LFR,10000,0.30,LE,0.37,2.1,1.0,1,0.7443547612184107,0.8097034631299129,0.7870104035305135,-0.036043756608385276,-0.18238190333649676,-9.747633227634688
LFR,10000,0.30,LE,0.3,2.1,1.0,1,0.7375420999582073,0.8038336653140277,0.7798700842393962,-0.047585060685242236,-0.12718276059190026,-9.690680317585697
LFR,10000,0.30,LE,0.41,2.1,1.0,1,0.7227794411177645,0.7893192750958146,0.7647639897323568,-0.011610445393884856,-0.33160199062178997,-9.123106511180433
LFR,10000,0.30,LE,0.46,2.1,1.0,1,0.7395742622157716,0.8052363089078645,0.7819192521454176,-0.004381968941984611,-0.2244037427114083,-9.361957772498961
LFR,10000,0.30,LE,0.4,2.1,1.0,1,0.7382174748777343,0.8047356322002397,0.7807337431104955,0.012285284800831815,-0.16402548265920772,-9.546820454519318
LFR,10000,0.30,LE,0.50,2.1,1.0,1,0.7334693476230274,0.7996765777186512,0.7762221884745679,-0.012707032639340225,-0.18877405273483921,-9.1254901222065
LFR,10000,0.30,LE,0.5,2.1,1.0,1,0.7341510270430028,0.7975905486773474,0.7720115427716694,-0.0068280374933340875,-0.17336477074141227,-9.195740969180756
LFR,10000,0.30,LE,0.10,2.3,1.0,1,0.6857551896921976,0.7350770211353956,0.7058217144000292,0.009435814050091145,-0.33239915096392153,-8.381213997909128
LFR,10000,0.30,LE,0.14,2.3,1.0,1,0.6959343441692617,0.7503183220980969,0.7129570130003735,-0.0038917374342177665,-0.33689410984165896,-8.435606929259288
LFR,10000,0.30,LE,0.19,2.3,1.0,1,0.682473365364529,0.7336098520287969,0.7006197560618642,0.04464212225965714,-0.2701400540658438,-8.231627067071061
LFR,10000,0.30,LE,0.23,2.3,1.0,1,0.6881406418830126,0.7413671428072701,0.7118799294581118,-0.014498801672024091,-0.22859179682344494,-8.150174830036779
LFR,10000,0.30,LE,0.28,2.3,1.0,1,0.6898507903678535,0.7403884822082056,0.7121589145317414,0.040685030326673366,-0.21585228137323215,-8.103190949365406
LFR,10000,0.30,LE,0.32,2.3,1.0,1,0.691297063750992,0.7409783310153402,0.7121193591400194,0.004253620808038724,-0.19894586122667446,-8.064898722222916
LFR,10000,0.30,LE,0.37,2.3,1.0,1,0.6837963234862278,0.736460277556413,0.7036547586938083,-0.02055591387571912,-0.227862010047383,-7.9659223393053935
LFR,10000,0.30,LE,0.41,2.3,1.0,1,0.6874052478134111,0.7417129452582272,0.7130456477592985,0.009066356668921322,-0.2856237605728337,-8.005601779986135
LFR,10000,0.30,LE,0.46,2.3,1.0,1,0.6805033308660252,0.7304769495352912,0.6968234329244997,0.008699274761931301,-0.19070581987094198,-7.756451456669238
LFR,10000,0.30,LE,0.50,2.3,1.0,1,0.6817530451397181,0.7340167275410835,0.7058532068114427,0.009891113766354594,-0.21035099265254345,-7.6775234822606
LFR,10000,0.30,LE,0.10,2.5,1.0,1,0.6675393250948461,0.7204318637994407,0.694727923679941,-0.030547893940472085,-0.5220882299381355,-8.433365960695799
LFR,10000,0.30,LE,0.14,2.5,1.0,1,0.670350761085374,0.7247930131568676,0.7025976592511407,0.0044536033649882146,-0.5664348787458172,-8.612170399874055
LFR,10000,0.30,LE,0.19,2.5,1.0,1,0.6679743777290157,0.7192683774783943,0.6916554458579122,0.0015024822658625471,-0.585236132645953,-8.373829073370892
LFR,10000,0.30,LE,0.23,2.5,1.0,1,0.6641819190238492,0.7129384518492283,0.6895688240063131,-0.02219009827873872,-0.48375103691255833,-8.183980756968435
LFR,10000,0.30,LE,0.28,2.5,1.0,1,0.6535850232620262,0.7027036267833497,0.6730542114251418,-0.04078630029926014,-0.3805156114696067,-7.920014430811039
LFR,10000,0.30,LE,0.32,2.5,1.0,1,0.6530215306676316,0.7017315638987109,0.6788166227466388,0.005876551404973396,-0.3841733710773038,-7.792274944305636
LFR,10000,0.30,LE,0.37,2.5,1.0,1,0.6668789529163739,0.7178109248000462,0.6951444512883606,-0.017167625841682143,-0.36553005138258327,-8.209608546326912
LFR,10000,0.30,LE,0.41,2.5,1.0,1,0.665822346344526,0.7190677144560398,0.6976620552759953,-6.865144555035535e-05,-0.3999141680254409,-8.361039349419537
LFR,10000,0.30,LE,0.46,2.5,1.0,1,0.659166852305636,0.7106635197038849,0.6856950220654197,-0.012723198885414828,-0.3639764632516646,-7.86821346391351
LFR,10000,0.30,LE,0.50,2.5,1.0,1,0.6603777758117314,0.7096403993331704,0.6819546856296663,0.011653737329191338,-0.3358702361583327,-7.725782594643943
LFR,10000,0.30,LE,0.10,2.7,1.0,1,0.6241966821102974,0.665738493823544,0.6442041809122592,-0.03609081542025656,-0.6298266954828864,-7.1726240825135905
LFR,10000,0.30,LE,0.14,2.7,1.0,1,0.6278388642061109,0.6665579532503725,0.6427334672056187,-0.019516890017236214,-0.6018630229653747,-7.250044183210115
LFR,10000,0.30,LE,0.19,2.7,1.0,1,0.6181179422835633,0.6554790895517321,0.6312325892230883,-0.007470197674044881,-0.5460869129642743,-7.095745333239718
LFR,10000,0.30,LE,0.23,2.7,1.0,1,0.6226433940120358,0.6595130599785929,0.6355043670371967,0.00483049706177008,-0.518969159157606,-6.949243279338779
LFR,10000,0.30,LE,0.28,2.7,1.0,1,0.6202952487284455,0.6586748908497615,0.6326938502172004,-0.004503801032212502,-0.46945514949621925,-7.114563047708163
LFR,10000,0.30,LE,0.32,2.7,1.0,1,0.6272292407702686,0.6647110132205629,0.6392903478049496,0.004847298899178737,-0.4547990906400369,-7.189039843666011
LFR,10000,0.30,LE,0.37,2.7,1.0,1,0.6145183039504569,0.653220083955542,0.6259950197074877,0.0008277886754776717,-0.41311652216289924,-6.865703921496359
LFR,10000,0.30,LE,0.3,2.7,1.0,1,0.6205319413373105,0.6549953847900053,0.6268652296234181,0.012690082260855875,-0.47138967154830846,-6.8321403390716435
LFR,10000,0.30,LE,0.41,2.7,1.0,1,0.6151148518323689,0.6525963731780164,0.6262001967436117,-0.011283667153247516,-0.4339145539987571,-6.80334029495854
LFR,10000,0.30,LE,0.46,2.7,1.0,1,0.6160820264161426,0.6494288543871815,0.6232756346610966,0.012282920601453013,-0.4037853601623029,-6.745995164236214
LFR,10000,0.30,LE,0.50,2.7,1.0,1,0.6223055763940986,0.6602474898350179,0.6337643633061046,0.0051806500872814245,-0.33179930172558403,-6.83881982777116
LFR,10000,0.30,LE,0.10,2.9,1.0,1,0.5811337442303972,0.6065623969264116,0.5824681502472923,0.014441380710160595,-0.5853875060690961,-6.026764812330409
LFR,10000,0.30,LE,0.14,2.9,1.0,1,0.5851974136745082,0.6137436301959409,0.5916515782613256,-0.024125919304017314,-0.6843901807982926,-6.169984506733482
LFR,10000,0.30,LE,0.19,2.9,1.0,1,0.585114462406423,0.6163575718134203,0.593160366428596,-0.007422112026352514,-0.6033089599721551,-6.35718856671824
LFR,10000,0.30,LE,0.23,2.9,1.0,1,0.5781885092826541,0.6062182921782688,0.5868157734830897,0.002745958406075272,-0.6743608823616349,-6.16337645815115
LFR,10000,0.30,LE,0.28,2.9,1.0,1,0.5692376083574128,0.5928121884659144,0.5707470637263772,-0.02398357291729514,-0.510654368947093,-6.052942093577281
LFR,10000,0.30,LE,0.32,2.9,1.0,1,0.5758729108058911,0.5998205346385913,0.5776631809105846,0.015686819753241047,-0.4769389647941593,-6.01012904713114
LFR,10000,0.30,LE,0.37,2.9,1.0,1,0.5723056500456318,0.597897652473006,0.5740145580628104,-0.03639727001488281,-0.510401015922355,-5.959963744925343
LFR,10000,0.30,LE,0.41,2.9,1.0,1,0.576036866359447,0.6004327551130083,0.5782321825403081,0.0030697918821409294,-0.4307767998269829,-5.869229969159286
LFR,10000,0.30,LE,0.46,2.9,1.0,1,0.584188883744996,0.610551774633573,0.5889180408997974,-0.007873578227682348,-0.46789248872187383,-6.086892688826347
LFR,10000,0.30,LE,0.50,2.9,1.0,1,0.5790847540582429,0.604495231535371,0.5835589224547137,0.006420845301590622,-0.44932722350777293,-5.9440984468713545
LFR,10000,0.30,LE,0.10,3.1,1.0,1,0.5877017878840479,0.6219965205013753,0.6026939973127965,-0.02679839805607064,-0.7917595786900438,-6.455088543054666
LFR,10000,0.30,LE,0.14,3.1,1.0,1,0.5856297512093988,0.6159228109051668,0.5961395885059386,-0.01849471590592171,-0.7059080284239775,-6.457704646523041
LFR,10000,0.30,LE,0.19,3.1,1.0,1,0.587475596936477,0.6176953923166857,0.59554610883879,-0.023408451098259463,-0.598610049759378,-6.642968331184158
LFR,10000,0.30,LE,0.23,3.1,1.0,1,0.5799766112266113,0.608689413573293,0.5917941843053864,0.0030026389570393434,-0.7248030165883754,-6.187569808816428
LFR,10000,0.30,LE,0.28,3.1,1.0,1,0.5794122716304723,0.6057488962800123,0.5852219089712958,0.009305745951553313,-0.5887394292946313,-6.446861558594329
LFR,10000,0.30,LE,0.32,3.1,1.0,1,0.568932293947622,0.5948713707110197,0.5769137616118079,0.013984588878285967,-0.6097817171901854,-6.084860388480519
LFR,10000,0.30,LE,0.37,3.1,1.0,1,0.5822388059701492,0.6097586235520435,0.5903354889715642,0.0008515325895610673,-0.5689297157107103,-6.459827306767736
LFR,10000,0.30,LE,0.41,3.1,1.0,1,0.5761624799572421,0.605095823823075,0.5843030551575048,-0.005057184506308249,-0.5025457497937943,-6.323027367247304
LFR,10000,0.30,LE,0.46,3.1,1.0,1,0.5655717895199385,0.5874751690857434,0.5691639292373218,-0.003021016507651469,-0.5245564872947666,-5.992939286536332
LFR,10000,0.30,LE,0.50,3.1,1.0,1,0.5680555858073228,0.5874677786037938,0.5731712056535156,0.002197831921558196,-0.4873851832662327,-5.922675530682344
LFR,10000,0.30,LE,0.10,3.3,1.0,1,0.5701970443349754,0.5969104782671766,0.5798713595362701,-0.009946883436449835,-0.800126452638214,-6.006390100190932
LFR,10000,0.30,LE,0.14,3.3,1.0,1,0.5610927649354548,0.5842011555556788,0.56906794389,0.008171600886849968,-0.8186893920076254,-5.714377713336851
LFR,10000,0.30,LE,0.19,3.3,1.0,1,0.5623461193308635,0.5825624550520524,0.5646673684826718,-0.015421263748504555,-0.777799458888833,-5.668458092520446
LFR,10000,0.30,LE,0.23,3.3,1.0,1,0.5527397737567071,0.5725857272911439,0.5605493688500129,0.005187670166707402,-0.7279943856360662,-5.553258626305857
LFR,10000,0.30,LE,0.28,3.3,1.0,1,0.5492214851667588,0.5663829108080292,0.5508695390240408,0.004706927623675325,-0.6884224232902604,-5.539943793133747
LFR,10000,0.30,LE,0.32,3.3,1.0,1,0.5491676121234573,0.5653259122248352,0.5487967890505505,0.007453875378029094,-0.610833533182571,-5.438342442054992
LFR,10000,0.30,LE,0.37,3.3,1.0,1,0.5452541672406668,0.5576938928677595,0.5416039356670282,0.026688323407065014,-0.5749683702882165,-5.520477784912182
LFR,10000,0.30,LE,0.41,3.3,1.0,1,0.5450614000601282,0.5576939132252914,0.543144390797959,0.011521375360092023,-0.47448640018502236,-5.511826380167433
LFR,10000,0.30,LE,0.46,3.3,1.0,1,0.542937879066348,0.5582794717654354,0.5472409918936849,0.010851145664897519,-0.48741280292032685,-5.546585143734704
LFR,10000,0.30,LE,0.50,3.3,1.0,1,0.5475797201192935,0.5634846838175234,0.5482863695320691,0.015846816198618288,-0.5089709799416775,-5.526606279566427
LFR,10000,0.30,LE,0.10,3.5,1.0,1,0.5532427910638716,0.5702519597172939,0.5570210519864146,0.027789452594115686,-0.9372318048705588,-5.1140059576707655
LFR,10000,0.30,LE,0.14,3.5,1.0,1,0.5479630793021795,0.5656016096581357,0.5541934986790308,-0.014151876496069889,-0.8447855062209554,-5.188556107358385
LFR,10000,0.30,LE,0.19,3.5,1.0,1,0.5481513743708866,0.5656735215976538,0.5503876530986983,-0.003916796964731004,-0.8585105504353409,-5.345600359048178
LFR,10000,0.30,LE,0.23,3.5,1.0,1,0.5365812255983704,0.5476082319137496,0.5354991730451892,0.019269380864241167,-0.7189869334047749,-5.109647013332185
LFR,10000,0.30,LE,0.28,3.5,1.0,1,0.527899748384232,0.5341786934053334,0.5234966758568805,-0.009340283524626581,-0.7212257496191053,-4.849066620604651
LFR,10000,0.30,LE,0.32,3.5,1.0,1,0.5317222731881609,0.53868983713717,0.5275638997953253,0.000628186515889308,-0.6428753577301016,-4.971305912624179
LFR,10000,0.30,LE,0.37,3.5,1.0,1,0.5256632481101642,0.5343006374267648,0.526266699039638,-0.006506806487030241,-0.554203265180848,-4.95626538316336
LFR,10000,0.30,LE,0.41,3.5,1.0,1,0.5317199361732992,0.5406029104336073,0.5287596053762235,0.017395841548738165,-0.5127369794554537,-5.1069720240107195
LFR,10000,0.30,LE,0.46,3.5,1.0,1,0.5343564451254549,0.5430999926388562,0.5311627014917248,-0.0027267262775375264,-0.49088865027720135,-5.223908303934556
LFR,10000,0.30,LE,0.50,3.5,1.0,1,0.5228902238155217,0.5301866698562114,0.5221958567345851,-0.0017231595545523283,-0.49585658005532,-5.107612924494328
LFR,10000,0.30,LE,0.10,3.7,1.0,1,0.5536776054449308,0.5709581329994784,0.5556461648963229,0.002939912800683659,-1.028642318357572,-4.8600058641196195
LFR,10000,0.30,LE,0.14,3.7,1.0,1,0.5254848207939893,0.534572300162628,0.5277330681869888,0.03845459715546501,-0.7562683328964575,-4.588189675521556
LFR,10000,0.30,LE,0.19,3.7,1.0,1,0.5272997931069284,0.5369311634134655,0.5276291216794867,0.0016777712312170856,-0.8243601018604991,-4.562949389183771
LFR,10000,0.30,LE,0.23,3.7,1.0,1,0.525440411892383,0.5328149992748215,0.5248842978696721,0.012007450814420867,-0.6800647827326788,-4.691271088710813
LFR,10000,0.30,LE,0.28,3.7,1.0,1,0.5205892030067576,0.5258914694478919,0.5179457390749996,-0.0028208021858958546,-0.6733717475658502,-4.672827426264729
LFR,10000,0.30,LE,0.32,3.7,1.0,1,0.5110770801429301,0.5104277937479695,0.5048059242202875,-9.446281081248328e-06,-0.6721689205132204,-4.51971737872934
LFR,10000,0.30,LE,0.37,3.7,1.0,1,0.509228766179061,0.5082958655961669,0.5025520121221914,0.004485826662358414,-0.628064360668311,-4.564984338582439
LFR,10000,0.30,LE,0.41,3.7,1.0,1,0.5095096620197557,0.5083347754550018,0.5042306109786611,0.004447980068116272,-0.5782706467018107,-4.519740247016215
LFR,10000,0.30,LE,0.46,3.7,1.0,1,0.4997691360558178,0.49660776682961605,0.4935976087201957,0.003404626017399915,-0.5834220915691672,-4.247082963420537
LFR,10000,0.30,LE,0.50,3.7,1.0,1,0.5005099959200326,0.4981507810116222,0.49634819375284767,0.0035098039356775894,-0.5120495207146213,-4.531290443921605
LFR,10000,0.30,LE,0.10,3.9,1.0,1,0.5322482305224929,0.5391836211863873,0.5276311949426316,-0.019899292263031384,-0.9093225316806044,-4.13836725907837
LFR,10000,0.30,LE,0.14,3.9,1.0,1,0.5284296739644039,0.5368197441522135,0.5260273045981851,0.012492005485103888,-0.9006692054513229,-4.314993313210063
LFR,10000,0.30,LE,0.19,3.9,1.0,1,0.5164351424730474,0.5179119583183273,0.5079618037750231,-0.008233820320558513,-0.7520903703724705,-4.2722095468023085
LFR,10000,0.30,LE,0.23,3.9,1.0,1,0.5124387385467718,0.5155420892999067,0.5113802234572925,-0.004715734582469418,-0.818421615833913,-4.176697539716361
LFR,10000,0.30,LE,0.28,3.9,1.0,1,0.5002503755633451,0.5015619065919523,0.4980376485430505,0.006019593447641834,-0.7217447860185344,-4.313957119032406
LFR,10000,0.30,LE,0.32,3.9,1.0,1,0.4945171092614612,0.4911943523589556,0.49174792397880285,-0.039075567226759984,-0.5628747026702904,-4.084716807583579
LFR,10000,0.30,LE,0.37,3.9,1.0,1,0.4947758059435052,0.49228027674091845,0.4915063289291842,0.00720170808497839,-0.6130846788889812,-4.153956439929328
LFR,10000,0.30,LE,0.41,3.9,1.0,1,0.4939787485242031,0.49184766698874754,0.4901249132888491,0.01592421234073776,-0.6258250544710255,-4.194163163541257
LFR,10000,0.30,LE,0.46,3.9,1.0,1,0.49677267619620036,0.49236593258470673,0.49234264523892723,0.0017187430076490299,-0.6166438187030434,-4.311342864649215
LFR,10000,0.30,LE,0.50,3.9,1.0,1,0.49062548825582003,0.4839220400537871,0.48764902856437875,0.010078681478448807,-0.5172526895191042,-4.213466431330409
LFR,10000,0.30,LE,0.1,4.0,1.0,1,0.5410506616762465,0.5546628208058662,0.5423460312864546,-0.020674315020083652,-1.0273987765922674,-4.127422212722904
LFR,10000,0.30,LE,0.10,2.1,1.0,1,0.7385554682947838,0.8001069890913917,0.7743755727122588,-0.09199291754339002,-0.25172567463822465,-9.95797640537311
LFR,10000,0.30,LE,0.14,2.1,1.0,1,0.736870910764485,0.8029603735316551,0.7788857763288797,-0.026678145377374174,-0.3162885453676487,-9.914370781577972
LFR,10000,0.30,LE,0.19,2.1,1.0,1,0.7514510481124382,0.8184492910168206,0.7946898506206197,0.002453681235418697,-0.24769118985648286,-10.284195121396037
LFR,10000,0.30,LE,0.1,2.1,1.0,1,0.7401870106175404,0.8028871008295257,0.7804528790703336,-0.030753974764470605,-0.3488082861838732,-10.065234947302116
LFR,10000,0.30,LE,0.23,2.1,1.0,1,0.7321882001493651,0.795733000894389,0.7695913694963894,-0.021803783174947956,-0.2104270707659625,-9.545392540718606
LFR,10000,0.30,LE,0.28,2.1,1.0,1,0.7440673886883273,0.811482735882794,0.7879819333665381,-0.033328849039335695,-0.24540747484618472,-10.020173502232302
LFR,10000,0.30,LE,0.2,2.1,1.0,1,0.7335154020273595,0.7994572642611115,0.776123962798531,-0.035999531805930664,-0.30241912231213386,-9.991471243388894
LFR,10000,0.30,LE,0.32,2.1,1.0,1,0.7405462690881064,0.8033313578198247,0.7831914427143052,0.016069983317775798,-0.1074738911721943,-9.800858444400458
LFR,10000,0.30,LE,0.37,2.1,1.0,1,0.7455855855855856,0.8112152938284238,0.7873160188483196,-0.026599944498390385,-0.1499043453467808,-9.88365058126157
LFR,10000,0.30,LE,0.3,2.1,1.0,1,0.7396809007547263,0.8034385413866877,0.7763422824461954,0.006504595415514141,-0.11148057499517999,-9.677673740555148
LFR,10000,0.30,LE,0.41,2.1,1.0,1,0.7245939269941865,0.7890961029186698,0.7643987125268198,-0.023294848223229758,-0.11067454772959835,-9.150765964247316
LFR,10000,0.30,LE,0.46,2.1,1.0,1,0.7390420899854863,0.8037306914160123,0.7790136460679083,-0.027991148943559186,-0.14816189058152052,-9.37645285595341
