N,time,embedding
464.15888336127773,13.117831707000732,Isomap
774.263682681127,54.3352906703949,Isomap
1291.549665014884,147.45092487335205,Isomap
2154.4346900318824,461.9806249141693,Isomap
3593.813663804626,1140.461749792099,Isomap
5994.8425031894085,2962.184590816498,Isomap
10000.0,8086.537430047989,Isomap
100.0,2.2995810508728027,Isomap
166.81005372000593,2.624786138534546,Isomap
278.2559402207126,7.611044406890869,Isomap
464.15888336127773,19.206120491027832,Isomap
774.263682681127,53.22988557815552,Isomap
1291.549665014884,146.9063606262207,Isomap
2154.4346900318824,463.20041584968567,Isomap
3593.813663804626,1121.5791919231415,Isomap
5994.8425031894085,2968.690409421921,Isomap
10000.0,8028.807233572006,Isomap
100.0,2.3714942932128906,Isomap
166.81005372000593,2.6210596561431885,Isomap
278.2559402207126,5.256308078765869,Isomap
464.15888336127773,13.243877410888672,Isomap
774.263682681127,52.88464832305908,Isomap
1291.549665014884,147.56543731689453,Isomap
2154.4346900318824,465.31631803512573,Isomap
3593.813663804626,1124.0072627067566,Isomap
5994.8425031894085,2980.8799760341644,Isomap
10000.0,8061.494190454483,Isomap
100.0,0.11611032485961914,LE
166.81005372000593,0.25029659271240234,LE
278.2559402207126,0.5698137283325195,LE
464.15888336127773,0.7929461002349854,LE
774.263682681127,1.121323585510254,LE
1291.549665014884,1.6271803379058838,LE
2154.4346900318824,2.448255777359009,LE
3593.813663804626,4.504737377166748,LE
5994.8425031894085,9.342728853225708,LE
10000.0,22.845982789993286,LE
100.0,0.118560791015625,LE
166.81005372000593,0.2504103183746338,LE
278.2559402207126,0.5155079364776611,LE
464.15888336127773,0.7492351531982422,LE
774.263682681127,1.0912449359893799,LE
1291.549665014884,1.6054065227508545,LE
2154.4346900318824,2.4837138652801514,LE
3593.813663804626,4.140035390853882,LE
5994.8425031894085,9.233085870742798,LE
10000.0,23.128065586090088,LE
100.0,0.11618971824645996,LE
166.81005372000593,0.2658822536468506,LE
278.2559402207126,0.6238937377929688,LE
464.15888336127773,0.756371259689331,LE
774.263682681127,1.1214940547943115,LE
1291.549665014884,1.796553134918213,LE
2154.4346900318824,2.4607510566711426,LE
3593.813663804626,4.134113311767578,LE
5994.8425031894085,9.675477504730225,LE
10000.0,23.387903213500977,LE
100.0,0.11897397041320801,LE
166.81005372000593,0.24620556831359863,LE
278.2559402207126,0.5454778671264648,LE
464.15888336127773,0.7657499313354492,LE
774.263682681127,1.1184930801391602,LE
1291.549665014884,1.5985703468322754,LE
2154.4346900318824,2.5975124835968018,LE
3593.813663804626,4.159399747848511,LE
5994.8425031894085,9.594647645950317,LE
10000.0,24.681161403656006,LE
100.0,0.12512683868408203,LE
166.81005372000593,0.25428152084350586,LE
278.2559402207126,0.5644598007202148,LE
464.15888336127773,0.7468039989471436,LE
774.263682681127,1.1513466835021973,LE
1291.549665014884,1.6477851867675781,LE
2154.4346900318824,2.464970588684082,LE
3593.813663804626,4.182423830032349,LE
5994.8425031894085,9.542036294937134,LE
10000.0,23.288259506225586,LE
100.0,0.12273406982421875,LE
166.81005372000593,0.24703717231750488,LE
278.2559402207126,0.49385714530944824,LE
464.15888336127773,0.8640813827514648,LE
774.263682681127,1.387540578842163,LE
1291.549665014884,1.6884236335754395,LE
2154.4346900318824,2.44408917427063,LE
3593.813663804626,4.2809107303619385,LE
5994.8425031894085,10.555734634399414,LE
10000.0,25.256226778030396,LE
100.0,0.12207174301147461,LE
166.81005372000593,0.24631237983703613,LE
278.2559402207126,0.44680142402648926,LE
464.15888336127773,0.7415499687194824,LE
774.263682681127,1.087519884109497,LE
1291.549665014884,1.602097511291504,LE
2154.4346900318824,2.4540810585021973,LE
3593.813663804626,4.11983585357666,LE
5994.8425031894085,9.767711162567139,LE
10000.0,31.433788299560547,LE
100.0,0.12130165100097656,LE
166.81005372000593,0.3019073009490967,LE
278.2559402207126,0.5077590942382812,LE
464.15888336127773,0.8028223514556885,LE
774.263682681127,1.3950841426849365,LE
1291.549665014884,1.9144163131713867,LE
2154.4346900318824,3.024022102355957,LE
3593.813663804626,4.7218170166015625,LE
5994.8425031894085,12.978529691696167,LE
10000.0,23.33506178855896,LE
100.0,0.11940360069274902,LE
166.81005372000593,0.24488115310668945,LE
278.2559402207126,0.49604225158691406,LE
464.15888336127773,0.7538321018218994,LE
774.263682681127,1.1202826499938965,LE
1291.549665014884,1.5743443965911865,LE
2154.4346900318824,2.517059564590454,LE
3593.813663804626,4.207040071487427,LE
5994.8425031894085,9.512333631515503,LE
10000.0,23.180610179901123,LE
100.0,0.11469054222106934,LE
166.81005372000593,0.2543516159057617,LE
278.2559402207126,0.5002171993255615,LE
464.15888336127773,0.7317876815795898,LE
774.263682681127,1.0936529636383057,LE
1291.549665014884,1.696340799331665,LE
2154.4346900318824,2.5429325103759766,LE
3593.813663804626,4.151261568069458,LE
5994.8425031894085,9.835912942886353,LE
10000.0,22.471397876739502,LE
100.0,0.11688852310180664,LE
166.81005372000593,0.24342942237854004,LE
278.2559402207126,0.5191202163696289,LE
464.15888336127773,0.7408063411712646,LE
774.263682681127,1.111318588256836,LE
100.0,3.545408010482788,N2V
166.81005372000593,7.927006721496582,N2V
278.2559402207126,26.98873519897461,N2V
464.15888336127773,43.88458228111267,N2V
774.263682681127,91.84682869911194,N2V
1291.549665014884,170.18358254432678,N2V
2154.4346900318824,324.2470226287842,N2V
3593.813663804626,423.4911561012268,N2V
5994.8425031894085,723.1899180412292,N2V
10000.0,1181.5173592567444,N2V
100.0,3.6384105682373047,N2V
166.81005372000593,7.835279703140259,N2V
278.2559402207126,16.702454328536987,N2V
464.15888336127773,33.329044818878174,N2V
774.263682681127,63.87556719779968,N2V
1291.549665014884,118.2789614200592,N2V
2154.4346900318824,217.5500693321228,N2V
3593.813663804626,384.3060085773468,N2V
5994.8425031894085,663.5439050197601,N2V
10000.0,1188.477886915207,N2V
100.0,3.520569086074829,N2V
166.81005372000593,7.786258220672607,N2V
278.2559402207126,16.120643854141235,N2V
464.15888336127773,32.42205286026001,N2V
774.263682681127,64.15885281562805,N2V
1291.549665014884,121.14862751960754,N2V
2154.4346900318824,212.68665480613708,N2V
3593.813663804626,382.5762665271759,N2V
5994.8425031894085,653.6552283763885,N2V
10000.0,1160.3219683170319,N2V
100.0,3.463474988937378,N2V
166.81005372000593,7.6388328075408936,N2V
278.2559402207126,16.035155773162842,N2V
464.15888336127773,33.8287889957428,N2V
774.263682681127,64.14363217353821,N2V
1291.549665014884,117.68508052825928,N2V
2154.4346900318824,217.59774708747864,N2V
3593.813663804626,374.93966126441956,N2V
5994.8425031894085,659.9072420597076,N2V
10000.0,1174.2758955955505,N2V
