,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time,intercept,coefs
548,arxiv,2,6,0.8,0.9104436483879856,0.96290674878002,0.9806822888811174,0.1457291520000581,0.14573025703430176,-0.6457184090754292,5.256779356825582
549,arxiv,2,6,0.9,0.9164477141355754,0.9636760938686714,0.9816123566396027,0.13520512800005235,0.1352066993713379,-0.6360398838533879,4.83333706095738
550,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
551,arxiv,2,6,0.1,0.788783247081478,0.8215537122535768,0.9059337024750678,0.12077048299988746,0.12077188491821289,0.43337506912089135,13.0506275290203
552,arxiv,2,6,0.2,0.8179643174516371,0.8950537165781663,0.941028032064748,0.16895863199988526,0.1689600944519043,-0.03291731565557048,13.497896819003499
553,arxiv,2,6,0.30000000000000004,0.8501980274908753,0.921240539578758,0.9575097530706542,0.11185821899971415,0.11185908317565918,-0.30239703696109,12.299920689737323
554,arxiv,2,6,0.4,0.8787906218882955,0.937792805346026,0.9674008026080638,0.12379725500022687,0.12379932403564453,-0.3461267747903173,9.877495238962114
555,arxiv,2,6,0.5,0.8929461480117022,0.9441281694166778,0.9701047507260411,0.15849921900007757,0.15850019454956055,-0.42215663947704907,8.4394690775016
556,arxiv,2,6,0.6000000000000001,0.8974499588703043,0.9526399401999419,0.9760692611175933,0.1199190729998918,0.11992001533508301,-0.48939280428637744,6.811470930058944
557,arxiv,2,6,0.7000000000000001,0.9060982191041554,0.9588571660376115,0.979577514631948,0.14151142599985178,0.14151287078857422,-0.5139849864747292,5.976689107967834
558,arxiv,2,6,0.8,0.9168922577152139,0.960241603812241,0.9758156378012421,0.2230850289997761,0.22308659553527832,-0.6446289304178323,5.318611383849064
559,arxiv,2,6,0.9,0.9144414168937329,0.9695964709165614,0.9851742865928612,0.1886776149999605,0.18867897987365723,-0.627948557147647,4.788829070622886
560,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
561,arxiv,2,6,0.1,0.7986548715462918,0.8354148924583397,0.9146991932532744,0.11654352999994444,0.11654520034790039,0.4515375242879579,13.436067360329902
562,arxiv,2,6,0.2,0.8185235816814764,0.8975575105374738,0.9424613222956397,0.11876419500003976,0.11876559257507324,-0.04521553844078554,13.633394658877608
563,arxiv,2,6,0.30000000000000004,0.8599812265331664,0.9243259566656212,0.9589419161133503,0.17492362100028913,0.17492461204528809,-0.2524883493976532,11.739880215602653
564,arxiv,2,6,0.4,0.8765049252097774,0.9356247107714981,0.9657155449873787,0.12460630599980504,0.12460827827453613,-0.44414702564632286,10.59913762101092
565,arxiv,2,6,0.5,0.8931256128118531,0.9456298990798954,0.9710517206644698,0.12632811100002073,0.12633037567138672,-0.45677978458013413,8.556534230400413
566,arxiv,2,6,0.6000000000000001,0.9015964767409854,0.9530477836623927,0.9742712807158704,0.23115562100019815,0.23115754127502441,-0.5111447249258566,6.950817425399038
567,arxiv,2,6,0.7000000000000001,0.905080455613813,0.957400725074414,0.9780059241339005,0.15163609299997916,0.15163779258728027,-0.6893244604816547,6.2069095372939795
568,arxiv,2,6,0.8,0.9004854368932039,0.955413759647651,0.9771425486069337,0.13786819200004174,0.13786959648132324,-0.7061949371451699,5.413054470414896
569,arxiv,2,6,0.9,0.9177704194260485,0.9638570040003597,0.977378010607466,0.13805414800026483,0.13805556297302246,-0.6849797046833037,4.859408485709611
570,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
571,arxiv,2,6,0.1,0.8004481589147286,0.8333502309280291,0.911589342145157,0.16380266799978926,0.163804292678833,0.42522135005368034,13.442788976661161
572,arxiv,2,6,0.2,0.8464909277644642,0.8983786375661376,0.9441868516060121,0.11760215100002824,0.11760354042053223,0.04165047419779211,13.584886362149591
573,arxiv,2,6,0.30000000000000004,0.857397504456328,0.9259718469517908,0.9608067765220909,0.11160928499975853,0.11161065101623535,-0.21363002992193955,12.26665860602671
574,arxiv,2,6,0.4,0.8809630760937921,0.9384516350635448,0.9661910970234646,0.16022681399999783,0.16022777557373047,-0.3892345587168056,10.450651687066987
575,arxiv,2,6,0.5,0.890068233510235,0.9456998417048162,0.9716386449312995,0.10590369999999893,0.10590481758117676,-0.42512155661810197,8.180399127180436
576,arxiv,2,6,0.6000000000000001,0.9062199643004256,0.9556122209362936,0.977348444489677,0.11024893900003008,0.11025023460388184,-0.5531898518013126,7.285249068781185
577,arxiv,2,6,0.7000000000000001,0.8996539792387543,0.9553695385681892,0.976849681739057,0.19632315800026845,0.19632434844970703,-0.6347834883546469,6.127519059934444
578,arxiv,2,6,0.8,0.9074877916440586,0.9620018669662626,0.9803597942167082,0.13671433699983027,0.13671565055847168,-0.6224876652234521,5.328013844827798
579,arxiv,2,6,0.9,0.9103486441615938,0.9644730258958301,0.9825686611412888,0.14111167800001567,0.1411125659942627,-0.6357362119279083,4.841620729833514
580,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
581,arxiv,2,6,0.1,0.8037795085431383,0.8288630036436941,0.9105176117016784,0.13994916799993007,0.13995122909545898,0.48579466615776196,13.36108411581645
582,arxiv,2,6,0.2,0.8480491427028487,0.8990877245055152,0.9451411454598942,0.17315861499992025,0.17315959930419922,0.024039220504922815,13.908418456913253
583,arxiv,2,6,0.30000000000000004,0.855564142194745,0.9207638862598116,0.9573024900928091,0.11844464799969501,0.11844635009765625,-0.19498587510543697,12.228482976028964
584,arxiv,2,6,0.4,0.8742069965560993,0.9356694660658861,0.9652831393375731,0.11131598300016776,0.11131691932678223,-0.448468934016308,10.183512674469682
585,arxiv,2,6,0.5,0.8920021470746109,0.9452260869565215,0.9701299817794864,0.1689139229997636,0.1689152717590332,-0.5385255259106568,8.361071684893764
586,arxiv,2,6,0.6000000000000001,0.9001340482573726,0.9506694697784261,0.9759944611326409,0.12495399599993107,0.1249551773071289,-0.5751484334543576,7.154741036814553
587,arxiv,2,6,0.7000000000000001,0.9082850940665702,0.9594804436705785,0.9786084362017291,0.15060610899990934,0.15060758590698242,-0.6195522807262446,6.052603203333371
588,arxiv,2,6,0.8,0.9117402164862615,0.959410413976884,0.9766214175872865,0.14771126300001924,0.14771246910095215,-0.6593498779271942,5.311516510470854
589,arxiv,2,6,0.9,0.9145063430777717,0.9609904268336572,0.9813130308498895,0.21297540999967168,0.21297621726989746,-0.6639159606436207,4.825290769554858
590,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
591,arxiv,2,6,0.1,0.7956794593289886,0.8310220430511488,0.9101555782722688,0.13062037800000326,0.13062238693237305,0.43073374264262193,13.233992851627944
592,arxiv,2,6,0.2,0.843086729504306,0.8931053377451516,0.941778437740576,0.13155451000011453,0.13155817985534668,0.04775106380637107,13.814304498515783
593,arxiv,2,6,0.30000000000000004,0.856919956311437,0.9189834930190173,0.9551229331635201,0.17701782199992522,0.17702007293701172,-0.2153686985519432,12.247592824809887
594,arxiv,2,6,0.4,0.8797619047619047,0.9387889275677743,0.9677780241911949,0.11702076100027625,0.11702251434326172,-0.44386459180938614,10.056431006988774
595,arxiv,2,6,0.5,0.8898277543061424,0.9452717184713814,0.9712258678604413,0.18887326999993093,0.1888742446899414,-0.5667650229640221,8.391788318015987
596,arxiv,2,6,0.6000000000000001,0.9016460905349795,0.9536938532003483,0.9755772682445991,0.11331668299999365,0.11331796646118164,-0.5447289732180035,6.940588270031815
597,arxiv,2,6,0.7000000000000001,0.9056842867487328,0.9556925704101024,0.9758635634471072,0.13281932200015945,0.13282108306884766,-0.6353339010786979,6.107400750903669
598,arxiv,2,6,0.8,0.9041802388707926,0.9546954510785087,0.976884453806335,0.14270224900019457,0.14270329475402832,-0.5623708403249809,5.2354238558692145
599,arxiv,2,6,0.9,0.9045842217484008,0.959555724161187,0.9806436518032169,0.18210391000002346,0.18210506439208984,-0.5857958690635644,4.758447611101999
600,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
601,arxiv,2,6,0.1,0.7990645799604246,0.8259120433626614,0.9081957768462018,0.11483211199993093,0.11483335494995117,0.4592665445332906,13.4380756044677
602,arxiv,2,6,0.2,0.8093298024037482,0.8943259800188698,0.941455936083733,0.11956794700017781,0.11956930160522461,-0.01960272433846881,13.66936510858296
603,arxiv,2,6,0.30000000000000004,0.8585388552815263,0.9215503091784323,0.9579311971355804,0.1571166569997331,0.15711760520935059,-0.3081256141076207,12.141292321854475
604,arxiv,2,6,0.4,0.8782161234991424,0.935236023632791,0.9641118392448724,0.11169920800011823,0.11170053482055664,-0.5464622098755787,10.435336201107763
605,arxiv,2,6,0.5,0.8908815903197925,0.9450603084016529,0.9707789865493409,0.10703430600005959,0.10703635215759277,-0.49723960281037016,8.624741892982238
606,arxiv,2,6,0.6000000000000001,0.9002621051179474,0.9489323634630853,0.9729190327813723,0.16652803200031485,0.16652989387512207,-0.5937854155146199,7.0909720746522895
607,arxiv,2,6,0.7000000000000001,0.9095754456901305,0.9550317376355462,0.9763386656397979,0.14697262400022737,0.1469736099243164,-0.6055857632926622,6.113353311435849
608,arxiv,2,6,0.8,0.9162162162162162,0.9635885103240014,0.9812980997859008,0.14104889100008222,0.14104986190795898,-0.6403563447655717,5.400588429686358
609,arxiv,2,6,0.9,0.9162506932889628,0.9712007123664314,0.9854818686733596,0.15675999099994442,0.15676140785217285,-0.6673143599088154,4.838103743205089
610,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
611,arxiv,2,6,0.1,0.7915113622700493,0.8246048169567345,0.9082027814844323,0.17615547100012918,0.17615747451782227,0.3767167365879914,13.467351601435272
612,arxiv,2,6,0.2,0.8562135790757556,0.8994604652194681,0.9435944875139866,0.11630785799980004,0.11630940437316895,0.05435725068826612,13.479870018254964
613,arxiv,2,6,0.30000000000000004,0.8495322044382587,0.9168199304741214,0.9543543499310927,0.12443929399978515,0.12444114685058594,-0.25442756637808667,12.473630196520826
614,arxiv,2,6,0.4,0.878501305953346,0.9379060913247222,0.9680829589215455,0.1767350040004203,0.17673707008361816,-0.36998880180190846,9.894159459015452
615,arxiv,2,6,0.5,0.8869490246793835,0.9421688422151049,0.968704136302496,0.11906800299993847,0.11906981468200684,-0.6370492969295528,8.807809887851036
616,arxiv,2,6,0.6000000000000001,0.8962783823726992,0.9489895081134511,0.9734582073288263,0.15684937799960608,0.15685105323791504,-0.5697882712026493,7.067116849247511
617,arxiv,2,6,0.7000000000000001,0.9008037997807818,0.9569828968887714,0.9779785449400527,0.2021255959998598,0.20212721824645996,-0.7062145357027225,6.075653900587227
618,arxiv,2,6,0.8,0.906784188034188,0.9621358559303939,0.9812691726693921,0.14957865099995615,0.14957952499389648,-0.6441251174015185,5.310718791524042
619,arxiv,2,6,0.9,0.9119226638023631,0.9610597420304283,0.9804753359908104,0.13110419100030413,0.1311054229736328,-0.6024235613697883,4.6811122374097
620,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
621,arxiv,2,6,0.1,0.79613695168181,0.8252582469103629,0.9069165664839415,0.1764922590000424,0.17649364471435547,0.4223663890422322,13.301323511055859
622,arxiv,2,6,0.2,0.8460806955576688,0.8936784535342568,0.9400385513832983,0.12574527299966576,0.1257467269897461,0.0058513203794289545,13.696297250086094
623,arxiv,2,6,0.30000000000000004,0.8510423148724331,0.9237973901822046,0.9610338534524452,0.11759801900007005,0.1175999641418457,-0.33761394304207437,12.596066729774758
624,arxiv,2,6,0.4,0.8757199424046076,0.9382807395348973,0.967967435673208,0.12614520899978743,0.12614703178405762,-0.4313468347574072,10.289700212306277
625,arxiv,2,6,0.5,0.8923160762942779,0.9465981460336031,0.9716967741886843,0.1846151889999419,0.1846163272857666,-0.5155057351396676,8.384612053854031
626,arxiv,2,6,0.6000000000000001,0.9009753454348415,0.9502767690379114,0.9734655230585355,0.11826854099990669,0.11826920509338379,-0.7083961587066706,7.452300170750651
627,arxiv,2,6,0.7000000000000001,0.905558553696708,0.9567045959762258,0.9773642856065353,0.2046684679999089,0.20466947555541992,-0.6516963592212567,6.154118453605022
628,arxiv,2,6,0.8,0.9106417546709992,0.9637830737790608,0.9809598726693989,0.16191147099971204,0.16191339492797852,-0.6366239692358081,5.299208110444743
629,arxiv,2,6,0.9,0.910455764075067,0.9636146287851449,0.9831908674470168,0.20007895700018707,0.20008063316345215,-0.647642821878656,4.786436169595478
630,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
631,arxiv,2,6,0.1,0.7873939977145606,0.8251347044489658,0.9042580053487137,0.12516309600005115,0.12516522407531738,0.5106038923851787,13.04756823084606
632,arxiv,2,6,0.2,0.8505418114904928,0.8936850751031117,0.9410823937469961,0.17896049999990282,0.17896199226379395,0.08364730764467736,13.381379219408089
633,arxiv,2,6,0.30000000000000004,0.8536226268888027,0.9187519890002146,0.95466310065515,0.1277129270001751,0.1277148723602295,-0.2876341307172153,11.997895992826725
634,arxiv,2,6,0.4,0.8708949837603753,0.9277204551331781,0.9603554027290409,0.12424587299983614,0.12424850463867188,-0.48795061869807665,10.148419064450826
635,arxiv,2,6,0.5,0.8879636638909917,0.9427003542299666,0.9703236432657153,0.12148362400012047,0.12148523330688477,-0.4380777010218986,8.622523543188304
636,arxiv,2,6,0.6000000000000001,0.8957030187652978,0.9489978230581679,0.9735497091743057,0.17907450199982122,0.1790764331817627,-0.696390848512317,7.179372722514946
637,arxiv,2,6,0.7000000000000001,0.9055496264674493,0.9570903555000607,0.9772072919496522,0.14248697699986224,0.1424884796142578,-0.59177872454555,5.993317854079901
638,arxiv,2,6,0.8,0.9115253347335258,0.9619825633615808,0.9803040315061344,0.1530117010001959,0.1530132293701172,-0.6378060246940578,5.355136074970641
639,arxiv,2,6,0.9,0.9155555555555556,0.9579651872163361,0.9768975188609406,0.14183865199993306,0.14184021949768066,-0.5904731715783706,4.705921928561869
640,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
641,arxiv,2,6,0.1,0.7914522670863854,0.8278151422045914,0.9060040299846738,0.13363289199969586,0.1336348056793213,0.45499793344630785,13.44168433332484
642,arxiv,2,6,0.2,0.8528373608471355,0.8944729457853852,0.9405209454886256,0.14866759000005914,0.14866948127746582,0.045843390638394765,13.921040743283704
643,arxiv,2,6,0.30000000000000004,0.8518433356327125,0.9193321215440117,0.9547585950927635,0.18014828700006547,0.18015027046203613,-0.2529953635334602,12.441968287390695
644,arxiv,2,6,0.4,0.873938189047533,0.9316244159099594,0.9609934454934945,0.12689817599994058,0.12690067291259766,-0.5351203400525533,10.527569270690119
645,arxiv,2,6,0.5,0.896611831354178,0.948716152392947,0.9736388241061809,0.12614860600024258,0.12615013122558594,-0.49763003612379386,8.163404364258515
646,arxiv,2,6,0.6000000000000001,0.9007561436672968,0.9520892314380935,0.9751233001916702,0.21785022299991397,0.21785235404968262,-0.6078634163269413,7.152251537498558
647,arxiv,2,6,0.7000000000000001,0.9054744525547446,0.9572796624644093,0.9794259569554334,0.156886878000023,0.15688872337341309,-0.6387288212758674,6.058286837783364
648,arxiv,2,6,0.8,0.9136475074911469,0.95998457603283,0.97902523140228,0.13791706299980433,0.13791871070861816,-0.6431000432577292,5.352747844126591
649,arxiv,2,6,0.9,0.9114064230343301,0.9644202421459867,0.9828466982454142,0.1444487199996729,0.14445018768310547,-0.6177094424816326,4.7576909171123845
650,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
651,arxiv,2,6,0.1,0.7985332444390569,0.834407670594026,0.9096083775064792,0.11230970199994772,0.11231088638305664,0.4468584566549069,13.404298192573375
652,arxiv,2,6,0.2,0.8452720119386786,0.8947984223810777,0.9420099671691087,0.1150541670003804,0.11505532264709473,0.055609255395238255,13.726837552365687
653,arxiv,2,6,0.30000000000000004,0.8589302471066625,0.922495144734854,0.9578950258050336,0.1612451470000451,0.16124749183654785,-0.25456205198206777,12.109362610348706
654,arxiv,2,6,0.4,0.8764352104975396,0.9395953270379026,0.9691232737803568,0.11461909499985268,0.11461973190307617,-0.33819831443210485,10.040184947121007
655,arxiv,2,6,0.5,0.8962417415791184,0.9475152993360008,0.9733450750888111,0.10930299799974819,0.10930466651916504,-0.40872536349815797,8.233797698423176
656,arxiv,2,6,0.6000000000000001,0.8965938390555028,0.954011005519616,0.9764501443990502,0.11509075599997232,0.11509227752685547,-0.5223333546714681,6.961836758783688
657,arxiv,2,6,0.7000000000000001,0.9045064377682404,0.9574269526431591,0.9774966810003132,0.19530105400008324,0.19530224800109863,-0.5582756047566901,6.056814456539532
658,arxiv,2,6,0.8,0.9143085958355579,0.9627004202995432,0.9813527000295497,0.14559770100004243,0.1455988883972168,-0.6076379327406618,5.365175211602619
659,arxiv,2,6,0.9,0.9043997827267789,0.960445383333694,0.9799826423971061,0.16992798699993727,0.16992902755737305,-0.622306849479867,4.8168685828811455
660,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
661,arxiv,2,6,0.1,0.8009197627980152,0.821265131493979,0.9045471056819863,0.16180656500000623,0.16180849075317383,0.4297891137321646,13.642743285716366
662,arxiv,2,6,0.2,0.8429248476641842,0.8927559592824283,0.9418699972319566,0.11718406499994671,0.11718559265136719,0.07319324478844418,13.751547111410895
663,arxiv,2,6,0.30000000000000004,0.8573418995278272,0.9213790025439434,0.9558410276244217,0.11672195199980706,0.11672353744506836,-0.3029058548207288,12.278864475951172
664,arxiv,2,6,0.4,0.8758331050853647,0.9387004093630872,0.9671606997585218,0.18143998999994437,0.1814417839050293,-0.5152238885066859,10.481713152697672
665,arxiv,2,6,0.5,0.8909947414548641,0.9453470595847182,0.9704039888620917,0.12993976500001736,0.12994146347045898,-0.4979790527311362,8.557307723763262
666,arxiv,2,6,0.6000000000000001,0.8975984889368591,0.9520507519292505,0.9737866052443596,0.12011794499994721,0.12011933326721191,-0.6460489367591468,7.22416187483265
667,arxiv,2,6,0.7000000000000001,0.9099131693198264,0.9590969229020021,0.97670070712534,0.14961774299990793,0.14961886405944824,-0.6575546127100218,6.234701534219499
668,arxiv,2,6,0.8,0.9164398475775721,0.963022892430452,0.9806327663232892,0.2056855980004002,0.2056872844696045,-0.6911845313184991,5.461529579393638
669,arxiv,2,6,0.9,0.9012616566099836,0.957947080549212,0.9780549763350488,0.13599618600028407,0.13599801063537598,-0.6475261454091306,4.827313660433622
670,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
671,arxiv,2,6,0.1,0.7950521464952705,0.8291336851788117,0.908617219205567,0.1322220170000037,0.13222503662109375,0.4715575335236981,13.531336437911598
672,arxiv,2,6,0.2,0.8133714207984765,0.8939099606914667,0.9415976137156745,0.17286069900001166,0.17286229133605957,-0.01688080877547164,13.781578163172714
673,arxiv,2,6,0.30000000000000004,0.8547585778605806,0.9204548456293921,0.9576940638707363,0.11726155199994537,0.1172628402709961,-0.23968166982615283,12.192287314727976
674,arxiv,2,6,0.4,0.8741139524450426,0.9338141253157968,0.9633148598794283,0.11073261599995021,0.1107339859008789,-0.4823148854899234,10.760205425632483
675,arxiv,2,6,0.5,0.888379705400982,0.9469175788124587,0.9712717944279778,0.15947203499990792,0.15947294235229492,-0.5027031336594654,8.499890925787179
676,arxiv,2,6,0.6000000000000001,0.9027404621171413,0.9523904391764217,0.9742306650397894,0.11843516199996884,0.11843633651733398,-0.6256296763225873,7.17101729463626
677,arxiv,2,6,0.7000000000000001,0.9033498077979132,0.9587200608019282,0.978265252332372,0.13534358600009,0.135345458984375,-0.5813620089563812,6.1701207080209075
678,arxiv,2,6,0.8,0.9106023439629327,0.9600506603562676,0.9794809517855535,0.13651520600024014,0.13651609420776367,-0.6140201687297843,5.4089316698485455
679,arxiv,2,6,0.9,0.9201117318435754,0.9705284913426058,0.9853770780549371,0.1788999759996841,0.17890071868896484,-0.6287700718983319,4.807836430984596
680,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
681,arxiv,2,6,0.1,0.7965354901014002,0.8316730840644383,0.910558669268909,0.11409009800036074,0.11409163475036621,0.44663480889471036,13.328142574685534
682,arxiv,2,6,0.2,0.8514009793253536,0.9006970217894299,0.9450086816227395,0.11859109299984993,0.11859297752380371,0.016927936561834122,13.630425745591538
683,arxiv,2,6,0.30000000000000004,0.8548050945580857,0.9189043183965122,0.9562772609621446,0.16746380800032057,0.1674649715423584,-0.2946337527652219,12.455525723073084
684,arxiv,2,6,0.4,0.875,0.9358975239832579,0.9667253955608779,0.11055197899986524,0.11055278778076172,-0.4701311040058174,10.3581669153242
685,arxiv,2,6,0.5,0.8941994351509884,0.9472561271221411,0.9729716347913566,0.11523549599996841,0.11523652076721191,-0.3916944578209766,8.303539889987201
686,arxiv,2,6,0.6000000000000001,0.9005042933078915,0.954331365231732,0.9773167245968749,0.16725178400020013,0.1672530174255371,-0.5852643692319361,7.043042644231525
687,arxiv,2,6,0.7000000000000001,0.9098509632860778,0.960581299244373,0.9793023472336686,0.15981776199987507,0.1598191261291504,-0.6464036818786499,6.05881724095513
688,arxiv,2,6,0.8,0.9077863406856231,0.9587535094989367,0.9769804056956721,0.1325252139999975,0.13252639770507812,-0.7020509039885924,5.428799418704801
689,arxiv,2,6,0.9,0.9048637092463923,0.9607790996095485,0.9788053737347533,0.1317602160002025,0.1317610740661621,-0.6745558110921925,4.829084132383327
690,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
691,arxiv,2,6,0.1,0.7988137029415325,0.8293463582361517,0.908969304444806,0.1601319979999971,0.16013336181640625,0.4717769300218145,13.256700339294953
692,arxiv,2,6,0.2,0.8447382769901853,0.8928676104483357,0.9416151679789313,0.12400741800001924,0.1240086555480957,0.014905484130002766,13.582539166779705
693,arxiv,2,6,0.30000000000000004,0.8643826965582571,0.9233844960876152,0.9583164341540196,0.11066391999975167,0.11066508293151855,-0.3277450084663886,12.02918669361234
694,arxiv,2,6,0.4,0.878858999819462,0.9350525852931489,0.9642069166188176,0.15946953000002395,0.1594705581665039,-0.5377080163344908,10.286227015904753
695,arxiv,2,6,0.5,0.8864671437865973,0.9412728985893064,0.9686554350328144,0.10894340499999089,0.10894441604614258,-0.4748137467108963,8.385566654600437
696,arxiv,2,6,0.6000000000000001,0.8980483144533916,0.9482260197789658,0.9723490158496106,0.11147379199974239,0.11147522926330566,-0.521555640986291,6.904152273692977
697,arxiv,2,6,0.7000000000000001,0.9083089311859444,0.9595434125446298,0.9802167252775217,0.186262385000191,0.1862633228302002,-0.5872466611039663,6.049879367787809
698,arxiv,2,6,0.8,0.9210740439381611,0.9623088445985178,0.9793552181658727,0.13091925500020807,0.1309201717376709,-0.6275974733676354,5.294224018462719
699,arxiv,2,6,0.9,0.9130434782608695,0.961147151886751,0.980850807882786,0.13078349099987463,0.1307845115661621,-0.5156666038788416,4.668345699235613
700,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
701,arxiv,2,6,0.1,0.791623983127448,0.8308915088873985,0.9107291580777976,0.1577090630003113,0.15771007537841797,0.4806894367460065,13.302089180246643
702,arxiv,2,6,0.2,0.8516726851536418,0.89661141806411,0.9428485163244651,0.10911166100004266,0.10911250114440918,0.004567126253930418,13.840040043730674
703,arxiv,2,6,0.30000000000000004,0.8535326296324832,0.9203692321873658,0.9567549379384958,0.11226838600032352,0.11226892471313477,-0.18835767315619764,12.273713251181183
704,arxiv,2,6,0.4,0.8809288092880929,0.9393311947412697,0.9680434337586167,0.15604805200018745,0.15604853630065918,-0.45405553316630703,10.637684894611372
705,arxiv,2,6,0.5,0.892975871313673,0.9459885046288944,0.9710894265520962,0.10703210700012278,0.10703277587890625,-0.5348323199034947,8.679529050404298
706,arxiv,2,6,0.6000000000000001,0.9021311252884485,0.9525473495725212,0.9759435242239294,0.1133858909997798,0.1133871078491211,-0.5518902958598598,7.081938617852924
707,arxiv,2,6,0.7000000000000001,0.9070772555375473,0.9569575263131574,0.9779898407377882,0.18296821900003124,0.1829690933227539,-0.6625908919756264,6.20414164980475
708,arxiv,2,6,0.8,0.9111051067279113,0.9585681744066837,0.9785304847657359,0.1361414620000687,0.13614225387573242,-0.5642513488340805,5.303418604384772
709,arxiv,2,6,0.9,0.9218241042345277,0.9717741040411103,0.9854290978232039,0.12946287400018264,0.12946367263793945,-0.6399575031081566,4.809453836676326
710,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
711,arxiv,2,6,0.1,0.7989755950587526,0.8324949865597132,0.9103249705445685,0.1137185929997031,0.11371970176696777,0.3861237660136696,13.56964828685693
712,arxiv,2,6,0.2,0.8061293371135413,0.890625282635378,0.9402508467935469,0.1609217429995624,0.16092276573181152,-0.0013997929383297322,13.90202076259619
713,arxiv,2,6,0.30000000000000004,0.8534781603882597,0.9186873210813256,0.9566026221585526,0.10837474400022984,0.10837578773498535,-0.26407982485505965,12.336938384339916
714,arxiv,2,6,0.4,0.878158844765343,0.9368462806868375,0.9659374548270674,0.11437990800004627,0.11438155174255371,-0.3850568073338214,9.99202083158399
715,arxiv,2,6,0.5,0.887127864639109,0.9428850792764925,0.9704628377871793,0.15754219199970976,0.15754294395446777,-0.4502723381970497,8.373066666988434
716,arxiv,2,6,0.6000000000000001,0.9008387445887446,0.9498252687007959,0.9739500900165892,0.11467699499962691,0.11467814445495605,-0.5604946918244266,7.07368923189383
717,arxiv,2,6,0.7000000000000001,0.9026149684400361,0.9513516609392899,0.974925584120006,0.15179249999982858,0.1517937183380127,-0.5706928504972025,5.997638126207093
718,arxiv,2,6,0.8,0.899785061794734,0.9532284853048452,0.9759917672439492,0.18425506599987784,0.18425583839416504,-0.6986931906270414,5.368325808228193
719,arxiv,2,6,0.9,0.9121813031161473,0.9638679509903973,0.9825181238773895,0.13677252599973144,0.13677382469177246,-0.6272427707624851,4.703627308012466
720,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
721,arxiv,2,6,0.1,0.799590262713907,0.834907721144126,0.9147817601101716,0.11784159399985583,0.1178429126739502,0.3923084223735914,13.321047364299273
722,arxiv,2,6,0.2,0.8484294611427025,0.8891370874887994,0.9378436781701697,0.16072072799988746,0.1607217788696289,0.060625375032776214,13.295112374354513
723,arxiv,2,6,0.30000000000000004,0.8552113111334312,0.9213525006087716,0.9557389256320914,0.1145879870000499,0.11458921432495117,-0.1651508592883804,12.111542221144262
724,arxiv,2,6,0.4,0.8752039151712887,0.9336623212040843,0.964597282076919,0.11719450500004314,0.11719536781311035,-0.4515092311895932,10.09770237273258
725,arxiv,2,6,0.5,0.8873056994818653,0.9454522482455491,0.9717819966883778,0.15732155899968348,0.15732264518737793,-0.5162948819269626,8.592593662904937
726,arxiv,2,6,0.6000000000000001,0.8978249194414608,0.9518395631794968,0.9746887060612774,0.11568063699996856,0.11568140983581543,-0.6647800515832212,7.263769441650033
727,arxiv,2,6,0.7000000000000001,0.9073569482288828,0.960316203917263,0.9799009162368233,0.13763961499989819,0.13764119148254395,-0.6852989844439528,6.096582747304607
728,arxiv,2,6,0.8,0.9072613543649715,0.9559375283227861,0.9769133670299859,0.1285830330002682,0.1285841464996338,-0.6356312083097252,5.389317082511576
729,arxiv,2,6,0.9,0.9153553988062941,0.9635035497110127,0.9808903234531422,0.17661889700002575,0.1766200065612793,-0.6459844046956013,4.806878904209108
730,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf,,
731,arxiv,2,6,0.1,0.7924710424710425,0.8315646572604739,0.913330610493154,0.11370336499976474,0.11370468139648438,0.43910344797656636,13.266342118575635
732,arxiv,2,6,0.2,0.8463632033748384,0.8944071122680641,0.9408380880814247,0.11811894199991002,0.11812090873718262,0.07792676508874813,13.682374009711214
733,arxiv,2,6,0.30000000000000004,0.8507163765213372,0.9178178578964586,0.9547193933985936,0.16621471700000257,0.16621732711791992,-0.2671039201736926,12.126745938613123
734,arxiv,2,6,0.4,0.875293480223948,0.93325183773723,0.9637423206439945,0.11590870300005918,0.11591053009033203,-0.25328895331532186,9.699181977913332
