,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time
161,arxiv,2,6,0.1,0.7943570265870863,0.8316485489104353,0.9087121357445105,0.11099561799983348,0.11099696159362793
162,arxiv,2,6,0.2,0.8431292793708901,0.891593650162549,0.9400834947567702,0.16143593400011014,0.1614370346069336
163,arxiv,2,6,0.30000000000000004,0.8556452865351762,0.9187774658112325,0.9538250538701387,0.10886066199986999,0.10886144638061523
164,arxiv,2,6,0.4,0.8731777121903229,0.9356404379839415,0.9656335844238352,0.11362656100004642,0.11362767219543457
165,arxiv,2,6,0.5,0.8891323400525855,0.9441150044617597,0.9711998205826715,0.1568353819998265,0.15683627128601074
166,arxiv,2,6,0.6000000000000001,0.8982597054886211,0.9510022490174269,0.974288023824394,0.11769499899992297,0.11769556999206543
167,arxiv,2,6,0.7000000000000001,0.893233351187288,0.9518256838018677,0.9751843842834644,0.1325980100000379,0.1325986385345459
168,arxiv,2,6,0.8,0.9130434782608695,0.9610990114918628,0.9808309752927032,0.1378089130000717,0.13780975341796875
169,arxiv,2,6,0.9,0.9179541822056473,0.9692700581341555,0.9848295394398396,0.17363575299987133,0.17363643646240234
170,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
171,arxiv,2,6,0.1,0.7917846172378485,0.8253129217634855,0.9068403361856611,0.11653990400009206,0.11654162406921387
172,arxiv,2,6,0.2,0.8481906443071492,0.8912197455562616,0.9377919454805471,0.17004172399992967,0.1700429916381836
173,arxiv,2,6,0.30000000000000004,0.853416149068323,0.9199654751621991,0.9564262605515161,0.1174024230001578,0.11740350723266602
174,arxiv,2,6,0.4,0.8751016719385449,0.9354582998149239,0.9656149426560423,0.11240411800008587,0.11240601539611816
175,arxiv,2,6,0.5,0.8917692806221647,0.9463804831390791,0.9717662415842365,0.16374982399997862,0.16375112533569336
176,arxiv,2,6,0.6000000000000001,0.8933733296973002,0.9501951401500703,0.9754313960746679,0.12081361400009882,0.12081480026245117
177,arxiv,2,6,0.7000000000000001,0.90301489284417,0.9557481571912162,0.9781431307859935,0.1836058150001918,0.18360662460327148
178,arxiv,2,6,0.8,0.904774897680764,0.9612373250511143,0.9816041829828246,0.19106013400005395,0.19106149673461914
179,arxiv,2,6,0.9,0.916256157635468,0.9612492452159387,0.9798741779413229,0.140612807000025,0.14061450958251953
180,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
181,arxiv,2,6,0.1,0.7980363811588965,0.8350762386870623,0.9151350612281012,0.11231158100008543,0.11231255531311035
182,arxiv,2,6,0.2,0.816249153689912,0.8930298476991408,0.9404335904815889,0.1659040829999867,0.16590499877929688
183,arxiv,2,6,0.30000000000000004,0.8597575102324504,0.9232292771456247,0.9593950117637011,0.11392974799991862,0.11393046379089355
184,arxiv,2,6,0.4,0.8779053992945646,0.9348038943651712,0.9650013846758935,0.11129813299999114,0.11129879951477051
185,arxiv,2,6,0.5,0.8892418930762489,0.9435998554473182,0.970404011175536,0.15316092999978537,0.15316152572631836
186,arxiv,2,6,0.6000000000000001,0.9054276315789473,0.9510106962397015,0.9744232314146339,0.11669877899998937,0.1166996955871582
187,arxiv,2,6,0.7000000000000001,0.9088593778424595,0.9564515552821812,0.9778035302431809,0.13422887799993077,0.1342298984527588
188,arxiv,2,6,0.8,0.905004013914905,0.9540247490857321,0.9760973652237401,0.19583010199994533,0.1958310604095459
189,arxiv,2,6,0.9,0.9122807017543859,0.9623390698038807,0.980610514732274,0.14660263299992948,0.14660358428955078
190,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
191,arxiv,2,6,0.1,0.8021904877163258,0.8429102557208147,0.9189461770084533,0.11512143400000241,0.11512231826782227
192,arxiv,2,6,0.2,0.8490783410138248,0.8936412108073967,0.9406552148011409,0.16184086900011607,0.16184186935424805
193,arxiv,2,6,0.30000000000000004,0.8560688265385211,0.9245797476145281,0.9600229408883152,0.11732609999990018,0.11732697486877441
194,arxiv,2,6,0.4,0.8767768220914441,0.9337021815405137,0.9636448017934199,0.11349249100021552,0.11349320411682129
195,arxiv,2,6,0.5,0.8891568906918101,0.9462954520008966,0.9721857545268908,0.15690264900013062,0.15690350532531738
196,arxiv,2,6,0.6000000000000001,0.9033641603002278,0.9518494333946768,0.9743516641200296,0.12068998299992018,0.12069129943847656
197,arxiv,2,6,0.7000000000000001,0.9067130053045546,0.9592837125266853,0.9805742068912832,0.13252673600004528,0.13252782821655273
198,arxiv,2,6,0.8,0.9140921409214092,0.9637180760013694,0.981070626124215,0.13108616199997414,0.1310868263244629
199,arxiv,2,6,0.9,0.9181034482758621,0.9684663663262653,0.9856232530136589,0.1885736399999587,0.18857479095458984
200,celegans,1,2,-inf,-inf,-inf,-inf,inf,inf
201,celegans,1,2,0.1,0.6244864420706656,0.5450036491023208,0.38196539023232023,0.014545513000030041,0.01454615592956543
202,celegans,1,2,0.2,0.6179159049360147,0.5726988445192934,0.4298784924744152,0.014048574999833363,0.014049053192138672
203,celegans,1,2,0.30000000000000004,0.6123949579831933,0.5952815721801495,0.4533416093567508,0.012024045000089245,0.012024641036987305
204,celegans,1,2,0.4,0.591304347826087,0.5527854034147974,0.4140358307498552,0.008789623999973628,0.008790016174316406
205,celegans,1,2,0.5,0.6266471449487555,0.6359632076693873,0.49484452435239695,0.008712810999895737,0.008713006973266602
206,celegans,1,2,0.6000000000000001,0.6166982922201139,0.6011125654450261,0.4785609086964693,0.008439723000037702,0.008440017700195312
207,celegans,1,2,0.7000000000000001,0.6276041666666666,0.6095140214359125,0.4566117584264095,0.008460931000172423,0.008461236953735352
208,celegans,1,2,0.8,0.6286919831223629,0.6312643678160917,0.47426048191014913,0.008515069999930347,0.008515357971191406
209,celegans,1,2,0.9,0.6,0.6043400713436387,0.5376219318157694,0.008059720999881392,0.008059978485107422
210,celegans,1,2,-inf,-inf,-inf,-inf,inf,inf
211,celegans,1,2,0.1,0.6444444444444445,0.5632593633898986,0.42366407169146164,0.00907260300004964,0.009073019027709961
212,celegans,1,2,0.2,0.6128158844765343,0.569831519519946,0.4282702296739792,0.008981461999837848,0.008981704711914062
213,celegans,1,2,0.30000000000000004,0.59358841778697,0.5748057469579241,0.4307577814882579,0.008819119000008868,0.008819341659545898
214,celegans,1,2,0.4,0.5842985842985843,0.5852660105548424,0.4528320626117069,0.008632250999880853,0.008632659912109375
215,celegans,1,2,0.5,0.6321321321321322,0.6161843241969686,0.4635616590638921,0.00878740000007383,0.008787870407104492
216,celegans,1,2,0.6000000000000001,0.6257197696737045,0.5912886100386101,0.4360137490591661,0.00878928200017981,0.008789777755737305
217,celegans,1,2,0.7000000000000001,0.6004566210045662,0.6074736611062335,0.5021647743768951,0.008569603000069037,0.008569717407226562
218,celegans,1,2,0.8,0.5647058823529412,0.6108709677419355,0.4424197650940067,0.008542132000002312,0.008542537689208984
219,celegans,1,2,0.9,0.5864661654135338,0.5681818181818182,0.3604141576799773,0.008113491999893085,0.008113861083984375
