,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time
68,1000,10.0,10.0,0.8,0.0,2.971799615118411,0.3941958887545345,0.34884892507761706,0.38737887814224875,0.019265837036073208,0.019266366958618164
69,1000,10.0,10.0,0.9,0.0,2.5605685622542187,0.3824884792626728,0.33121581646768394,0.3692721710795828,0.08091247291304171,0.08091282844543457
70,1000,10.0,10.0,,,,,,,,
71,1000,10.0,10.0,0.1,0.0,9.005986063355287,0.47142094017094016,0.45117689946880085,0.45612078080316065,0.022740861866623163,0.02274155616760254
72,1000,10.0,10.0,0.2,0.0,9.66935531430335,0.43263473053892215,0.4115568287271106,0.4354186155084767,0.022680776892229915,0.022681236267089844
73,1000,10.0,10.0,0.30000000000000004,0.0,8.773510526977951,0.4289683918027093,0.4058988303111383,0.43402682536286374,0.02273104013875127,0.022731542587280273
74,1000,10.0,10.0,0.4,0.0,7.753271771408701,0.4095238095238095,0.37922265428393076,0.41766753436207926,0.021159538067877293,0.021160125732421875
75,1000,10.0,10.0,0.5,0.0,5.626670907840709,0.41935483870967744,0.3721285682605471,0.40211121557351415,0.02139025810174644,0.021390914916992188
76,1000,10.0,10.0,0.6000000000000001,0.0,4.369412599049315,0.39864029666254636,0.3361848223791285,0.3766582928468262,0.01985410018824041,0.01985454559326172
77,1000,10.0,10.0,0.7000000000000001,0.0,3.698365757092487,0.3810316139767055,0.3252371948028937,0.38832053785241616,0.01969677396118641,0.019697189331054688
78,1000,10.0,10.0,0.8,0.0,3.0762540977013098,0.3784764207980653,0.3094350771678972,0.37084532907897,0.01908536604605615,0.01908564567565918
79,1000,10.0,10.0,0.9,0.0,2.621493596567646,0.3625866050808314,0.30665077524374007,0.34266109072432394,0.01838584104552865,0.018386363983154297
80,1000,10.0,10.0,,,,,,,,
81,1000,10.0,10.0,0.1,0.0,8.803053119779703,0.47076420995376667,0.456716832208219,0.4564971331915294,0.022469698917120695,0.022470474243164062
82,1000,10.0,10.0,0.2,0.0,9.463073001054767,0.4634296250768285,0.4380919676748628,0.44746554954275275,0.022473842836916447,0.02247452735900879
83,1000,10.0,10.0,0.30000000000000004,0.0,8.65191983072504,0.4283702921506512,0.39893501536631304,0.42167009555120616,0.021169180050492287,0.021169662475585938
84,1000,10.0,10.0,0.4,0.0,6.378074109808114,0.4278052805280528,0.3945546947334023,0.4213466054052497,0.020913141081109643,0.02091360092163086
85,1000,10.0,10.0,0.5,0.0,5.693989561641904,0.4154228855721393,0.37891907647404066,0.3971008015306572,0.019900945015251637,0.019901275634765625
86,1000,10.0,10.0,0.6000000000000001,0.0,4.5127358272965346,0.40415140415140416,0.3684035777812265,0.39201941141915825,0.0203609021846205,0.02036142349243164
87,1000,10.0,10.0,0.7000000000000001,0.0,3.857287634732221,0.39763779527559057,0.35178406235971915,0.4012600727886323,0.020450077950954437,0.020450592041015625
88,1000,10.0,10.0,0.8,0.0,3.102734915899519,0.3759213759213759,0.3299060905275236,0.383777823365367,0.01943757408298552,0.01943802833557129
89,1000,10.0,10.0,0.9,0.0,2.652898024681534,0.40046296296296297,0.3342163640671103,0.429682047642523,0.018652215832844377,0.018652677536010742
90,1000,10.0,10.0,,,,,,,,
91,1000,10.0,10.0,0.1,0.0,9.23109083017631,0.46402586903799514,0.4495633744638403,0.4655186432469044,0.022297699004411697,0.022298336029052734
92,1000,10.0,10.0,0.2,0.0,9.885128474725398,0.45613506180283386,0.434106873593869,0.4558855929090083,0.021715793991461396,0.02171635627746582
93,1000,10.0,10.0,0.30000000000000004,0.0,8.460683338232483,0.43535528596187173,0.39741422254534825,0.4341779490010623,0.02227113815024495,0.02227187156677246
94,1000,10.0,10.0,0.4,0.0,6.500520438736909,0.41741618969746525,0.389303624821026,0.4260043349904904,0.02100240089930594,0.021003007888793945
95,1000,10.0,10.0,0.5,0.0,5.917866908328732,0.4149436090225564,0.3683554185763594,0.4240164617301354,0.08556749206036329,0.08556795120239258
96,1000,10.0,10.0,0.6000000000000001,0.0,4.506436895027255,0.39710319855159926,0.3553400110809786,0.4156647690385272,0.02023225510492921,0.020232677459716797
97,1000,10.0,10.0,0.7000000000000001,0.0,3.7880585098780992,0.3817733990147783,0.34495025951557096,0.4274607985096025,0.020149930147454143,0.020150184631347656
98,1000,10.0,10.0,0.8,0.0,2.9458557882941903,0.38134592680047225,0.33360965044489843,0.41445888004947484,0.019448376959189773,0.01944875717163086
99,1000,10.0,10.0,0.9,0.0,2.5566932765767034,0.35467980295566504,0.3031097516568349,0.3704864278360837,0.019046114990487695,0.019046545028686523
100,1000,10.0,10.0,,,,,,,,
101,1000,10.0,10.0,0.1,0.0,9.174377521625445,0.45584725536992843,0.4373472542903822,0.4566402083315918,0.022358281072229147,0.02235865592956543
102,1000,10.0,10.0,0.2,0.0,9.798966670578825,0.4515457788347206,0.4245035711066454,0.4334565576551249,0.02251257887110114,0.022513151168823242
103,1000,10.0,10.0,0.30000000000000004,0.0,8.265629946804532,0.4317789291882556,0.3985414179995225,0.441842484705265,0.02236774191260338,0.022368192672729492
104,1000,10.0,10.0,0.4,0.0,6.960731195902135,0.4196536447845348,0.3832100567721005,0.42365156285157013,0.021389346104115248,0.02138996124267578
105,1000,10.0,10.0,0.5,0.0,5.5323771359523395,0.41650853889943074,0.3848548577025708,0.41343530393959205,0.02176653384231031,0.02176690101623535
106,1000,10.0,10.0,0.6000000000000001,0.0,4.405663334061541,0.39853300733496333,0.35814887832321696,0.40628862390340537,0.02055732998996973,0.020557880401611328
107,1000,10.0,10.0,0.7000000000000001,0.0,3.666757594554367,0.3978494623655914,0.3437114977083436,0.4076063568858384,0.01984165795147419,0.019842147827148438
108,1000,10.0,10.0,0.8,0.0,3.101146053743695,0.42161520190023755,0.3732436522996295,0.43355916988430304,0.08073960710316896,0.08074021339416504
109,1000,10.0,10.0,0.9,0.0,2.6392162709705738,0.3386363636363636,0.27993406730111337,0.3426844397431966,0.019196470035240054,0.01919698715209961
110,1000,10.0,10.0,,,,,,,,
111,1000,10.0,10.0,0.1,0.0,9.079019637299814,0.4603388007528906,0.4490008699655947,0.4566637941721141,0.022437484934926033,0.02243781089782715
112,1000,10.0,10.0,0.2,0.0,9.636107545542243,0.451278928136419,0.42579747105871046,0.44184839446550206,0.021901905070990324,0.02190232276916504
113,1000,10.0,10.0,0.30000000000000004,0.0,9.013582594959969,0.43567052416609936,0.4072552755525886,0.4435109100542089,0.021465067053213716,0.021465301513671875
114,1000,10.0,10.0,0.4,0.0,7.029136025596386,0.4279935275080906,0.4016083895484137,0.42932804763031324,0.02148195286281407,0.021482467651367188
115,1000,10.0,10.0,0.5,0.0,5.512126291624439,0.4124001878816346,0.37958388550225286,0.43421676698044953,0.020917190006002784,0.020917415618896484
116,1000,10.0,10.0,0.6000000000000001,0.0,4.44724133419196,0.4008515815085158,0.351838392570345,0.39404550332120336,0.02083447203040123,0.020835161209106445
117,1000,10.0,10.0,0.7000000000000001,0.0,3.6654003561936963,0.3909836065573771,0.34398655462184874,0.4082749936623048,0.01964673795737326,0.01964735984802246
118,1000,10.0,10.0,0.8,0.0,3.200628158596981,0.37115839243498816,0.32886392107735674,0.4004489279197605,0.01903463201597333,0.01903510093688965
119,1000,10.0,10.0,0.9,0.0,2.5728376420340986,0.33095238095238094,0.2688156194018005,0.36247061824451543,0.019236816093325615,0.019237518310546875
120,1000,10.0,10.0,,,,,,,,
121,1000,10.0,10.0,0.1,0.0,9.000555916796875,0.4653732147669092,0.43979833133853147,0.44704665026870105,0.0228376358281821,0.022838592529296875
122,1000,10.0,10.0,0.2,0.0,9.93679755278818,0.4590563165905632,0.42836988376170515,0.44423058494659384,0.022449562093243003,0.022449731826782227
123,1000,10.0,10.0,0.30000000000000004,0.0,7.885124229341627,0.4290718038528897,0.39311144538092363,0.4143638901323502,0.02227859105914831,0.02227926254272461
124,1000,10.0,10.0,0.4,0.0,6.9988522164170295,0.405908539053015,0.38215201999986875,0.3972061744898461,0.02112138201482594,0.021121978759765625
125,1000,10.0,10.0,0.5,0.0,5.994229298121006,0.40641206977840644,0.37240228611273674,0.4018448404393536,0.02130536292679608,0.02130579948425293
126,1000,10.0,10.0,0.6000000000000001,0.0,4.403918219327024,0.3923973022685469,0.3546781810455763,0.3868355780681102,0.019945281092077494,0.019945859909057617
127,1000,10.0,10.0,0.7000000000000001,0.0,3.7644099617252404,0.38311688311688313,0.3379733091583741,0.3934855214618798,0.020098215900361538,0.020098447799682617
128,1000,10.0,10.0,0.8,0.0,3.09456916915141,0.3897058823529412,0.3267744223509894,0.4003889156274558,0.019441365962848067,0.019441843032836914
129,1000,10.0,10.0,0.9,0.0,2.62226479386615,0.37279596977329976,0.32361939531057177,0.3345973942788959,0.01837522117421031,0.018375635147094727
130,1000,10.0,10.0,,,,,,,,
131,1000,10.0,10.0,0.1,0.0,9.039345668934661,0.46803345022929593,0.4491089284726609,0.4600185955941701,0.021935173077508807,0.02193593978881836
132,1000,10.0,10.0,0.2,0.0,10.107490893111077,0.4461863129333735,0.4241384475332071,0.4403112054920766,0.021971818059682846,0.0219724178314209
133,1000,10.0,10.0,0.30000000000000004,0.0,8.178352473989454,0.43000693000693,0.39495346854473623,0.43432591703802004,0.021099647972732782,0.02110004425048828
134,1000,10.0,10.0,0.4,0.0,7.324150306200316,0.4198019801980198,0.37667166486455267,0.4303606741155178,0.08586145914159715,0.0858621597290039
135,1000,10.0,10.0,0.5,0.0,5.808847008702778,0.41631104788999523,0.37487680069189816,0.4371063868647009,0.02079816604964435,0.020798444747924805
136,1000,10.0,10.0,0.6000000000000001,0.0,4.478830129083861,0.39018551765409937,0.35020993952595225,0.39360477635632996,0.020362970884889364,0.020363569259643555
137,1000,10.0,10.0,0.7000000000000001,0.0,3.6346110563238043,0.3916139240506329,0.34662254477995463,0.41635293849137867,0.01965359295718372,0.019654273986816406
138,1000,10.0,10.0,0.8,0.0,3.1910101070774197,0.3694029850746269,0.29640145057806155,0.3999376198710074,0.01903651491738856,0.01903700828552246
139,1000,10.0,10.0,0.9,0.0,2.5977692979461784,0.2981651376146789,0.2422960343521091,0.3511788402209691,0.019542042165994644,0.019542694091796875
140,1000,10.0,10.0,,,,,,,,
141,1000,10.0,10.0,0.1,0.0,9.423151568089812,0.46592119275825344,0.44278648931573283,0.45282677225957657,0.022701533045619726,0.02270197868347168
142,1000,10.0,10.0,0.2,0.0,9.89513057551365,0.4459742592038312,0.42525706880994,0.45254476155701007,0.02199655887670815,0.02199697494506836
143,1000,10.0,10.0,0.30000000000000004,0.0,8.255247530169338,0.43968739381583416,0.4127619729367755,0.43431242819027693,0.0218376568518579,0.02183818817138672
144,1000,10.0,10.0,0.4,0.0,7.1209138146871025,0.4254056193114365,0.3867498559222231,0.4142820306379521,0.021161049837246537,0.021161317825317383
145,1000,10.0,10.0,0.5,0.0,5.6672900503328085,0.41299193930772876,0.37645701796988834,0.41020571559561714,0.02180654415860772,0.021806716918945312
146,1000,10.0,10.0,0.6000000000000001,0.0,4.508279742132317,0.4074519230769231,0.36859931652831057,0.41656100150064757,0.020514281000941992,0.020514726638793945
147,1000,10.0,10.0,0.7000000000000001,0.0,3.7252777493867524,0.361998361998362,0.32357361386935757,0.38430581697773963,0.020320608979091048,0.020320892333984375
148,1000,10.0,10.0,0.8,0.0,3.139400657549674,0.37167070217917675,0.3241484523984157,0.4046642510837306,0.0819595439825207,0.08195996284484863
149,1000,10.0,10.0,0.9,0.0,2.5889312152957222,0.3553921568627451,0.3214783653846154,0.3952652934930969,0.018895450979471207,0.018895864486694336
150,1000,10.0,10.0,,,,,,,,
151,1000,10.0,10.0,0.1,0.0,9.295084749271304,0.4805914972273567,0.4607799985830582,0.46364132491890575,0.02233364898711443,0.02233433723449707
152,1000,10.0,10.0,0.2,0.0,9.89760548934283,0.4543297746144721,0.4373062137208689,0.4443820800105858,0.022341202944517136,0.02234172821044922
153,1000,10.0,10.0,0.30000000000000004,0.0,8.305910172200246,0.4365430418509697,0.4097683530000185,0.4400408936723154,0.021994822891429067,0.02199554443359375
154,1000,10.0,10.0,0.4,0.0,7.085984262573843,0.42948717948717946,0.39429678546089614,0.4217216512105345,0.02141417097300291,0.021414756774902344
155,1000,10.0,10.0,0.5,0.0,5.533646384194513,0.41255390512697654,0.381621844137419,0.4298577133880024,0.021862017922103405,0.021862506866455078
156,1000,10.0,10.0,0.6000000000000001,0.0,4.681348967697539,0.4281592613964224,0.3804948384948385,0.4239043607386208,0.020690236007794738,0.02069091796875
157,1000,10.0,10.0,0.7000000000000001,0.0,3.8245149110068173,0.3756862745098039,0.34324719588828934,0.4235021383906617,0.019988016923889518,0.019988298416137695
158,1000,10.0,10.0,0.8,0.0,3.111022472004399,0.39359267734553777,0.3465927838561171,0.4087291282672009,0.019799317000433803,0.01979994773864746
159,1000,10.0,10.0,0.9,0.0,2.592692250065324,0.3523809523809524,0.32355284423300174,0.3624689404289333,0.0188001929782331,0.018800973892211914
160,1000,10.0,10.0,,,,,,,,
161,1000,10.0,10.0,0.1,0.0,9.39926544354857,0.47141696017339474,0.4458743316214621,0.45793214603415067,0.08457107585854828,0.08457159996032715
162,1000,10.0,10.0,0.2,0.0,9.583086774636467,0.4467825556572126,0.42034396257206197,0.4329485153598827,0.0221249267924577,0.0221254825592041
163,1000,10.0,10.0,0.30000000000000004,0.0,8.879591773162165,0.42684192320996195,0.40316841416092525,0.4301038298695632,0.021945696091279387,0.021946191787719727
164,1000,10.0,10.0,0.4,0.0,6.801980683791069,0.43077547706049535,0.3970799656016545,0.43436305504743533,0.021634988952428102,0.02163553237915039
165,1000,10.0,10.0,0.5,0.0,5.475984764667648,0.4219737481769567,0.3836055965210815,0.4194705723328419,0.02083172299899161,0.020832061767578125
166,1000,10.0,10.0,0.6000000000000001,0.0,4.609307056734121,0.4198520345252774,0.37437592859847596,0.4052979504297274,0.020122373942285776,0.020123004913330078
167,1000,10.0,10.0,0.7000000000000001,0.0,3.5992871648000606,0.37152209492635024,0.3372746978331873,0.40158178288286844,0.01977770891971886,0.01977849006652832
168,1000,10.0,10.0,0.8,0.0,3.177801077329727,0.369284876905041,0.294802089059923,0.3740352063063248,0.01916539086960256,0.019165992736816406
169,1000,10.0,10.0,0.9,0.0,2.5864953515302447,0.3548387096774194,0.3022808056872038,0.3545628910740224,0.018909272039309144,0.018909692764282227
170,1000,10.0,10.0,,,,,,,,
171,1000,10.0,10.0,0.1,0.0,9.165817511912728,0.47578499201703034,0.4541136533581075,0.46493726557551623,0.022259133169427514,0.02225971221923828
172,1000,10.0,10.0,0.2,0.0,10.074080234413863,0.4509512485136742,0.4306208924369938,0.45108055172437467,0.021780684124678373,0.021780967712402344
173,1000,10.0,10.0,0.30000000000000004,0.0,8.82942531834791,0.4329226557152635,0.4104574137296758,0.4435368798542204,0.021791699109598994,0.021791934967041016
174,1000,10.0,10.0,0.4,0.0,6.507248857528381,0.4344689378757515,0.39825052254864907,0.41565986115512765,0.021032613003626466,0.021033287048339844
175,1000,10.0,10.0,0.5,0.0,5.9140901219938184,0.4213006597549482,0.38773375197236554,0.427441877997451,0.08428129903040826,0.08428168296813965
176,1000,10.0,10.0,0.6000000000000001,0.0,4.552597672779437,0.4049636803874092,0.3634912397973543,0.40682127848338356,0.020314404973760247,0.020314931869506836
177,1000,10.0,10.0,0.7000000000000001,0.0,3.7217849650427084,0.36939102564102566,0.32805932933177384,0.3777178638244485,0.020211786031723022,0.020212173461914062
178,1000,10.0,10.0,0.8,0.0,3.1604743992023816,0.392018779342723,0.35160214905634385,0.41126723916078645,0.019521667156368494,0.019522428512573242
179,1000,10.0,10.0,0.9,0.0,2.5797786386508053,0.337468982630273,0.2995779028436019,0.39732027901559175,0.019279582891613245,0.019279956817626953
180,1000,10.0,10.0,,,,,,,,
181,1000,10.0,10.0,0.1,0.0,9.123469102837506,0.47438692098092644,0.44879818379942665,0.45727517507186755,0.021866001887246966,0.021866321563720703
182,1000,10.0,10.0,0.2,0.0,9.770297406291952,0.44694435998783827,0.4221978574624575,0.4359738526610709,0.021919197170063853,0.021919727325439453
183,1000,10.0,10.0,0.30000000000000004,0.0,8.43592413583656,0.43863955119214587,0.40860818696194223,0.427314379964726,0.021090352907776833,0.021090984344482422
184,1000,10.0,10.0,0.4,0.0,6.833363838771334,0.41807676434172514,0.38340726053718166,0.41599996834167274,0.021289844065904617,0.02129054069519043
185,1000,10.0,10.0,0.5,0.0,5.484910139000738,0.417109714838086,0.37659110234822507,0.41090583383019774,0.02073479793034494,0.020735502243041992
186,1000,10.0,10.0,0.6000000000000001,0.0,4.567223241626742,0.37607361963190183,0.33528364762732255,0.39059136021810464,0.020460075931623578,0.02046060562133789
187,1000,10.0,10.0,0.7000000000000001,0.0,3.7422424645788954,0.38531353135313534,0.34607306023151085,0.3938938841704431,0.019469865132123232,0.0194704532623291
188,1000,10.0,10.0,0.8,0.0,3.120157251847265,0.3627450980392157,0.3098316142325922,0.3800591335314024,0.019309544004499912,0.01930975914001465
189,1000,10.0,10.0,0.9,0.0,2.5953777280719157,0.3865336658354115,0.31939416792357966,0.4386805932116018,0.08080750913359225,0.08080792427062988
190,1000,10.0,10.0,,,,,,,,
191,1000,10.0,10.0,0.1,0.0,9.19271644513746,0.45976394849785407,0.4527477604550479,0.46633150424436876,0.022583249025046825,0.022583723068237305
192,1000,10.0,10.0,0.2,0.0,10.202940896001884,0.4544902912621359,0.4286827674278846,0.4427752378807823,0.021637179888784885,0.021637439727783203
193,1000,10.0,10.0,0.30000000000000004,0.0,8.713045140329386,0.44659522986519185,0.4173257364644924,0.4418646373640695,0.02171245077624917,0.0217130184173584
194,1000,10.0,10.0,0.4,0.0,6.817568581491603,0.4348345954563571,0.40014897067870636,0.42242937326469754,0.02095104707404971,0.020951509475708008
195,1000,10.0,10.0,0.5,0.0,5.513459989643191,0.4295566502463054,0.38592580296958967,0.41507545915256977,0.021338252117857337,0.021338939666748047
196,1000,10.0,10.0,0.6000000000000001,0.0,4.558308492587897,0.4166168559473999,0.3760303944938919,0.4124623054149146,0.019936359953135252,0.019936800003051758
