,system,layers,theta,embedding,accuracy,auroc,pr,intercept,coef_distances,coef_degrees,imbalance,coef_int,denominator,abs_dists,abs_degs,abs_int,norm_dists,norm_degs,old_norm_dists
960,drosophila,1-2,0.5,HOPE,0.9246943384471614,0.8802614710564503,0.552711917990893,2.6742747485344927,-4.542812263828119,-11.690289683601266,0.8607782101167316,3.106810461863143,19.33991240929253,4.542812263828119,11.690289683601266,3.106810461863143,0.23489311469918384,0.6044644585869097,0.24026666083179402
961,drosophila,1-2,0.5,HOPE,0.9245385873374348,0.8802450821558213,0.5525968066217302,2.674378303328749,-4.542837607857008,-11.69033234049926,0.8607782101167316,3.106930765552339,19.34010071390861,4.542837607857008,11.69033234049926,3.106930765552339,0.23489213810505055,0.6044607788465162,0.24026582121519408
962,drosophila,1-2,0.5,HOPE,0.915991902834008,0.8648498238001572,0.5407629439259619,2.674762865693353,-4.394295771592439,-11.502680447155155,0.8607782101167316,3.107377526820322,19.00435374556792,4.394295771592439,11.502680447155155,3.107377526820322,0.23122574071308533,0.6052655407889227,0.23661197002675408
963,drosophila,1-2,0.5,HOPE,0.915991902834008,0.8648292606573652,0.5403228735449489,2.677190031750723,-4.400839744437705,-11.508127296556795,0.8607782101167316,3.1101972613684827,19.019164302362984,4.400839744437705,11.508127296556795,3.1101972613684827,0.2313897537491137,0.6050805973176749,0.23678050966711697
964,drosophila,1-2,0.5,HOPE,0.9209563118137216,0.8724623266603739,0.5560264181552995,2.663347800605432,-4.467621816996597,-11.610100565619756,0.8607782101167316,3.0941161954416234,19.17183857805798,4.467621816996597,11.610100565619756,3.0941161954416234,0.23303043152625724,0.6055809680615309,0.23838669688117917
965,drosophila,1-2,0.5,HOPE,0.9209563118137216,0.8724551888010744,0.555996692904787,2.663129595348126,-4.467783462900362,-11.610031344760742,0.8607782101167316,3.0938626977871273,19.171677505448233,4.467783462900362,11.610031344760742,3.0938626977871273,0.2330408208478732,0.6055824453265181,0.2383969220987055
966,drosophila,1-2,0.5,HOPE,0.92089075761115,0.8858735572001575,0.5595463338300156,2.7579407490517087,-4.46606301043022,-11.659964501283389,0.8607782101167316,3.2040085548607227,19.33003606657433,4.46606301043022,11.659964501283389,3.2040085548607227,0.23104266308912771,0.603204487623585,0.23650023918485566
967,drosophila,1-2,0.55,HOPE,0.9288742753309682,0.8859138632492205,0.5771770154779376,2.7776400683294407,-3.611257929263572,-10.80086353291536,0.8607782101167316,3.2268940311032734,17.639015493282205,3.611257929263572,10.80086353291536,3.2268940311032734,0.20473126352425478,0.6123280257352716,0.21008190967945164
968,drosophila,1-2,0.55,HOPE,0.9288742753309682,0.8858938993606448,0.5767015021796913,2.7774920422488742,-3.611046969608153,-10.80064965084678,0.8607782101167316,3.2267220633666063,17.638418683821538,3.611046969608153,10.80064965084678,3.2267220633666063,0.20472623052770078,0.6123366184040889,0.21007663831412893
969,drosophila,1-2,0.55,HOPE,0.929999134723544,0.8843432464875649,0.5668848440027452,2.7606559532639814,-3.584589292126384,-10.783801261923903,0.8607782101167316,3.207162914695069,17.57555346874536,3.584589292126384,10.783801261923903,3.207162914695069,0.20395313857403505,0.6135682316406569,0.20926963392829423
970,drosophila,1-2,0.55,HOPE,0.929999134723544,0.8843460257250857,0.5669426243435156,2.7606428065864126,-3.5845779149617902,-10.783786021625373,0.8607782101167316,3.2071476416811677,17.57551157826833,3.5845779149617902,10.783786021625373,3.2071476416811677,0.20395297735708753,0.6135688269216156,0.20926945553281145
971,drosophila,1-2,0.55,HOPE,0.9214396954490396,0.8710355780290905,0.5643017221231557,2.887843375642832,-3.585309928954268,-10.858642124033754,0.8607782101167316,3.3549215601672895,17.79887361315531,3.585309928954268,10.858642124033754,3.3549215601672895,0.20143465293805632,0.6100746800071681,0.20686315758329335
972,drosophila,1-2,0.55,HOPE,0.9214396954490396,0.8710019211135287,0.5635346362909642,2.888165885837149,-3.5857634587523566,-10.859119604212529,0.8607782101167316,3.3552962329814084,17.800179295946293,3.5857634587523566,10.859119604212529,3.3552962329814084,0.2014453562031792,0.6100567541297475,0.2068743629204477
973,drosophila,1-2,0.55,HOPE,0.927489833001644,0.8759713918365406,0.5701716766868318,2.764134910611351,-3.479630361969316,-10.718998014023327,0.8607782101167316,3.211204556672621,17.409832932665264,3.479630361969316,10.718998014023327,3.211204556672621,0.19986581005269996,0.6156864373989349,0.20513346223001797
974,drosophila,1-2,0.55,HOPE,0.927489833001644,0.8759564361991349,0.569595652454807,2.7611817943471406,-3.4722189700184307,-10.712891133861694,0.8607782101167316,3.207773805023122,17.392883908903247,3.4722189700184307,10.712891133861694,3.207773805023122,0.19963445902384455,0.6159352980202363,0.20489550108491025
975,drosophila,1-2,0.55,HOPE,0.9243879228306948,0.8894935635282089,0.5772872903967603,2.911362413799376,-3.520595847645727,-10.875962626433903,0.8607782101167316,3.382244554499772,17.7788030285794,3.520595847645727,10.875962626433903,3.382244554499772,0.19802209642496035,0.6117376186096898,0.20340951813058333
976,drosophila,1-2,0.6,HOPE,0.9306853582554516,0.8840235420766295,0.5857477385667319,2.760764583755873,-2.700833361682076,-9.912973036584177,0.8607782101167316,3.2072891150224176,15.82109551328867,2.700833361682076,9.912973036584177,3.2072891150224176,0.17071089416112528,0.6265667904133401,0.17566886027845777
977,drosophila,1-2,0.6,HOPE,0.9306853582554516,0.8840716453724998,0.586885139059794,2.760403877176053,-2.70033736857639,-9.912463443242224,0.8607782101167316,3.2068700679606073,15.81967087977922,2.70033736857639,9.912463443242224,3.2068700679606073,0.17069491452113422,0.6265910029716473,0.17565220936071327
978,drosophila,1-2,0.6,HOPE,0.9323469288425972,0.8882412573775195,0.5750974106947623,2.7311179799971965,-2.6471084944537586,-9.803578262082729,0.8607782101167316,3.172847486028747,15.623534242565235,2.6471084944537586,9.803578262082729,3.172847486028747,0.16943083769368233,0.6274878724542082,0.17436059417124
979,drosophila,1-2,0.6,HOPE,0.9323469288425972,0.8882207449356979,0.5745529686935071,2.731109697047825,-2.6470991684529293,-9.803566919754694,0.8607782101167316,3.172837863399742,15.623503951607365,2.6470991684529293,9.803566919754694,3.172837863399742,0.16943056926615957,0.6274883630535448,0.17436031238346925
980,drosophila,1-2,0.6,HOPE,0.9182402180260852,0.8709770568929731,0.5656471777420673,3.03962563071786,-2.898099281497778,-10.316002710838896,0.8607782101167316,3.5312529929232888,16.745354985259965,2.898099281497778,10.316002710838896,3.5312529929232888,0.17306884709513887,0.6160515987818423,0.1783036697001782
981,drosophila,1-2,0.6,HOPE,0.9182402180260852,0.8709615075151169,0.565356540430674,3.0388899446469013,-2.8971648451155474,-10.31492269813756,0.8607782101167316,3.530398317395595,16.742485860648703,2.8971648451155474,10.31492269813756,3.530398317395595,0.17304269325530697,0.616092662940908,0.17827634351673244
982,drosophila,1-2,0.6,HOPE,0.9315748491337356,0.8788961643352136,0.5772149106961235,2.935282339984425,-2.7516839954969963,-10.122717198842162,0.8607782101167316,3.4100332762679555,16.284434470607113,2.7516839954969963,10.122717198842162,3.4100332762679555,0.16897633138342621,0.6216192043459259,0.17405054247436125
983,drosophila,1-2,0.6,HOPE,0.9315748491337356,0.878897044488677,0.5767784708638456,2.9285298949652114,-2.737797909642189,-10.110764845476798,0.8607782101167316,3.4021886945396402,16.250751449658626,2.737797909642189,10.110764845476798,3.4021886945396402,0.1684720806987483,0.6221721424266317,0.17352993801602468
984,drosophila,1-2,0.6,HOPE,0.9322693655118724,0.8934182755793025,0.5969093618518744,2.9811906864091418,-2.722471095275902,-10.149180474550649,0.8607782101167316,3.4633668131595217,16.33501838298607,2.722471095275902,10.149180474550649,3.4633668131595217,0.16666470961009283,0.6213142977005551,0.1717339421708446
985,drosophila,1-2,0.65,HOPE,0.9340084576007124,0.8878397355748637,0.5986661733763213,2.876513116019363,-1.9833925129974264,-9.32589242445806,0.8607782101167316,3.3417587506417874,14.651043688097273,1.9833925129974264,9.32589242445806,3.3417587506417874,0.13537551011528032,0.6365343400098216,0.13981536361372277
986,drosophila,1-2,0.65,HOPE,0.9340084576007124,0.8878455107307208,0.5988546657622014,2.876831815944438,-1.9838192159324344,-9.326324806642177,0.8607782101167316,3.3421289969158323,14.652273019490444,1.9838192159324344,9.326324806642177,3.3421289969158323,0.1353932740192296,0.63651044409535,0.1398338334055781
987,drosophila,1-2,0.65,HOPE,0.9369158878504672,0.8878728685878274,0.5839554799962178,2.6608001239679115,-1.8947207152749024,-8.982040977340183,0.8607782101167316,3.0911564589989746,13.967918151614061,1.8947207152749024,8.982040977340183,3.0911564589989746,0.135648039651203,0.6430479388442196,0.13996026322509136
988,drosophila,1-2,0.65,HOPE,0.9369158878504672,0.8878877914623939,0.5840894803570191,2.6607647762712494,-1.8946788000377464,-8.981995474289903,0.8607782101167316,3.091115394185476,13.967789668513126,1.8946788000377464,8.981995474289903,3.091115394185476,0.13564628656378067,0.6430505962255113,0.1399584362268228
989,drosophila,1-2,0.65,HOPE,0.9265850945494994,0.8814069999448316,0.5913163877706957,3.056228524990006,-2.051517979918938,-9.577224705810568,0.8607782101167316,3.5505412300986867,15.179283915828194,2.051517979918938,9.577224705810568,3.5505412300986867,0.13515248751488984,0.6309404817063814,0.1397018727841565
990,drosophila,1-2,0.65,HOPE,0.9265850945494994,0.8814075746152008,0.591340565038994,3.056216925886436,-2.0515024854915147,-9.577209079561992,0.8607782101167316,3.550527754962544,15.179239320016052,2.0515024854915147,9.577209079561992,3.550527754962544,0.13515186382141745,0.6309413059278299,0.1397012240650144
991,drosophila,1-2,0.65,HOPE,0.932361775503393,0.8831808359005011,0.5854940424314828,2.9696160323210883,-1.9660581943324025,-9.444853024960544,0.8607782101167316,3.4499200809443975,14.860831300237344,1.9660581943324025,9.444853024960544,3.4499200809443975,0.13229799562430955,0.6355534784120522,0.13671669751272417
992,drosophila,1-2,0.65,HOPE,0.932361775503393,0.883199227550692,0.5859370527807368,2.971486499889299,-1.970010419826572,-9.447776073698495,0.8607782101167316,3.4520930768987874,14.869879570423855,1.970010419826572,9.447776073698495,3.4520930768987874,0.13248328007611554,0.6353633214683253,0.13690826636816186
993,drosophila,1-2,0.65,HOPE,0.9349421708185054,0.8970363571172464,0.6087640333810739,3.060231504926163,-1.9729378510478124,-9.573545301621472,0.8607782101167316,3.5551916497876492,15.101674802456934,1.9729378510478124,9.573545301621472,3.5551916497876492,0.130643645612527,0.6339393098349545,0.13507060946260704
994,drosophila,1-2,0.7,HOPE,0.9385794052720426,0.8947571356904028,0.615638805573898,2.918413246368801,-1.325493912151852,-8.796023985005746,0.8607782101167316,3.390435784815034,13.511953681972633,1.325493912151852,8.796023985005746,3.390435784815034,0.09809787269477532,0.6509809160122579,0.10164884289361345
995,drosophila,1-2,0.7,HOPE,0.9385794052720426,0.8947587116227639,0.615649038096591,2.91793774440158,-1.3248643335585295,-8.795431842257674,0.8607782101167316,3.3898833754235875,13.51017955123979,1.3248643335585295,8.795431842257674,3.3898833754235875,0.09806415440547941,0.6510225721945008,0.10161378770050473
996,drosophila,1-2,0.7,HOPE,0.9390006489292668,0.8883281406470229,0.5826163038364733,2.867638822117358,-1.3257825132134555,-8.665675187613882,0.8607782101167316,3.331449133370224,13.322906834197562,1.3257825132134555,8.665675187613882,3.331449133370224,0.09951150523776123,0.6504342704979829,0.10310075135121974
997,drosophila,1-2,0.7,HOPE,0.9390006489292668,0.888326839439294,0.5826808667699401,2.867717254596577,-1.3258749671390135,-8.665771231876398,0.8607782101167316,3.3315402514750936,13.323186450490505,1.3258749671390135,8.665771231876398,3.3315402514750936,0.09951635609589478,0.6504278285137532,0.10310580083702328
998,drosophila,1-2,0.7,HOPE,0.9321308071632494,0.8862222842002508,0.5985365860823506,3.073357934803543,-1.3688342628148131,-8.968669207807826,0.8607782101167316,3.5704411411468695,13.907944611769508,1.3688342628148131,8.968669207807826,3.5704411411468695,0.09842103208093352,0.6448594280579855,0.10206907829656399
999,drosophila,1-2,0.7,HOPE,0.9321308071632494,0.8862301038580888,0.5987217080042277,3.07423984861443,-1.369936960054683,-8.969766262696046,0.8607782101167316,3.5714656952079755,13.911168917958705,1.369936960054683,8.969766262696046,3.5714656952079755,0.09847748727183916,0.644788825122846,0.10212783465430812
1000,drosophila,1-2,0.7,HOPE,0.9353666450356912,0.8869912469961984,0.594917064852916,3.0885192299656548,-1.352422979259163,-8.99929929086351,0.8607782101167316,3.5880546157724127,13.939776885895085,1.352422979259163,8.99929929086351,3.5880546157724127,0.09701898318240715,0.6455841699998384,0.10062490166194374
1001,drosophila,1-2,0.7,HOPE,0.9353666450356912,0.8869985590108307,0.5950147329354025,3.0890479079827133,-1.3525404161128003,-8.999900723505656,0.8607782101167316,3.5886688018784794,13.941109941496936,1.3525404161128003,8.999900723505656,3.5886688018784794,0.09701812996157824,0.6455655798765823,0.1006242992367115
1002,drosophila,1-2,0.7,HOPE,0.940703256779551,0.8994915324913606,0.634427493543351,3.084228518588706,-1.3311266704522065,-8.982365939223707,0.8607782101167316,3.5830699271191455,13.89656253679506,1.3311266704522065,8.982365939223707,3.5830699271191455,0.09578819703992797,0.6463732247050568,0.0993547079916437
1003,drosophila,1-2,0.75,HOPE,0.9359413965087282,0.8983513778409307,0.6194038677814249,3.010336270479662,-0.8051258349780153,-8.439140072046717,0.8607782101167316,3.4972263878187912,12.741492294843525,0.8051258349780153,8.439140072046717,3.4972263878187912,0.06318928869139208,0.6623352961145715,0.06569987530529336
1004,drosophila,1-2,0.75,HOPE,0.9359413965087282,0.898357437281008,0.6194729035037022,3.0107356926267217,-0.8056525226940919,-8.43959445566309,0.8607782101167316,3.497690412282196,12.74293739063938,0.8056525226940919,8.43959445566309,3.497690412282196,0.0632234545298718,0.662295842547464,0.0657354489086769
1005,drosophila,1-2,0.75,HOPE,0.9366043613707166,0.89156486779032,0.5960732134743332,2.91108682541043,-0.7821013276928143,-8.222022686699878,0.8607782101167316,3.3819243925977776,12.38604840699047,0.7821013276928143,8.222022686699878,3.3819243925977776,0.06314373252823798,0.6638132208541597,0.06563889957198081
1006,drosophila,1-2,0.75,HOPE,0.936760124610592,0.8915667443826085,0.5960573035225332,2.911191833958229,-0.7822311773079709,-8.222139825720422,0.8607782101167316,3.382046385169807,12.3864173881982,0.7822311773079709,8.222139825720422,3.382046385169807,0.06315233475446112,0.663802903457338,0.06564785801639839
1007,drosophila,1-2,0.75,HOPE,0.933644859813084,0.8863940576371585,0.5931925748582791,3.17564475599319,-0.8620204021409643,-8.607116292925607,0.8607782101167316,3.6892717760159557,13.158408471082526,0.8620204021409643,8.607116292925607,3.6892717760159557,0.06551099276446515,0.6541152991139445,0.06817202855401809
1008,drosophila,1-2,0.75,HOPE,0.9338006230529596,0.8863948098349865,0.5931980722303191,3.175644537858937,-0.8620191054031519,-8.607117778417596,0.8607782101167316,3.68927152260079,13.158408406421536,0.8620191054031519,8.607117778417596,3.68927152260079,0.06551089453816247,0.6541154152212794,0.06817192616119136
1009,drosophila,1-2,0.75,HOPE,0.9373929294502414,0.8824737150850592,0.6029120278606883,3.2421474130047727,-0.8064459623509341,-8.71293990420686,0.8607782101167316,3.766530535856733,13.285916402414527,0.8064459623509341,8.71293990420686,3.766530535856733,0.06069931030157423,0.655802704179548,0.063193500709076
1010,drosophila,1-2,0.75,HOPE,0.9373929294502414,0.8824733390490803,0.6028881800764267,3.242580400655342,-0.8069879047440041,-8.713427703633998,0.8607782101167316,3.7670335546895526,13.287449163067555,0.8069879047440041,8.713427703633998,3.7670335546895526,0.06073309442921714,0.6557637659945265,0.06322872029207227
1011,drosophila,1-2,0.75,HOPE,0.9433110107459898,0.9075062421972536,0.6481722230299978,3.24749333163244,-0.830660674509566,-8.66050622277177,0.8607782101167316,3.7727411003957014,13.263907997677038,0.830660674509566,8.66050622277177,3.7727411003957014,0.06262563602333815,0.6529377483836981,0.06520785228450954
1012,drosophila,1-2,0.8,HOPE,0.9326061550447994,0.8984637608854219,0.6176406024065101,3.1184127623535343,-0.2572159130221427,-8.149933289170296,0.8607782101167316,3.622783111494703,12.02993231368714,0.2572159130221427,8.149933289170296,3.622783111494703,0.0213813267036834,0.6774712505986132,0.022316995371971456
1013,drosophila,1-2,0.8,HOPE,0.9326061550447994,0.8984602057364698,0.6176090078256143,3.118538491237868,-0.2573942026212713,-8.150049759818085,0.8607782101167316,3.6229291756989968,12.030373138138351,0.2573942026212713,8.150049759818085,3.6229291756989968,0.02139536319162765,0.6774561076564638,0.022331649701510067
1014,drosophila,1-2,0.8,HOPE,0.9339953271028038,0.9019624980415356,0.6110727316492885,2.961631012569892,-0.26582074608169,-7.907725810577699,0.8607782101167316,3.440643568531155,11.614190125190543,0.26582074608169,7.907725810577699,3.440643568531155,0.02288758348334072,0.6808676046577087,0.02387216049578352
1015,drosophila,1-2,0.8,HOPE,0.9339953271028038,0.901963667273888,0.6110836665939117,2.961367335916448,-0.2654710456796698,-7.907472326143108,0.8607782101167316,3.440337244962151,11.61328061678493,0.2654710456796698,7.907472326143108,3.440337244962151,0.022859263841087128,0.6808991005275687,0.023842611603711258
1016,drosophila,1-2,0.8,HOPE,0.9291277258566978,0.8838144590332471,0.5868854417512033,3.2194544486886216,-0.3114975996538371,-8.291283052291933,0.8607782101167316,3.7401672240890322,12.342947876034803,0.3114975996538371,8.291283052291933,3.7401672240890322,0.025236888527954016,0.6717425314896107,0.02634845247132007
1017,drosophila,1-2,0.8,HOPE,0.9291277258566978,0.8838132867710801,0.5868715478340796,3.219450320889797,-0.3114925254435278,-8.291278919082067,0.8607782101167316,3.740162428662317,12.342933873187913,0.3114925254435278,8.291278919082067,3.740162428662317,0.025236506056325166,0.671742958705539,0.026348052982288393
1018,drosophila,1-2,0.8,HOPE,0.935967302452316,0.8855770712384515,0.5878840347428869,3.231614392611843,-0.2769082682523948,-8.267295809191932,0.8607782101167316,3.754293910592368,12.298497988036695,0.2769082682523948,8.267295809191932,3.754293910592368,0.022515616827498443,0.6722199586676278,0.023514991247234638
1019,drosophila,1-2,0.8,HOPE,0.935967302452316,0.8855770712384515,0.5878840347428868,3.2316047397374827,-0.2768966297197613,-8.267286017765946,0.8607782101167316,3.7542826964674667,12.298465343953174,0.2768966297197613,8.267286017765946,3.7542826964674667,0.022514730250949886,0.672220946805428,0.023514064972011643
1020,drosophila,1-2,0.8,HOPE,0.9411993769470404,0.9143157628052356,0.6557324917687779,3.2725199203828,-0.2965377382340096,-8.284990697694774,0.8607782101167316,3.8018154757181972,12.38334391164698,0.2965377382340096,8.284990697694774,3.8018154757181972,0.023946499455216225,0.6690430918180704,0.025015735495639402
1021,drosophila,1-2,0.85,HOPE,0.9412834502468174,0.9002958642183289,0.6378344108029604,3.2294874433939387,0.1784253268862398,-7.944042964719167,0.8607782101167316,3.7518229497886364,11.874291241394044,0.1784253268862398,7.944042964719167,3.7518229497886364,0.015026187522186178,0.6690119690702934,0.015717584797845418
1022,drosophila,1-2,0.85,HOPE,0.9412834502468174,0.9002853352425877,0.6378013075501412,3.2287851458619103,0.1795364886992836,-7.943544053372332,0.8607782101167316,3.751007063043626,11.874087605115243,0.1795364886992836,7.943544053372332,3.751007063043626,0.015120023926886054,0.6689814255665698,0.015815593104675476
1023,drosophila,1-2,0.85,HOPE,0.936672722553854,0.901323403900997,0.611785261180892,2.9755183548629778,0.2054050436280294,-7.639022056526244,0.8607782101167316,3.456777041857812,11.301204142012086,0.2054050436280294,7.639022056526244,3.456777041857812,0.018175500685315354,0.675947621203326,0.01898392598021668
1024,drosophila,1-2,0.85,HOPE,0.936672722553854,0.901323403900997,0.6117852414407924,2.975507629154506,0.2054214688256445,-7.639014885062095,0.8607782101167316,3.4567645813792063,11.301200935266946,0.2054214688256445,7.639014885062095,3.4567645813792063,0.018176959245508027,0.6759471784298164,0.01898544661114651
1025,drosophila,1-2,0.85,HOPE,0.9296286678784732,0.8703475366677637,0.5581309636068177,3.055361374893142,0.2295817002904192,-7.761717273730863,0.8607782101167316,3.549533827626514,11.540832801647795,0.2295817002904192,7.761717273730863,3.549533827626514,0.019892992493370114,0.672543949568583,0.020782905696288618
1026,drosophila,1-2,0.85,HOPE,0.9296286678784732,0.8703464952657866,0.5581308785815644,3.055388408192427,0.2295421856602985,-7.761738543826937,0.8607782101167316,3.549565233276619,11.540845962763854,0.2295421856602985,7.761738543826937,3.549565233276619,0.01988954591378384,0.6725450256306965,0.020779312098462423
1027,drosophila,1-2,0.85,HOPE,0.9356345704645732,0.8821124503007973,0.5787507740135862,3.1816892323179204,0.2321438272118169,-7.90662545545544,0.8607782101167316,3.6962938825861382,11.835063165253395,0.2321438272118169,7.90662545545544,3.6962938825861382,0.019614920847517637,0.6680678712952315,0.02050657461484641
1028,drosophila,1-2,0.85,HOPE,0.9356345704645732,0.8821134911217968,0.57875084598783,3.181683301112766,0.232151892811276,-7.9066212247007295,0.8607782101167316,3.6962869920711543,11.83506010958316,0.232151892811276,7.9066212247007295,3.6962869920711543,0.019615607412360878,0.6680676863059216,0.02050729089238243
1029,drosophila,1-2,0.85,HOPE,0.9441703453648403,0.9201401677382696,0.6712398840023058,3.1948527410396657,0.223323119621709,-7.9147026813947186,0.8607782101167316,3.711586449901428,11.849612250917856,0.223323119621709,7.9147026813947186,3.711586449901428,0.018846449562466543,0.6679292548818765,0.019705771908960397
1030,drosophila,1-2,0.9,HOPE,0.9439252336448598,0.8906965149442235,0.656616474585825,3.1450881048817423,0.6098680143611898,-7.641464605931792,0.8607782101167316,3.653772909115847,11.905105529408829,0.6098680143611898,7.641464605931792,3.653772909115847,0.05122743455357459,0.6418644998194522,0.053513996110549834
1031,drosophila,1-2,0.9,HOPE,0.9439252336448598,0.8906941520343473,0.6566158281845208,3.145019775766425,0.6099472594836491,-7.641413172494107,0.8607782101167316,3.6536935284873477,11.905053960465104,0.6099472594836491,7.641413172494107,3.6536935284873477,0.051234312881671296,0.6418629598715043,0.05352113990275366
1032,drosophila,1-2,0.9,HOPE,0.9509536784741144,0.901376779411421,0.6477137093775006,3.0126174197257978,0.6145927442299972,-7.477663856572718,0.8607782101167316,3.499876488877723,11.592133089680438,0.6145927442299972,7.477663856572718,3.499876488877723,0.053018089032908076,0.6450636650496614,0.05534441391175251
1033,drosophila,1-2,0.9,HOPE,0.9509536784741144,0.9013744419251538,0.6477132734293397,3.0125786377060613,0.6146245856920857,-7.477627592967633,0.8607782101167316,3.4998314342756425,11.592083612935362,0.6146245856920857,7.477627592967633,3.4998314342756425,0.053021062150228025,0.6450632899700194,0.05534749658556533
1034,drosophila,1-2,0.9,HOPE,0.9334112149532712,0.8811779314408918,0.5716039681098893,3.165459898892096,0.5969693972135777,-7.656842810702029,0.8607782101167316,3.677439625780981,11.931251833696587,0.5969693972135777,7.656842810702029,3.677439625780981,0.05003409579601693,0.6417468105968019,0.052277359855335166
1035,drosophila,1-2,0.9,HOPE,0.9334112149532712,0.8811826083703005,0.5716437547890282,3.1654591887938097,0.5969678756817445,-7.656840146746341,0.8607782101167316,3.677438800831792,11.931246823259878,0.5969678756817445,7.656840146746341,3.677438800831792,0.05003398928249141,0.6417468568179637,0.05227724902479684
1036,drosophila,1-2,0.9,HOPE,0.9334112149532712,0.876326923981007,0.5812741515123495,3.37208213581446,0.6530954890866935,-7.91119336026844,0.8607782101167316,3.9174808286064375,12.481769677961571,0.6530954890866935,7.91119336026844,3.9174808286064375,0.05232394972323765,0.633819848016971,0.05471474453149416
1037,drosophila,1-2,0.9,HOPE,0.9334112149532712,0.876326923981007,0.5812741515123495,3.3720793399651585,0.6530963453871206,-7.911190293926719,0.8607782101167316,3.917477580558022,12.481764219871863,0.6530963453871206,7.911190293926719,3.917477580558022,0.052324041207840184,0.6338198795112262,0.0547148392166315
1038,drosophila,1-2,0.9,HOPE,0.94200077851304,0.9074760689664896,0.6560777562825535,3.1721030854283687,0.6527318695569313,-7.67432447480442,0.8607782101167316,3.685157277619974,12.012213621981324,0.6527318695569313,7.67432447480442,3.685157277619974,0.0543390161129409,0.6388767896003,0.05676344201872392
1039,drosophila,1-2,0.95,HOPE,0.9447900466562986,0.896850613154961,0.7110256314531027,3.1109366135871426,1.113494111857095,-7.457333452207021,0.8607782101167316,3.6140977745768716,12.184925338640987,1.113494111857095,7.457333452207021,3.6140977745768716,0.09138292446700257,0.6120130608070475,0.09531900275707966
1040,drosophila,1-2,0.95,HOPE,0.9447900466562986,0.896850613154961,0.7110256314531027,3.1108330534382427,1.1135711977251794,-7.457240604533784,0.8607782101167316,3.6139774646669753,12.184789266925938,1.1135711977251794,7.457240604533784,3.6139774646669753,0.09139027137283588,0.6120122754010622,0.09532657527951505
1041,drosophila,1-2,0.95,HOPE,0.9478599221789884,0.8818157904625905,0.6562805348651508,3.0625393785617705,1.1050091498922645,-7.402069881296977,0.8607782101167316,3.5578727976239715,12.064951828813212,1.1050091498922645,7.402069881296977,3.5578727976239715,0.09158835986840078,0.613518394961142,0.09550955880800266
1042,drosophila,1-2,0.95,HOPE,0.9478599221789884,0.8817970012400886,0.65627074493442,3.0624484995043733,1.1051741156521857,-7.402052538578261,0.8607782101167316,3.557767219838278,12.064993874068724,1.1051741156521857,7.402052538578261,3.557767219838278,0.09160171378350511,0.6135148194718509,0.0955233488379683
1043,drosophila,1-2,0.95,HOPE,0.9353582554517134,0.8470314535641168,0.5939283318152611,2.9833858542860106,1.1413608126981971,-7.325362956283985,0.8607782101167316,3.4659170262702497,11.93264079525243,1.1413608126981971,7.325362956283985,3.4659170262702497,0.09565031180292494,0.613892857580904,0.09968121269151829
1044,drosophila,1-2,0.95,HOPE,0.9353582554517134,0.847040759352317,0.5940206570171753,2.983407910074924,1.1413587808375063,-7.325391099310631,0.8607782101167316,3.4659426493502186,11.932692529498356,1.1413587808375063,7.325391099310631,3.4659426493502186,0.09564972683373821,0.6138925545262991,0.09968061591361453
1045,drosophila,1-2,0.95,HOPE,0.9353078721745908,0.8554203119056676,0.5352409805628786,3.1618145915326035,1.1161499531386785,-7.493704734588867,0.8607782101167316,3.6732047284326867,12.283059416160233,1.1161499531386785,7.493704734588867,3.6732047284326867,0.0908690510501165,0.6100845465853367,0.09481662512428558
1046,drosophila,1-2,0.95,HOPE,0.9353078721745908,0.8554108025865348,0.5352398334456188,3.1616330516895395,1.1163314878046275,-7.49356549632772,0.8607782101167316,3.672993826436179,12.282890810568528,1.1163314878046275,7.49356549632772,3.672993826436179,0.09088507787141656,0.6100815851818902,0.09483316819542784
1047,drosophila,1-2,0.95,HOPE,0.9454828660436138,0.9049033895914624,0.6998069028738262,2.995000899601877,1.1425911913589133,-7.331988177438369,0.8607782101167316,3.479410682567952,11.953990051365235,1.1425911913589133,7.331988177438369,3.479410682567952,0.09558241109866249,0.6133507009737724,0.09961926806571691
1048,drosophila,1-2,0.05,Isomap,0.9314131191871184,0.7601963654990025,0.2701027685945011,-0.8106959347756917,-3.8406492372677774,-36.59855222166071,0.8607782101167316,-0.9418174452461474,41.38101890417463,3.8406492372677774,36.59855222166071,0.9418174452461474,0.09281185768193645,0.8844284938080282,0.09310687977260185
1049,drosophila,1-2,0.05,Isomap,0.932929077723604,0.7708726542119979,0.2955267706977468,-0.7731798522997165,-3.565507250314824,-42.04169200380003,0.8607782101167316,-0.8982335324158174,46.50543278653067,3.565507250314824,42.04169200380003,0.8982335324158174,0.07666861776518075,0.9040167886788602,0.07687533648947042
1050,drosophila,1-2,0.05,Isomap,0.9334617118039906,0.7811378407305283,0.3081342103685495,-0.7771341934595928,-4.722872025272338,-41.19876473083686,0.8607782101167316,-0.9028274465198234,46.82446420262902,4.722872025272338,41.19876473083686,0.9028274465198234,0.1008633436751032,0.879855550563325,0.10113482494802035
