N,t1,mu,pfi,auroc
5000,2.1,0.1,0.3,0.8798168656566915
5000,2.1,0.1,0.35,0.8954782367526265
5000,2.1,0.1,0.39999999999999997,0.9113636772669133
5000,2.1,0.1,0.44999999999999996,0.9224814213140952
5000,2.1,0.1,0.49999999999999994,0.9320670813124499
5000,2.1,0.1,0.5499999999999999,0.9459708078286853
5000,2.1,0.1,0.6,0.9517477177085619
5000,2.1,0.1,0.6499999999999999,0.9599117145520843
5000,2.1,0.1,0.7,0.9654490196676577
5000,2.1,0.1,0.7499999999999999,0.9691103481302218
5000,2.1,0.1,0.7999999999999999,0.9752926609485741
5000,2.1,0.1,0.85,0.9738826939800946
5000,2.1,0.1,0.8999999999999999,0.9776874637501035
5000,2.1,0.1,0.95,0.9784117256027369
5000,2.1,0.1,0.0,0.49060769506315655
5000,2.1,0.1,0.049999999999999996,0.6840576400933068
5000,2.1,0.1,0.09999999999999999,0.7440130479087471
5000,2.1,0.1,0.15,0.7902126424750151
5000,2.1,0.1,0.19999999999999998,0.8256247195680622
5000,2.1,0.1,0.24999999999999997,0.8436528586906632
5000,2.1,0.1,0.3,0.8802537158807298
5000,2.1,0.1,0.35,0.896176550505198
5000,2.1,0.1,0.39999999999999997,0.9131616237383802
5000,2.1,0.1,0.44999999999999996,0.9258694536749064
5000,2.1,0.1,0.49999999999999994,0.9366155408982768
5000,2.1,0.1,0.5499999999999999,0.946680975060143
5000,2.1,0.1,0.6,0.9534558631055651
5000,2.1,0.1,0.6499999999999999,0.9626510031492161
5000,2.1,0.1,0.7,0.9656709006155925
5000,2.1,0.1,0.7499999999999999,0.9704755164408225
5000,2.1,0.1,0.7999999999999999,0.9706128230120843
5000,2.1,0.1,0.85,0.9760987230891401
5000,2.1,0.1,0.8999999999999999,0.9760432893551634
5000,2.1,0.1,0.95,0.9801396223810016
5000,2.1,0.1,0.0,0.5071922854495039
5000,2.1,0.1,0.049999999999999996,0.7041009333274718
5000,2.1,0.1,0.09999999999999999,0.747634088850204
5000,2.1,0.1,0.15,0.7944134718010667
5000,2.1,0.1,0.19999999999999998,0.8299258516718824
5000,2.1,0.1,0.24999999999999997,0.8612671108779273
5000,2.1,0.1,0.3,0.8768572569467611
5000,2.1,0.1,0.35,0.8997879220124098
5000,2.1,0.1,0.39999999999999997,0.9098257828690425
5000,2.1,0.1,0.44999999999999996,0.9252240705165375
5000,2.1,0.1,0.49999999999999994,0.9389742367291157
5000,2.1,0.1,0.5499999999999999,0.9415380167460335
5000,2.1,0.1,0.6,0.9542313613515013
5000,2.1,0.1,0.6499999999999999,0.9611965077847172
5000,2.1,0.1,0.7,0.9624417153284157
5000,2.1,0.1,0.7499999999999999,0.9689519363333154
5000,2.1,0.1,0.7999999999999999,0.9731480355901889
5000,2.1,0.1,0.85,0.9760915527495825
5000,2.1,0.1,0.8999999999999999,0.9727512275912764
5000,2.1,0.1,0.95,0.9770553230914433
