_UID,system,l1,l2,theta,accuracy,auroc,intercept,coef
278,london,2,3,0.5499999999999999,0.7910447761194029,0.8488142292490118,0.2731594200939151,-0.4146456636033777
279,london,2,3,0.5499999999999999,0.875,0.9374110953058321,0.4147294103289874,-0.40190925078100814
280,london,2,3,0.65,0.9215686274509803,0.9896193771626297,0.15681770589649707,-0.2642917503139418
281,london,2,3,0.65,0.8627450980392157,0.958477508650519,0.2056029238104881,-0.20436023986546634
282,london,2,3,0.65,0.8333333333333334,0.911976911976912,0.47728831492004237,-0.4082395614042692
283,london,2,3,0.65,0.9285714285714286,0.9736070381231671,-0.26549399521008393,-0.28460641941194265
284,london,2,3,0.65,0.7441860465116279,0.9,0.8443927606397899,-0.3756382683541765
285,london,2,3,0.75,0.9615384615384616,1.0,0.7119601574032491,-0.29902569511525223
286,london,2,3,0.75,1.0,1.0,0.4787275994372461,-0.24597014022892585
287,london,2,3,0.75,0.9285714285714286,0.9947916666666666,0.4119834924430851,-0.19597486787056811
288,london,2,3,0.75,0.9629629629629629,0.9539473684210525,0.029157707025661186,-0.21189682325983658
289,london,2,3,0.75,1.0,1.0,0.14428025365133976,-0.21910837559054466
290,london,2,3,0.85,0.9047619047619048,0.951923076923077,0.27030303608235073,-0.14957879242948485
291,london,2,3,0.85,1.0,1.0,0.5446226298461541,-0.25373805327847776
292,london,2,3,0.85,0.88,1.0,0.6972585917257336,-0.21056712682002152
293,london,2,3,0.85,0.9090909090909091,0.9749999999999999,0.521456372430365,-0.1963595952318386
294,london,2,3,0.85,0.96,0.9841269841269842,0.16211456708729152,-0.1456147966063682
295,london,2,3,0.95,1.0,1.0,0.24368511396922587,-0.1124692225998335
296,london,2,3,0.95,0.875,1.0,0.39153260458198,-0.07704081813410066
297,london,2,3,0.95,1.0,1.0,0.1985264846883956,-0.13032781957429576
298,london,2,3,0.95,1.0,1.0,0.14040031857178537,-0.06662672509848498
299,london,2,3,0.95,1.0,1.0,0.14167238545088343,-0.14227352892188405
