_UID,num_nodes,prop_overlap,theta,accuracy,auroc,coef,intercept
93,500,0.0016681005372000592,0.45,0.6938405797101449,0.7977748605185428,-1.477843897573495,-0.8533921728290816
94,500,0.0016681005372000592,0.45,0.676678445229682,0.7876148736389971,-1.4232282374204062,-0.24825431959745597
95,500,0.0016681005372000592,0.5,0.6088709677419355,0.8402490986561783,-1.4458994185179246,-0.09188192545031171
96,500,0.0016681005372000592,0.5,0.7911025145067698,0.870487877880874,-1.7735078299206637,-2.626986949107663
97,500,0.0016681005372000592,0.5,0.76,0.8499695043656909,-1.5431577287834366,1.1238652846609392
98,500,0.0016681005372000592,0.5,0.7387914230019493,0.8759729401033749,-1.5327567371439588,1.1550054419371458
99,500,0.0016681005372000592,0.5,0.6042884990253411,0.7617536006820742,-1.4553302454854176,0.5120632308420722
100,500,0.0027825594022071257,0.05,0.514344262295082,0.5201811516609768,-1.0292968075451812,0.6048672584947467
101,500,0.0027825594022071257,0.05,0.5274611398963731,0.5464872039380428,-1.0623746601371702,-0.6330846255026875
102,500,0.0027825594022071257,0.05,0.5056876938986556,0.5143644234553326,-1.0614882445656206,0.6066440257787017
103,500,0.0027825594022071257,0.05,0.49794238683127573,0.5728552676151761,-0.9990806782237902,-0.28892364684558647
104,500,0.0027825594022071257,0.05,0.5286757038581856,0.5536012526096032,-1.1593247353352398,1.1696780203147688
105,500,0.0027825594022071257,0.1,0.5595628415300546,0.609732733249245,-1.158526370878446,-0.25727034434716417
106,500,0.0027825594022071257,0.1,0.5074786324786325,0.5051187448344514,-1.1513756152747203,0.8239374760114124
107,500,0.0027825594022071257,0.1,0.5319383259911894,0.6005773896166909,-1.1767934740573576,0.4344899019673425
108,500,0.0027825594022071257,0.1,0.5093099671412924,0.5749476897087901,-1.154377978281787,0.010307830590046715
109,500,0.0027825594022071257,0.1,0.540453074433657,0.6063092921713387,-1.410561109853078,2.3423457212869567
110,500,0.0027825594022071257,0.15000000000000002,0.5521191294387171,0.527042777042777,-1.2140470619744617,0.13517304277413486
111,500,0.0027825594022071257,0.15000000000000002,0.5409090909090909,0.5840548862391767,-1.2144082450075615,0.24177403367919856
112,500,0.0027825594022071257,0.15000000000000002,0.5725806451612904,0.6526530113829425,-1.2378790785516909,-0.5156423409998885
113,500,0.0027825594022071257,0.15000000000000002,0.5594965675057209,0.612837767071638,-1.2167522080242894,-0.005258413844063939
114,500,0.0027825594022071257,0.15000000000000002,0.5504694835680751,0.6059118186777761,-1.2672003880276312,0.5990213386120733
115,500,0.0027825594022071257,0.2,0.5543478260869565,0.5756156629318394,-1.447083864723063,-1.6758383221144135
116,500,0.0027825594022071257,0.2,0.5520094562647754,0.6242363606892735,-1.2597022086056553,0.5171421577817741
117,500,0.0027825594022071257,0.2,0.5577889447236181,0.6445833728016166,-1.2998115777090793,0.34997044358238166
118,500,0.0027825594022071257,0.2,0.5799256505576208,0.630481257141453,-1.295666191322793,-0.5178569178825219
119,500,0.0027825594022071257,0.2,0.6074534161490683,0.6139234254812145,-1.3162238463720397,-0.6194660831665869
120,500,0.0027825594022071257,0.25,0.5610062893081761,0.6344517330023933,-1.2945146420066889,0.00925338170172594
121,500,0.0027825594022071257,0.25,0.5963060686015831,0.6659739626844889,-1.3508601353154615,-0.5879632532455437
122,500,0.0027825594022071257,0.25,0.5913272010512484,0.6361945458568425,-1.3144114987923696,-0.012102374269137092
123,500,0.0027825594022071257,0.25,0.5976095617529881,0.7287895249248657,-1.407803378089727,-1.1193958016128858
124,500,0.0027825594022071257,0.25,0.6111111111111112,0.768492194674013,-1.3305481951560716,-0.2712284099653584
125,500,0.0027825594022071257,0.3,0.6905089408528198,0.730195321371792,-1.3364627147940615,0.13881799833587985
126,500,0.0027825594022071257,0.3,0.6070422535211267,0.7078492063492063,-1.3572210148055615,-0.3644946434749979
127,500,0.0027825594022071257,0.3,0.6534653465346535,0.7783594275285756,-1.48058875859869,-1.3333132872135256
128,500,0.0027825594022071257,0.3,0.6601123595505618,0.7221231466064849,-1.3745074223885763,0.5072753999405992
129,500,0.0027825594022071257,0.3,0.6977715877437326,0.7697331128039073,-1.3670944416790172,-0.5053803560239901
130,500,0.0027825594022071257,0.35000000000000003,0.6248108925869894,0.752710374507829,-1.4177906937611535,-0.7966864031743707
131,500,0.0027825594022071257,0.35000000000000003,0.6666666666666666,0.7360468335904434,-1.5824610166228126,-1.7849377030201985
132,500,0.0027825594022071257,0.35000000000000003,0.622848200312989,0.708003526645768,-1.385213527651074,-0.19939865397491516
133,500,0.0027825594022071257,0.35000000000000003,0.6581709145427287,0.6870760844142993,-1.4903844791505516,1.3381146780616864
134,500,0.0027825594022071257,0.35000000000000003,0.6622418879056047,0.7782342292159867,-1.399430114164985,0.5833165163116419
135,500,0.0027825594022071257,0.4,0.7158730158730159,0.8102972153072434,-1.414909139587118,0.5095882253120765
136,500,0.0027825594022071257,0.4,0.7253968253968254,0.7928984835040735,-1.3922609380809556,-0.2535149881139567
137,500,0.0027825594022071257,0.4,0.6896551724137931,0.843759439050701,-1.5028673763402531,-1.1597459614468615
138,500,0.0027825594022071257,0.4,0.7189014539579968,0.8308983704076075,-1.5302238982398284,-1.3229086426308245
139,500,0.0027825594022071257,0.4,0.7474402730375427,0.8716977614114411,-1.6033261080092396,-1.7715724070091707
140,500,0.0027825594022071257,0.45,0.6817359855334539,0.8298683797362361,-1.5216141833917385,1.1541707795910143
141,500,0.0027825594022071257,0.45,0.7117750439367311,0.858683026888098,-1.5141642344673123,1.1665942947676744
142,500,0.0027825594022071257,0.45,0.7078039927404719,0.7658539799683711,-1.4478963702285215,0.4996472055986299
143,500,0.0027825594022071257,0.45,0.7920433996383364,0.9005652082897215,-1.4245361113948403,0.008848809231482164
144,500,0.0027825594022071257,0.45,0.7093235831809872,0.9179178375485079,-1.4284577014868627,0.013857752666331363
145,500,0.0027825594022071257,0.5,0.7664783427495292,0.8581415174765558,-1.4335963847644932,0.01552591705572587
146,500,0.0027825594022071257,0.5,0.679920477137177,0.8305288461538461,-1.4436195850904965,-0.023123862716164123
147,500,0.0027825594022071257,0.5,0.7072691552062869,0.8601281457464875,-1.535554349598232,1.1482636415842247
148,500,0.0027825594022071257,0.5,0.8352941176470589,0.9025853042621336,-1.4639208867906455,0.4927454469983371
149,500,0.0027825594022071257,0.5,0.776,0.888246211939391,-1.4523871197470584,-0.3308276524390808
150,500,0.004641588833612777,0.05,0.5236625514403292,0.549605199093969,-1.0209097528324116,-0.46576235566648766
151,500,0.004641588833612777,0.05,0.5077239958805355,0.5359064104195834,-1.0647443606979696,0.8197919886811708
152,500,0.004641588833612777,0.05,0.5211995863495347,0.5432616619323044,-1.0779847433523781,-0.5897989386835177
153,500,0.004641588833612777,0.05,0.5154639175257731,0.5578039965986396,-1.1415748388118705,-1.4782540000059208
154,500,0.004641588833612777,0.05,0.516597510373444,0.5256117771129716,-1.0957431416766321,0.9181583007768271
155,500,0.004641588833612777,0.1,0.5087527352297593,0.5946667624589889,-1.1831961805918154,-0.8676180979089333
156,500,0.004641588833612777,0.1,0.529923830250272,0.5782232853353542,-1.1518980646411083,-0.01982738402504397
157,500,0.004641588833612777,0.1,0.5615384615384615,0.6018302491051633,-1.172636085936592,0.3681714711828522
158,500,0.004641588833612777,0.1,0.5704918032786885,0.5817391304347826,-1.1887354067811706,0.6245691364545947
159,500,0.004641588833612777,0.1,0.5359477124183006,0.5804134232010632,-1.1488609663360854,-0.2044313605067441
160,500,0.004641588833612777,0.15000000000000002,0.5484633569739953,0.6508889795598978,-1.2412755148351522,0.17128409528308491
161,500,0.004641588833612777,0.15000000000000002,0.5705950991831972,0.6567490142256498,-1.2773967003291722,0.7718971597939445
162,500,0.004641588833612777,0.15000000000000002,0.5458768873403019,0.6422500782438835,-1.4155457233273911,1.8204037013733727
163,500,0.004641588833612777,0.15000000000000002,0.5528455284552846,0.6124534613931905,-1.2798769547500706,0.8032765814541664
164,500,0.004641588833612777,0.15000000000000002,0.5481220657276995,0.6130624052899849,-1.2382660689721028,0.2027056281669917
165,500,0.004641588833612777,0.2,0.5740740740740741,0.6154359878263733,-1.3655469186211728,-1.1445333393814041
166,500,0.004641588833612777,0.2,0.5990220048899756,0.6938316114220118,-1.4388428928169716,1.681404136515909
167,500,0.004641588833612777,0.2,0.6216216216216216,0.662441958058848,-1.2892003840618882,-0.3263932847638195
168,500,0.004641588833612777,0.2,0.6046228710462287,0.6394986738656815,-1.3442365260472666,-1.0104597493093663
169,500,0.004641588833612777,0.2,0.6099033816425121,0.6023929647536963,-1.3908435890216586,1.2441431557703568
170,500,0.004641588833612777,0.25,0.6181818181818182,0.6769635627530365,-1.5139356368601844,1.799819170727367
171,500,0.004641588833612777,0.25,0.6965428937259923,0.7539874604861029,-1.3033709793145545,0.16368458468633293
172,500,0.004641588833612777,0.25,0.5929778933680104,0.6969183411135917,-1.3054093977846044,0.12246056482551243
173,500,0.004641588833612777,0.25,0.5997340425531915,0.5952254641909814,-1.3509436207999175,0.589856877688282
174,500,0.004641588833612777,0.25,0.5684210526315789,0.6949514899514899,-1.3123316865356256,0.14853290591730475
175,500,0.004641588833612777,0.3,0.6538461538461539,0.7392766676048409,-1.3242906042661242,-0.2029968504538881
176,500,0.004641588833612777,0.3,0.5734463276836158,0.7073137618195757,-1.3548620124365718,-0.3734830985852796
177,500,0.004641588833612777,0.3,0.6195190947666195,0.7313725490196078,-1.3611931748447244,-0.335974985812389
178,500,0.004641588833612777,0.3,0.6497890295358649,0.6940971672733027,-1.3566781783542878,0.336392768217469
179,500,0.004641588833612777,0.3,0.6607142857142857,0.7004839671717743,-1.4328730844280646,1.1072089435865986
180,500,0.004641588833612777,0.35000000000000003,0.6381679389312978,0.7584048507462686,-1.3805750238710555,-0.01338184601516108
181,500,0.004641588833612777,0.35000000000000003,0.6795665634674922,0.785340238814559,-1.7609761660738352,-2.8254030256864384
182,500,0.004641588833612777,0.35000000000000003,0.6992366412213741,0.7797109157755259,-1.3865611163595681,-0.24227526113899253
183,500,0.004641588833612777,0.35000000000000003,0.6214605067064084,0.7960756614602769,-1.4593672882593585,1.126318906206392
184,500,0.004641588833612777,0.35000000000000003,0.6854460093896714,0.811326860841424,-1.4083417257600213,0.5960613838105348
185,500,0.004641588833612777,0.4,0.6816666666666666,0.8326536734965998,-1.523765693195841,-1.33003676278607
186,500,0.004641588833612777,0.4,0.7111111111111111,0.7787751111290306,-1.4940255646737277,-1.1628138597584194
187,500,0.004641588833612777,0.4,0.7184942716857611,0.8114173481872626,-1.4120788895942085,0.322167744917966
188,500,0.004641588833612777,0.4,0.7107438016528925,0.8438928376161837,-1.4949635383276936,-1.1066713847742526
189,500,0.004641588833612777,0.4,0.6882067851373183,0.7937156758336988,-1.414813610747618,0.5117623747048702
190,500,0.004641588833612777,0.45,0.6994727592267135,0.8368001192872586,-1.463102118765308,-0.8688212466859543
191,500,0.004641588833612777,0.45,0.7087198515769945,0.754558098543061,-1.5262518910340557,1.142955403117835
192,500,0.004641588833612777,0.45,0.7584973166368515,0.8855692986733044,-1.4453888458220499,-0.49297895462127167
193,500,0.004641588833612777,0.45,0.7282809611829945,0.8709924919164794,-1.4279839914687866,0.01942970289181884
194,500,0.004641588833612777,0.45,0.7602862254025045,0.9033741545398647,-1.5159901537674758,-1.1676490644353577
195,500,0.004641588833612777,0.5,0.8065764023210832,0.8695971024904214,-1.4386616748555296,-0.004190052795535456
196,500,0.004641588833612777,0.5,0.8056112224448898,0.8939349735809914,-1.5420341877901997,-1.1018891807579212
197,500,0.004641588833612777,0.5,0.7855750487329435,0.8620542777169283,-1.53645788083257,1.1372707202303343
198,500,0.004641588833612777,0.5,0.7256461232604374,0.9373811787072243,-1.444395607800197,0.04749853830285951
199,500,0.004641588833612777,0.5,0.7115749525616698,0.8419482241697417,-1.5273709465974468,1.1626878424582836
200,500,0.007742636826811269,0.05,0.5046826222684704,0.5214684860298896,-1.0557239199459483,-0.034718920475801725
201,500,0.007742636826811269,0.05,0.5036803364879074,0.5683915520872043,-1.0694198521079714,0.2812120058968741
202,500,0.007742636826811269,0.05,0.5171696149843913,0.49976393436942324,-1.1310934499129817,0.8850191986938628
203,500,0.007742636826811269,0.05,0.5031055900621118,0.605791982442303,-1.0275942307906911,0.005534762417238004
204,500,0.007742636826811269,0.05,0.522279792746114,0.5380085929108486,-1.0487993629157346,-0.22761986722667257
205,500,0.007742636826811269,0.1,0.5574837310195228,0.6040160926030491,-1.1382401582977153,-0.0010453679941892062
206,500,0.007742636826811269,0.1,0.5616740088105727,0.5813162812143567,-1.1671089693203915,-0.15377404000632194
207,500,0.007742636826811269,0.1,0.5561613958560524,0.5834831749293604,-1.1482125233258231,0.000424790065316655
208,500,0.007742636826811269,0.1,0.5402792696025779,0.571801440044309,-1.1890226788570022,0.8005415517363266
209,500,0.007742636826811269,0.1,0.5377049180327869,0.617815130868539,-1.1671704818669881,-0.4652493491430112
210,500,0.007742636826811269,0.15000000000000002,0.5237543453070683,0.5955331721729789,-1.2179325592689574,-0.1494178375603496
211,500,0.007742636826811269,0.15000000000000002,0.5782710280373832,0.6166964222342337,-1.3320199651058702,-1.1204313216419688
212,500,0.007742636826811269,0.15000000000000002,0.5743162901307967,0.6051564408850277,-1.3366537199758592,1.124273419682359
213,500,0.007742636826811269,0.15000000000000002,0.5357561547479485,0.5934493375116828,-1.277460616714766,0.7739093494724224
214,500,0.007742636826811269,0.15000000000000002,0.5370370370370371,0.6669238683127573,-1.2184218553364587,0.00013629006785827812
215,500,0.007742636826811269,0.2,0.5466830466830467,0.5711429744878237,-1.269447465070463,-0.006870147267152679
216,500,0.007742636826811269,0.2,0.6067146282973621,0.6004316670983338,-1.4721676644074024,1.8058603687252524
217,500,0.007742636826811269,0.2,0.5279805352798054,0.5677416488983653,-1.2593751245511287,-0.2426221758062977
218,500,0.007742636826811269,0.2,0.5428226779252111,0.5962172393709959,-1.2647017943372396,0.4443619504179681
219,500,0.007742636826811269,0.2,0.5340632603406326,0.6150023691068467,-1.2620589922335623,-0.1509813314971353
220,500,0.007742636826811269,0.25,0.6124837451235371,0.6686958874458874,-1.3047359465453245,0.12535719903932102
221,500,0.007742636826811269,0.25,0.5994659546061415,0.7424702877769692,-1.5793704031330111,2.2171902542911637
222,500,0.007742636826811269,0.25,0.5437908496732026,0.5558180724045023,-1.3100896514067837,0.2729760500023086
223,500,0.007742636826811269,0.25,0.5921938088829072,0.703840579710145,-1.355632746943415,0.5937221411322573
224,500,0.007742636826811269,0.25,0.6068601583113457,0.7234321042664588,-1.3204007366433619,0.0034459093883427326
225,500,0.007742636826811269,0.3,0.6533149171270718,0.632274708248422,-1.3653686010713428,-0.5948365838188711
226,500,0.007742636826811269,0.3,0.6120805369127517,0.8000446827524575,-1.3295373981379912,-0.30891003316178084
227,500,0.007742636826811269,0.3,0.6652542372881356,0.8055260742927821,-1.394343362251459,-0.7649639566921644
228,500,0.007742636826811269,0.3,0.5888111888111888,0.6972475626195178,-1.3428693328570533,0.009406267873159674
229,500,0.007742636826811269,0.3,0.6592489568845619,0.732684116781538,-1.3462577111177034,0.26242014536028424
230,500,0.007742636826811269,0.35000000000000003,0.6723076923076923,0.7609302809967432,-1.4090019246630128,0.6192917728827761
231,500,0.007742636826811269,0.35000000000000003,0.7246596066565809,0.8481948035278802,-1.4387496841393195,0.8484648467764475
232,500,0.007742636826811269,0.35000000000000003,0.6567607726597325,0.7233748454336689,-1.381415003112421,0.3302807861590114
233,500,0.007742636826811269,0.35000000000000003,0.5802650957290133,0.7348760932944607,-1.373502005914798,0.33682324495318905
234,500,0.007742636826811269,0.35000000000000003,0.6448598130841121,0.7865356948440781,-1.392730269442894,-0.344898819300033
235,500,0.007742636826811269,0.4,0.6416938110749185,0.7767474959903982,-1.4505658151255,-0.8608979251537378
236,500,0.007742636826811269,0.4,0.7088186356073212,0.7814057826520439,-1.4962711740223198,-1.1161611497094406
237,500,0.007742636826811269,0.4,0.6539074960127592,0.757463598411567,-1.4046356074344994,-0.45414062790922405
238,500,0.007742636826811269,0.4,0.7086614173228346,0.7884546699208286,-1.482933605458831,1.1167958182472535
239,500,0.007742636826811269,0.4,0.7049180327868853,0.7595755693581782,-1.4750974768833698,0.9565967545870089
240,500,0.007742636826811269,0.45,0.6354166666666666,0.7542843015472931,-1.4330353107050267,0.512091252173354
241,500,0.007742636826811269,0.45,0.716636197440585,0.78867255452964,-1.4253499089770236,-0.006027850604223329
242,500,0.007742636826811269,0.45,0.7789855072463768,0.8597892299393476,-1.4547710485544154,0.576977290081736
243,500,0.007742636826811269,0.45,0.6980461811722913,0.8421435070515089,-1.4228715843310007,0.04886697486844026
244,500,0.007742636826811269,0.45,0.7224199288256228,0.8654292049414001,-1.5172410823090425,-1.1512287072290706
245,500,0.007742636826811269,0.5,0.7485029940119761,0.914220373557723,-1.4619288232263457,-0.50166027638265
246,500,0.007742636826811269,0.5,0.859375,0.9661851257356876,-1.6976715905972917,-2.1319847525178086
247,500,0.007742636826811269,0.5,0.7509881422924901,0.8347164916229057,-1.5269484507968198,1.1159370774921644
248,500,0.007742636826811269,0.5,0.7474949899799599,0.8463466358203201,-1.4635097146857017,0.502188776809505
249,500,0.007742636826811269,0.5,0.6871287128712872,0.8863750470691603,-1.4435607695139716,0.020852139977803007
250,500,0.01291549665014884,0.05,0.5357512953367876,0.5514402673493582,-1.053179517656835,-0.45582415062420706
251,500,0.01291549665014884,0.05,0.532563025210084,0.508827216072595,-1.1159312998859707,0.597904056065304
252,500,0.01291549665014884,0.05,0.5201238390092879,0.5465335230516244,-1.0335469318848984,-0.36136524298461825
253,500,0.01291549665014884,0.05,0.5238578680203045,0.5089422648790383,-0.9944388400490054,-0.5429071962823248
