,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time
117,drosophila,1,2,0.7000000000000001,0.9580320247933884,0.877311308007078,0.9820998212864029,195.73862617090344,195.73862719535828
118,drosophila,1,2,0.8,0.9691066509248327,0.8942353536838725,0.9855312379640095,182.86132257431746,182.86132335662842
119,drosophila,1,2,0.9,0.9723101265822784,0.9024862522083557,0.9844808378388006,167.54799883067608,167.54800033569336
120,drosophila,1,2,-inf,-inf,-inf,-inf,inf,inf
121,drosophila,1,2,0.1,0.7510067985969774,0.4024973167673386,0.9057882248212192,257.96251886337996,257.962521314621
122,drosophila,1,2,0.2,0.7497199629864121,0.6008111118900874,0.9431439252747078,246.7971402257681,246.79714155197144
123,drosophila,1,2,0.30000000000000004,0.8573816155988858,0.7735200519137659,0.9711536124292695,241.1673752889037,241.1673777103424
124,drosophila,1,2,0.4,0.8674435073714029,0.7843938273146729,0.971300009993872,236.32115267962217,236.3211545944214
125,drosophila,1,2,0.5,0.8915391189495766,0.8450952248429651,0.9803760713540652,228.6064665056765,228.60646796226501
126,drosophila,1,2,0.6000000000000001,0.9480982185844968,0.8683799620375068,0.9813092463986413,213.348280005157,213.34828162193298
127,drosophila,1,2,0.7000000000000001,0.95372312532774,0.8818521957762464,0.9832072013242444,200.55018662288785,200.55018782615662
128,drosophila,1,2,0.8,0.9623552123552124,0.8907055810877673,0.9844639677543209,186.62329679355025,186.6232979297638
129,drosophila,1,2,0.9,0.9696,0.9145349914580685,0.987621936058244,171.56990898028016,171.5699098110199
130,drosophila,1,2,-inf,-inf,-inf,-inf,inf,inf
131,drosophila,1,2,0.1,0.6580620054481775,0.3920120334258357,0.9035274040801968,248.3318103812635,248.33181190490723
132,drosophila,1,2,0.2,0.7733053944739535,0.6410349229039617,0.9489765047459832,244.4941626302898,244.49416375160217
133,drosophila,1,2,0.30000000000000004,0.8872080825926131,0.757589964209272,0.9668656608458054,234.69931618869305,234.6993179321289
134,drosophila,1,2,0.4,0.8776768332251784,0.8058856359015916,0.9741746264072053,225.43769624829292,225.4376974105835
135,drosophila,1,2,0.5,0.8910906785034877,0.8220408482316273,0.9758070761254474,225.24755032360554,225.24755096435547
136,drosophila,1,2,0.6000000000000001,0.9423884386290401,0.8796904083390656,0.9827681804655413,222.0426778011024,222.0426790714264
137,drosophila,1,2,0.7000000000000001,0.9598749348619072,0.873636088800065,0.9814965392765923,206.29065234959126,206.29065418243408
138,drosophila,1,2,0.8,0.9672325305961311,0.9034559622750767,0.98622063319069,192.1030407808721,192.10304284095764
139,drosophila,1,2,0.9,0.9743490089389817,0.9339676946256149,0.9923859616786233,181.0972012169659,181.09720277786255
140,drosophila,1,2,-inf,-inf,-inf,-inf,inf,inf
141,drosophila,1,2,0.1,0.66823600552868,0.36158690695280776,0.8993136167552643,250.128553442657,250.1285548210144
142,drosophila,1,2,0.2,0.7902663984693127,0.6473427349073048,0.9495183171099215,239.87350415438414,239.87350487709045
143,drosophila,1,2,0.30000000000000004,0.8690900981266726,0.741808418732729,0.9643245696244716,232.28420919179916,232.28421020507812
144,drosophila,1,2,0.4,0.834986708163133,0.8050579746215787,0.9750620216003356,225.23720912635326,225.23721027374268
145,drosophila,1,2,0.5,0.8807047500776156,0.8381926264528028,0.9786869465811677,224.32031577080488,224.32031679153442
146,drosophila,1,2,0.6000000000000001,0.9303913085280262,0.8614501472198663,0.9817836775324642,210.55802733451128,210.55802822113037
147,drosophila,1,2,0.7000000000000001,0.9515981735159817,0.8785634964761374,0.9814392523784429,196.3258843794465,196.3258855342865
148,drosophila,1,2,0.8,0.9664598681659557,0.908376437961265,0.9871488921148784,189.66214440390468,189.66214513778687
149,drosophila,1,2,0.9,0.9721038357225882,0.9390784149574439,0.9918255301532216,175.79736507311463,175.79736590385437
150,london,1,2,-inf,-inf,-inf,-inf,inf,inf
151,london,1,2,0.1,0.6775147928994083,0.4647378912774096,0.824806698383019,7.731163129210472,7.731164455413818
152,london,1,2,0.2,0.6621160409556314,0.269811320754717,0.7077969825773351,8.427862081676722,8.427863121032715
153,london,1,2,0.30000000000000004,0.7310606060606061,0.5906461906661349,0.8734475164227258,7.662003852427006,7.662005662918091
154,london,1,2,0.4,0.8202764976958525,0.8178973717146433,0.932820290591585,7.564828306436539,7.564829111099243
155,london,1,2,0.5,0.9226804123711341,0.9096229987949733,0.9662040832276504,7.277706306427717,7.277707099914551
156,london,1,2,0.6000000000000001,0.9319727891156463,0.9512345679012346,0.9807577473454473,6.9716929122805595,6.971693754196167
157,london,1,2,0.7000000000000001,0.9411764705882353,0.9687500000000001,0.9925363186309786,6.478837050497532,6.478837966918945
158,london,1,2,0.8,0.9722222222222222,0.9852216748768473,0.9963188855954377,6.367262616753578,6.3672637939453125
159,london,1,2,0.9,0.972972972972973,0.99375,0.9990382339015151,5.779302701354027,5.779303312301636
160,london,1,2,-inf,-inf,-inf,-inf,inf,inf
161,london,1,2,0.1,0.7558823529411764,0.2732794682253167,0.6942612090025262,8.28462878242135,8.284629344940186
162,london,1,2,0.2,0.7653061224489796,0.20555344237352607,0.6774684781533679,7.993548199534416,7.993549108505249
163,london,1,2,0.30000000000000004,0.6213235294117647,0.37864864864864867,0.7780423656398588,7.713085811585188,7.7130866050720215
164,london,1,2,0.4,0.8093023255813954,0.7428339643050297,0.9290766513645644,7.065061166882515,7.065061807632446
165,london,1,2,0.5,0.946524064171123,0.9342560553633217,0.981968660008977,7.726478934288025,7.726480007171631
166,london,1,2,0.6000000000000001,0.8979591836734694,0.9293447293447293,0.9781743457638152,6.772215895354748,6.772217035293579
167,london,1,2,0.7000000000000001,0.92,0.958125,0.9883319273788114,6.555590804666281,6.555591583251953
168,london,1,2,0.8,0.9583333333333334,1.0,1.0,5.719130557030439,5.7191314697265625
169,london,1,2,0.9,0.9736842105263158,0.993939393939394,0.9990952303786527,5.303024847060442,5.303025722503662
170,london,1,2,-inf,-inf,-inf,-inf,inf,inf
171,london,1,2,0.1,0.6656891495601173,0.3504632622279681,0.7103618995774413,7.656184166669846,7.656184673309326
172,london,1,2,0.2,0.5863192182410424,0.1257085020242915,0.632832398079629,8.027720797806978,8.027721881866455
173,london,1,2,0.30000000000000004,0.7795275590551181,0.38588235294117645,0.7782641883551764,7.762714546173811,7.7627153396606445
174,london,1,2,0.4,0.8486238532110092,0.814485049833887,0.9427174958513045,7.604339398443699,7.604339838027954
175,london,1,2,0.5,0.9086294416243654,0.9154589371980677,0.9788000229311965,7.11524136736989,7.11524224281311
176,london,1,2,0.6000000000000001,0.9103448275862069,0.9351961950059453,0.9826595770535655,6.665695317089558,6.665696382522583
177,london,1,2,0.7000000000000001,0.93,0.9796725014116318,0.9939430105812459,6.340188086032867,6.340188980102539
178,london,1,2,0.8,0.9425287356321839,0.9874125874125874,0.9958203521129834,5.921453412622213,5.921454191207886
179,london,1,2,0.9,1.0,1.0,0.9999999999999999,5.643736764788628,5.643737554550171
180,london,1,2,-inf,-inf,-inf,-inf,inf,inf
181,london,1,2,0.1,0.5,0.2371537148207303,0.6711220463886888,9.654337506741285,9.654338598251343
182,london,1,2,0.2,0.7864406779661017,0.35773256671089493,0.7589422067040466,7.743305888026953,7.743306398391724
183,london,1,2,0.30000000000000004,0.8494208494208494,0.797470895222802,0.9431099272048341,7.570736192166805,7.570736885070801
184,london,1,2,0.4,0.8169014084507042,0.77896381150742,0.9102187494154725,7.266647361218929,7.266648054122925
185,london,1,2,0.5,0.9141414141414141,0.895179666958808,0.9730195027651615,7.2031141966581345,7.203115224838257
186,london,1,2,0.6000000000000001,0.9851851851851852,0.9995462794918331,0.9999260013008524,7.776997841894627,7.77699875831604
187,london,1,2,0.7000000000000001,0.9186991869918699,0.9452815226011102,0.9841520152162501,7.029610350728035,7.029611110687256
188,london,1,2,0.8,0.9295774647887324,0.9880636604774535,0.9973786172225227,5.9326943047344685,5.932695150375366
189,london,1,2,0.9,0.967741935483871,1.0,0.9999999999999999,5.077333450317383,5.077334403991699
190,london,1,2,-inf,-inf,-inf,-inf,inf,inf
191,london,1,2,0.1,0.5927051671732523,0.17426239799121157,0.6695226920818339,7.80455457419157,7.804555654525757
192,london,1,2,0.2,0.7927272727272727,0.5383067761145984,0.8432895136955304,8.01829268783331,8.018293380737305
193,london,1,2,0.30000000000000004,0.7790262172284644,0.4027777777777778,0.7883495772264764,7.827695772051811,7.8276965618133545
194,london,1,2,0.4,0.8319327731092437,0.7114573570759137,0.9059957126763862,7.707932814955711,7.707934141159058
195,london,1,2,0.5,0.9058823529411765,0.9195501730103807,0.9643419228500845,7.143442213535309,7.14344334602356
196,london,1,2,0.6000000000000001,0.9324324324324325,0.9517507582023712,0.9845839216601171,6.8415456637740135,6.8415467739105225
197,london,1,2,0.7000000000000001,0.9603960396039604,0.9890678941311852,0.9969469166660875,6.740571308881044,6.740572214126587
198,london,1,2,0.8,0.9393939393939394,0.9895424836601308,0.9969224840680461,5.905328173190355,5.905328750610352
199,london,1,2,0.9,1.0,1.0,1.0,5.513408582657576,5.513409376144409
