,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time
127,1000,5.0,5.0,0.7000000000000001,0.0,3.8645773085169317,0.48632218844984804,0.4742941638556443,0.4977876844770268,0.021299528190866113,0.02129983901977539
128,1000,5.0,5.0,0.8,0.0,3.155211761922279,0.4760348583877996,0.47233482058097587,0.4682731467862946,0.021303484914824367,0.021303892135620117
129,1000,5.0,5.0,0.9,0.0,2.6531023715916735,0.4411764705882353,0.4377883506343714,0.45558972505820583,0.020090634003281593,0.02009105682373047
130,1000,5.0,5.0,,,,,,,,
131,1000,5.0,5.0,0.1,0.0,9.687748953174916,0.49108863198458574,0.48494630342393985,0.4861505403550487,0.024376442888751626,0.024377107620239258
132,1000,5.0,5.0,0.2,0.0,10.201640557268666,0.4860959651035987,0.472919634602993,0.47598482362769823,0.02376131690107286,0.023761510848999023
133,1000,5.0,5.0,0.30000000000000004,0.0,9.235042803109556,0.4892041949413942,0.473172093405596,0.4791745355211937,0.023684557992964983,0.023684978485107422
134,1000,5.0,5.0,0.4,0.0,6.917356423752634,0.490061438380918,0.47954548779239015,0.48337912823772106,0.09118242608383298,0.09118270874023438
135,1000,5.0,5.0,0.5,0.0,5.989604908664836,0.4773401101228293,0.4649365588049146,0.47411914125036947,0.022706015035510063,0.02270650863647461
136,1000,5.0,5.0,0.6000000000000001,0.0,4.849545294378461,0.4713656387665198,0.45892902410417447,0.46497114125528394,0.02240952686406672,0.022409915924072266
137,1000,5.0,5.0,0.7000000000000001,0.0,3.8288559682901826,0.4749818709209572,0.4700623114563041,0.48233977067117123,0.02179444208741188,0.021794795989990234
138,1000,5.0,5.0,0.8,0.0,3.2313962452186553,0.4567627494456763,0.4468797549697898,0.43956322270001813,0.021453966153785586,0.021454334259033203
139,1000,5.0,5.0,0.9,0.0,2.7015517506800455,0.49002217294900224,0.469253367440745,0.5484849389593559,0.020295871887356043,0.020296096801757812
140,1000,5.0,5.0,,,,,,,,
141,1000,5.0,5.0,0.1,0.0,9.161512817451024,0.48717948717948717,0.47950223915095935,0.47948919963736303,0.024339342024177313,0.024340152740478516
142,1000,5.0,5.0,0.2,0.0,10.124321570664177,0.4874041621029573,0.4790589969864486,0.479867137929688,0.023612922057509422,0.02361297607421875
143,1000,5.0,5.0,0.30000000000000004,0.0,8.589456869156257,0.4817265280403277,0.47022119447158744,0.47577858659370165,0.023651099065318704,0.023651599884033203
144,1000,5.0,5.0,0.4,0.0,6.972176059927469,0.48349655422560756,0.46279025093680265,0.463358587151552,0.023775007808580995,0.023775339126586914
145,1000,5.0,5.0,0.5,0.0,5.421584968374849,0.49101271372205174,0.47023604503476635,0.4695328381803425,0.022501357132568955,0.02250194549560547
146,1000,5.0,5.0,0.6000000000000001,0.0,4.728258708246688,0.4550321199143469,0.44188160579590524,0.4482163751968711,0.02386679989285767,0.02386784553527832
147,1000,5.0,5.0,0.7000000000000001,0.0,3.763602022811907,0.44862518089725034,0.4506047710883784,0.48127182129373325,0.023552045924589038,0.023552656173706055
148,1000,5.0,5.0,0.8,0.0,3.2025324170700866,0.453551912568306,0.43692279011070956,0.43927063986785636,0.09024402499198914,0.09024453163146973
149,1000,5.0,5.0,0.9,0.0,2.7013652330226443,0.46336206896551724,0.4598784364021636,0.4759527831974675,0.020762512926012278,0.020762920379638672
150,1000,5.0,5.0,,,,,,,,
151,1000,5.0,5.0,0.1,0.0,9.431184950860157,0.4910237748665696,0.4973411176797128,0.5039501270381844,0.024846831103786826,0.02484726905822754
152,1000,5.0,5.0,0.2,0.0,10.192317667902467,0.49337300513930216,0.47830526630024406,0.48795208807063484,0.024028488900512457,0.024029016494750977
153,1000,5.0,5.0,0.30000000000000004,0.0,8.734219126988851,0.4917522564581388,0.48011292526179644,0.47819959020874275,0.02390241390094161,0.02390313148498535
154,1000,5.0,5.0,0.4,0.0,6.93979871679153,0.4811046511627907,0.48023387139821294,0.4867601455156244,0.023895474849268794,0.023895740509033203
155,1000,5.0,5.0,0.5,0.0,5.420090876058493,0.4763796909492274,0.4624458494321508,0.48566811834040513,0.022428137017413974,0.02242898941040039
