_UID,system,l1,l2,theta,accuracy,auroc,intercept,coef
275,london,2,3,0.5499999999999999,0.8939393939393939,0.9855769230769231,0.39564237416984555,-1.253417043828626
276,london,2,3,0.5499999999999999,0.8983050847457628,0.9924812030075187,0.33433647793161014,-1.2670833521450873
277,london,2,3,0.5499999999999999,0.9583333333333334,1.0,0.43668291844670026,-1.289940559443029
278,london,2,3,0.5499999999999999,0.847457627118644,0.9619047619047619,0.44848246783212325,-1.260254729462163
279,london,2,3,0.5499999999999999,0.9393939393939394,0.9900793650793651,0.35704021392625584,-1.247081286205556
280,london,2,3,0.65,0.96,0.9964349376114082,0.2732109210895445,-1.2865274016294717
281,london,2,3,0.65,0.8936170212765957,0.9906015037593985,0.39051042417514703,-1.2831065326347657
282,london,2,3,0.65,0.8863636363636364,0.9738562091503267,0.38913425370930793,-1.2913043120946206
283,london,2,3,0.65,0.9487179487179487,0.9973262032085561,0.45552589382756686,-1.3003480873903142
284,london,2,3,0.65,0.9302325581395349,0.9930555555555556,0.3305486175149276,-1.293488581289677
285,london,2,3,0.75,0.9090909090909091,0.9841269841269842,0.3328113706846057,-1.2987817539630213
286,london,2,3,0.75,0.96,1.0,0.29716857596105556,-1.3157415691596501
287,london,2,3,0.75,0.9743589743589743,1.0,0.3344081053547409,-1.3027401449579634
288,london,2,3,0.75,1.0,1.0,0.3270114533945103,-1.3173639544032787
289,london,2,3,0.75,0.8888888888888888,0.9866220735785953,0.3302834475231163,-1.3031917964908488
290,london,2,3,0.85,0.9473684210526315,1.0,0.3067461932796063,-1.3210920790406318
291,london,2,3,0.85,0.9565217391304348,1.0,0.2753473035146301,-1.3226592703121747
292,london,2,3,0.85,1.0,1.0,0.227235714604407,-1.325903976318165
293,london,2,3,0.85,0.9545454545454546,1.0,0.21313614600917424,-1.3143298992228543
294,london,2,3,0.85,0.9,0.9880952380952381,0.3454257723997184,-1.3194919907797729
295,london,2,3,0.95,1.0,1.0,0.46132676220112706,-1.3152501931585752
296,london,2,3,0.95,0.6666666666666666,-1.0,,
297,london,2,3,0.95,0.6,0.75,0.4311545352689469,-1.31217753063485
298,london,2,3,0.95,1.0,-1.0,,
299,london,2,3,0.95,1.0,1.0,0.3889243159481758,-1.320570591057093
