,theta,edge,correct,layer,distance,ground_truth_aprx,likelihood_metric,score
7873,0.4,"(25, 26)",True,d_H,7.792155,1,inverse,0.51221263
7874,0.4,"(26, 27)",True,d_H,7.127716,1,inverse,0.5333695
7875,0.4,"(31, 32)",True,d_H,8.041225,1,inverse,0.52295214
7876,0.4,"(32, 33)",True,d_H,7.539092,1,inverse,0.5170107
7877,0.4,"(35, 34)",False,d_H,4.0004864,1,inverse,0.41153508
7878,0.4,"(38, 37)",True,d_H,7.5007606,1,inverse,0.5754086
7879,0.4,"(39, 38)",True,d_H,7.5665455,1,inverse,0.53423184
7880,0.4,"(40, 39)",True,d_H,7.1393743,1,inverse,0.5370921
7881,0.4,"(41, 40)",True,d_H,7.4443283,1,inverse,0.5337514
7882,0.4,"(41, 42)",True,d_H,7.3929744,1,inverse,0.52736
7883,0.4,"(46, 45)",False,d_H,7.870631,1,inverse,0.45227695
7884,0.4,"(46, 47)",False,d_H,8.136242,1,inverse,0.4931822
7885,0.4,"(50, 51)",True,d_H,6.950471,1,inverse,0.62378025
7886,0.4,"(52, 51)",True,d_H,8.065688,1,inverse,0.62780595
7887,0.4,"(52, 53)",True,d_H,7.7471333,1,inverse,0.58404166
7888,0.4,"(53, 54)",True,d_H,8.139976,1,inverse,0.51031405
7889,0.4,"(55, 54)",True,d_H,8.803056,1,inverse,0.52101403
7890,0.4,"(56, 55)",True,d_H,7.7782173,1,inverse,0.5038493
7891,0.4,"(58, 57)",False,d_H,6.8330193,1,inverse,0.48103198
7892,0.4,"(63, 62)",False,d_H,7.8666744,1,inverse,0.4761612
7893,0.4,"(63, 64)",True,d_H,7.4585733,1,inverse,0.5657662
7894,0.4,"(65, 64)",True,d_H,6.572079,1,inverse,0.5349448
7895,0.4,"(67, 66)",False,d_H,7.430075,1,inverse,0.48471162
7896,0.4,"(72, 71)",True,d_H,6.385788,1,inverse,0.5966609
7897,0.4,"(75, 74)",False,d_H,7.522322,1,inverse,0.48147812
7898,0.4,"(80, 79)",False,d_H,7.638287,1,inverse,0.4954504
7899,0.4,"(80, 81)",True,d_H,8.641653,1,inverse,0.541583
7900,0.4,"(83, 82)",True,d_H,7.8555717,1,inverse,0.5348684
7901,0.4,"(83, 84)",True,d_H,8.334421,1,inverse,0.52962667
7902,0.4,"(85, 84)",True,d_H,7.835402,1,inverse,0.5414432
7903,0.4,"(85, 86)",True,d_H,8.4494,1,inverse,0.5177545
7904,0.4,"(86, 87)",True,d_H,8.2886,1,inverse,0.566614
7905,0.4,"(88, 87)",True,d_H,6.845164,1,inverse,0.5855647
7906,0.4,"(89, 90)",True,d_H,7.040018,1,inverse,0.5544326
7907,0.4,"(92, 91)",True,d_H,7.410626,1,inverse,0.50953233
7908,0.4,"(92, 93)",True,d_H,7.083861,1,inverse,0.51993954
7909,0.4,"(97, 96)",True,d_H,7.5300565,1,inverse,0.52668446
7910,0.4,"(98, 99)",False,d_H,7.5247955,1,inverse,0.48722878
7911,0.4,"(65, 92)",False,d_H,6.769128,0,inverse,0.5063177
7912,0.4,"(28, 42)",True,d_H,5.236155,0,inverse,0.43106502
7913,0.4,"(77, 6)",True,d_H,6.426423,0,inverse,0.48375323
7914,0.4,"(55, 85)",False,d_H,8.887083,0,inverse,0.5522855
7915,0.4,"(66, 29)",True,d_H,6.0675755,0,inverse,0.43053597
7916,0.4,"(29, 75)",True,d_H,6.1324515,0,inverse,0.4043106
7917,0.4,"(47, 41)",True,d_H,7.3826385,0,inverse,0.4796175
7918,0.4,"(51, 47)",False,d_H,7.8696647,0,inverse,0.5682912
7919,0.4,"(40, 70)",True,d_H,5.902826,0,inverse,0.48158747
7920,0.4,"(60, 38)",True,d_H,6.213394,0,inverse,0.46379012
7921,0.4,"(31, 12)",False,d_H,7.6281877,0,inverse,0.5047504
7922,0.4,"(35, 13)",True,d_H,4.146887,0,inverse,0.39490256
7923,0.4,"(34, 33)",True,d_H,5.8656707,1,inverse,0.51098925
7924,0.4,"(33, 53)",False,d_H,7.3312798,0,inverse,0.5174504
7925,0.4,"(39, 69)",True,d_H,5.9465322,0,inverse,0.47004002
7926,0.4,"(68, 69)",False,d_H,4.1034884,1,inverse,0.3767459
7927,0.4,"(68, 76)",True,d_H,4.368256,0,inverse,0.33040038
7928,0.4,"(45, 76)",True,d_H,5.4990635,0,inverse,0.36552915
7929,0.4,"(45, 10)",True,d_H,7.399356,0,inverse,0.46181098
7930,0.4,"(10, 99)",True,d_H,7.725765,0,inverse,0.494437
7931,0.4,"(96, 16)",False,d_H,7.624351,0,inverse,0.5200648
7932,0.4,"(21, 80)",False,d_H,8.188555,0,inverse,0.52086794
7933,0.4,"(21, 11)",True,d_H,8.029621,0,inverse,0.4855794
7934,0.4,"(11, 8)",True,d_H,7.8508415,0,inverse,0.48563337
7935,0.4,"(73, 8)",True,d_H,6.2022667,0,inverse,0.4201019
7936,0.4,"(58, 73)",True,d_H,6.199124,0,inverse,0.44551688
7937,0.4,"(0, 61)",True,d_H,7.0970197,0,inverse,0.4658389
7938,0.4,"(89, 0)",False,d_H,8.198337,0,inverse,0.51793784
7939,0.4,"(57, 19)",False,d_H,7.07268,0,inverse,0.5527207
7940,0.4,"(57, 20)",False,d_H,6.2225127,0,inverse,0.50174534
7941,0.4,"(20, 59)",True,d_H,4.506294,0,inverse,0.3631277
7942,0.4,"(59, 91)",True,d_H,5.1665382,0,inverse,0.37446597
7943,0.4,"(91, 63)",True,d_H,6.925902,0,inverse,0.45101053
7944,0.4,"(3, 63)",True,d_H,7.074918,0,inverse,0.47427708
7945,0.4,"(54, 3)",True,d_H,6.9890804,0,inverse,0.4515782
7946,0.4,"(67, 54)",True,d_H,8.144357,0,inverse,0.4701144
7947,0.4,"(93, 67)",True,d_H,7.3905683,0,inverse,0.48503035
7948,0.4,"(46, 84)",False,d_H,9.099797,0,inverse,0.52549314
7949,0.4,"(46, 97)",False,d_H,8.237324,0,inverse,0.5136505
7950,0.4,"(24, 74)",True,d_H,7.101942,0,inverse,0.46426782
7951,0.4,"(62, 24)",True,d_H,6.706942,0,inverse,0.42994374
7952,0.4,"(62, 32)",True,d_H,7.4021063,0,inverse,0.4811109
7953,0.4,"(78, 17)",True,d_H,4.3154783,0,inverse,0.34140554
7954,0.4,"(86, 17)",True,d_H,8.121309,0,inverse,0.4801231
7955,0.4,"(86, 83)",False,d_H,8.366335,0,inverse,0.5030164
7956,0.4,"(25, 83)",True,d_H,7.575547,0,inverse,0.48955223
7957,0.4,"(44, 25)",True,d_H,6.6413007,0,inverse,0.45400348
7958,0.4,"(7, 4)",True,d_H,7.093133,0,inverse,0.49608168
7959,0.4,"(4, 56)",True,d_H,7.120527,0,inverse,0.47341114
7960,0.4,"(2, 30)",True,d_H,5.92866,0,inverse,0.42106003
7961,0.4,"(98, 30)",True,d_H,5.9129066,0,inverse,0.41148743
7962,0.4,"(98, 15)",True,d_H,6.3681593,0,inverse,0.43644342
7963,0.4,"(15, 81)",True,d_H,5.975864,0,inverse,0.41457072
7964,0.4,"(26, 5)",False,d_H,8.070773,0,inverse,0.5317952
7965,0.4,"(79, 36)",True,d_H,4.539607,0,inverse,0.39925537
7966,0.42,"(2, 1)",True,d_H,7.1469464,1,inverse,0.5509016
7967,0.42,"(6, 5)",True,d_H,6.6357155,1,inverse,0.5003249
7968,0.42,"(9, 10)",False,d_H,5.347842,1,inverse,0.39048252
7969,0.42,"(10, 11)",False,d_H,8.373121,1,inverse,0.4958185
7970,0.42,"(12, 11)",False,d_H,8.014192,1,inverse,0.49467134
7971,0.42,"(13, 14)",False,d_H,7.0059905,1,inverse,0.49089316
7972,0.42,"(15, 14)",True,d_H,7.8225436,1,inverse,0.5099626
7973,0.42,"(16, 15)",False,d_H,6.8637896,1,inverse,0.4513418
7974,0.42,"(18, 19)",False,d_H,6.541301,1,inverse,0.45372367
7975,0.42,"(19, 20)",False,d_H,4.8709955,1,inverse,0.44357342
7976,0.42,"(22, 21)",False,d_H,6.3116317,1,inverse,0.44323263
7977,0.42,"(23, 24)",True,d_H,7.1204906,1,inverse,0.5012621
7978,0.42,"(24, 25)",True,d_H,8.808846,1,inverse,0.6139731
7979,0.42,"(25, 26)",True,d_H,7.9876623,1,inverse,0.59389365
7980,0.42,"(31, 30)",False,d_H,7.4752593,1,inverse,0.4705657
7981,0.42,"(32, 33)",True,d_H,7.869299,1,inverse,0.57182515
7982,0.42,"(36, 37)",True,d_H,7.4080095,1,inverse,0.5501668
7983,0.42,"(38, 37)",True,d_H,8.5272665,1,inverse,0.5513057
7984,0.42,"(39, 38)",True,d_H,8.347911,1,inverse,0.54570055
7985,0.42,"(40, 39)",True,d_H,7.8824306,1,inverse,0.5437075
7986,0.42,"(41, 40)",True,d_H,8.614297,1,inverse,0.55263585
7987,0.42,"(41, 42)",True,d_H,8.162701,1,inverse,0.5466975
7988,0.42,"(43, 44)",True,d_H,7.2071233,1,inverse,0.5989147
7989,0.42,"(46, 45)",True,d_H,7.9994626,1,inverse,0.54524183
7990,0.42,"(46, 47)",True,d_H,8.234373,1,inverse,0.577158
7991,0.42,"(48, 47)",True,d_H,8.259222,1,inverse,0.6368132
7992,0.42,"(52, 51)",True,d_H,7.9816685,1,inverse,0.5666719
7993,0.42,"(52, 53)",True,d_H,8.8767395,1,inverse,0.6421105
7994,0.42,"(53, 54)",True,d_H,8.044362,1,inverse,0.5838113
7995,0.42,"(55, 54)",True,d_H,8.153061,1,inverse,0.53526306
7996,0.42,"(56, 55)",True,d_H,8.026415,1,inverse,0.5952673
7997,0.42,"(58, 57)",False,d_H,5.85444,1,inverse,0.4499704
7998,0.42,"(61, 60)",True,d_H,7.612954,1,inverse,0.5690202
7999,0.42,"(62, 61)",True,d_H,8.078072,1,inverse,0.691809
8000,0.42,"(68, 69)",True,d_H,6.0539804,1,inverse,0.5014165
8001,0.42,"(70, 69)",True,d_H,6.8883953,1,inverse,0.5424398
8002,0.42,"(71, 70)",True,d_H,7.6640067,1,inverse,0.5887178
8003,0.42,"(73, 74)",True,d_H,7.6200905,1,inverse,0.500544
8004,0.42,"(75, 74)",False,d_H,8.844423,1,inverse,0.49831375
8005,0.42,"(75, 76)",False,d_H,7.778571,1,inverse,0.48646265
8006,0.42,"(78, 77)",False,d_H,7.218473,1,inverse,0.44824016
8007,0.42,"(80, 79)",False,d_H,6.849291,1,inverse,0.45141357
8008,0.42,"(83, 82)",True,d_H,7.718686,1,inverse,0.5708028
8009,0.42,"(83, 84)",True,d_H,7.469549,1,inverse,0.63588035
8010,0.42,"(85, 86)",True,d_H,6.9949536,1,inverse,0.58283156
8011,0.42,"(88, 87)",False,d_H,6.3942037,1,inverse,0.46526104
8012,0.42,"(89, 90)",False,d_H,5.991646,1,inverse,0.442314
8013,0.42,"(92, 91)",True,d_H,7.467221,1,inverse,0.5517705
8014,0.42,"(92, 93)",True,d_H,8.003715,1,inverse,0.5894898
8015,0.42,"(96, 95)",True,d_H,7.0720925,1,inverse,0.54927
8016,0.42,"(98, 97)",False,d_H,7.2362523,1,inverse,0.44577736
8017,0.42,"(98, 99)",False,d_H,5.950534,1,inverse,0.39472112
8018,0.42,"(65, 92)",False,d_H,7.111053,0,inverse,0.5633735
8019,0.42,"(28, 42)",True,d_H,6.032266,0,inverse,0.44768873
8020,0.42,"(28, 77)",True,d_H,6.411257,0,inverse,0.40535772
8021,0.42,"(77, 6)",True,d_H,6.8689713,0,inverse,0.45013854
8022,0.42,"(72, 6)",True,d_H,6.4843917,0,inverse,0.47692242
8023,0.42,"(55, 52)",False,d_H,8.630167,0,inverse,0.5960363
8024,0.42,"(90, 85)",False,d_H,6.7966228,0,inverse,0.51406395
8025,0.42,"(66, 90)",True,d_H,5.731202,0,inverse,0.42263767
8026,0.42,"(66, 29)",True,d_H,4.8354187,0,inverse,0.351591
8027,0.42,"(29, 75)",True,d_H,5.8829074,0,inverse,0.4079813
8028,0.42,"(75, 41)",False,d_H,8.74981,0,inverse,0.5170822
8029,0.42,"(51, 47)",False,d_H,7.6851907,0,inverse,0.5735984
8030,0.42,"(40, 70)",False,d_H,7.4721947,0,inverse,0.5346078
8031,0.42,"(60, 40)",True,d_H,7.604928,0,inverse,0.49323967
8032,0.42,"(60, 38)",True,d_H,7.1416407,0,inverse,0.47088602
8033,0.42,"(31, 38)",True,d_H,7.7469907,0,inverse,0.46486333
8034,0.42,"(31, 12)",True,d_H,7.198045,0,inverse,0.43348348
8035,0.42,"(88, 12)",True,d_H,6.832734,0,inverse,0.4754918
8036,0.42,"(13, 34)",True,d_H,5.1061025,0,inverse,0.44997647
8037,0.42,"(34, 33)",False,d_H,5.7637835,1,inverse,0.48031563
8038,0.42,"(39, 69)",False,d_H,6.7634444,0,inverse,0.522148
8039,0.42,"(68, 69)",True,d_H,6.0539804,1,inverse,0.5014165
8040,0.42,"(68, 76)",True,d_H,6.400296,0,inverse,0.4577354
8041,0.42,"(45, 10)",False,d_H,7.4527426,0,inverse,0.5001048
8042,0.42,"(10, 99)",True,d_H,5.1839733,0,inverse,0.38907668
8043,0.42,"(16, 9)",True,d_H,6.517226,0,inverse,0.45950574
8044,0.42,"(96, 16)",True,d_H,6.8960195,0,inverse,0.47686815
8045,0.42,"(21, 80)",True,d_H,6.9692354,0,inverse,0.46150395
8046,0.42,"(21, 11)",True,d_H,7.2440014,0,inverse,0.47064874
8047,0.42,"(11, 8)",True,d_H,6.426943,0,inverse,0.44263452
8048,0.42,"(58, 73)",True,d_H,7.0728636,0,inverse,0.48832846
8049,0.42,"(89, 23)",True,d_H,6.6105123,0,inverse,0.46132442
8050,0.42,"(23, 27)",True,d_H,5.167473,0,inverse,0.42014354
8051,0.42,"(19, 94)",True,d_H,5.3940783,0,inverse,0.40963537
8052,0.42,"(57, 19)",True,d_H,5.359316,0,inverse,0.4430633
8053,0.42,"(57, 20)",True,d_H,4.5367107,0,inverse,0.42936224
8054,0.42,"(20, 59)",True,d_H,4.7877517,0,inverse,0.37077603
8055,0.42,"(59, 91)",True,d_H,5.463032,0,inverse,0.4153103
8056,0.42,"(54, 3)",True,d_H,6.603428,0,inverse,0.46939713
8057,0.42,"(67, 54)",True,d_H,5.7900033,0,inverse,0.43722945
8058,0.42,"(64, 93)",True,d_H,4.9411683,0,inverse,0.48833513
8059,0.42,"(46, 97)",False,d_H,8.371744,0,inverse,0.5294715
8060,0.42,"(74, 97)",False,d_H,8.502546,0,inverse,0.5002587
8061,0.42,"(24, 74)",False,d_H,8.922535,0,inverse,0.52560765
8062,0.42,"(32, 18)",True,d_H,7.142718,0,inverse,0.4929737
8063,0.42,"(18, 78)",True,d_H,6.9133234,0,inverse,0.49913672
8064,0.42,"(78, 17)",True,d_H,6.1829495,0,inverse,0.494615
8065,0.42,"(86, 83)",False,d_H,7.628025,0,inverse,0.6302351
8066,0.42,"(7, 4)",True,d_H,4.4820757,0,inverse,0.389071
8067,0.42,"(98, 30)",True,d_H,7.148727,0,inverse,0.4608605
8068,0.42,"(98, 15)",True,d_H,7.9846053,0,inverse,0.47282773
8069,0.42,"(15, 81)",True,d_H,6.956836,0,inverse,0.48710203
8070,0.42,"(26, 5)",False,d_H,6.804859,0,inverse,0.5125016
8071,0.42,"(14, 49)",False,d_H,6.0834165,0,inverse,0.5060929
8072,0.42,"(22, 87)",True,d_H,6.5071287,0,inverse,0.47037986
8073,0.42,"(1, 79)",True,d_H,6.906515,0,inverse,0.4754388
8074,0.42,"(79, 36)",True,d_H,7.5233583,0,inverse,0.49779007
8075,0.44,"(99, 0)",True,d_H,6.1769834,0,inverse,0.45971245
8076,0.44,"(2, 3)",True,d_H,7.89733,1,inverse,0.51951224
8077,0.44,"(3, 4)",True,d_H,9.231844,1,inverse,0.5190457
8078,0.44,"(4, 5)",True,d_H,8.791632,1,inverse,0.5179598
8079,0.44,"(6, 5)",False,d_H,8.27738,1,inverse,0.497495
8080,0.44,"(8, 7)",True,d_H,7.562733,1,inverse,0.5026595
8081,0.44,"(9, 10)",True,d_H,6.1532016,1,inverse,0.6477868
8082,0.44,"(10, 11)",True,d_H,7.792564,1,inverse,0.56630296
8083,0.44,"(12, 11)",False,d_H,7.962023,1,inverse,0.4784909
8084,0.44,"(16, 15)",True,d_H,6.021479,1,inverse,0.53827035
8085,0.44,"(19, 20)",False,d_H,5.591788,1,inverse,0.46580535
8086,0.44,"(21, 20)",True,d_H,7.462216,1,inverse,0.5448676
8087,0.44,"(23, 22)",False,d_H,6.8689795,1,inverse,0.48804516
8088,0.44,"(24, 25)",True,d_H,8.320077,1,inverse,0.5391698
8089,0.44,"(25, 26)",True,d_H,7.977562,1,inverse,0.5515484
8090,0.44,"(27, 28)",True,d_H,7.426957,1,inverse,0.53911215
8091,0.44,"(29, 28)",True,d_H,7.538757,1,inverse,0.5073476
8092,0.44,"(31, 30)",False,d_H,6.6372766,1,inverse,0.4390589
8093,0.44,"(34, 33)",False,d_H,4.058858,1,inverse,0.45908108
8094,0.44,"(36, 35)",True,d_H,8.022911,1,inverse,0.55841726
8095,0.44,"(36, 37)",True,d_H,7.9927483,1,inverse,0.5005819
8096,0.44,"(41, 40)",True,d_H,7.502058,1,inverse,0.50873363
8097,0.44,"(41, 42)",True,d_H,8.0557165,1,inverse,0.5723288
8098,0.44,"(42, 43)",True,d_H,8.495646,1,inverse,0.56226295
8099,0.44,"(43, 44)",True,d_H,9.249078,1,inverse,0.59162664
8100,0.44,"(44, 45)",True,d_H,8.669595,1,inverse,0.56364816
8101,0.44,"(48, 47)",False,d_H,7.454487,1,inverse,0.4675356
8102,0.44,"(49, 48)",False,d_H,8.844891,1,inverse,0.49126297
8103,0.44,"(50, 49)",True,d_H,9.109519,1,inverse,0.5153955
8104,0.44,"(50, 51)",True,d_H,8.157608,1,inverse,0.522118
8105,0.44,"(52, 51)",True,d_H,8.661157,1,inverse,0.5348296
8106,0.44,"(52, 53)",True,d_H,7.964772,1,inverse,0.52719015
8107,0.44,"(53, 54)",True,d_H,8.327271,1,inverse,0.5597247
8108,0.44,"(55, 54)",True,d_H,8.166495,1,inverse,0.557801
8109,0.44,"(56, 55)",True,d_H,9.018121,1,inverse,0.5537998
8110,0.44,"(56, 57)",True,d_H,8.323915,1,inverse,0.575755
8111,0.44,"(58, 57)",True,d_H,8.146819,1,inverse,0.5989536
8112,0.44,"(58, 59)",True,d_H,8.23207,1,inverse,0.6276806
8113,0.44,"(59, 60)",True,d_H,8.351508,1,inverse,0.6545895
8114,0.44,"(63, 62)",True,d_H,7.562989,1,inverse,0.58352846
8115,0.44,"(63, 64)",True,d_H,7.862083,1,inverse,0.53772074
8116,0.44,"(66, 65)",False,d_H,7.1392474,1,inverse,0.48883557
8117,0.44,"(68, 69)",False,d_H,4.8363786,1,inverse,0.4165122
8118,0.44,"(71, 70)",True,d_H,8.330688,1,inverse,0.56153953
8119,0.44,"(72, 71)",True,d_H,7.828357,1,inverse,0.5083203
8120,0.44,"(76, 77)",False,d_H,8.289907,1,inverse,0.4859873
8121,0.44,"(78, 77)",False,d_H,7.335993,1,inverse,0.47093388
8122,0.44,"(83, 84)",True,d_H,7.429259,1,inverse,0.51318645
8123,0.44,"(85, 84)",True,d_H,8.470341,1,inverse,0.6299679
8124,0.44,"(85, 86)",True,d_H,8.666451,1,inverse,0.6304977
8125,0.44,"(86, 87)",True,d_H,8.976839,1,inverse,0.60184336
8126,0.44,"(88, 87)",True,d_H,7.851677,1,inverse,0.550562
8127,0.44,"(89, 90)",True,d_H,8.328741,1,inverse,0.5587919
8128,0.44,"(91, 90)",True,d_H,9.057577,1,inverse,0.6109299
8129,0.44,"(92, 91)",True,d_H,8.294701,1,inverse,0.58146816
8130,0.44,"(92, 93)",True,d_H,6.998117,1,inverse,0.5326049
8131,0.44,"(96, 95)",False,d_H,6.84435,1,inverse,0.43559155
8132,0.44,"(48, 65)",True,d_H,8.278165,0,inverse,0.49513337
8133,0.44,"(48, 43)",False,d_H,8.798646,0,inverse,0.51798236
8134,0.44,"(65, 92)",False,d_H,7.674081,0,inverse,0.508434
8135,0.44,"(92, 82)",True,d_H,6.435536,0,inverse,0.45661172
8136,0.44,"(28, 77)",False,d_H,8.912924,0,inverse,0.52269596
8137,0.44,"(77, 6)",False,d_H,8.28314,0,inverse,0.5054869
8138,0.44,"(72, 6)",True,d_H,7.263006,0,inverse,0.45385492
8139,0.44,"(95, 72)",True,d_H,7.7508006,0,inverse,0.4850551
8140,0.44,"(52, 95)",True,d_H,8.240918,0,inverse,0.4856902
8141,0.44,"(55, 52)",False,d_H,8.896386,0,inverse,0.5534408
8142,0.44,"(66, 90)",False,d_H,7.736118,0,inverse,0.55035543
8143,0.44,"(29, 75)",True,d_H,6.4590044,0,inverse,0.4423686
8144,0.44,"(75, 41)",True,d_H,6.7924323,0,inverse,0.43181348
8145,0.44,"(47, 41)",True,d_H,7.051417,0,inverse,0.4855431
8146,0.44,"(40, 70)",False,d_H,6.948362,0,inverse,0.53336567
8147,0.44,"(31, 38)",True,d_H,5.817883,0,inverse,0.41043264
8148,0.44,"(31, 12)",True,d_H,7.501431,0,inverse,0.46677813
8149,0.44,"(88, 12)",True,d_H,6.920062,0,inverse,0.48271173
8150,0.44,"(34, 33)",False,d_H,4.058858,1,inverse,0.45908108
8151,0.44,"(53, 39)",True,d_H,5.9263697,0,inverse,0.43874484
8152,0.44,"(39, 69)",True,d_H,4.5271173,0,inverse,0.39172438
8153,0.44,"(68, 76)",True,d_H,5.9112835,0,inverse,0.42948043
8154,0.44,"(45, 76)",True,d_H,6.912125,0,inverse,0.46495053
8155,0.44,"(10, 99)",False,d_H,6.635687,0,inverse,0.54886913
8156,0.44,"(99, 9)",False,d_H,5.0961947,0,inverse,0.50147694
8157,0.44,"(80, 96)",True,d_H,6.8208456,0,inverse,0.4366624
8158,0.44,"(21, 80)",True,d_H,7.068725,0,inverse,0.44787183
8159,0.44,"(21, 11)",True,d_H,7.9156733,0,inverse,0.4843662
8160,0.44,"(11, 8)",False,d_H,7.9919524,0,inverse,0.54219365
8161,0.44,"(73, 8)",True,d_H,6.7308855,0,inverse,0.4750452
8162,0.44,"(58, 37)",False,d_H,8.0612955,0,inverse,0.55867326
8163,0.44,"(0, 61)",True,d_H,5.555648,0,inverse,0.4583108
8164,0.44,"(89, 23)",True,d_H,7.278657,0,inverse,0.47658733
8165,0.44,"(19, 94)",True,d_H,5.273146,0,inverse,0.4187085
8166,0.44,"(3, 63)",False,d_H,8.612148,0,inverse,0.5187258
8167,0.44,"(54, 3)",False,d_H,8.492954,0,inverse,0.5437253
8168,0.44,"(50, 64)",False,d_H,8.270124,0,inverse,0.5046465
8169,0.44,"(84, 50)",False,d_H,7.8934975,0,inverse,0.5001726
8170,0.44,"(46, 84)",True,d_H,5.7296386,0,inverse,0.4233636
8171,0.44,"(46, 97)",True,d_H,4.7306786,0,inverse,0.37664786
8172,0.44,"(24, 74)",True,d_H,5.551165,0,inverse,0.40427536
8173,0.44,"(32, 18)",True,d_H,4.7672896,0,inverse,0.38361433
8174,0.44,"(18, 78)",True,d_H,6.0221114,0,inverse,0.4286794
8175,0.44,"(86, 83)",False,d_H,7.6425633,0,inverse,0.55991423
8176,0.44,"(7, 4)",False,d_H,8.055955,0,inverse,0.5220365
8177,0.44,"(4, 56)",False,d_H,9.593289,0,inverse,0.529539
8178,0.44,"(71, 56)",False,d_H,9.10325,0,inverse,0.5504163
8179,0.44,"(98, 30)",True,d_H,6.0312204,0,inverse,0.43004644
8180,0.44,"(98, 15)",True,d_H,5.4993234,0,inverse,0.4049593
8181,0.44,"(81, 26)",True,d_H,6.256622,0,inverse,0.440154
8182,0.44,"(26, 5)",True,d_H,8.172249,0,inverse,0.4942455
8183,0.44,"(5, 49)",False,d_H,9.779034,0,inverse,0.51518744
8184,0.44,"(14, 49)",True,d_H,7.980744,0,inverse,0.4859236
8185,0.44,"(14, 87)",True,d_H,7.661804,0,inverse,0.49939606
8186,0.44,"(1, 22)",True,d_H,5.653805,0,inverse,0.42743644
8187,0.44,"(1, 79)",True,d_H,5.085063,0,inverse,0.35890967
8188,0.44,"(79, 36)",True,d_H,6.069925,0,inverse,0.40677464
8189,0.44,"(43, 36)",False,d_H,9.109681,0,inverse,0.54035133
8190,0.46,"(99, 0)",False,d_H,7.21128,0,inverse,0.53837854
8191,0.46,"(2, 3)",True,d_H,7.8403897,1,inverse,0.530337
8192,0.46,"(6, 7)",True,d_H,7.704296,1,inverse,0.52487504
8193,0.46,"(8, 7)",True,d_H,8.186058,1,inverse,0.5822189
8194,0.46,"(8, 9)",True,d_H,7.7232947,1,inverse,0.65377945
8195,0.46,"(12, 11)",True,d_H,7.6271443,1,inverse,0.54843754
8196,0.46,"(13, 12)",True,d_H,7.634552,1,inverse,0.58669674
8197,0.46,"(13, 14)",True,d_H,6.6646976,1,inverse,0.5297422
8198,0.46,"(16, 15)",True,d_H,7.460601,1,inverse,0.5184849
8199,0.46,"(16, 17)",False,d_H,7.522822,1,inverse,0.49563545
8200,0.46,"(18, 19)",True,d_H,7.390484,1,inverse,0.5072798
8201,0.46,"(22, 21)",False,d_H,7.2825847,1,inverse,0.49846864
8202,0.46,"(23, 22)",True,d_H,9.257945,1,inverse,0.58932203
8203,0.46,"(23, 24)",True,d_H,8.194747,1,inverse,0.55244476
8204,0.46,"(26, 27)",False,d_H,7.5938315,1,inverse,0.48116094
8205,0.46,"(27, 28)",True,d_H,7.7269087,1,inverse,0.563157
8206,0.46,"(29, 30)",True,d_H,7.4582186,1,inverse,0.59774804
8207,0.46,"(32, 33)",True,d_H,6.957387,1,inverse,0.5671884
8208,0.46,"(35, 34)",False,d_H,6.0135074,1,inverse,0.49371895
8209,0.46,"(36, 35)",False,d_H,7.5388265,1,inverse,0.47702983
8210,0.46,"(38, 37)",False,d_H,6.049479,1,inverse,0.47185943
8211,0.46,"(40, 39)",True,d_H,6.202322,1,inverse,0.52551746
8212,0.46,"(41, 42)",True,d_H,7.7982783,1,inverse,0.5179452
8213,0.46,"(42, 43)",True,d_H,8.617439,1,inverse,0.5102356
8214,0.46,"(43, 44)",True,d_H,8.028413,1,inverse,0.5119923
8215,0.46,"(46, 45)",True,d_H,7.8360934,1,inverse,0.531673
8216,0.46,"(46, 47)",True,d_H,8.228062,1,inverse,0.54576916
8217,0.46,"(50, 51)",True,d_H,7.681269,1,inverse,0.50305235
8218,0.46,"(52, 51)",True,d_H,8.215235,1,inverse,0.5248913
8219,0.46,"(52, 53)",True,d_H,8.847839,1,inverse,0.5528897
8220,0.46,"(53, 54)",True,d_H,8.192897,1,inverse,0.5798527
8221,0.46,"(56, 55)",True,d_H,8.278885,1,inverse,0.5896856
8222,0.46,"(56, 57)",True,d_H,7.8020744,1,inverse,0.5235069
8223,0.46,"(58, 59)",False,d_H,7.685897,1,inverse,0.49510688
8224,0.46,"(61, 60)",False,d_H,5.948326,1,inverse,0.46543303
8225,0.46,"(63, 64)",True,d_H,8.096909,1,inverse,0.50460124
8226,0.46,"(65, 64)",True,d_H,7.8586683,1,inverse,0.527876
8227,0.46,"(66, 65)",True,d_H,7.7268076,1,inverse,0.50761724
8228,0.46,"(67, 66)",True,d_H,8.416729,1,inverse,0.56881464
8229,0.46,"(68, 67)",True,d_H,7.890042,1,inverse,0.6440738
8230,0.46,"(68, 69)",True,d_H,6.5980425,1,inverse,0.6141704
8231,0.46,"(70, 69)",True,d_H,6.725688,1,inverse,0.57827264
8232,0.46,"(71, 70)",True,d_H,8.432776,1,inverse,0.5735637
8233,0.46,"(72, 71)",True,d_H,9.00591,1,inverse,0.5570574
8234,0.46,"(72, 73)",True,d_H,9.243978,1,inverse,0.5621807
8235,0.46,"(73, 74)",True,d_H,8.438353,1,inverse,0.5734655
8236,0.46,"(76, 77)",True,d_H,7.1667356,1,inverse,0.5034567
