_UID,system,l1,l2,theta,accuracy,auroc,coef,intercept
118,drosophila,1,2,0.32,0.9293577981651376,0.3289754519645179,-0.6878176504229718,2.8676892091004595
119,drosophila,1,2,0.32,0.9304709299014863,0.35623347838770114,-0.4822252813973092,3.0155977311464963
120,drosophila,1,2,0.41,0.929004614370468,0.4129315797875645,-0.44961921313672926,2.778794756482075
121,drosophila,1,2,0.41,0.929294922388845,0.4543927039247916,-0.36338711063361473,3.04880958835864
122,drosophila,1,2,0.41,0.9306278410962514,0.30519948062068974,-0.619913099767854,2.8908988591866085
123,drosophila,1,2,0.5,0.9307396658561455,0.30630452317073864,-0.622562636924898,3.531214049073034
124,drosophila,1,2,0.5,0.9277434312210201,0.30518989550071435,-0.6318854343981517,3.651017888226282
125,drosophila,1,2,0.5,0.9301025163094129,0.37359802362237227,-0.4556744195145776,3.0483166660364533
126,drosophila,1,3,0.05,0.9453706398370265,0.525024962309707,-0.4352694242336103,2.92991778796374
127,drosophila,1,3,0.05,0.9461788211788211,0.4724328196536045,-0.4438187177939698,2.7305352752818823
128,drosophila,1,3,0.05,0.9457419006927449,0.5600438106022408,-0.3763199192976039,2.819881447160025
129,drosophila,1,3,0.14,0.9452111319976159,0.5161309491916746,-0.16984897022294765,2.896451804787747
130,drosophila,1,3,0.14,0.9459521725107128,0.5230653870222564,-0.37339806611292425,2.8232825956172936
131,drosophila,1,3,0.14,0.946257285786406,0.43522142732354197,-0.4821463204012871,2.931213510677589
132,drosophila,1,3,0.22999999999999998,0.9465672409359732,0.42958628508139507,-0.42588153837788956,3.0068041557938012
133,drosophila,1,3,0.22999999999999998,0.9443384059840082,0.4551341538404836,-0.4092827967444003,3.0792305899225285
134,drosophila,1,3,0.22999999999999998,0.9452258726899384,0.4875167910125843,-0.38983297036848547,2.9809739549870944
135,drosophila,1,3,0.32,0.9467234638501488,0.5140903684480848,-0.27879943749948977,2.9212248546507404
136,drosophila,1,3,0.32,0.9456477319166327,0.46564441530854844,-0.35671619813581307,3.0015277122001494
137,drosophila,1,3,0.32,0.9461933076833392,0.40950071933427556,-0.4503957428914948,3.1297128979325515
138,drosophila,1,3,0.41,0.9440220682231043,0.396950729431233,-0.39413579804636917,3.1851220644944735
139,drosophila,1,3,0.41,0.9456557978262319,0.47402865578217745,-0.33221577003527736,3.1823279644478584
140,drosophila,1,3,0.41,0.9451522059809575,0.4246666761487419,-0.3522124785401707,3.1356348825146783
141,drosophila,1,3,0.5,0.9433694021009399,0.35767300667026314,-0.37722813653944187,3.5315691522702854
142,drosophila,1,3,0.5,0.9475446428571429,0.3465113968305552,-0.5251840988213786,3.561010363726705
143,drosophila,1,3,0.5,0.9451238881829733,0.3439192414379266,-0.46565784175954494,3.591824053982635
144,drosophila,1,4,0.05,0.6540564117476011,0.4846835768810878,-0.3161996955316749,0.5574208807717357
145,drosophila,1,4,0.05,0.6544594357806203,0.42853323908140784,-0.2931121022323675,0.571128364371936
146,drosophila,1,4,0.05,0.6555442226431589,0.42271775460570626,-0.42692181267802,0.595829950760925
147,drosophila,1,4,0.14,0.6524929505255063,0.4245664267905242,-0.30593700839253,0.6263128560840576
148,drosophila,1,4,0.14,0.653157945642712,0.4045741678242281,-0.3886820287197823,0.6178812533558014
149,drosophila,1,4,0.14,0.6614467536652167,0.38121587530336054,-0.4490952371892014,0.5583486564639045
